cell_id,ix,iy,xmin_km,xmax_km,ymin_km,ymax_km,x_center_km,y_center_km,centroid_longitude,centroid_latitude,onset_bin,onset_minutes,onset_hours,support_candidate_next1,support_candidate_next2,total_cell_events,peak_count,peak_rate_per_hour,confidence_class,occupied,distance_to_mw64_km,distance_to_mw71_km
1689,30,9,3.0,4.0,-20.0,-19.0,3.5,-19.5,-117.50478293611276,35.564463026500306,,,,,,1,1,2.0,no onset,True,15.536429276415145,24.81246476967833
1690,30,10,3.0,4.0,-19.0,-18.0,3.5,-18.5,-117.504778606163,35.57347601057292,,,,,,2,1,2.0,no onset,True,14.538544439005982,23.867660265335367
1691,30,11,3.0,4.0,-18.0,-17.0,3.5,-17.5,-117.50477427460896,35.58248898114146,,,,,,0,0,0.0,no events,False,13.540971684072524,22.927538139460356
1692,30,12,3.0,4.0,-17.0,-16.0,3.5,-16.5,-117.50476994144984,35.59150193820453,,,,,,0,0,0.0,no events,False,12.543785469018356,21.99269887329315
1693,30,13,3.0,4.0,-16.0,-15.0,3.5,-15.5,-117.50476560668488,35.60051488176069,,,,,,0,0,0.0,no events,False,11.547085937008445,21.063845857921823
1694,30,14,3.0,4.0,-15.0,-14.0,3.5,-14.5,-117.50476127031337,35.60952781180853,,,,,,0,0,0.0,no events,False,10.551011012247136,20.141807290340925
1695,30,15,3.0,4.0,-14.0,-13.0,3.5,-13.5,-117.50475693233454,35.61854072834665,,,,,,1,1,2.0,no onset,True,9.555756020559675,19.227563535616554
1696,30,16,3.0,4.0,-13.0,-12.0,3.5,-12.5,-117.50475259274764,35.627553631373615,,,,,,0,0,0.0,no events,False,8.561606909241082,18.322281465775813
1697,30,17,3.0,4.0,-12.0,-11.0,3.5,-11.5,-117.50474825155187,35.636566520888,,,,,,0,0,0.0,no events,False,7.5689994459153445,17.427357708673235
1698,30,18,3.0,4.0,-11.0,-10.0,3.5,-10.5,-117.50474390874658,35.645579396888394,,,,,,1,1,2.0,no onset,True,6.578631495696421,16.54447325547093
1699,30,19,3.0,4.0,-10.0,-9.0,3.5,-9.5,-117.5047395643309,35.65459225937341,,,,,,4,1,2.0,no onset,True,5.591693133575115,15.675662470719807
1700,30,20,3.0,4.0,-9.0,-8.0,3.5,-8.5,-117.50473521830412,35.663605108341585,30.0,900.0,15.0,4.0,4.0,27,2,4.0,robust onset,True,4.610387385456154,14.823400166320612
1701,30,21,3.0,4.0,-8.0,-7.0,3.5,-7.5,-117.50473087066553,35.67261794379155,0.0,0.0,0.0,5.0,6.0,79,4,8.0,robust onset,True,3.6392734972622462,13.990710885648893
1702,30,22,3.0,4.0,-7.0,-6.0,3.5,-6.5,-117.50472652141428,35.68163076572188,4.0,120.0,2.0,5.0,5.0,57,3,6.0,robust onset,True,2.6894146820037865,13.181304551551602
1703,30,23,3.0,4.0,-6.0,-5.0,3.5,-5.5,-117.5047221705497,35.690643574131165,6.0,180.0,3.0,3.0,5.0,66,9,18.0,robust onset,True,1.7948791256459793,12.399741460034377
1704,30,24,3.0,4.0,-5.0,-4.0,3.5,-4.5,-117.50471781807096,35.699656369018,2.0,60.0,1.0,4.0,5.0,34,3,6.0,robust onset,True,1.1001049129886762,11.651625932488393
1705,30,25,3.0,4.0,-4.0,-3.0,3.5,-3.5,-117.50471346397735,35.708669150380985,0.0,0.0,0.0,3.0,4.0,34,3,6.0,robust onset,True,1.0949294787720216,10.943819509914102
1706,30,26,3.0,4.0,-3.0,-2.0,3.5,-2.5,-117.5047091082681,35.71768191821871,,,,,,16,2,4.0,no onset,True,1.785359993778879,10.284647979416556
1707,30,27,3.0,4.0,-2.0,-1.0,3.5,-1.5,-117.50470475094244,35.72669467252977,,,,,,7,1,2.0,no onset,True,2.6788337110183353,9.684047844546079
1708,30,28,3.0,4.0,-1.0,0.0,3.5,-0.5,-117.50470039199963,35.73570741331277,,,,,,2,1,2.0,no onset,True,3.6283315442762967,9.153555661621231
1709,30,29,3.0,4.0,0.0,1.0,3.5,0.5,-117.50469603143893,35.7447201405663,,,,,,2,1,2.0,no onset,True,4.599285764017339,8.705996774944188
1710,30,30,3.0,4.0,1.0,2.0,3.5,1.5,-117.50469166925946,35.75373285428898,,,,,,0,0,0.0,no events,False,5.58050797714641,8.354709955484937
1711,30,31,3.0,4.0,2.0,3.0,3.5,2.5,-117.5046873054606,35.76274555447938,,,,,,1,1,2.0,no onset,True,6.567397431775913,8.112211599509694
1712,30,32,3.0,4.0,3.0,4.0,3.5,3.5,-117.50468294004152,35.77175824113614,,,,,,0,0,0.0,no events,False,7.557734367573327,7.988415088749467
1713,30,33,3.0,4.0,4.0,5.0,3.5,4.5,-117.50467857300148,35.78077091425784,,,,,,0,0,0.0,no events,False,8.550320959747719,7.98884060581388
1714,30,34,3.0,4.0,5.0,6.0,3.5,5.5,-117.5046742043397,35.78978357384311,,,,,,0,0,0.0,no events,False,9.544455367311604,8.113468605968793
1715,30,35,3.0,4.0,6.0,7.0,3.5,6.5,-117.5046698340554,35.79879621989052,,,,,,1,1,2.0,no onset,True,10.539699616331836,8.356744067816228
1716,30,36,3.0,4.0,7.0,8.0,3.5,7.5,-117.50466546214788,35.80780885239871,,,,,,0,0,0.0,no events,False,11.535766456824947,8.70872952903707
1717,30,37,3.0,4.0,8.0,9.0,3.5,8.5,-117.50466108861632,35.81682147136628,,,,,,1,1,2.0,no onset,True,12.532459754186716,9.156897324141118
1718,30,38,3.0,4.0,9.0,10.0,3.5,9.5,-117.50465671345997,35.82583407679186,,,,,,0,0,0.0,no events,False,13.529641060804677,9.687908298482354
1719,30,39,3.0,4.0,10.0,11.0,3.5,10.5,-117.50465233667803,35.834846668674025,,,,,,0,0,0.0,no events,False,14.527209882772192,10.288943861968718
1720,30,40,3.0,4.0,11.0,12.0,3.5,11.5,-117.50464795826976,35.84385924701143,,,,,,0,0,0.0,no events,False,15.525091520568122,10.948477720198563
1721,30,41,3.0,4.0,12.0,13.0,3.5,12.5,-117.50464357823446,35.85287181180266,,,,,,0,0,0.0,no events,False,16.523229298957222,11.656584533413929
1722,30,42,3.0,4.0,13.0,14.0,3.5,13.5,-117.50463919657128,35.86188436304636,,,,,,0,0,0.0,no events,False,17.521579443926296,12.404949076056917
1723,30,43,3.0,4.0,14.0,15.0,3.5,14.5,-117.50463481327944,35.8708969007411,,,,,,0,0,0.0,no events,False,18.520107611828898,13.186719083020837
1724,30,44,3.0,4.0,15.0,16.0,3.5,15.5,-117.50463042835824,35.879909424885575,,,,,,0,0,0.0,no events,False,19.518786481173073,13.996298038033
1725,30,45,3.0,4.0,16.0,17.0,3.5,16.5,-117.50462604180689,35.88892193547835,,,,,,0,0,0.0,no events,False,20.51759404612361,14.829132050271415
1726,30,46,3.0,4.0,17.0,18.0,3.5,17.5,-117.5046216536246,35.89793443251807,,,,,,0,0,0.0,no events,False,21.51651238433936,15.68151637946176
1727,30,47,3.0,4.0,18.0,19.0,3.5,18.5,-117.5046172638106,35.90694691600334,,,,,,0,0,0.0,no events,False,22.515526752206604,16.550430645583454
1728,30,48,3.0,4.0,19.0,20.0,3.5,19.5,-117.50461287236412,35.91595938593279,,,,,,0,0,0.0,no events,False,23.51462491032407,17.433403372526218
1729,30,49,3.0,4.0,20.0,21.0,3.5,20.5,-117.50460847928444,35.92497184230507,,,,,,0,0,0.0,no events,False,24.513796613685436,18.328402869430523
1730,30,50,3.0,4.0,21.0,22.0,3.5,21.5,-117.50460408457069,35.93398428511878,,,,,,0,0,0.0,no events,False,25.513033221493632,19.23375029314589
1731,30,51,3.0,4.0,22.0,23.0,3.5,22.5,-117.50459968822216,35.94299671437258,,,,,,0,0,0.0,no events,False,26.512327395099433,20.148050747752997
1732,30,52,3.0,4.0,23.0,24.0,3.5,23.5,-117.5045952902381,35.952009130065065,,,,,,0,0,0.0,no events,False,27.511672861693487,21.070138763875537
1733,30,53,3.0,4.0,24.0,25.0,3.5,24.5,-117.5045908906177,35.961021532194884,,,,,,0,0,0.0,no events,False,28.511064227642294,21.999035118020767
1734,30,54,3.0,4.0,25.0,26.0,3.5,25.5,-117.5045864893602,35.970033920760685,,,,,,0,0,0.0,no events,False,29.51049682971546,22.933912547117895
1735,30,55,3.0,4.0,26.0,27.0,3.5,26.5,-117.5045820864648,35.97904629576107,,,,,,0,0,0.0,no events,False,30.509966615526615,23.874068428187773
1736,31,0,4.0,5.0,-29.0,-28.0,4.5,-28.5,-117.4938023591316,35.48334152068417,,,,,,0,0,0.0,no events,False,24.505690926541323,33.712655630327085
1737,31,1,4.0,5.0,-28.0,-27.0,4.5,-27.5,-117.49379681057508,35.49235462548764,,,,,,0,0,0.0,no events,False,23.505691385940384,32.74980836957623
1738,31,2,4.0,5.0,-27.0,-26.0,4.5,-26.5,-117.49379125996454,35.5013677167997,,,,,,0,0,0.0,no events,False,22.505691886164577,31.7892552105095
1739,31,3,4.0,5.0,-26.0,-25.0,4.5,-25.5,-117.493785707299,35.5103807946189,,,,,,0,0,0.0,no events,False,21.505692432908926,30.831210573602945
1740,31,4,4.0,5.0,-25.0,-24.0,4.5,-24.5,-117.49378015257754,35.51939385894382,,,,,,0,0,0.0,no events,False,20.505693032979362,29.875915785608758
1741,31,5,4.0,5.0,-24.0,-23.0,4.5,-23.5,-117.49377459579917,35.52840690977303,,,,,,0,0,0.0,no events,False,19.505693694577502,28.923643315179486
1742,31,6,4.0,5.0,-23.0,-22.0,4.5,-22.5,-117.49376903696296,35.53741994710509,,,,,,1,1,2.0,no onset,True,18.50569442767773,27.97470180750221
1743,31,7,4.0,5.0,-22.0,-21.0,4.5,-21.5,-117.49376347606788,35.54643297093857,,,,,,0,0,0.0,no events,False,17.50569524453356,27.02944209216328
1744,31,8,4.0,5.0,-21.0,-20.0,4.5,-20.5,-117.49375791311304,35.55544598127205,,,,,,0,0,0.0,no events,False,16.505696160368004,26.08826438091558
1745,31,9,4.0,5.0,-20.0,-19.0,4.5,-19.5,-117.49375234809746,35.5644589781041,,,,,,1,1,2.0,no onset,True,15.505697194331157,25.151626925578572
1746,31,10,4.0,5.0,-19.0,-18.0,4.5,-18.5,-117.49374678102014,35.57347196143328,,,,,,0,0,0.0,no events,False,14.505698370853825,24.22005647389018
1747,31,11,4.0,5.0,-18.0,-17.0,4.5,-17.5,-117.4937412118801,35.582484931258186,,,,,,1,1,2.0,no onset,True,13.505699721602484,23.29416094632666
1748,31,12,4.0,5.0,-17.0,-16.0,4.5,-16.5,-117.49373564067646,35.59149788757738,,,,,,0,0,0.0,no events,False,12.50570128837226,22.37464486395953
1749,31,13,4.0,5.0,-16.0,-15.0,4.5,-15.5,-117.49373006740818,35.600510830389446,,,,,,1,1,2.0,no onset,True,11.50570312748846,21.46232819111783
1750,31,14,4.0,5.0,-15.0,-14.0,4.5,-14.5,-117.4937244920743,35.60952375969296,,,,,,1,1,2.0,no onset,True,10.50570531672195,20.558169421867106
1751,31,15,4.0,5.0,-14.0,-13.0,4.5,-13.5,-117.49371891467388,35.61853667548651,,,,,,0,0,0.0,no events,False,9.505707966569457,19.663293940058267
1752,31,16,4.0,5.0,-13.0,-12.0,4.5,-12.5,-117.49371333520592,35.627549577768654,,,,,,0,0,0.0,no events,False,8.505711239491038,18.779028919730454
1753,31,17,4.0,5.0,-12.0,-11.0,4.5,-11.5,-117.49370775366948,35.63656246653801,,,,,,2,1,2.0,no onset,True,7.505715384525737,17.906946299216212
1754,31,18,4.0,5.0,-11.0,-10.0,4.5,-10.5,-117.49370217006354,35.64557534179314,,,,,,2,1,2.0,no onset,True,6.505720803831692,17.04891563583895
1755,31,19,4.0,5.0,-10.0,-9.0,4.5,-9.5,-117.4936965843872,35.65458820353266,,,,,,0,0,0.0,no events,False,5.505728191739093,16.207168875312377
1756,31,20,4.0,5.0,-9.0,-8.0,4.5,-8.5,-117.49369099663944,35.66360105175512,,,,,,9,1,2.0,no onset,True,4.5057388589678355,15.384379140798462
1757,31,21,4.0,5.0,-8.0,-7.0,4.5,-7.5,-117.4936854068193,35.67261388645912,25.0,750.0,12.5,4.0,4.0,23,3,6.0,robust onset,True,3.5057556117212334,14.583755351169852
1758,31,22,4.0,5.0,-7.0,-6.0,4.5,-6.5,-117.49367981492578,35.68162670764326,5.0,150.0,2.5,4.0,4.0,80,5,10.0,robust onset,True,2.505785735655997,13.809153440298788
1759,31,23,4.0,5.0,-6.0,-5.0,4.5,-5.5,-117.49367422095794,35.69063951530612,1.0,30.0,0.5,4.0,5.0,66,4,8.0,robust onset,True,1.5058558685741523,13.065202536993306
1760,31,24,4.0,5.0,-5.0,-4.0,4.5,-4.5,-117.4936686249148,35.699652309446286,0.0,0.0,0.0,2.0,3.0,31,2,4.0,weak onset,True,0.5062031616074345,12.357439699533106
1761,31,25,4.0,5.0,-4.0,-3.0,4.5,-3.5,-117.4936630267954,35.70866509006238,4.0,120.0,2.0,2.0,3.0,20,2,4.0,weak onset,True,0.4948549128012274,11.692438348032347
1762,31,26,4.0,5.0,-3.0,-2.0,4.5,-2.5,-117.49365742659872,35.717677857152985,,,,,,3,1,2.0,no onset,True,1.4944969483493964,11.07790201786773
1763,31,27,4.0,5.0,-2.0,-1.0,4.5,-1.5,-117.49365182432382,35.72669061071669,,,,,,0,0,0.0,no events,False,2.4944259605223413,10.52267607181835
1764,31,28,4.0,5.0,-1.0,0.0,4.5,-0.5,-117.49364621996968,35.73570335075209,,,,,,1,1,2.0,no onset,True,3.4943956010202903,10.036608506231522
1765,31,29,4.0,5.0,0.0,1.0,4.5,0.5,-117.4936406135354,35.74471607725779,,,,,,1,1,2.0,no onset,True,4.494378751321711,9.630176992262369
1766,31,30,4.0,5.0,1.0,2.0,4.5,1.5,-117.49363500501993,35.753728790232415,,,,,,0,0,0.0,no events,False,5.494368035018609,9.313812726120275
1767,31,31,4.0,5.0,2.0,3.0,4.5,2.5,-117.49362939442231,35.762741489674525,,,,,,0,0,0.0,no events,False,6.494360618885927,9.096917395039954
1768,31,32,4.0,5.0,3.0,4.0,4.5,3.5,-117.4936237817416,35.771754175582764,,,,,,0,0,0.0,no events,False,7.494355181871122,8.986695982791508
1769,31,33,4.0,5.0,4.0,5.0,4.5,4.5,-117.49361816697676,35.78076684795571,,,,,,0,0,0.0,no events,False,8.494351025001304,8.987074233701508
1770,31,34,4.0,5.0,5.0,6.0,4.5,5.5,-117.49361255012684,35.789779506791966,,,,,,0,0,0.0,no events,False,9.494347743781184,9.098038353238683
1771,31,35,4.0,5.0,6.0,7.0,4.5,6.5,-117.49360693119084,35.798792152090165,,,,,,0,0,0.0,no events,False,10.494345087891144,9.315637416298607
1772,31,36,4.0,5.0,7.0,8.0,4.5,7.5,-117.4936013101678,35.80780478384888,,,,,,0,0,0.0,no events,False,11.494342894121749,9.632647562684056
1773,31,37,4.0,5.0,8.0,9.0,4.5,8.5,-117.49359568705673,35.81681740206677,,,,,,0,0,0.0,no events,False,12.494341051514052,10.039656252174355
1774,31,38,4.0,5.0,9.0,10.0,4.5,9.5,-117.49359006185664,35.8258300067424,,,,,,1,1,2.0,no onset,True,13.494339481999534,10.526228966575074
1775,31,39,4.0,5.0,10.0,11.0,4.5,10.5,-117.49358443456656,35.83484259787442,,,,,,0,0,0.0,no events,False,14.49433812905417,11.081890400635835
1776,31,40,4.0,5.0,11.0,12.0,4.5,11.5,-117.49357880518548,35.843855175461414,,,,,,0,0,0.0,no events,False,15.494336950746094,11.696798427204136
1777,31,41,4.0,5.0,12.0,13.0,4.5,12.5,-117.49357317371243,35.85286773950201,,,,,,0,0,0.0,no events,False,16.4943359153122,12.362115192861847
1778,31,42,4.0,5.0,13.0,14.0,4.5,13.5,-117.4935675401464,35.86188028999484,,,,,,0,0,0.0,no events,False,17.494334998251865,13.070145012069538
1779,31,43,4.0,5.0,14.0,15.0,4.5,14.5,-117.49356190448646,35.870892826938494,,,,,,0,0,0.0,no events,False,18.494334180363513,13.814321888224073
1780,31,44,4.0,5.0,15.0,16.0,4.5,15.5,-117.49355626673156,35.87990535033161,,,,,,0,0,0.0,no events,False,19.494333446385497,14.589115388754976
1781,31,45,4.0,5.0,16.0,17.0,4.5,16.5,-117.49355062688078,35.88891786017282,,,,,,0,0,0.0,no events,False,20.49433278403487,15.389902092649836
1782,31,46,4.0,5.0,17.0,18.0,4.5,17.5,-117.49354498493304,35.89793035646072,,,,,,0,0,0.0,no events,False,21.49433218331448,16.21283087607739
1783,31,47,4.0,5.0,18.0,19.0,4.5,18.5,-117.49353934088742,35.90694283919394,,,,,,0,0,0.0,no events,False,22.494331636004897,17.054696819680753
1784,31,48,4.0,5.0,19.0,20.0,4.5,19.5,-117.49353369474292,35.91595530837112,,,,,,0,0,0.0,no events,False,23.494331135286078,17.912830100410414
1785,31,49,4.0,5.0,20.0,21.0,4.5,20.5,-117.49352804649853,35.92496776399087,,,,,,0,0,0.0,no events,False,24.49433067545172,18.78500148525706
1786,31,50,4.0,5.0,21.0,22.0,4.5,21.5,-117.49352239615324,35.933980206051835,,,,,,0,0,0.0,no events,False,25.494330251690812,19.669343644261502
1787,31,51,4.0,5.0,22.0,23.0,4.5,22.5,-117.49351674370612,35.94299263455264,,,,,,0,0,0.0,no events,False,26.494329859918693,20.5642864692892
1788,31,52,4.0,5.0,23.0,24.0,4.5,23.5,-117.49351108915612,35.952005049491895,,,,,,0,0,0.0,no events,False,27.494329496644966,21.468504293171694
1789,31,53,4.0,5.0,24.0,25.0,4.5,24.5,-117.49350543250227,35.96101745086826,,,,,,0,0,0.0,no events,False,28.494329158869203,22.38087297629098
1790,31,54,4.0,5.0,25.0,26.0,4.5,25.5,-117.49349977374358,35.970029838680354,,,,,,0,0,0.0,no events,False,29.494328843997888,23.300435055505133
1791,31,55,4.0,5.0,26.0,27.0,4.5,26.5,-117.49349411287902,35.97904221292682,,,,,,0,0,0.0,no events,False,30.49432854977771,24.226371423941163
1792,32,0,5.0,6.0,-29.0,-28.0,5.5,-28.5,-117.48278288591682,35.48333646853975,,,,,,0,0,0.0,no events,False,24.527023843271515,33.992485621177885
1793,32,1,5.0,6.0,-28.0,-27.0,5.5,-27.5,-117.48277610434911,35.49234957241655,,,,,,0,0,0.0,no events,False,23.52793102574707,33.037794679744074
1794,32,2,5.0,6.0,-27.0,-26.0,5.5,-26.5,-117.48276932027098,35.50136266280164,,,,,,0,0,0.0,no events,False,22.528918706769165,32.08586411327995
1795,32,3,5.0,6.0,-26.0,-25.0,5.5,-25.5,-117.48276253368115,35.51037573969361,,,,,,0,0,0.0,no events,False,21.529998091967304,31.136947096509108
1796,32,4,5.0,6.0,-25.0,-24.0,5.5,-24.5,-117.48275574457855,35.519388803091005,,,,,,0,0,0.0,no events,False,20.531182566623336,30.19132777944268
1797,32,5,5.0,6.0,-24.0,-23.0,5.5,-23.5,-117.48274895296198,35.52840185299238,,,,,,0,0,0.0,no events,False,19.53248825234307,29.249326003870376
1798,32,6,5.0,6.0,-23.0,-22.0,5.5,-22.5,-117.48274215883023,35.53741488939635,,,,,,0,0,0.0,no events,False,18.533934743378758,28.311302871390932
1799,32,7,5.0,6.0,-22.0,-21.0,5.5,-21.5,-117.48273536218213,35.546427912301425,,,,,,1,1,2.0,no onset,True,17.535546094026397,27.377667338006884
1800,32,8,5.0,6.0,-21.0,-20.0,5.5,-20.5,-117.48272856301652,35.55544092170622,,,,,,0,0,0.0,no events,False,16.537352162895562,26.44888404953051
1801,32,9,5.0,6.0,-20.0,-19.0,5.5,-19.5,-117.4827217613322,35.56445391760929,,,,,,1,1,2.0,no onset,True,15.53939047400279,25.525482680263853
1802,32,10,5.0,6.0,-19.0,-18.0,5.5,-18.5,-117.48271495712795,35.573466900009215,,,,,,0,0,0.0,no events,False,14.541708842066356,24.608069096444574
1803,32,11,5.0,6.0,-18.0,-17.0,5.5,-17.5,-117.48270815040271,35.582479868904564,,,,,,0,0,0.0,no events,False,13.544369154424764,23.697338737721815
1804,32,12,5.0,6.0,-17.0,-16.0,5.5,-16.5,-117.48270134115522,35.591492824293915,,,,,,0,0,0.0,no events,False,12.547452950110438,22.794092696250743
1805,32,13,5.0,6.0,-16.0,-15.0,5.5,-15.5,-117.48269452938428,35.60050576617584,,,,,,0,0,0.0,no events,False,11.551069875952498,21.89925707507476
1806,32,14,5.0,6.0,-15.0,-14.0,5.5,-14.5,-117.48268771508874,35.609518694548946,,,,,,1,1,2.0,no onset,True,10.555370908833067,21.01390632498281
1807,32,15,5.0,6.0,-14.0,-13.0,5.5,-13.5,-117.48268089826742,35.618531609411775,,,,,,0,0,0.0,no events,False,9.560569793006145,20.139291388479712
1808,32,16,5.0,6.0,-13.0,-12.0,5.5,-12.5,-117.48267407891912,35.62754451076294,,,,,,1,1,2.0,no onset,True,8.566979310751469,19.276873611274045
1809,32,17,5.0,6.0,-12.0,-11.0,5.5,-11.5,-117.48266725704266,35.636557398601,,,,,,1,1,2.0,no onset,True,7.575075858019236,18.428365495072374
1810,32,18,5.0,6.0,-11.0,-10.0,5.5,-10.5,-117.48266043263686,35.64557027292456,,,,,,0,0,0.0,no events,False,6.58562176249502,17.595779420500662
1811,32,19,5.0,6.0,-10.0,-9.0,5.5,-9.5,-117.4826536057005,35.65458313373219,,,,,,3,1,2.0,no onset,True,5.599915512090353,16.781485393428532
1812,32,20,5.0,6.0,-9.0,-8.0,5.5,-8.5,-117.48264677623244,35.663595981022496,,,,,,5,2,4.0,no onset,True,4.6203564241790165,15.988278537878793
1813,32,21,5.0,6.0,-8.0,-7.0,5.5,-7.5,-117.48263994423148,35.67260881479405,26.0,780.0,13.0,4.0,7.0,18,3,6.0,robust onset,True,3.651894471415413,15.219456271488024
1814,32,22,5.0,6.0,-7.0,-6.0,5.5,-6.5,-117.4826331096964,35.681621635045445,12.0,360.0,6.0,4.0,4.0,60,5,10.0,robust onset,True,2.70646872774407,14.478903542557244
1815,32,23,5.0,6.0,-6.0,-5.0,5.5,-5.5,-117.48262627262602,35.690634441775266,0.0,0.0,0.0,3.0,4.0,70,4,8.0,robust onset,True,1.8203331338408235,13.771181735407358
1816,32,24,5.0,6.0,-5.0,-4.0,5.5,-4.5,-117.48261943301918,35.69964723498213,0.0,0.0,0.0,3.0,4.0,72,5,10.0,robust onset,True,1.1411627675581173,13.101612304772178
1817,32,25,5.0,6.0,-4.0,-3.0,5.5,-3.5,-117.48261259087464,35.7086600146646,10.0,300.0,5.0,3.0,3.0,17,2,4.0,robust onset,True,1.1361743730444942,12.476339350125832
1818,32,26,5.0,6.0,-3.0,-2.0,5.5,-2.5,-117.48260574619124,35.717672780821296,,,,,,1,1,2.0,no onset,True,1.8109478042906697,11.902346078586305
1819,32,27,5.0,6.0,-2.0,-1.0,5.5,-1.5,-117.4825988989678,35.7266855334508,,,,,,0,0,0.0,no events,False,2.6959546905998524,11.38738955026038
1820,32,28,5.0,6.0,-1.0,0.0,5.5,-0.5,-117.48259204920308,35.73569827255172,,,,,,2,1,2.0,no onset,True,3.640990447346641,10.93980984132356
1821,32,29,5.0,6.0,0.0,1.0,5.5,0.5,-117.48258519689594,35.74471099812265,,,,,,0,0,0.0,no events,False,4.609278813607574,10.568170984577243
1822,32,30,5.0,6.0,1.0,2.0,5.5,1.5,-117.48257834204512,35.753723710162184,,,,,,0,0,0.0,no events,False,5.588746811716719,10.280711870011768
1823,32,31,5.0,6.0,2.0,3.0,5.5,2.5,-117.4825714846495,35.76273640866894,,,,,,0,0,0.0,no events,False,6.574399643265987,10.084633615017522
1824,32,32,5.0,6.0,3.0,4.0,5.5,3.5,-117.48256462470782,35.77174909364152,,,,,,0,0,0.0,no events,False,7.563819829509299,9.98532091342496
1825,32,33,5.0,6.0,4.0,5.0,5.5,4.5,-117.48255776221887,35.7807617650785,,,,,,0,0,0.0,no events,False,8.555700448074385,9.985661337088416
1826,32,34,5.0,6.0,5.0,6.0,5.5,5.5,-117.48255089718153,35.78977442297853,,,,,,0,0,0.0,no events,False,9.54927483639896,10.085644795151321
1827,32,35,5.0,6.0,6.0,7.0,5.5,6.5,-117.48254402959454,35.798787067340186,,,,,,0,0,0.0,no events,False,10.544064190101677,10.28236497742146
1828,32,36,5.0,6.0,7.0,8.0,5.5,7.5,-117.4825371594567,35.80779969816209,,,,,,0,0,0.0,no events,False,11.539754303662043,10.570422324762808
1829,32,37,5.0,6.0,8.0,9.0,5.5,8.5,-117.48253028676685,35.816812315442846,,,,,,0,0,0.0,no events,False,12.536130548649723,10.942606029588404
1830,32,38,5.0,6.0,9.0,10.0,5.5,9.5,-117.48252341152372,35.82582491918107,,,,,,0,0,0.0,no events,False,13.53304137571045,11.390672733149916
1831,32,39,5.0,6.0,10.0,11.0,5.5,10.5,-117.48251653372618,35.83483750937537,,,,,,0,0,0.0,no events,False,14.530376754254968,11.906058285959528
1832,32,40,5.0,6.0,11.0,12.0,5.5,11.5,-117.48250965337296,35.84385008602437,,,,,,0,0,0.0,no events,False,15.528054880264149,12.480425573817827
1833,32,41,5.0,6.0,12.0,13.0,5.5,12.5,-117.4825027704629,35.852862649126685,,,,,,0,0,0.0,no events,False,16.526013678694493,13.106022321762868
1834,32,42,5.0,6.0,13.0,14.0,5.5,13.5,-117.48249588499478,35.86187519868092,,,,,,0,0,0.0,no events,False,17.524205198875627,13.775870923229757
1835,32,43,5.0,6.0,14.0,15.0,5.5,14.5,-117.4824889969674,35.870887734685695,,,,,,0,0,0.0,no events,False,18.522591816379308,14.483832997118808
1836,32,44,5.0,6.0,15.0,16.0,5.5,15.5,-117.48248210637954,35.87990025713963,,,,,,0,0,0.0,no events,False,19.52114359713856,15.22459250303167
1837,32,45,5.0,6.0,16.0,17.0,5.5,16.5,-117.48247521323,35.88891276604137,,,,,,0,0,0.0,no events,False,20.51983642927024,15.993592950875943
1838,32,46,5.0,6.0,17.0,18.0,5.5,17.5,-117.48246831751756,35.8979252613895,,,,,,0,0,0.0,no events,False,21.518650673959744,16.786953686516476
1839,32,47,5.0,6.0,18.0,19.0,5.5,18.5,-117.48246141924103,35.90693774318267,,,,,,0,0,0.0,no events,False,22.51757017468382,17.601380987530202
1840,32,48,5.0,6.0,19.0,20.0,5.5,19.5,-117.4824545183992,35.9159502114195,,,,,,0,0,0.0,no events,False,23.51658151848845,18.434082870138408
1841,32,49,5.0,6.0,20.0,21.0,5.5,20.5,-117.48244761499085,35.92496266609861,,,,,,0,0,0.0,no events,False,24.51567347758602,19.282691976435
