cell_id,ix,iy,xmin_km,xmax_km,ymin_km,ymax_km,x_center_km,y_center_km,centroid_longitude,centroid_latitude
940,16,44,-11.0,-10.0,15.0,16.0,-10.5,15.5,-117.65966866634705,35.879859511622946
941,16,45,-11.0,-10.0,16.0,17.0,-10.5,16.5,-117.65968182597405,35.88887201300894
942,16,46,-11.0,-10.0,17.0,18.0,-10.5,17.5,-117.6596949904938,35.89788450083897
943,16,47,-11.0,-10.0,18.0,19.0,-10.5,18.5,-117.65970815990867,35.906896975111685
944,16,48,-11.0,-10.0,19.0,20.0,-10.5,19.5,-117.65972133422093,35.91590943582571
945,16,49,-11.0,-10.0,20.0,21.0,-10.5,20.5,-117.6597345134329,35.924921882979646
946,16,50,-11.0,-10.0,21.0,22.0,-10.5,21.5,-117.65974769754689,35.933934316572135
947,16,51,-11.0,-10.0,22.0,23.0,-10.5,22.5,-117.65976088656522,35.942946736601805
948,16,52,-11.0,-10.0,23.0,24.0,-10.5,23.5,-117.65977408049022,35.951959143067306
949,16,53,-11.0,-10.0,24.0,25.0,-10.5,24.5,-117.65978727932418,35.96097153596721
950,16,54,-11.0,-10.0,25.0,26.0,-10.5,25.5,-117.65980048306945,35.96998391530021
951,16,55,-11.0,-10.0,26.0,27.0,-10.5,26.5,-117.65981369172832,35.97899628106491
952,17,0,-10.0,-9.0,-29.0,-28.0,-9.5,-28.5,-117.64807498897608,35.48330615568408
953,17,1,-10.0,-9.0,-28.0,-27.0,-9.5,-27.5,-117.64808670257842,35.4923192540009
954,17,2,-10.0,-9.0,-27.0,-26.0,-9.5,-26.5,-117.648098420517,35.501332338824255
955,17,3,-10.0,-9.0,-26.0,-25.0,-9.5,-25.5,-117.64811014279387,35.510345410152766
956,17,4,-10.0,-9.0,-25.0,-24.0,-9.5,-24.5,-117.64812186941101,35.51935846798498
957,17,5,-10.0,-9.0,-24.0,-23.0,-9.5,-23.5,-117.64813360037051,35.52837151231946
958,17,6,-10.0,-9.0,-23.0,-22.0,-9.5,-22.5,-117.64814533567437,35.53738454315478
959,17,7,-10.0,-9.0,-22.0,-21.0,-9.5,-21.5,-117.64815707532465,35.546397560489496
960,17,8,-10.0,-9.0,-21.0,-20.0,-9.5,-20.5,-117.64816881932335,35.55541056432218
961,17,9,-10.0,-9.0,-20.0,-19.0,-9.5,-19.5,-117.64818056767251,35.56442355465142
962,17,10,-10.0,-9.0,-19.0,-18.0,-9.5,-18.5,-117.64819232037418,35.57343653147578
963,17,11,-10.0,-9.0,-18.0,-17.0,-9.5,-17.5,-117.6482040774304,35.58244949479383
964,17,12,-10.0,-9.0,-17.0,-16.0,-9.5,-16.5,-117.64821583884323,35.591462444604126
965,17,13,-10.0,-9.0,-16.0,-15.0,-9.5,-15.5,-117.64822760461469,35.60047538090528
966,17,14,-10.0,-9.0,-15.0,-14.0,-9.5,-14.5,-117.64823937474681,35.60948830369587
967,17,15,-10.0,-9.0,-14.0,-13.0,-9.5,-13.5,-117.64825114924166,35.61850121297445
968,17,16,-10.0,-9.0,-13.0,-12.0,-9.5,-12.5,-117.64826292810129,35.62751410873962
969,17,17,-10.0,-9.0,-12.0,-11.0,-9.5,-11.5,-117.6482747113277,35.63652699098996
970,17,18,-10.0,-9.0,-11.0,-10.0,-9.5,-10.5,-117.648286498923,35.64553985972404
971,17,19,-10.0,-9.0,-10.0,-9.0,-9.5,-9.5,-117.6482982908892,35.65455271494046
972,17,20,-10.0,-9.0,-9.0,-8.0,-9.5,-8.5,-117.64831008722837,35.663565556637806
973,17,21,-10.0,-9.0,-8.0,-7.0,-9.5,-7.5,-117.64832188794256,35.67257838481466
974,17,22,-10.0,-9.0,-7.0,-6.0,-9.5,-6.5,-117.64833369303385,35.68159119946961
975,17,23,-10.0,-9.0,-6.0,-5.0,-9.5,-5.5,-117.64834550250424,35.69060400060125
976,17,24,-10.0,-9.0,-5.0,-4.0,-9.5,-4.5,-117.64835731635581,35.699616788208175
977,17,25,-10.0,-9.0,-4.0,-3.0,-9.5,-3.5,-117.64836913459061,35.70862956228897
978,17,26,-10.0,-9.0,-3.0,-2.0,-9.5,-2.5,-117.64838095721075,35.71764232284223
979,17,27,-10.0,-9.0,-2.0,-1.0,-9.5,-1.5,-117.64839278421823,35.72665506986657
980,17,28,-10.0,-9.0,-1.0,0.0,-9.5,-0.5,-117.64840461561518,35.73566780336054
981,17,29,-10.0,-9.0,0.0,1.0,-9.5,0.5,-117.64841645140359,35.7446805233228
982,17,30,-10.0,-9.0,1.0,2.0,-9.5,1.5,-117.64842829158555,35.75369322975191
983,17,31,-10.0,-9.0,2.0,3.0,-9.5,2.5,-117.64844013616316,35.76270592264648
984,17,32,-10.0,-9.0,3.0,4.0,-9.5,3.5,-117.64845198513846,35.771718602005116
985,17,33,-10.0,-9.0,4.0,5.0,-9.5,4.5,-117.64846383851354,35.78073126782642
986,17,34,-10.0,-9.0,5.0,6.0,-9.5,5.5,-117.64847569629042,35.789743920109004
987,17,35,-10.0,-9.0,6.0,7.0,-9.5,6.5,-117.64848755847122,35.79875655885146
988,17,36,-10.0,-9.0,7.0,8.0,-9.5,7.5,-117.648499425058,35.8077691840524
989,17,37,-10.0,-9.0,8.0,9.0,-9.5,8.5,-117.64851129605287,35.81678179571045
990,17,38,-10.0,-9.0,9.0,10.0,-9.5,9.5,-117.64852317145785,35.8257943938242
991,17,39,-10.0,-9.0,10.0,11.0,-9.5,10.5,-117.64853505127503,35.83480697839227
992,17,40,-10.0,-9.0,11.0,12.0,-9.5,11.5,-117.64854693550653,35.84381954941327
993,17,41,-10.0,-9.0,12.0,13.0,-9.5,12.5,-117.64855882415439,35.85283210688583
994,17,42,-10.0,-9.0,13.0,14.0,-9.5,13.5,-117.64857071722071,35.86184465080854
995,17,43,-10.0,-9.0,14.0,15.0,-9.5,14.5,-117.64858261470756,35.870857181180035
996,17,44,-10.0,-9.0,15.0,16.0,-9.5,15.5,-117.64859451661707,35.87986969799894
997,17,45,-10.0,-9.0,16.0,17.0,-9.5,16.5,-117.64860642295125,35.88888220126386
998,17,46,-10.0,-9.0,17.0,18.0,-9.5,17.5,-117.64861833371224,35.89789469097342
999,17,47,-10.0,-9.0,18.0,19.0,-9.5,18.5,-117.64863024890214,35.90690716712625
1000,17,48,-10.0,-9.0,19.0,20.0,-9.5,19.5,-117.648642168523,35.91591962972096
1001,17,49,-10.0,-9.0,20.0,21.0,-9.5,20.5,-117.64865409257695,35.9249320787562
1002,17,50,-10.0,-9.0,21.0,22.0,-9.5,21.5,-117.64866602106603,35.93394451423057
1003,17,51,-10.0,-9.0,22.0,23.0,-9.5,22.5,-117.6486779539924,35.942956936142714
1004,17,52,-10.0,-9.0,23.0,24.0,-9.5,23.5,-117.64868989135815,35.95196934449125
1005,17,53,-10.0,-9.0,24.0,25.0,-9.5,24.5,-117.64870183316532,35.96098173927482
1006,17,54,-10.0,-9.0,25.0,26.0,-9.5,25.5,-117.64871377941608,35.96999412049207
1007,17,55,-10.0,-9.0,26.0,27.0,-9.5,26.5,-117.64872573011249,35.9790064881416
1008,18,0,-9.0,-8.0,-29.0,-28.0,-8.5,-28.5,-117.63705552350062,35.48331524953882
1009,18,1,-9.0,-8.0,-28.0,-27.0,-8.5,-27.5,-117.63706600409611,35.49232834952362
1010,18,2,-9.0,-8.0,-27.0,-26.0,-8.5,-26.5,-117.6370764885714,35.501341436015515
1011,18,3,-9.0,-8.0,-26.0,-25.0,-8.5,-25.5,-117.63708697692827,35.510354509013055
1012,18,4,-9.0,-8.0,-25.0,-24.0,-8.5,-24.5,-117.63709746916861,35.519367568514824
1013,18,5,-9.0,-8.0,-24.0,-23.0,-8.5,-23.5,-117.63710796529419,35.52838061451937
1014,18,6,-9.0,-8.0,-23.0,-22.0,-8.5,-22.5,-117.63711846530684,35.53739364702528
1015,18,7,-9.0,-8.0,-22.0,-21.0,-8.5,-21.5,-117.63712896920838,35.546406666031096
1016,18,8,-9.0,-8.0,-21.0,-20.0,-8.5,-20.5,-117.6371394770006,35.55541967153542
1017,18,9,-9.0,-8.0,-20.0,-19.0,-8.5,-19.5,-117.63714998868538,35.564432663536806
1018,18,10,-9.0,-8.0,-19.0,-18.0,-8.5,-18.5,-117.6371605042645,35.57344564203384
1019,18,11,-9.0,-8.0,-18.0,-17.0,-8.5,-17.5,-117.63717102373981,35.58245860702505
1020,18,12,-9.0,-8.0,-17.0,-16.0,-8.5,-16.5,-117.6371815471131,35.591471558509085
1021,18,13,-9.0,-8.0,-16.0,-15.0,-8.5,-15.5,-117.63719207438625,35.600484496484476
1022,18,14,-9.0,-8.0,-15.0,-14.0,-8.5,-14.5,-117.63720260556104,35.609497420949815
1023,18,15,-9.0,-8.0,-14.0,-13.0,-8.5,-13.5,-117.63721314063933,35.61851033190368
1024,18,16,-9.0,-8.0,-13.0,-12.0,-8.5,-12.5,-117.63722367962293,35.62752322934464
1025,18,17,-9.0,-8.0,-12.0,-11.0,-8.5,-11.5,-117.63723422251371,35.6365361132713
1026,18,18,-9.0,-8.0,-11.0,-10.0,-8.5,-10.5,-117.63724476931344,35.64554898368222
1027,18,19,-9.0,-8.0,-10.0,-9.0,-8.5,-9.5,-117.63725532002402,35.65456184057601
1028,18,20,-9.0,-8.0,-9.0,-8.0,-8.5,-8.5,-117.63726587464723,35.66357468395124
1029,18,21,-9.0,-8.0,-8.0,-7.0,-8.5,-7.5,-117.63727643318494,35.67258751380649
1030,18,22,-9.0,-8.0,-7.0,-6.0,-8.5,-6.5,-117.637286995639,35.68160033014037
1031,18,23,-9.0,-8.0,-6.0,-5.0,-8.5,-5.5,-117.6372975620112,35.69061313295147
1032,18,24,-9.0,-8.0,-5.0,-4.0,-8.5,-4.5,-117.63730813230345,35.69962592223837
1033,18,25,-9.0,-8.0,-4.0,-3.0,-8.5,-3.5,-117.63731870651752,35.70863869799968
1034,18,26,-9.0,-8.0,-3.0,-2.0,-8.5,-2.5,-117.63732928465528,35.71765146023397
1035,18,27,-9.0,-8.0,-2.0,-1.0,-8.5,-1.5,-117.6373398667186,35.726664208939845
1036,18,28,-9.0,-8.0,-1.0,0.0,-8.5,-0.5,-117.6373504527093,35.73567694411591
1037,18,29,-9.0,-8.0,0.0,1.0,-8.5,0.5,-117.63736104262927,35.74468966576075
1038,18,30,-9.0,-8.0,1.0,2.0,-8.5,1.5,-117.63737163648028,35.753702373873004
1039,18,31,-9.0,-8.0,2.0,3.0,-8.5,2.5,-117.63738223426422,35.76271506845123
1040,18,32,-9.0,-8.0,3.0,4.0,-8.5,3.5,-117.63739283598295,35.771727749494055
1041,18,33,-9.0,-8.0,4.0,5.0,-8.5,4.5,-117.63740344163833,35.780740417000054
1042,18,34,-9.0,-8.0,5.0,6.0,-8.5,5.5,-117.63741405123218,35.78975307096786
1043,18,35,-9.0,-8.0,6.0,7.0,-8.5,6.5,-117.63742466476636,35.79876571139608
1044,18,36,-9.0,-8.0,7.0,8.0,-8.5,7.5,-117.63743528224278,35.80777833828331
1045,18,37,-9.0,-8.0,8.0,9.0,-8.5,8.5,-117.63744590366322,35.81679095162817
1046,18,38,-9.0,-8.0,9.0,10.0,-8.5,9.5,-117.6374565290296,35.82580355142926
1047,18,39,-9.0,-8.0,10.0,11.0,-8.5,10.5,-117.63746715834372,35.8348161376852
1048,18,40,-9.0,-8.0,11.0,12.0,-8.5,11.5,-117.6374777916075,35.84382871039461
1049,18,41,-9.0,-8.0,12.0,13.0,-8.5,12.5,-117.63748842882276,35.85284126955609
1050,18,42,-9.0,-8.0,13.0,14.0,-8.5,13.5,-117.63749906999138,35.86185381516826
1051,18,43,-9.0,-8.0,14.0,15.0,-8.5,14.5,-117.63750971511521,35.87086634722973
1052,18,44,-9.0,-8.0,15.0,16.0,-8.5,15.5,-117.63752036419616,35.879878865739144
1053,18,45,-9.0,-8.0,16.0,17.0,-8.5,16.5,-117.63753101723603,35.8888913706951
1054,18,46,-9.0,-8.0,17.0,18.0,-8.5,17.5,-117.63754167423676,35.897903862096236
1055,18,47,-9.0,-8.0,18.0,19.0,-8.5,18.5,-117.63755233520016,35.906916339941155
1056,18,48,-9.0,-8.0,19.0,20.0,-8.5,19.5,-117.63756300012813,35.915928804228514
1057,18,49,-9.0,-8.0,20.0,21.0,-8.5,20.5,-117.63757366902253,35.92494125495691
1058,18,50,-9.0,-8.0,21.0,22.0,-8.5,21.5,-117.63758434188526,35.93395369212498
1059,18,51,-9.0,-8.0,22.0,23.0,-8.5,22.5,-117.63759501871817,35.94296611573134
1060,18,52,-9.0,-8.0,23.0,24.0,-8.5,23.5,-117.6376056995231,35.951978525774635
1061,18,53,-9.0,-8.0,24.0,25.0,-8.5,24.5,-117.63761638430202,35.9609909222535
1062,18,54,-9.0,-8.0,25.0,26.0,-8.5,25.5,-117.63762707305675,35.97000330516656
1063,18,55,-9.0,-8.0,26.0,27.0,-8.5,26.5,-117.63763776578915,35.979015674512446
1064,19,0,-8.0,-7.0,-29.0,-28.0,-7.5,-28.5,-117.62603605567573,35.48332333296665
1065,19,1,-8.0,-7.0,-28.0,-27.0,-7.5,-27.5,-117.62604530326306,35.49233643443414
1066,19,2,-8.0,-7.0,-27.0,-26.0,-7.5,-26.5,-117.62605455427372,35.50134952240915
1067,19,3,-8.0,-7.0,-26.0,-25.0,-7.5,-25.5,-117.62606380870935,35.51036259689028
1068,19,4,-8.0,-7.0,-25.0,-24.0,-7.5,-24.5,-117.62607306657154,35.5193756578761
1069,19,5,-8.0,-7.0,-24.0,-23.0,-7.5,-23.5,-117.6260823278619,35.528388705365145
1070,19,6,-8.0,-7.0,-23.0,-22.0,-7.5,-22.5,-117.62609159258201,35.53740173935602
1071,19,7,-8.0,-7.0,-22.0,-21.0,-7.5,-21.5,-117.6261008607335,35.54641475984729
1072,19,8,-8.0,-7.0,-21.0,-20.0,-7.5,-20.5,-117.62611013231798,35.555427766837504
1073,19,9,-8.0,-7.0,-20.0,-19.0,-7.5,-19.5,-117.62611940733703,35.56444076032524
1074,19,10,-8.0,-7.0,-19.0,-18.0,-7.5,-18.5,-117.62612868579228,35.57345374030908
1075,19,11,-8.0,-7.0,-18.0,-17.0,-7.5,-17.5,-117.62613796768534,35.5824667067876
1076,19,12,-8.0,-7.0,-17.0,-16.0,-7.5,-16.5,-117.62614725301782,35.59147965975937
1077,19,13,-8.0,-7.0,-16.0,-15.0,-7.5,-15.5,-117.62615654179133,35.60049259922297
1078,19,14,-8.0,-7.0,-15.0,-14.0,-7.5,-14.5,-117.62616583400751,35.60950552517698
1079,19,15,-8.0,-7.0,-14.0,-13.0,-7.5,-13.5,-117.62617512966791,35.618518437619954
1080,19,16,-8.0,-7.0,-13.0,-12.0,-7.5,-12.5,-117.62618442877418,35.62753133655052
1081,19,17,-8.0,-7.0,-12.0,-11.0,-7.5,-11.5,-117.62619373132796,35.63654422196724
1082,19,18,-8.0,-7.0,-11.0,-10.0,-7.5,-10.5,-117.62620303733084,35.645557093868696
1083,19,19,-8.0,-7.0,-10.0,-9.0,-7.5,-9.5,-117.62621234678444,35.65456995225346
1084,19,20,-8.0,-7.0,-9.0,-8.0,-7.5,-8.5,-117.6262216596904,35.66358279712015
1085,19,21,-8.0,-7.0,-8.0,-7.0,-7.5,-7.5,-117.62623097605031,35.672595628467334
1086,19,22,-8.0,-7.0,-7.0,-6.0,-7.5,-6.5,-117.62624029586581,35.6816084462936
1087,19,23,-8.0,-7.0,-6.0,-5.0,-7.5,-5.5,-117.62624961913852,35.69062125059754
1088,19,24,-8.0,-7.0,-5.0,-4.0,-7.5,-4.5,-117.62625894587006,35.699634041377756
1089,19,25,-8.0,-7.0,-4.0,-3.0,-7.5,-3.5,-117.62626827606208,35.70864681863284
1090,19,26,-8.0,-7.0,-3.0,-2.0,-7.5,-2.5,-117.6262776097162,35.717659582361385
1091,19,27,-8.0,-7.0,-2.0,-1.0,-7.5,-1.5,-117.62628694683401,35.72667233256197
1092,19,28,-8.0,-7.0,-1.0,0.0,-7.5,-0.5,-117.62629628741716,35.73568506923321
1093,19,29,-8.0,-7.0,0.0,1.0,-7.5,0.5,-117.6263056314673,35.74469779237372
1094,19,30,-8.0,-7.0,1.0,2.0,-7.5,1.5,-117.62631497898602,35.75371050198207
1095,19,31,-8.0,-7.0,2.0,3.0,-7.5,2.5,-117.62632432997499,35.76272319805688
1096,19,32,-8.0,-7.0,3.0,4.0,-7.5,3.5,-117.62633368443583,35.77173588059675
1097,19,33,-8.0,-7.0,4.0,5.0,-7.5,4.5,-117.62634304237018,35.780748549600276
1098,19,34,-8.0,-7.0,5.0,6.0,-7.5,5.5,-117.62635240377965,35.78976120506607
1099,19,35,-8.0,-7.0,6.0,7.0,-7.5,6.5,-117.62636176866592,35.79877384699274
1100,19,36,-8.0,-7.0,7.0,8.0,-7.5,7.5,-117.62637113703057,35.80778647537889
1101,19,37,-8.0,-7.0,8.0,9.0,-7.5,8.5,-117.62638050887529,35.816799090223135
1102,19,38,-8.0,-7.0,9.0,10.0,-7.5,9.5,-117.62638988420171,35.82581169152409
1103,19,39,-8.0,-7.0,10.0,11.0,-7.5,10.5,-117.62639926301144,35.834824279280355
1104,19,40,-8.0,-7.0,11.0,12.0,-7.5,11.5,-117.62640864530616,35.843836853490565
1105,19,41,-8.0,-7.0,12.0,13.0,-7.5,12.5,-117.62641803108747,35.8528494141533
1106,19,42,-8.0,-7.0,13.0,14.0,-7.5,13.5,-117.62642742035705,35.861861961267216
1107,19,43,-8.0,-7.0,14.0,15.0,-7.5,14.5,-117.62643681311656,35.87087449483091
1108,19,44,-8.0,-7.0,15.0,16.0,-7.5,15.5,-117.6264462093676,35.87988701484299
1109,19,45,-8.0,-7.0,16.0,17.0,-7.5,16.5,-117.62645560911183,35.8888995213021
1110,19,46,-8.0,-7.0,17.0,18.0,-7.5,17.5,-117.6264650123509,35.89791201420685
1111,19,47,-8.0,-7.0,18.0,19.0,-7.5,18.5,-117.62647441908649,35.90692449355586
1112,19,48,-8.0,-7.0,19.0,20.0,-7.5,19.5,-117.62648382932022,35.91593695934778
1113,19,49,-8.0,-7.0,20.0,21.0,-7.5,20.5,-117.62649324305374,35.924949411581224
1114,19,50,-8.0,-7.0,21.0,22.0,-7.5,21.5,-117.62650266028872,35.93396185025478
1115,19,51,-8.0,-7.0,22.0,23.0,-7.5,22.5,-117.62651208102683,35.942974275367135
1116,19,52,-8.0,-7.0,23.0,24.0,-7.5,23.5,-117.62652150526965,35.95198668691688
1117,19,53,-8.0,-7.0,24.0,25.0,-7.5,24.5,-117.62653093301893,35.96099908490267
1118,19,54,-8.0,-7.0,25.0,26.0,-7.5,25.5,-117.62654036427628,35.97001146932311
1119,19,55,-8.0,-7.0,26.0,27.0,-7.5,26.5,-117.62654979904335,35.979023840176865
1120,20,0,-7.0,-6.0,-29.0,-28.0,-6.5,-28.5,-117.6150165857778,35.483330405967116
1121,20,1,-7.0,-6.0,-28.0,-27.0,-6.5,-27.5,-117.61502460035581,35.49234350873192
1122,20,2,-7.0,-6.0,-27.0,-26.0,-6.5,-26.5,-117.6150326179007,35.50135659800467
1123,20,3,-7.0,-6.0,-26.0,-25.0,-6.5,-25.5,-117.6150406384139,35.510369673783956
1124,20,4,-7.0,-6.0,-25.0,-24.0,-6.5,-24.5,-117.61504866189681,35.51938273606831
1125,20,5,-7.0,-6.0,-24.0,-23.0,-6.5,-23.5,-117.61505668835079,35.52839578485629
1126,20,6,-7.0,-6.0,-23.0,-22.0,-6.5,-22.5,-117.61506471777722,35.53740882014653
1127,20,7,-7.0,-6.0,-22.0,-21.0,-6.5,-21.5,-117.61507275017753,35.54642184193754
1128,20,8,-7.0,-6.0,-21.0,-20.0,-6.5,-20.5,-117.61508078555306,35.555434850227904
1129,20,9,-7.0,-6.0,-20.0,-19.0,-6.5,-19.5,-117.61508882390527,35.56444784501621
1130,20,10,-7.0,-6.0,-19.0,-18.0,-6.5,-18.5,-117.61509686523549,35.57346082630103
1131,20,11,-7.0,-6.0,-18.0,-17.0,-6.5,-17.5,-117.61510490954515,35.58247379408092
1132,20,12,-7.0,-6.0,-17.0,-16.0,-6.5,-16.5,-117.61511295683565,35.59148674835445
1133,20,13,-7.0,-6.0,-16.0,-15.0,-6.5,-15.5,-117.61512100710837,35.60049968912023
1134,20,14,-7.0,-6.0,-15.0,-14.0,-6.5,-14.5,-117.61512906036471,35.609512616376826
1135,20,15,-7.0,-6.0,-14.0,-13.0,-6.5,-13.5,-117.61513711660608,35.61852553012281
1136,20,16,-7.0,-6.0,-13.0,-12.0,-6.5,-12.5,-117.61514517583389,35.62753843035677
1137,20,17,-7.0,-6.0,-12.0,-11.0,-6.5,-11.5,-117.61515323804949,35.636551317077284
1138,20,18,-7.0,-6.0,-11.0,-10.0,-6.5,-10.5,-117.61516130325435,35.645564190282954
1139,20,19,-7.0,-6.0,-10.0,-9.0,-6.5,-9.5,-117.61516937144982,35.65457704997234
1140,20,20,-7.0,-6.0,-9.0,-8.0,-6.5,-8.5,-117.61517744263733,35.663589896144046
1141,20,21,-7.0,-6.0,-8.0,-7.0,-6.5,-7.5,-117.61518551681829,35.67260272879666
1142,20,22,-7.0,-6.0,-7.0,-6.0,-6.5,-6.5,-117.61519359399409,35.681615547928764
1143,20,23,-7.0,-6.0,-6.0,-5.0,-6.5,-5.5,-117.61520167416614,35.690628353538955
1144,20,24,-7.0,-6.0,-5.0,-4.0,-6.5,-4.5,-117.61520975733585,35.69964114562582
1145,20,25,-7.0,-6.0,-4.0,-3.0,-6.5,-3.5,-117.61521784350464,35.70865392418796
1146,20,26,-7.0,-6.0,-3.0,-2.0,-6.5,-2.5,-117.61522593267388,35.71766668922398
1147,20,27,-7.0,-6.0,-2.0,-1.0,-6.5,-1.5,-117.61523402484501,35.72667944073245
1148,20,28,-7.0,-6.0,-1.0,0.0,-6.5,-0.5,-117.61524212001946,35.73569217871197
1149,20,29,-7.0,-6.0,0.0,1.0,-6.5,0.5,-117.6152502181986,35.744704903161164
1150,20,30,-7.0,-6.0,1.0,2.0,-6.5,1.5,-117.61525831938388,35.753717614078624
1151,20,31,-7.0,-6.0,2.0,3.0,-6.5,2.5,-117.6152664235767,35.76273031146294
1152,20,32,-7.0,-6.0,3.0,4.0,-6.5,3.5,-117.61527453077848,35.77174299531272
1153,20,33,-7.0,-6.0,4.0,5.0,-6.5,4.5,-117.6152826409906,35.78075566562658
1154,20,34,-7.0,-6.0,5.0,6.0,-6.5,5.5,-117.61529075421454,35.78976832240309
1155,20,35,-7.0,-6.0,6.0,7.0,-6.5,6.5,-117.61529887045165,35.79878096564092
1156,20,36,-7.0,-6.0,7.0,8.0,-6.5,7.5,-117.61530698970343,35.80779359533863
1157,20,37,-7.0,-6.0,8.0,9.0,-6.5,8.5,-117.61531511197124,35.81680621149486
1158,20,38,-7.0,-6.0,9.0,10.0,-6.5,9.5,-117.61532323725649,35.82581881410817
1159,20,39,-7.0,-6.0,10.0,11.0,-6.5,10.5,-117.61533136556066,35.834831403177226
1160,20,40,-7.0,-6.0,11.0,12.0,-6.5,11.5,-117.61533949688514,35.843843978700626
1161,20,41,-7.0,-6.0,12.0,13.0,-6.5,12.5,-117.61534763123134,35.85285654067699
1162,20,42,-7.0,-6.0,13.0,14.0,-6.5,13.5,-117.6153557686007,35.861869089104914
1163,20,43,-7.0,-6.0,14.0,15.0,-6.5,14.5,-117.61536390899467,35.87088162398303
1164,20,44,-7.0,-6.0,15.0,16.0,-6.5,15.5,-117.61537205241461,35.87989414530997
1165,20,45,-7.0,-6.0,16.0,17.0,-6.5,16.5,-117.61538019886201,35.88890665308433
1166,20,46,-7.0,-6.0,17.0,18.0,-6.5,17.5,-117.61538834833829,35.897919147304755
1167,20,47,-7.0,-6.0,18.0,19.0,-6.5,18.5,-117.61539650084487,35.90693162796987
1168,20,48,-7.0,-6.0,19.0,20.0,-6.5,19.5,-117.61540465638316,35.91594409507827
1169,20,49,-7.0,-6.0,20.0,21.0,-6.5,20.5,-117.61541281495461,35.92495654862859
1170,20,50,-7.0,-6.0,21.0,22.0,-6.5,21.5,-117.61542097656069,35.93396898861948
1171,20,51,-7.0,-6.0,22.0,23.0,-6.5,22.5,-117.61542914120277,35.94298141504956
1172,20,52,-7.0,-6.0,23.0,24.0,-6.5,23.5,-117.6154373088823,35.951993827917455
1173,20,53,-7.0,-6.0,24.0,25.0,-6.5,24.5,-117.61544547960074,35.961006227221795
1174,20,54,-7.0,-6.0,25.0,26.0,-6.5,25.5,-117.61545365335951,35.970018612961226
1175,20,55,-7.0,-6.0,26.0,27.0,-6.5,26.5,-117.61546183016007,35.97903098513436
1176,21,0,-6.0,-5.0,-29.0,-28.0,-5.5,-28.5,-117.6039971140832,35.48333646853975
1177,21,1,-6.0,-5.0,-28.0,-27.0,-5.5,-27.5,-117.6040038956509,35.49234957241655
1178,21,2,-6.0,-5.0,-27.0,-26.0,-5.5,-26.5,-117.60401067972906,35.50136266280164
1179,21,3,-6.0,-5.0,-26.0,-25.0,-5.5,-25.5,-117.60401746631885,35.51037573969361
1180,21,4,-6.0,-5.0,-25.0,-24.0,-5.5,-24.5,-117.60402425542146,35.519388803091005
1181,21,5,-6.0,-5.0,-24.0,-23.0,-5.5,-23.5,-117.60403104703803,35.52840185299238
1182,21,6,-6.0,-5.0,-23.0,-22.0,-5.5,-22.5,-117.60403784116978,35.53741488939635
1183,21,7,-6.0,-5.0,-22.0,-21.0,-5.5,-21.5,-117.6040446378179,35.546427912301425
1184,21,8,-6.0,-5.0,-21.0,-20.0,-5.5,-20.5,-117.60405143698351,35.55544092170622
1185,21,9,-6.0,-5.0,-20.0,-19.0,-5.5,-19.5,-117.60405823866783,35.56445391760929
1186,21,10,-6.0,-5.0,-19.0,-18.0,-5.5,-18.5,-117.60406504287205,35.573466900009215
1187,21,11,-6.0,-5.0,-18.0,-17.0,-5.5,-17.5,-117.6040718495973,35.582479868904564
1188,21,12,-6.0,-5.0,-17.0,-16.0,-5.5,-16.5,-117.60407865884481,35.591492824293915
1189,21,13,-6.0,-5.0,-16.0,-15.0,-5.5,-15.5,-117.60408547061574,35.60050576617584
1190,21,14,-6.0,-5.0,-15.0,-14.0,-5.5,-14.5,-117.60409228491127,35.609518694548946
1191,21,15,-6.0,-5.0,-14.0,-13.0,-5.5,-13.5,-117.6040991017326,35.618531609411775
1192,21,16,-6.0,-5.0,-13.0,-12.0,-5.5,-12.5,-117.60410592108089,35.62754451076294
1193,21,17,-6.0,-5.0,-12.0,-11.0,-5.5,-11.5,-117.60411274295735,35.636557398601
1194,21,18,-6.0,-5.0,-11.0,-10.0,-5.5,-10.5,-117.60411956736316,35.64557027292456
1195,21,19,-6.0,-5.0,-10.0,-9.0,-5.5,-9.5,-117.60412639429951,35.65458313373219
1196,21,20,-6.0,-5.0,-9.0,-8.0,-5.5,-8.5,-117.60413322376759,35.663595981022496
1197,21,21,-6.0,-5.0,-8.0,-7.0,-5.5,-7.5,-117.60414005576855,35.67260881479405
1198,21,22,-6.0,-5.0,-7.0,-6.0,-5.5,-6.5,-117.60414689030364,35.681621635045445
1199,21,23,-6.0,-5.0,-6.0,-5.0,-5.5,-5.5,-117.604153727374,35.690634441775266
1200,21,24,-6.0,-5.0,-5.0,-4.0,-5.5,-4.5,-117.60416056698084,35.69964723498213
1201,21,25,-6.0,-5.0,-4.0,-3.0,-5.5,-3.5,-117.60416740912538,35.7086600146646
1202,21,26,-6.0,-5.0,-3.0,-2.0,-5.5,-2.5,-117.60417425380878,35.717672780821296
1203,21,27,-6.0,-5.0,-2.0,-1.0,-5.5,-1.5,-117.60418110103224,35.7266855334508
1204,21,28,-6.0,-5.0,-1.0,0.0,-5.5,-0.5,-117.60418795079693,35.73569827255172
1205,21,29,-6.0,-5.0,0.0,1.0,-5.5,0.5,-117.60419480310408,35.74471099812265
