event_id,event_time,latitude,longitude,depth_km,magnitude,x_km,y_km,elapsed_minutes,elapsed_hours,time_bin,nearest_line_id,nearest_segment_id,global_segment_id,segment_strike_deg,segment_mid_x_km,segment_mid_y_km,distance_to_segment_km,along_line_position_km,assigned_to_segment
4163,2019-07-05 22:28:02.100000+00:00,35.70542979518505,-117.47004290773891,5.433827660000001,1.77,6.63775045475753,-3.857626905440628,1734.217666666667,28.90362777777778,57,665,0,697,19.944944606585068,4.944430648029568,-3.0368331602857217,1.8744250660504065,0.1873978677706846,True
4164,2019-07-05 22:28:22.520000+00:00,35.83643179518505,-117.65531439386696,1.06440932,0.91,-10.11231664315139,10.680961319060325,1734.558,28.9093,57,411,0,417,44.60122508362317,-10.084570573781665,10.620858881344553,0.061957532647708306,0.30776825542548175,True
4165,2019-07-05 22:29:03.180000+00:00,35.61522879518505,-117.5801524116723,8.64919697,1.9,-3.330663569620971,-13.867530383889324,1735.2356666666667,28.920594444444443,57,29,0,29,37.08219577001088,-3.3744986177944107,-14.18193861934715,0.17002110471530912,0.41302999651769773,True
4166,2019-07-05 22:29:31.280000+00:00,35.69497679518505,-117.4952871534553,6.224968190000001,0.91,4.353770383770025,-5.018837199246535,1735.7040000000002,28.928400000000003,57,642,0,669,122.10457050730213,4.625257196732875,-5.163165678168023,0.022028352179450858,0.04231739095537644,True
4167,2019-07-05 22:29:46.520000+00:00,35.79021579518505,-117.53314304026291,3.93864464,0.79,0.9263445376793306,5.547314580065832,1735.958,28.93263333333333,57,810,0,848,144.5366894425032,-4.060424901448693,4.951585929228788,4.905997559981547,0.5057688487279585,False
4168,2019-07-05 22:30:20.580000+00:00,35.67895679518505,-117.48855499821474,2.71927208,1.1,4.964087933637155,-6.795987900228653,1736.525666666667,28.942094444444443,57,602,0,609,30.456518715653417,4.451936477460897,-6.181758510921069,0.7596523937503478,0.0,True
4169,2019-07-05 22:30:41.380000+00:00,35.661273795185046,-117.49637472411172,6.6822329,0.81,4.257125321441038,-8.758335239033135,1736.8723333333332,28.94787222222222,57,68,0,69,123.53751333808907,4.223125735356,-8.813083889569672,0.06441851694823712,0.04053943700054847,True
4170,2019-07-05 22:31:10.560000+00:00,35.82707379518505,-117.6538737141978,7.21933748,0.35,-9.983323206878053,9.642488702467544,1737.3586666666667,28.95597777777778,57,300,0,304,168.64706995138354,-9.603995736195868,9.25681698964063,0.3111736435055646,0.0,True
4171,2019-07-05 22:31:17.760000+00:00,35.66308379518505,-117.51670385447552,3.03863156,0.94,2.416314722736264,-8.558201857800624,1737.4786666666666,28.957977777777774,57,768,0,805,31.562763272857268,2.433029996760804,-8.34857365190881,0.0954836262151452,0.5707569849715982,True
4172,2019-07-05 22:31:29.340000+00:00,35.72579979518505,-117.52482137874756,7.212079310000001,0.83,1.6799918370800455,-1.5998212634569604,1737.6716666666666,28.961194444444445,57,194,0,197,132.45264054386186,0.6463238521913177,-2.560694338898686,1.4066720733337863,0.3560900748668738,True
