event_id,event_seq,source_day,original_ot_str,original_lat,original_lon,original_dep,original_mag,phase_file,batch_index,batch_label,original_ot,was_selected,hypodd_original_ot_str,hypodd_original_lat,hypodd_original_lon,hypodd_original_dep,hypodd_original_mag,hypodd_original_time_abs_diff_s,reloc_ot_str,reloc_lat,reloc_lon,reloc_dep,reloc_mag,reloc_time_abs_diff_s,was_relocated,horizontal_shift_km,depth_change_km,day
3710,137740,20190725,2019-07-25T13:35:25.823000Z,35.88834,-117.69273,0.0,-0.24,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:35:25.823000Z,True,2019-07-25T13:35:34.900000Z,35.930599,-117.272797,0.95,0.33,9.077,,,,,,,False,,,
3711,137741,20190725,2019-07-25T13:35:34.508000Z,35.87481,-117.45771,6.96,0.24,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:35:34.508000Z,True,,,,,,,,,,,,,False,,,
3712,137742,20190725,2019-07-25T13:35:34.901000Z,35.93057,-117.27282,0.95,0.33,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:35:34.901000Z,True,,,,,,,,,,,,,False,,,
3714,137744,20190725,2019-07-25T13:35:57.026000Z,35.69391,-117.397,9.46,0.37,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:35:57.026000Z,True,,,,,,,,,,,,,False,,,
3715,137745,20190725,2019-07-25T13:36:11.779000Z,36.02989,-117.81201,10.96,0.31,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:36:11.779000Z,True,,,,,,,,,,,,,False,,,
3725,137755,20190725,2019-07-25T13:39:04.143000Z,35.84275,-117.63688,5.14,0.28,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:39:04.143000Z,True,,,,,,,,,,,,,False,,,
3729,137759,20190725,2019-07-25T13:40:06.793000Z,36.02351,-117.53514,0.0,0.02,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:40:06.793000Z,True,2019-07-25T13:40:06.790000Z,36.023499,-117.535103,1.0,0.02,0.003,,,,,,,False,,,
3730,137760,20190725,2019-07-25T13:40:08.935000Z,36.11834,-117.81614,0.0,0.31,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:40:08.935000Z,True,,,,,,,,,,,,,False,,,
3736,137766,20190725,2019-07-25T13:41:46.745000Z,35.94687,-117.7959,0.0,0.36,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:41:46.745000Z,True,,,,,,,,,,,,,False,,,
3742,137772,20190725,2019-07-25T13:43:29.384000Z,35.40965,-117.36658,0.0,0.27,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:43:29.384000Z,True,,,,,,,,,,,,,False,,,
3743,137773,20190725,2019-07-25T13:43:30.660000Z,35.24011,-116.98909,0.0,0.91,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:43:30.660000Z,True,,,,,,,,,,,,,False,,,
3746,137776,20190725,2019-07-25T13:44:03.909000Z,35.66511,-117.49328,6.76,0.52,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:44:03.909000Z,True,,,,,,,,,,,,,False,,,
3750,137780,20190725,2019-07-25T13:45:07.976000Z,35.81886,-117.614,6.67,0.82,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:45:07.976000Z,True,,,,,,,,,,,,,False,,,
3753,137783,20190725,2019-07-25T13:45:43.056000Z,36.06037,-117.7759,7.96,0.24,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:45:43.056000Z,True,,,,,,,,,,,,,False,,,
3754,137784,20190725,2019-07-25T13:45:45.914000Z,35.49705,-117.3848,24.29,0.58,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:45:45.914000Z,True,,,,,,,,,,,,,False,,,
3755,137785,20190725,2019-07-25T13:45:52.680000Z,35.57304,-117.42891,0.0,0.2,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:45:52.680000Z,True,,,,,,,,,,,,,False,,,
3757,137787,20190725,2019-07-25T13:46:13.192000Z,35.67457,-117.80891,0.0,0.66,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:46:13.192000Z,True,,,,,,,,,,,,,False,,,
3758,137788,20190725,2019-07-25T13:46:17.966000Z,35.47477,-117.77942,2.21,0.61,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:46:17.966000Z,True,,,,,,,,,,,,,False,,,
3759,137789,20190725,2019-07-25T13:46:33.915000Z,35.5379,-117.49933,10.64,0.21,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:46:33.915000Z,True,,,,,,,,,,,,,False,,,
3763,137793,20190725,2019-07-25T13:47:36.025000Z,35.57685,-117.40801,8.95,0.39,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:47:36.025000Z,True,,,,,,,,,,,,,False,,,
3766,137796,20190725,2019-07-25T13:48:06.008000Z,35.69158,-117.46369,8.36,0.43,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:48:06.008000Z,True,,,,,,,,,,,,,False,,,
3768,137798,20190725,2019-07-25T13:48:27.353000Z,35.59481,-117.36347,6.18,0.29,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:48:27.353000Z,True,,,,,,,,,,,,,False,,,
3772,137802,20190725,2019-07-25T13:49:39.642000Z,35.62031,-117.44559,4.42,0.79,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:49:39.642000Z,True,,,,,,,,,,,,,False,,,
3776,137806,20190725,2019-07-25T13:50:40.122000Z,35.33876,-117.08536,29.91,0.49,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:50:40.122000Z,True,,,,,,,,,,,,,False,,,
3777,137807,20190725,2019-07-25T13:51:00.671000Z,35.52417,-117.39458,9.13,-0.04,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:51:00.671000Z,True,,,,,,,,,,,,,False,,,
3779,137809,20190725,2019-07-25T13:51:20.976000Z,35.66449,-117.43278,5.17,0.23,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:51:20.976000Z,True,,,,,,,,,,,,,False,,,
3780,137810,20190725,2019-07-25T13:51:46.089000Z,36.09416,-117.84233,1.71,0.95,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:51:46.089000Z,True,,,,,,,,,,,,,False,,,
3782,137812,20190725,2019-07-25T13:51:57.285000Z,35.6251,-117.46672,10.12,0.33,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:51:57.285000Z,True,,,,,,,,,,,,,False,,,
3784,137814,20190725,2019-07-25T13:52:18.049000Z,35.64724,-117.72001,2.43,0.19,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:52:18.049000Z,True,,,,,,,,,,,,,False,,,
3792,137822,20190725,2019-07-25T13:55:22.176000Z,35.6426,-117.52026,10.2,-0.31,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:55:22.176000Z,True,,,,,,,,,,,,,False,,,
3796,137826,20190725,2019-07-25T13:56:04.599000Z,35.91959,-117.91214,5.95,0.84,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:56:04.599000Z,True,,,,,,,,,,,,,False,,,
3798,137828,20190725,2019-07-25T13:56:16.523000Z,35.97208,-117.67262,4.35,0.94,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:56:16.523000Z,True,,,,,,,,,,,,,False,,,
3799,137829,20190725,2019-07-25T13:56:54.344000Z,35.60899,-117.33717,0.0,0.39,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:56:54.344000Z,True,,,,,,,,,,,,,False,,,
3803,137833,20190725,2019-07-25T13:57:59.886000Z,35.94324,-117.45271,0.0,0.33,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:57:59.886000Z,True,,,,,,,,,,,,,False,,,
3804,137834,20190725,2019-07-25T13:58:02.404000Z,35.5763,-117.58298,3.14,0.41,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:58:02.404000Z,True,,,,,,,,,,,,,False,,,
3806,137836,20190725,2019-07-25T13:58:12.425000Z,35.89386,-117.70857,2.54,0.01,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:58:12.425000Z,True,,,,,,,,,,,,,False,,,
3807,137837,20190725,2019-07-25T13:58:25.228000Z,35.85887,-117.86969,0.0,0.25,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:58:25.228000Z,True,,,,,,,,,,,,,False,,,
3810,137840,20190725,2019-07-25T13:58:43.041000Z,36.07832,-117.8357,1.59,0.77,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:58:43.041000Z,True,,,,,,,,,,,,,False,,,
3812,137842,20190725,2019-07-25T13:58:57.008000Z,35.73944,-117.53257,4.12,0.18,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T13:58:57.008000Z,True,2019-07-25T13:58:57.000000Z,35.739399,-117.5326,4.12,0.18,0.008,,,,,,,False,,,
3820,137850,20190725,2019-07-25T14:01:03.556000Z,35.35869,-117.4481,9.8,0.9,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T14:01:03.556000Z,True,,,,,,,,,,,,,False,,,
3822,137852,20190725,2019-07-25T14:01:55.217000Z,35.9492,-117.59082,4.99,0.2,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T14:01:55.217000Z,True,,,,,,,,,,,,,False,,,
3824,137854,20190725,2019-07-25T14:02:11.615000Z,35.73497,-117.5928,9.96,0.19,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T14:02:11.615000Z,True,,,,,,,,,,,,,False,,,
3829,137859,20190725,2019-07-25T14:03:21.128000Z,36.03352,-117.67728,9.56,0.79,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T14:03:21.128000Z,True,,,,,,,,,,,,,False,,,
3833,137863,20190725,2019-07-25T14:04:48.510000Z,35.59645,-117.47528,5.43,0.79,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T14:04:48.510000Z,True,,,,,,,,,,,,,False,,,
3835,137865,20190725,2019-07-25T14:05:21.829000Z,35.80512,-117.79831,6.32,0.33,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T14:05:21.829000Z,True,,,,,,,,,,,,,False,,,
3837,137867,20190725,2019-07-25T14:05:44.454000Z,35.61061,-117.46793,4.09,0.48,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T14:05:44.454000Z,True,,,,,,,,,,,,,False,,,
3838,137868,20190725,2019-07-25T14:05:58.935000Z,35.91968,-117.85284,7.22,0.17,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T14:05:58.935000Z,True,,,,,,,,,,,,,False,,,
3843,137873,20190725,2019-07-25T14:06:49.033000Z,35.95017,-117.69112,5.02,0.45,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T14:06:49.033000Z,True,,,,,,,,,,,,,False,,,
3844,137874,20190725,2019-07-25T14:07:00.343000Z,36.09164,-117.82325,0.0,0.66,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T14:07:00.343000Z,True,2019-07-25T14:07:00.340000Z,36.091599,-117.823303,1.0,0.66,0.003,,,,,,,False,,,
3845,137875,20190725,2019-07-25T14:07:13.532000Z,35.59255,-117.40743,0.0,0.35,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T14:07:13.532000Z,True,,,,,,,,,,,,,False,,,
3848,137878,20190725,2019-07-25T14:07:52.948000Z,35.59645,-117.41528,6.47,0.27,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T14:07:52.948000Z,True,2019-07-25T14:07:52.940000Z,35.596401,-117.415298,6.47,0.27,0.008,,,,,,,False,,,
3849,137879,20190725,2019-07-25T14:07:57.668000Z,35.84859,-117.03742,0.0,0.73,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T14:07:57.668000Z,True,,,,,,,,,,,,,False,,,
3850,137880,20190725,2019-07-25T14:08:21.692000Z,35.6727,-117.4697,0.0,0.0,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T14:08:21.692000Z,True,,,,,,,,,,,,,False,,,
3855,137885,20190725,2019-07-25T14:09:54.422000Z,35.79551,-117.55189,30.0,1.06,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T14:09:54.422000Z,True,,,,,,,,,,,,,False,,,
3861,137891,20190725,2019-07-25T14:11:07.502000Z,35.40695,-117.26891,14.14,1.12,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T14:11:07.502000Z,True,,,,,,,,,,,,,False,,,
3863,137893,20190725,2019-07-25T14:11:34.170000Z,35.24035,-117.03895,0.0,0.85,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T14:11:34.170000Z,True,,,,,,,,,,,,,False,,,
3865,137895,20190725,2019-07-25T14:12:09.636000Z,35.92639,-117.64563,0.0,-0.27,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T14:12:09.636000Z,True,,,,,,,,,,,,,False,,,
3869,137899,20190725,2019-07-25T14:12:50.292000Z,35.98545,-117.67609,6.06,0.79,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T14:12:50.292000Z,True,,,,,,,,,,,,,False,,,
3871,137901,20190725,2019-07-25T14:13:33.303000Z,35.60506,-117.43398,5.42,-0.46,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T14:13:33.303000Z,True,,,,,,,,,,,,,False,,,
3872,137902,20190725,2019-07-25T14:13:34.140000Z,36.11201,-117.91122,3.53,0.06,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T14:13:34.140000Z,True,,,,,,,,,,,,,False,,,
3873,137903,20190725,2019-07-25T14:13:41.611000Z,35.55117,-117.32638,19.17,0.24,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T14:13:41.611000Z,True,,,,,,,,,,,,,False,,,
3874,137904,20190725,2019-07-25T14:13:43.678000Z,35.47392,-117.28834,0.0,0.08,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T14:13:43.678000Z,True,,,,,,,,,,,,,False,,,
3877,137907,20190725,2019-07-25T14:14:39.925000Z,36.02922,-117.67237,0.0,0.04,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T14:14:39.925000Z,True,2019-07-25T14:14:47.350000Z,36.085701,-117.607498,1.0,0.18,7.425,,,,,,,False,,,
3878,137908,20190725,2019-07-25T14:14:47.359000Z,36.08568,-117.6075,0.0,0.18,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T14:14:47.359000Z,True,,,,,,,,,,,,,False,,,
3879,137909,20190725,2019-07-25T14:14:57.803000Z,35.9479,-117.65038,0.0,-0.36,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T14:14:57.803000Z,True,,,,,,,,,,,,,False,,,
3881,137911,20190725,2019-07-25T14:15:16.559000Z,35.66782,-117.51968,8.97,0.86,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T14:15:16.559000Z,True,2019-07-25T14:15:26.520000Z,35.685799,-117.501701,8.54,0.77,9.961,,,,,,,False,,,
3884,137914,20190725,2019-07-25T14:16:13.109000Z,35.4749,-117.41844,0.0,0.53,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T14:16:13.109000Z,True,,,,,,,,,,,,,False,,,
3890,137920,20190725,2019-07-25T14:17:45.705000Z,35.64521,-117.43226,3.0,-0.39,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T14:17:45.705000Z,True,,,,,,,,,,,,,False,,,
3891,137921,20190725,2019-07-25T14:17:46.168000Z,35.43628,-117.41982,0.0,0.22,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T14:17:46.168000Z,True,,,,,,,,,,,,,False,,,
3892,137922,20190725,2019-07-25T14:18:02.381000Z,35.86701,-117.64194,6.15,0.34,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190725.dat,22,day_20190725,2019-07-25T14:18:02.381000Z,True,,,,,,,,,,,,,False,,,
