datetime,lat,lon,dep,mag,time_rel_days,time_rel_sec,radial_distance_km,depth_rel_km,abs_depth_rel_km,is_post,is_pre,mainshock,radius_km,time_window_days,depth_strategy,mag_threshold,sequence_id,mag_threshold_label
2025-11-11 07:20:33.030000+00:00,39.379688,143.382975,10.28,1.5,1.970067013888889,170213.79,10.860469804428194,-5.6800000000000015,5.6800000000000015,True,False,M1,50.0,90.0,mainshock_window,,338144,all
2025-11-11 07:21:49.180000+00:00,39.528491,143.36014,9.3,1.3,1.9709483796296297,170289.94,18.72375891020837,-6.66,6.66,True,False,M1,50.0,90.0,mainshock_window,,338145,all
2025-11-11 07:40:57.120000+00:00,39.580432,143.623617,7.59,1.5,1.9842347222222223,171437.88,22.16661195751672,-8.370000000000001,8.370000000000001,True,False,M1,50.0,90.0,mainshock_window,,338146,all
2025-11-11 07:51:48.220000+00:00,39.278943,143.611165,9.97,1.6,1.991770601851852,172088.98,16.516624253867633,-5.99,5.99,True,False,M1,50.0,90.0,mainshock_window,,338147,all
2025-11-11 07:58:33.290000+00:00,39.705615,143.43208,13.05,1.8,1.9964589120370368,172494.05,34.22790120726663,-2.91,2.91,True,False,M1,50.0,90.0,mainshock_window,,338148,all
2025-11-11 08:04:16.880000+00:00,39.343327,143.560775,12.53,2.2,2.0004356481481484,172837.64,8.158542248072765,-3.430000000000001,3.430000000000001,True,False,M1,50.0,90.0,mainshock_window,,338149,all
2025-11-11 08:04:49.010000+00:00,39.712329,143.426416,12.85,2.8,2.000807523148148,172869.77,35.052769617410235,-3.110000000000001,3.110000000000001,True,False,M1,50.0,90.0,mainshock_window,,338150,all
2025-11-11 08:11:37.590000+00:00,39.389018,143.1986,16.03,1.8,2.0055364583333333,173278.35,26.43327606408705,0.0700000000000002,0.0700000000000002,True,False,M1,50.0,90.0,mainshock_window,,338151,all
2025-11-11 08:16:14.660000+00:00,39.506181,143.69445,8.58,2.2,2.008743287037037,173555.42,19.85252943583919,-7.380000000000001,7.380000000000001,True,False,M1,50.0,90.0,mainshock_window,,338152,all
2025-11-11 08:18:14.470000+00:00,39.452706,143.450879,10.18,1.7,2.010129976851852,173675.23,7.253567897553784,-5.780000000000001,5.780000000000001,True,False,M1,50.0,90.0,mainshock_window,,338153,all
2025-11-11 08:27:17.510000+00:00,39.087903,143.573356,2.46,1.4,2.016415162037037,174218.27,35.52645857130569,-13.5,13.5,True,False,M1,50.0,90.0,mainshock_window,,338154,all
2025-11-11 08:27:42.520000+00:00,39.733752,143.400879,13.27,2.3,2.0167046296296296,174243.28,37.85134859936393,-2.6900000000000013,2.6900000000000013,True,False,M1,50.0,90.0,mainshock_window,,338155,all
2025-11-11 08:32:23.910000+00:00,39.617867,143.470719,11.31,1.8,2.0199614583333334,174524.67,24.07168978966507,-4.65,4.65,True,False,M1,50.0,90.0,mainshock_window,,338156,all
2025-11-11 08:35:23.350000+00:00,39.375374,143.427686,12.06,1.7,2.022038310185185,174704.11,7.376342514851393,-3.9,3.9,True,False,M1,50.0,90.0,mainshock_window,,338157,all
2025-11-11 08:37:02.730000+00:00,39.729887,143.398145,13.22,1.2,2.0231885416666664,174803.49,37.49098797738439,-2.74,2.74,True,False,M1,50.0,90.0,mainshock_window,,338158,all
2025-11-11 08:37:22.490000+00:00,39.220642,143.294857,13.35,2.2,2.0234172453703705,174823.25,27.211502273673524,-2.610000000000001,2.610000000000001,True,False,M1,50.0,90.0,mainshock_window,,338159,all
2025-11-11 08:44:41.620000+00:00,39.717257,143.424268,12.48,1.4,2.0284997685185187,175262.38,35.62607019700912,-3.4800000000000004,3.4800000000000004,True,False,M1,50.0,90.0,mainshock_window,,338160,all
2025-11-11 08:51:14.860000+00:00,39.374329,143.375895,10.02,1.4,2.0330511574074075,175655.62,11.60235018207524,-5.940000000000001,5.940000000000001,True,False,M1,50.0,90.0,mainshock_window,,338161,all
2025-11-11 08:52:02.140000+00:00,39.384884,143.384717,9.34,1.8,2.033598379629629,175702.9,10.589445648569964,-6.620000000000001,6.620000000000001,True,False,M1,50.0,90.0,mainshock_window,,338162,all
2025-11-11 08:54:31.740000+00:00,39.375675,143.375358,9.87,1.7,2.0353298611111112,175852.5,11.60643671072162,-6.090000000000002,6.090000000000002,True,False,M1,50.0,90.0,mainshock_window,,338163,all
2025-11-11 09:13:55.630000+00:00,39.301921,143.73724,11.23,2.5,2.0488008101851856,177016.39,22.867400165994734,-4.73,4.73,True,False,M1,50.0,90.0,mainshock_window,,338164,all
2025-11-11 09:17:46.950000+00:00,39.533036,143.575765,6.73,2.0,2.051478125,177247.71,15.653582880308916,-9.23,9.23,True,False,M1,50.0,90.0,mainshock_window,,338165,all
2025-11-11 09:19:01.870000+00:00,39.485205,143.399626,9.31,2.4,2.0523452546296297,177322.63,12.89735122231923,-6.65,6.65,True,False,M1,50.0,90.0,mainshock_window,,338166,all
2025-11-11 09:27:24.850000+00:00,39.413208,143.736686,16.72,2.0,2.0581667824074072,177825.61,19.87862666139312,0.759999999999998,0.759999999999998,True,False,M1,50.0,90.0,mainshock_window,,338167,all
2025-11-11 09:31:25.530000+00:00,39.357511,143.589388,10.58,1.4,2.0609524305555555,178066.29,8.799296179925191,-5.380000000000001,5.380000000000001,True,False,M1,50.0,90.0,mainshock_window,,338168,all
2025-11-11 09:32:29.180000+00:00,39.425781,143.72863,17.07,2.1,2.0616891203703704,178129.94,19.318540214459517,1.1099999999999994,1.1099999999999994,True,False,M1,50.0,90.0,mainshock_window,,338169,all
2025-11-11 09:40:44.050000+00:00,39.355245,143.763346,18.1,2.1,2.0674167824074074,178624.81,22.77589733946084,2.140000000000001,2.140000000000001,True,False,M1,50.0,90.0,mainshock_window,,338170,all
2025-11-11 09:42:44.250000+00:00,39.355558,143.759017,18.63,1.5,2.068807986111111,178745.01,22.405995265843572,2.669999999999998,2.669999999999998,True,False,M1,50.0,90.0,mainshock_window,,338171,all
2025-11-11 09:48:04.120000+00:00,39.399951,143.630729,5.48,1.6,2.0725101851851853,179064.88,10.750086313231996,-10.48,10.48,True,False,M1,50.0,90.0,mainshock_window,,338172,all
2025-11-11 09:57:45.150000+00:00,39.365299,143.413737,11.39,1.4,2.0792350694444446,179645.91,8.948826784374285,-4.57,4.57,True,False,M1,50.0,90.0,mainshock_window,,338173,all
2025-11-11 10:14:05.450000+00:00,39.35894,143.740283,16.68,1.9,2.090581134259259,180626.21,20.75207804949976,0.7199999999999989,0.7199999999999989,True,False,M1,50.0,90.0,mainshock_window,,338174,all
2025-11-11 10:23:05.610000+00:00,39.537227,143.597087,8.15,1.6,2.096832986111111,181166.37,16.854956376606175,-7.81,7.81,True,False,M1,50.0,90.0,mainshock_window,,338175,all
2025-11-11 10:24:03.060000+00:00,39.418807,143.727751,14.34,2.3,2.0974979166666667,181223.82,19.158304182973502,-1.620000000000001,1.620000000000001,True,False,M1,50.0,90.0,mainshock_window,,338176,all
2025-11-11 10:28:30.240000+00:00,39.486381,143.530745,8.29,1.4,2.1005902777777776,181491.0,9.510286653414658,-7.670000000000002,7.670000000000002,True,False,M1,50.0,90.0,mainshock_window,,338177,all
2025-11-11 10:35:29.760000+00:00,39.364148,143.745801,15.8,1.3,2.105445833333333,181910.52,21.085991807792617,-0.1600000000000001,0.1600000000000001,True,False,M1,50.0,90.0,mainshock_window,,338178,all
2025-11-11 10:38:26.610000+00:00,39.399849,143.628223,7.12,1.5,2.107492708333333,182087.37,10.535267291018776,-8.84,8.84,True,False,M1,50.0,90.0,mainshock_window,,338179,all
2025-11-11 11:01:42.440000+00:00,39.384985,143.840462,20.47,2.2,2.123648148148148,183483.2,28.838486885143563,4.509999999999998,4.509999999999998,True,False,M1,50.0,90.0,mainshock_window,,338180,all
2025-11-11 11:02:58.100000+00:00,39.235168,143.367432,11.28,1.8,2.1245238425925925,183558.86,22.13605651112404,-4.6800000000000015,4.6800000000000015,True,False,M1,50.0,90.0,mainshock_window,,338181,all
2025-11-11 11:18:41.600000+00:00,39.714624,143.375195,12.79,1.7,2.1354439814814814,184502.36,36.40423366843499,-3.1700000000000017,3.1700000000000017,True,False,M1,50.0,90.0,mainshock_window,,338182,all
2025-11-11 11:31:12.550000+00:00,39.365198,143.405632,10.46,1.4,2.1441355324074074,185253.31,9.574433817174825,-5.5,5.5,True,False,M1,50.0,90.0,mainshock_window,,338183,all
2025-11-11 11:31:46.850000+00:00,39.588289,143.55848,9.13,1.7,2.144532523148148,185287.61,21.08762208228219,-6.83,6.83,True,False,M1,50.0,90.0,mainshock_window,,338184,all
2025-11-11 11:32:54.470000+00:00,39.463944,143.43846,9.53,1.5,2.145315162037037,185355.23,8.896218112474036,-6.4300000000000015,6.4300000000000015,True,False,M1,50.0,90.0,mainshock_window,,338185,all
2025-11-11 11:49:08.900000+00:00,39.535628,143.593669,6.69,1.6,2.156593287037037,186329.66,16.562002388082746,-9.27,9.27,True,False,M1,50.0,90.0,mainshock_window,,338186,all
2025-11-11 11:54:35.990000+00:00,39.322803,143.625293,13.69,1.7,2.160379050925926,186656.75,13.61640824704022,-2.2700000000000014,2.2700000000000014,True,False,M1,50.0,90.0,mainshock_window,,338187,all
2025-11-11 12:03:06.140000+00:00,39.434212,143.270329,15.56,4.4,2.166283564814815,187166.9,20.51128228962167,-0.4000000000000003,0.4000000000000003,True,False,M1,50.0,90.0,mainshock_window,,338188,all
2025-11-11 12:10:30.620000+00:00,39.449406,143.4618,6.9,0.9,2.1714280092592597,187611.38,6.383495502784106,-9.06,9.06,True,False,M1,50.0,90.0,mainshock_window,,338189,all
2025-11-11 12:13:26.930000+00:00,39.33234,143.587402,10.89,1.5,2.173468634259259,187787.69,10.545679257859998,-5.07,5.07,True,False,M1,50.0,90.0,mainshock_window,,338190,all
2025-11-11 12:14:53.880000+00:00,39.362976,143.402832,11.26,1.5,2.174475,187874.64,9.900030277535311,-4.700000000000001,4.700000000000001,True,False,M1,50.0,90.0,mainshock_window,,338191,all
2025-11-11 12:16:25.630000+00:00,39.382161,143.840902,19.3,2.3,2.1755369212962963,187966.39,28.90035405265428,3.34,3.34,True,False,M1,50.0,90.0,mainshock_window,,338192,all
2025-11-11 12:17:40.720000+00:00,39.380957,143.836068,19.92,2.4,2.176406018518519,188041.48,28.49780441322986,3.960000000000001,3.960000000000001,True,False,M1,50.0,90.0,mainshock_window,,338193,all
2025-11-11 12:27:04.470000+00:00,39.353296,143.365967,12.59,2.0,2.1829309027777777,188605.23,13.222613860278477,-3.370000000000001,3.370000000000001,True,False,M1,50.0,90.0,mainshock_window,,338194,all
2025-11-11 12:29:30.410000+00:00,39.357715,143.75,17.92,1.2,2.1846200231481485,188751.17,21.59603046097034,1.9600000000000009,1.9600000000000009,True,False,M1,50.0,90.0,mainshock_window,,338195,all
2025-11-11 12:37:00.160000+00:00,39.454313,143.283708,12.53,3.3,2.189825462962963,189200.92,19.898086734270112,-3.430000000000001,3.430000000000001,True,False,M1,50.0,90.0,mainshock_window,,338196,all
2025-11-11 12:41:17.330000+00:00,39.564417,143.583382,9.19,1.9,2.1928019675925925,189458.09,19.139970040996744,-6.770000000000001,6.770000000000001,True,False,M1,50.0,90.0,mainshock_window,,338197,all
2025-11-11 12:43:53.130000+00:00,39.610388,143.434684,13.63,3.1,2.1946052083333334,189613.89,23.84358089803101,-2.33,2.33,True,False,M1,50.0,90.0,mainshock_window,,338198,all
2025-11-11 12:47:46.940000+00:00,39.762716,143.345117,13.89,2.4,2.1973113425925925,189847.7,42.29163313446294,-2.0700000000000003,2.0700000000000003,True,False,M1,50.0,90.0,mainshock_window,,338199,all
2025-11-11 12:53:37.760000+00:00,39.611332,143.565723,8.76,1.9,2.201371759259259,190198.52,23.723459116579253,-7.200000000000001,7.200000000000001,True,False,M1,50.0,90.0,mainshock_window,,338200,all
,39.242326,143.59821,9.94,2.1,2.2101824074074075,190959.76,19.566197656609344,-6.020000000000001,6.020000000000001,True,False,M1,50.0,90.0,mainshock_window,,338201,all
2025-11-11 13:08:03.800000+00:00,39.119031,143.707503,18.74,2.7,2.2113953703703704,191064.56,36.0480972184231,2.7799999999999976,2.7799999999999976,True,False,M1,50.0,90.0,mainshock_window,,338202,all
2025-11-11 13:14:49.540000+00:00,39.585404,143.636833,11.48,2.9,2.2160914351851853,191470.3,23.188407242866795,-4.48,4.48,True,False,M1,50.0,90.0,mainshock_window,,338203,all
2025-11-11 13:20:50.930000+00:00,39.716203,143.436312,12.61,1.7,2.220274189814815,191831.69,35.322748626230094,-3.3500000000000014,3.3500000000000014,True,False,M1,50.0,90.0,mainshock_window,,338204,all
2025-11-11 13:42:19.460000+00:00,39.124329,143.571322,3.68,2.1,2.2351877314814814,193120.22,31.505782315751965,-12.28,12.28,True,False,M1,50.0,90.0,mainshock_window,,338205,all
2025-11-11 13:42:42.050000+00:00,39.725024,143.445003,11.93,1.6,2.235449189814815,193142.81,36.17530570316082,-4.030000000000001,4.030000000000001,True,False,M1,50.0,90.0,mainshock_window,,338206,all
2025-11-11 13:48:09.140000+00:00,39.535295,143.36613,10.56,1.1,2.239234953703704,193469.9,18.964591293163004,-5.4,5.4,True,False,M1,50.0,90.0,mainshock_window,,338207,all
2025-11-11 14:00:31.180000+00:00,39.357361,143.724154,15.19,1.5,2.24782337962963,194211.94,19.45325809601314,-0.7700000000000014,0.7700000000000014,True,False,M1,50.0,90.0,mainshock_window,,338208,all
2025-11-11 14:03:01.860000+00:00,39.765255,143.701758,15.64,2.2,2.249567361111111,194362.62,43.63775426939334,-0.3200000000000003,0.3200000000000003,True,False,M1,50.0,90.0,mainshock_window,,338209,all
2025-11-11 14:24:36.990000+00:00,39.690316,143.424561,12.48,2.1,2.2645572916666667,195657.75,32.68861560087682,-3.4800000000000004,3.4800000000000004,True,False,M1,50.0,90.0,mainshock_window,,338210,all
2025-11-11 14:34:04.990000+00:00,39.358069,143.634717,11.11,1.8,2.271131365740741,196225.75,12.167150403018004,-4.850000000000001,4.850000000000001,True,False,M1,50.0,90.0,mainshock_window,,338211,all
2025-11-11 14:34:53.830000+00:00,39.072782,143.563672,2.91,1.5,2.2716966435185184,196274.59,37.06461376378692,-13.05,13.05,True,False,M1,50.0,90.0,mainshock_window,,338212,all
2025-11-11 14:40:46.010000+00:00,39.185238,143.477197,11.63,1.5,2.275772800925926,196626.77,24.34573481419869,-4.33,4.33,True,False,M1,50.0,90.0,mainshock_window,,338213,all
2025-11-11 14:42:24.900000+00:00,39.31425,143.760758,14.07,2.5,2.2769173611111118,196725.66,24.051707677540094,-1.8900000000000008,1.8900000000000008,True,False,M1,50.0,90.0,mainshock_window,,338214,all
2025-11-11 14:46:31.640000+00:00,39.580265,143.628223,7.2,1.5,2.279773148148148,196972.4,22.33345107801933,-8.760000000000002,8.760000000000002,True,False,M1,50.0,90.0,mainshock_window,,338215,all
2025-11-11 14:53:40.420000+00:00,39.456108,143.287354,11.43,1.8,2.284735879629629,197401.18,19.65697946879668,-4.530000000000001,4.530000000000001,True,False,M1,50.0,90.0,mainshock_window,,338216,all
2025-11-11 15:01:51.770000+00:00,39.403638,143.669938,12.43,1.3,2.290422800925926,197892.53,14.113172614013006,-3.530000000000001,3.530000000000001,True,False,M1,50.0,90.0,mainshock_window,,338217,all
2025-11-11 15:04:29.960000+00:00,39.533594,143.364632,10.02,1.5,2.292253703703704,198050.72,18.90054209224165,-5.940000000000001,5.940000000000001,True,False,M1,50.0,90.0,mainshock_window,,338218,all
2025-11-11 15:10:02.050000+00:00,39.53175,143.357438,4.83,1.7,2.296097337962963,198382.81,19.14836736485688,-11.13,11.13,True,False,M1,50.0,90.0,mainshock_window,,338219,all
2025-11-11 15:13:15.020000+00:00,39.33527,143.60332,8.98,1.5,2.298330787037037,198575.78,11.282202567985486,-6.98,6.98,True,False,M1,50.0,90.0,mainshock_window,,338220,all
2025-11-11 15:17:52.280000+00:00,39.306047,143.734017,9.8,2.1,2.3015398148148147,198853.04,22.401496359328547,-6.16,6.16,True,False,M1,50.0,90.0,mainshock_window,,338221,all
2025-11-11 15:19:57.620000+00:00,39.435779,143.657829,12.02,1.7,2.3029905092592595,198978.38,13.56619090661259,-3.940000000000001,3.940000000000001,True,False,M1,50.0,90.0,mainshock_window,,338222,all
2025-11-11 15:23:59.530000+00:00,39.349943,143.585661,9.35,1.6,2.3057903935185187,199220.29,9.064260403331186,-6.610000000000001,6.610000000000001,True,False,M1,50.0,90.0,mainshock_window,,338223,all
2025-11-11 15:30:42.260000+00:00,39.259823,143.762321,12.99,1.5,2.31045162037037,199623.02,27.22036335616061,-2.9700000000000006,2.9700000000000006,True,False,M1,50.0,90.0,mainshock_window,,338224,all
,39.629435,143.453158,12.3,1.3,2.3148351851851854,200001.76,25.57045562404557,-3.66,3.66,True,False,M1,50.0,90.0,mainshock_window,,338225,all
2025-11-11 15:38:59.870000+00:00,39.529159,143.567952,11.47,1.9,2.3162109953703705,200120.63,15.00474093066905,-4.49,4.49,True,False,M1,50.0,90.0,mainshock_window,,338226,all
2025-11-11 15:44:31.840000+00:00,39.525732,143.522721,9.34,1.8,2.320053240740741,200452.6,13.717396346457264,-6.620000000000001,6.620000000000001,True,False,M1,50.0,90.0,mainshock_window,,338227,all
2025-11-11 15:57:06.890000+00:00,39.382231,143.43877,13.51,2.2,2.32879224537037,201207.65,6.199227275234087,-2.450000000000001,2.450000000000001,True,False,M1,50.0,90.0,mainshock_window,,338228,all
2025-11-11 15:57:41.080000+00:00,39.388668,143.428695,11.49,2.5,2.329187962962963,201241.84,6.806385369789986,-4.470000000000001,4.470000000000001,True,False,M1,50.0,90.0,mainshock_window,,338229,all
2025-11-11 15:59:35.630000+00:00,39.409045,143.723796,18.92,1.5,2.3305137731481484,201356.39,18.75154412036289,2.960000000000001,2.960000000000001,True,False,M1,50.0,90.0,mainshock_window,,338230,all
2025-11-11 16:02:36.690000+00:00,39.414905,143.710824,3.85,1.1,2.332609375,201537.45,17.673574937323085,-12.11,12.11,True,False,M1,50.0,90.0,mainshock_window,,338231,all
2025-11-11 16:11:20.320000+00:00,39.383065,143.441195,15.59,2.5,2.3386699074074078,202061.08,5.97125533538172,-0.370000000000001,0.370000000000001,True,False,M1,50.0,90.0,mainshock_window,,338232,all
2025-11-11 16:17:58.200000+00:00,39.360657,143.615723,11.32,3.3,2.343275,202458.96,10.568525118393792,-4.640000000000001,4.640000000000001,True,False,M1,50.0,90.0,mainshock_window,,338233,all
2025-11-11 16:29:27.430000+00:00,39.602197,143.489909,10.3,2.0,2.3512521990740742,203148.19,22.1829964771816,-5.66,5.66,True,False,M1,50.0,90.0,mainshock_window,,338234,all
2025-11-11 16:44:40.460000+00:00,39.298059,143.717936,12.07,2.1,2.361819675925926,204061.22,21.66661217229518,-3.890000000000001,3.890000000000001,True,False,M1,50.0,90.0,mainshock_window,,338235,all
2025-11-11 17:09:14.620000+00:00,39.196464,143.386019,12.63,2.0,2.378881712962963,205535.38,25.175615385021263,-3.33,3.33,True,False,M1,50.0,90.0,mainshock_window,,338236,all
2025-11-11 17:11:00.320000+00:00,39.841284,143.568522,14.97,3.1,2.3801050925925926,205641.08,49.02331657056259,-0.9900000000000002,0.9900000000000002,True,False,M1,50.0,90.0,mainshock_window,,338237,all
2025-11-11 17:20:44.680000+00:00,39.842281,143.564437,14.79,3.4,2.3868685185185186,206225.44,49.09640977751964,-1.1700000000000017,1.1700000000000017,True,False,M1,50.0,90.0,mainshock_window,,338238,all
2025-11-11 17:24:26.880000+00:00,39.210502,143.768213,10.03,1.5,2.389440277777778,206447.64,31.124345640197458,-5.9300000000000015,5.9300000000000015,True,False,M1,50.0,90.0,mainshock_window,,338239,all
2025-11-11 17:25:35.780000+00:00,39.576579,143.402148,9.3,1.8,2.3902377314814816,206516.54,21.2404426443608,-6.66,6.66,True,False,M1,50.0,90.0,mainshock_window,,338240,all
2025-11-11 17:49:21.160000+00:00,39.506067,143.425374,11.27,2.6,2.4067351851851853,207941.92,13.367822900637655,-4.690000000000001,4.690000000000001,True,False,M1,50.0,90.0,mainshock_window,,338241,all
2025-11-11 17:51:49.180000+00:00,39.377462,143.638118,6.55,1.4,2.40844837962963,208089.94,11.732051490759318,-9.41,9.41,True,False,M1,50.0,90.0,mainshock_window,,338242,all
2025-11-11 17:52:49.240000+00:00,39.596423,143.398698,11.77,2.2,2.4091435185185186,208150.0,23.37716479128269,-4.190000000000001,4.190000000000001,True,False,M1,50.0,90.0,mainshock_window,,338243,all
