mag_bin,count_incremental,count_cumulative,count_incremental_ge_mc,count_cumulative_ge_mc,window_name,core_name
3.380000000000003,2,31,2,31,full_interevent,Mw6.4_core
3.390000000000003,0,29,0,29,full_interevent,Mw6.4_core
3.4000000000000026,0,29,0,29,full_interevent,Mw6.4_core
3.410000000000003,0,29,0,29,full_interevent,Mw6.4_core
3.420000000000003,0,29,0,29,full_interevent,Mw6.4_core
3.430000000000003,0,29,0,29,full_interevent,Mw6.4_core
3.4400000000000026,0,29,0,29,full_interevent,Mw6.4_core
3.450000000000003,0,29,0,29,full_interevent,Mw6.4_core
3.460000000000003,2,29,2,29,full_interevent,Mw6.4_core
3.470000000000003,1,27,1,27,full_interevent,Mw6.4_core
3.4800000000000026,1,26,1,26,full_interevent,Mw6.4_core
3.490000000000003,1,25,1,25,full_interevent,Mw6.4_core
3.500000000000003,0,24,0,24,full_interevent,Mw6.4_core
3.510000000000003,0,24,0,24,full_interevent,Mw6.4_core
3.5200000000000027,2,24,2,24,full_interevent,Mw6.4_core
3.530000000000003,0,22,0,22,full_interevent,Mw6.4_core
3.540000000000003,0,22,0,22,full_interevent,Mw6.4_core
3.550000000000003,1,22,1,22,full_interevent,Mw6.4_core
3.5600000000000027,0,21,0,21,full_interevent,Mw6.4_core
3.570000000000003,1,21,1,21,full_interevent,Mw6.4_core
3.580000000000003,1,20,1,20,full_interevent,Mw6.4_core
3.590000000000003,1,19,1,19,full_interevent,Mw6.4_core
3.6000000000000028,0,18,0,18,full_interevent,Mw6.4_core
3.610000000000003,0,18,0,18,full_interevent,Mw6.4_core
3.620000000000003,1,18,1,18,full_interevent,Mw6.4_core
3.630000000000003,0,17,0,17,full_interevent,Mw6.4_core
3.640000000000003,0,17,0,17,full_interevent,Mw6.4_core
3.650000000000003,2,17,2,17,full_interevent,Mw6.4_core
3.6600000000000033,1,15,1,15,full_interevent,Mw6.4_core
3.670000000000003,0,14,0,14,full_interevent,Mw6.4_core
3.680000000000003,1,14,1,14,full_interevent,Mw6.4_core
3.690000000000003,0,13,0,13,full_interevent,Mw6.4_core
3.7000000000000033,0,13,0,13,full_interevent,Mw6.4_core
3.710000000000003,0,13,0,13,full_interevent,Mw6.4_core
3.720000000000003,0,13,0,13,full_interevent,Mw6.4_core
3.730000000000003,0,13,0,13,full_interevent,Mw6.4_core
3.7400000000000033,0,13,0,13,full_interevent,Mw6.4_core
3.750000000000003,0,13,0,13,full_interevent,Mw6.4_core
3.760000000000003,0,13,0,13,full_interevent,Mw6.4_core
3.770000000000003,0,13,0,13,full_interevent,Mw6.4_core
3.7800000000000034,0,13,0,13,full_interevent,Mw6.4_core
3.790000000000003,0,13,0,13,full_interevent,Mw6.4_core
3.800000000000003,0,13,0,13,full_interevent,Mw6.4_core
3.810000000000003,0,13,0,13,full_interevent,Mw6.4_core
3.8200000000000034,1,13,1,13,full_interevent,Mw6.4_core
3.830000000000003,0,12,0,12,full_interevent,Mw6.4_core
3.840000000000003,0,12,0,12,full_interevent,Mw6.4_core
3.850000000000003,0,12,0,12,full_interevent,Mw6.4_core
3.8600000000000034,0,12,0,12,full_interevent,Mw6.4_core
3.870000000000003,0,12,0,12,full_interevent,Mw6.4_core
3.880000000000003,0,12,0,12,full_interevent,Mw6.4_core
3.8900000000000032,0,12,0,12,full_interevent,Mw6.4_core
3.9000000000000035,0,12,0,12,full_interevent,Mw6.4_core
3.9100000000000033,0,12,0,12,full_interevent,Mw6.4_core
3.920000000000003,0,12,0,12,full_interevent,Mw6.4_core
3.9300000000000033,0,12,0,12,full_interevent,Mw6.4_core
3.9400000000000035,0,12,0,12,full_interevent,Mw6.4_core
3.9500000000000033,0,12,0,12,full_interevent,Mw6.4_core
3.960000000000003,0,12,0,12,full_interevent,Mw6.4_core
3.9700000000000033,0,12,0,12,full_interevent,Mw6.4_core
3.9800000000000035,0,12,0,12,full_interevent,Mw6.4_core
3.9900000000000033,0,12,0,12,full_interevent,Mw6.4_core
4.0000000000000036,0,12,0,12,full_interevent,Mw6.4_core
4.010000000000003,1,12,1,12,full_interevent,Mw6.4_core
4.020000000000004,0,11,0,11,full_interevent,Mw6.4_core
4.030000000000004,2,11,2,11,full_interevent,Mw6.4_core
4.040000000000004,0,9,0,9,full_interevent,Mw6.4_core
4.050000000000003,0,9,0,9,full_interevent,Mw6.4_core
4.060000000000004,0,9,0,9,full_interevent,Mw6.4_core
4.070000000000004,0,9,0,9,full_interevent,Mw6.4_core
4.080000000000004,0,9,0,9,full_interevent,Mw6.4_core
4.090000000000003,0,9,0,9,full_interevent,Mw6.4_core
4.100000000000004,0,9,0,9,full_interevent,Mw6.4_core
4.110000000000004,0,9,0,9,full_interevent,Mw6.4_core
4.120000000000004,0,9,0,9,full_interevent,Mw6.4_core
4.1300000000000034,0,9,0,9,full_interevent,Mw6.4_core
4.140000000000004,0,9,0,9,full_interevent,Mw6.4_core
4.150000000000004,0,9,0,9,full_interevent,Mw6.4_core
4.160000000000004,0,9,0,9,full_interevent,Mw6.4_core
4.1700000000000035,0,9,0,9,full_interevent,Mw6.4_core
4.180000000000004,0,9,0,9,full_interevent,Mw6.4_core
4.190000000000004,0,9,0,9,full_interevent,Mw6.4_core
4.200000000000004,0,9,0,9,full_interevent,Mw6.4_core
4.2100000000000035,0,9,0,9,full_interevent,Mw6.4_core
4.220000000000004,0,9,0,9,full_interevent,Mw6.4_core
4.230000000000004,0,9,0,9,full_interevent,Mw6.4_core
4.240000000000004,0,9,0,9,full_interevent,Mw6.4_core
4.2500000000000036,0,9,0,9,full_interevent,Mw6.4_core
4.260000000000004,0,9,0,9,full_interevent,Mw6.4_core
4.270000000000004,1,9,1,9,full_interevent,Mw6.4_core
4.280000000000004,0,8,0,8,full_interevent,Mw6.4_core
4.2900000000000045,0,8,0,8,full_interevent,Mw6.4_core
4.300000000000004,0,8,0,8,full_interevent,Mw6.4_core
4.310000000000004,1,8,1,8,full_interevent,Mw6.4_core
4.320000000000004,0,7,0,7,full_interevent,Mw6.4_core
4.330000000000004,0,7,0,7,full_interevent,Mw6.4_core
4.340000000000004,0,7,0,7,full_interevent,Mw6.4_core
4.350000000000004,1,7,1,7,full_interevent,Mw6.4_core
4.360000000000004,0,6,0,6,full_interevent,Mw6.4_core
4.3700000000000045,1,6,1,6,full_interevent,Mw6.4_core
4.380000000000004,1,5,1,5,full_interevent,Mw6.4_core
4.390000000000004,0,4,0,4,full_interevent,Mw6.4_core
4.400000000000004,0,4,0,4,full_interevent,Mw6.4_core
4.410000000000004,0,4,0,4,full_interevent,Mw6.4_core
4.420000000000004,0,4,0,4,full_interevent,Mw6.4_core
4.430000000000004,0,4,0,4,full_interevent,Mw6.4_core
4.440000000000004,0,4,0,4,full_interevent,Mw6.4_core
4.450000000000005,0,4,0,4,full_interevent,Mw6.4_core
4.460000000000004,0,4,0,4,full_interevent,Mw6.4_core
4.470000000000004,0,4,0,4,full_interevent,Mw6.4_core
4.480000000000004,0,4,0,4,full_interevent,Mw6.4_core
4.490000000000004,0,4,0,4,full_interevent,Mw6.4_core
4.500000000000004,0,4,0,4,full_interevent,Mw6.4_core
4.510000000000004,0,4,0,4,full_interevent,Mw6.4_core
4.520000000000004,0,4,0,4,full_interevent,Mw6.4_core
4.530000000000005,0,4,0,4,full_interevent,Mw6.4_core
