time,latitude,longitude,depth_km,magnitude,event_id,phase,pre_M1_sensitivity
2023-06-11 05:19:55.360,40.873,144.853,35.5,2.4,111444,pre_M1_reference,pre_M1_reference_7d
2023-06-11 05:20:33.930,38.942,140.873,6.2,0.9,111445,pre_M1_reference,pre_M1_reference_7d
2023-06-11 05:32:34.680,39.744,141.817,55.9,0.2,111446,pre_M1_reference,pre_M1_reference_7d
2023-06-11 06:11:31.640,39.605,140.572,7.5,-0.1,111447,pre_M1_reference,pre_M1_reference_7d
2023-06-11 06:23:52.800,40.061,141.907,4.1,0.5,111448,pre_M1_reference,pre_M1_reference_7d
2023-06-11 06:28:35.620,40.053,141.891,6.8,0.5,111449,pre_M1_reference,pre_M1_reference_7d
2023-06-11 06:39:17.270,38.959,140.88,6.3,1.0,111450,pre_M1_reference,pre_M1_reference_7d
2023-06-11 07:53:30.900,39.375,140.455,121.4,0.9,111451,pre_M1_reference,pre_M1_reference_7d
2023-06-11 08:04:49.230,42.696,142.174,20.9,0.4,111452,pre_M1_reference,pre_M1_reference_7d
2023-06-11 08:08:02.860,41.85,141.344,17.4,0.6,111453,pre_M1_reference,pre_M1_reference_7d
2023-06-11 08:34:28.600,39.965,140.415,6.3,0.8,111454,pre_M1_reference,pre_M1_reference_7d
2023-06-11 08:45:56.900,38.036,142.466,28.0,1.2,111455,pre_M1_reference,pre_M1_reference_7d
2023-06-11 09:12:52.240,38.902,142.41,34.5,1.2,111456,pre_M1_reference,pre_M1_reference_7d
2023-06-11 09:39:27.630,39.673,142.11,44.9,0.6,111457,pre_M1_reference,pre_M1_reference_7d
2023-06-11 09:41:53.710,38.307,142.353,34.9,0.9,111458,pre_M1_reference,pre_M1_reference_7d
2023-06-11 09:53:03.990,41.56,142.136,42.1,1.5,111459,pre_M1_reference,pre_M1_reference_7d
2023-06-11 09:54:44.630,42.559,141.916,136.0,6.2,111460,pre_M1_reference,pre_M1_reference_7d
2023-06-11 10:03:06.990,42.549,141.855,131.0,2.9,111461,pre_M1_reference,pre_M1_reference_7d
2023-06-11 10:18:18.900,40.055,141.907,6.5,0.4,111462,pre_M1_reference,pre_M1_reference_7d
2023-06-11 10:22:00.190,39.646,140.795,12.5,0.5,111463,pre_M1_reference,pre_M1_reference_7d
2023-06-11 10:45:39.500,42.546,141.807,129.0,1.5,111464,pre_M1_reference,pre_M1_reference_7d
2023-06-11 10:49:13.400,42.574,141.89,132.2,1.3,111465,pre_M1_reference,pre_M1_reference_7d
2023-06-11 11:09:44.440,41.862,141.358,17.4,1.4,111466,pre_M1_reference,pre_M1_reference_7d
2023-06-11 11:16:02.630,38.023,142.455,25.6,1.1,111467,pre_M1_reference,pre_M1_reference_7d
2023-06-11 11:23:01.020,39.112,142.424,33.0,1.1,111468,pre_M1_reference,pre_M1_reference_7d
2023-06-11 12:07:43.260,40.082,140.528,7.1,0.4,111469,pre_M1_reference,pre_M1_reference_7d
2023-06-11 12:07:55.740,39.607,140.575,7.2,0.0,111470,pre_M1_reference,pre_M1_reference_7d
2023-06-11 12:20:51.140,42.57,141.845,129.4,1.9,111471,pre_M1_reference,pre_M1_reference_7d
2023-06-11 13:03:09.480,42.598,141.87,132.3,1.6,111472,pre_M1_reference,pre_M1_reference_7d
2023-06-11 13:48:59.100,42.14,144.796,24.0,2.0,111473,pre_M1_reference,pre_M1_reference_7d
2023-06-11 14:18:04.210,39.04,140.86,5.5,0.0,111474,pre_M1_reference,pre_M1_reference_7d
2023-06-11 14:23:59.130,40.953,141.75,17.0,1.1,111475,pre_M1_reference,pre_M1_reference_7d
2023-06-11 14:32:48.600,38.813,140.713,3.4,0.0,111476,pre_M1_reference,pre_M1_reference_7d
2023-06-11 14:41:09.690,42.492,141.885,123.4,0.8,111477,pre_M1_reference,pre_M1_reference_7d
2023-06-11 14:52:36.590,39.021,142.407,22.5,0.9,111478,pre_M1_reference,pre_M1_reference_7d
2023-06-11 14:59:25.040,38.37,142.184,32.7,1.4,111479,pre_M1_reference,pre_M1_reference_7d
2023-06-11 15:06:10.950,38.751,141.571,73.1,1.0,111480,pre_M1_reference,pre_M1_reference_7d
2023-06-11 15:25:30.570,42.647,141.863,130.5,0.7,111481,pre_M1_reference,pre_M1_reference_7d
2023-06-11 15:32:52.490,38.276,140.008,6.5,-0.1,111482,pre_M1_reference,pre_M1_reference_7d
2023-06-11 15:47:15.020,41.535,142.962,17.3,1.1,111483,pre_M1_reference,pre_M1_reference_7d
2023-06-11 15:49:20.960,39.071,140.891,9.0,0.3,111484,pre_M1_reference,pre_M1_reference_7d
2023-06-11 16:02:36.020,39.67,141.398,78.9,1.0,111485,pre_M1_reference,pre_M1_reference_7d
2023-06-11 16:37:48.790,42.545,141.745,132.0,1.2,111486,pre_M1_reference,pre_M1_reference_7d
2023-06-11 16:52:56.970,42.546,144.65,45.4,1.5,111487,pre_M1_reference,pre_M1_reference_7d
2023-06-11 16:55:40.350,42.887,144.25,61.2,2.2,111488,pre_M1_reference,pre_M1_reference_7d
2023-06-11 17:01:38.320,42.59,141.917,134.4,1.6,111489,pre_M1_reference,pre_M1_reference_7d
2023-06-11 17:12:00.340,39.759,141.849,57.5,2.5,111490,pre_M1_reference,pre_M1_reference_7d
2023-06-11 17:16:11.390,39.344,140.349,10.7,0.2,111491,pre_M1_reference,pre_M1_reference_7d
2023-06-11 17:21:41.330,41.866,140.863,9.0,1.0,111492,pre_M1_reference,pre_M1_reference_7d
2023-06-11 17:25:45.850,42.55,141.849,130.5,1.1,111493,pre_M1_reference,pre_M1_reference_7d
2023-06-11 17:27:48.140,42.583,141.884,129.4,1.3,111494,pre_M1_reference,pre_M1_reference_7d
2023-06-11 17:27:58.140,40.047,143.621,9.8,1.6,111495,pre_M1_reference,pre_M1_reference_7d
2023-06-11 17:28:52.460,42.59,141.888,131.3,1.1,111496,pre_M1_reference,pre_M1_reference_7d
2023-06-11 17:29:14.360,38.772,142.143,30.2,0.8,111497,pre_M1_reference,pre_M1_reference_7d
2023-06-11 17:30:57.220,39.037,140.865,7.3,0.2,111498,pre_M1_reference,pre_M1_reference_7d
2023-06-11 17:51:37.380,39.028,140.882,7.0,0.4,111499,pre_M1_reference,pre_M1_reference_7d
2023-06-11 18:14:30.810,42.5,143.027,33.7,0.2,111500,pre_M1_reference,pre_M1_reference_7d
2023-06-11 18:27:54.280,38.022,142.244,35.1,1.3,111501,pre_M1_reference,pre_M1_reference_7d
2023-06-11 18:38:42.290,39.784,142.375,9.3,1.3,111502,pre_M1_reference,pre_M1_reference_7d
2023-06-11 18:41:00.630,38.331,142.151,38.6,1.0,111503,pre_M1_reference,pre_M1_reference_7d
2023-06-11 18:42:08.380,39.163,141.733,60.1,0.5,111504,pre_M1_reference,pre_M1_reference_7d
2023-06-11 18:43:40.890,39.95,140.592,4.0,1.1,111505,pre_M1_reference,pre_M1_reference_7d
2023-06-11 18:58:51.730,39.519,141.71,12.8,0.4,111506,pre_M1_reference,pre_M1_reference_7d
2023-06-11 19:04:51.340,42.151,142.936,44.1,0.4,111507,pre_M1_reference,pre_M1_reference_7d
2023-06-11 19:14:17.960,42.772,143.453,73.7,0.7,111508,pre_M1_reference,pre_M1_reference_7d
2023-06-11 19:26:45.910,42.609,141.9,130.2,1.4,111509,pre_M1_reference,pre_M1_reference_7d
2023-06-11 19:31:34.550,38.437,140.116,7.2,0.3,111510,pre_M1_reference,pre_M1_reference_7d
2023-06-11 20:04:41.500,42.633,142.024,127.6,0.9,111511,pre_M1_reference,pre_M1_reference_7d
2023-06-11 20:09:22.630,39.05,140.841,8.6,0.1,111512,pre_M1_reference,pre_M1_reference_7d
2023-06-11 20:20:21.180,40.463,141.679,80.8,0.6,111513,pre_M1_reference,pre_M1_reference_7d
2023-06-11 20:36:51.810,42.198,142.777,51.1,0.4,111514,pre_M1_reference,pre_M1_reference_7d
2023-06-11 20:48:53.990,38.369,142.132,30.4,1.1,111515,pre_M1_reference,pre_M1_reference_7d
2023-06-11 22:09:22.640,41.953,145.34,54.5,1.3,111516,pre_M1_reference,pre_M1_reference_7d
2023-06-11 22:44:25.990,40.053,141.895,6.0,0.3,111517,pre_M1_reference,pre_M1_reference_7d
2023-06-11 22:49:11.880,39.996,141.672,58.5,0.4,111518,pre_M1_reference,pre_M1_reference_7d
2023-06-11 22:52:02.500,39.573,141.997,25.6,1.0,111519,pre_M1_reference,pre_M1_reference_7d
2023-06-11 23:07:30.560,38.041,142.459,21.9,1.0,111520,pre_M1_reference,pre_M1_reference_7d
2023-06-11 23:23:30.740,40.052,141.893,6.3,0.6,111521,pre_M1_reference,pre_M1_reference_7d
2023-06-11 23:28:20.390,39.148,142.187,28.4,0.8,111522,pre_M1_reference,pre_M1_reference_7d
2023-06-11 23:36:44.200,41.744,143.389,21.4,1.1,111523,pre_M1_reference,pre_M1_reference_7d
2023-06-12 00:21:22.250,39.244,140.207,141.0,1.3,111524,pre_M1_reference,pre_M1_reference_7d
2023-06-12 00:21:35.890,38.307,142.105,35.0,1.3,111525,pre_M1_reference,pre_M1_reference_7d
2023-06-12 00:24:15.530,42.808,145.087,47.7,0.6,111526,pre_M1_reference,pre_M1_reference_7d
2023-06-12 00:42:24.970,42.914,142.422,125.0,0.9,111527,pre_M1_reference,pre_M1_reference_7d
2023-06-12 00:43:16.010,42.313,143.01,56.3,0.3,111528,pre_M1_reference,pre_M1_reference_7d
2023-06-12 00:50:02.130,40.243,145.435,25.9,2.8,111529,pre_M1_reference,pre_M1_reference_7d
2023-06-12 01:12:47.100,40.226,145.464,29.7,1.7,111530,pre_M1_reference,pre_M1_reference_7d
2023-06-12 01:21:47.480,41.738,140.666,7.9,0.0,111531,pre_M1_reference,pre_M1_reference_7d
2023-06-12 01:34:18.730,38.236,142.273,33.7,1.0,111532,pre_M1_reference,pre_M1_reference_7d
2023-06-12 01:42:11.420,42.83,143.443,106.2,0.6,111533,pre_M1_reference,pre_M1_reference_7d
2023-06-12 01:57:40.340,42.62,142.83,47.8,0.4,111534,pre_M1_reference,pre_M1_reference_7d
2023-06-12 02:04:56.940,40.226,141.095,8.9,0.6,111535,pre_M1_reference,pre_M1_reference_7d
2023-06-12 02:17:42.320,39.99,142.262,52.5,0.6,111536,pre_M1_reference,pre_M1_reference_7d
2023-06-12 02:47:40.220,40.047,141.885,6.2,0.2,111537,pre_M1_reference,pre_M1_reference_7d
2023-06-12 03:02:11.520,41.4,142.299,28.8,2.1,111538,pre_M1_reference,pre_M1_reference_7d
2023-06-12 03:29:20.730,42.474,143.205,51.7,2.2,111539,pre_M1_reference,pre_M1_reference_7d
2023-06-12 03:35:07.280,42.709,143.293,62.2,0.0,111540,pre_M1_reference,pre_M1_reference_7d
2023-06-12 03:35:19.490,39.247,140.952,98.1,1.0,111541,pre_M1_reference,pre_M1_reference_7d
2023-06-12 03:47:43.960,40.188,141.144,12.2,0.2,111542,pre_M1_reference,pre_M1_reference_7d
2023-06-12 03:57:35.510,39.872,140.387,2.8,-0.4,111543,pre_M1_reference,pre_M1_reference_7d
2023-06-12 04:46:09.260,42.551,141.938,125.0,1.2,111544,pre_M1_reference,pre_M1_reference_7d
2023-06-12 04:50:52.400,39.349,141.941,57.5,3.7,111545,pre_M1_reference,pre_M1_reference_7d
2023-06-12 05:08:40.810,38.052,142.007,38.9,0.8,111546,pre_M1_reference,pre_M1_reference_7d
2023-06-12 05:26:45.600,39.815,143.346,13.1,2.0,111547,pre_M1_reference,pre_M1_reference_7d
2023-06-12 05:28:11.080,41.954,141.79,71.0,0.9,111548,pre_M1_reference,pre_M1_reference_7d
2023-06-12 06:01:21.920,38.786,142.381,35.4,1.5,111549,pre_M1_reference,pre_M1_reference_7d
2023-06-12 06:55:03.300,40.049,141.892,7.2,0.3,111550,pre_M1_reference,pre_M1_reference_7d
2023-06-12 06:55:13.620,38.586,141.32,4.4,0.5,111551,pre_M1_reference,pre_M1_reference_7d
2023-06-12 07:01:52.420,39.915,142.38,37.9,2.3,111552,pre_M1_reference,pre_M1_reference_7d
2023-06-12 07:15:41.760,40.052,141.899,7.0,0.7,111553,pre_M1_reference,pre_M1_reference_7d
2023-06-12 07:18:29.730,40.074,140.406,10.3,0.9,111554,pre_M1_reference,pre_M1_reference_7d
2023-06-12 07:19:27.340,39.099,140.892,8.3,0.9,111555,pre_M1_reference,pre_M1_reference_7d
2023-06-12 07:20:12.360,40.079,140.4,12.0,1.6,111556,pre_M1_reference,pre_M1_reference_7d
2023-06-12 07:20:44.260,40.079,140.404,9.6,0.6,111557,pre_M1_reference,pre_M1_reference_7d
2023-06-12 07:32:16.650,39.917,142.376,36.0,1.2,111558,pre_M1_reference,pre_M1_reference_7d
2023-06-12 07:45:18.530,38.828,142.498,29.4,1.0,111559,pre_M1_reference,pre_M1_reference_7d
2023-06-12 07:52:47.430,42.91,143.813,116.5,2.6,111560,pre_M1_reference,pre_M1_reference_7d
2023-06-12 08:27:07.990,40.771,142.876,18.7,1.5,111561,pre_M1_reference,pre_M1_reference_7d
2023-06-12 08:44:08.180,40.076,140.402,7.9,0.0,111562,pre_M1_reference,pre_M1_reference_7d
2023-06-12 09:13:38.560,38.214,144.81,25.9,2.3,111563,pre_M1_reference,pre_M1_reference_7d
2023-06-12 09:22:47.580,39.892,140.374,3.4,0.2,111564,pre_M1_reference,pre_M1_reference_7d
2023-06-12 09:22:52.640,39.889,140.38,2.0,0.4,111565,pre_M1_reference,pre_M1_reference_7d
2023-06-12 09:28:06.980,40.05,141.893,7.7,0.1,111566,pre_M1_reference,pre_M1_reference_7d
2023-06-12 09:28:53.290,42.862,145.558,40.0,0.9,111567,pre_M1_reference,pre_M1_reference_7d
2023-06-12 09:32:52.820,42.394,140.97,125.3,1.1,111568,pre_M1_reference,pre_M1_reference_7d
2023-06-12 09:33:48.150,38.218,144.971,36.6,2.6,111569,pre_M1_reference,pre_M1_reference_7d
2023-06-12 09:49:27.580,38.062,141.163,86.1,3.4,111570,pre_M1_reference,pre_M1_reference_7d
2023-06-12 09:57:05.610,38.871,141.611,72.8,2.1,111571,pre_M1_reference,pre_M1_reference_7d
2023-06-12 10:02:46.050,40.07,140.402,9.1,0.3,111572,pre_M1_reference,pre_M1_reference_7d
2023-06-12 10:19:45.300,38.169,141.79,54.3,1.3,111573,pre_M1_reference,pre_M1_reference_7d
2023-06-12 10:23:46.130,39.351,141.943,55.2,0.1,111574,pre_M1_reference,pre_M1_reference_7d
2023-06-12 10:28:39.290,39.95,140.598,5.4,0.4,111575,pre_M1_reference,pre_M1_reference_7d
2023-06-12 10:35:51.150,39.898,140.374,4.6,-0.3,111576,pre_M1_reference,pre_M1_reference_7d
2023-06-12 10:56:34.670,42.56,141.898,129.5,1.8,111577,pre_M1_reference,pre_M1_reference_7d
2023-06-12 11:06:17.010,42.828,144.411,96.9,1.0,111578,pre_M1_reference,pre_M1_reference_7d
2023-06-12 11:21:33.590,39.048,140.868,9.8,1.3,111579,pre_M1_reference,pre_M1_reference_7d
2023-06-12 11:24:49.720,41.428,141.102,7.0,0.3,111580,pre_M1_reference,pre_M1_reference_7d
2023-06-12 11:33:15.370,40.053,141.896,6.6,1.1,111581,pre_M1_reference,pre_M1_reference_7d
2023-06-12 12:30:23.330,40.05,141.888,6.1,0.3,111582,pre_M1_reference,pre_M1_reference_7d
2023-06-12 12:49:16.800,42.601,143.221,63.0,0.5,111583,pre_M1_reference,pre_M1_reference_7d
2023-06-12 12:54:29.450,38.738,141.964,51.9,0.5,111584,pre_M1_reference,pre_M1_reference_7d
2023-06-12 13:04:40.310,42.564,141.829,127.4,1.3,111585,pre_M1_reference,pre_M1_reference_7d
2023-06-12 13:07:01.990,40.741,140.338,9.0,0.0,111586,pre_M1_reference,pre_M1_reference_7d
2023-06-12 13:21:01.900,40.059,141.927,21.7,0.1,111587,pre_M1_reference,pre_M1_reference_7d
2023-06-12 13:51:55.080,39.892,140.37,3.0,-0.5,111588,pre_M1_reference,pre_M1_reference_7d
2023-06-12 13:54:04.080,41.681,142.442,51.9,1.8,111589,pre_M1_reference,pre_M1_reference_7d
2023-06-12 13:57:40.910,42.751,144.129,101.4,1.8,111590,pre_M1_reference,pre_M1_reference_7d
2023-06-12 14:07:13.640,40.587,140.351,8.7,-0.2,111591,pre_M1_reference,pre_M1_reference_7d
2023-06-12 14:16:49.910,40.077,140.409,10.1,0.6,111592,pre_M1_reference,pre_M1_reference_7d
2023-06-12 14:19:05.920,39.076,140.899,8.2,1.1,111593,pre_M1_reference,pre_M1_reference_7d
2023-06-12 14:40:58.470,40.141,141.186,12.8,0.1,111594,pre_M1_reference,pre_M1_reference_7d
2023-06-12 14:47:05.030,40.142,141.174,10.9,0.0,111595,pre_M1_reference,pre_M1_reference_7d
2023-06-12 15:00:15.360,39.361,144.491,23.0,2.4,111596,pre_M1_reference,pre_M1_reference_7d
2023-06-12 15:05:21.730,42.657,141.962,134.1,0.8,111597,pre_M1_reference,pre_M1_reference_7d
2023-06-12 15:18:07.880,40.144,141.174,9.5,0.2,111598,pre_M1_reference,pre_M1_reference_7d
2023-06-12 15:36:06.520,38.421,142.103,28.5,1.1,111599,pre_M1_reference,pre_M1_reference_7d
2023-06-12 15:53:57.680,39.027,140.886,8.0,0.5,111600,pre_M1_reference,pre_M1_reference_7d
2023-06-12 16:07:02.210,38.447,140.867,92.2,1.1,111601,pre_M1_reference,pre_M1_reference_7d
2023-06-12 16:19:29.420,38.941,142.713,23.8,1.3,111602,pre_M1_reference,pre_M1_reference_7d
2023-06-12 16:37:29.170,39.049,140.88,9.1,0.6,111603,pre_M1_reference,pre_M1_reference_7d
2023-06-12 16:39:13.990,39.039,140.87,10.5,0.4,111604,pre_M1_reference,pre_M1_reference_7d
2023-06-12 16:46:25.680,40.073,140.404,9.9,-0.2,111605,pre_M1_reference,pre_M1_reference_7d
2023-06-12 17:03:25.690,39.062,140.873,7.6,0.5,111606,pre_M1_reference,pre_M1_reference_7d
2023-06-12 17:19:09.050,39.049,140.873,8.7,0.0,111607,pre_M1_reference,pre_M1_reference_7d
2023-06-12 17:54:21.700,39.895,140.374,4.8,0.7,111608,pre_M1_reference,pre_M1_reference_7d
2023-06-12 17:58:26.880,40.05,141.883,5.2,0.1,111609,pre_M1_reference,pre_M1_reference_7d
2023-06-12 18:05:37.100,40.076,140.405,11.2,0.6,111610,pre_M1_reference,pre_M1_reference_7d
2023-06-12 18:13:29.960,39.439,142.352,33.5,0.5,111611,pre_M1_reference,pre_M1_reference_7d
2023-06-12 18:14:50.600,38.484,141.581,69.4,1.3,111612,pre_M1_reference,pre_M1_reference_7d
2023-06-12 18:22:10.900,39.142,140.314,135.3,1.0,111613,pre_M1_reference,pre_M1_reference_7d
2023-06-12 18:40:11.030,39.893,140.375,5.8,0.2,111614,pre_M1_reference,pre_M1_reference_7d
2023-06-12 18:41:05.170,39.878,140.414,17.7,0.0,111615,pre_M1_reference,pre_M1_reference_7d
2023-06-12 19:17:05.980,39.048,140.868,8.8,-0.2,111616,pre_M1_reference,pre_M1_reference_7d
2023-06-12 19:19:37.090,39.455,142.281,34.2,0.4,111617,pre_M1_reference,pre_M1_reference_7d
2023-06-12 19:30:54.320,42.833,143.29,25.5,0.7,111618,pre_M1_reference,pre_M1_reference_7d
2023-06-12 19:48:31.610,40.044,141.883,4.6,-0.2,111619,pre_M1_reference,pre_M1_reference_7d
2023-06-12 19:54:46.590,41.661,142.527,37.8,0.9,111620,pre_M1_reference,pre_M1_reference_7d
2023-06-12 20:24:11.570,39.712,142.148,24.6,0.1,111621,pre_M1_reference,pre_M1_reference_7d
2023-06-12 21:07:47.470,41.877,141.886,49.4,1.2,111622,pre_M1_reference,pre_M1_reference_7d
2023-06-12 21:31:51.850,38.529,142.021,49.5,1.3,111623,pre_M1_reference,pre_M1_reference_7d
2023-06-12 21:39:11.310,41.421,142.126,54.8,1.6,111624,pre_M1_reference,pre_M1_reference_7d
2023-06-12 21:50:55.800,41.459,141.0,7.8,-0.1,111625,pre_M1_reference,pre_M1_reference_7d
2023-06-12 21:58:43.750,40.047,141.897,7.6,0.3,111626,pre_M1_reference,pre_M1_reference_7d
2023-06-12 22:09:36.770,41.468,141.011,8.2,0.1,111627,pre_M1_reference,pre_M1_reference_7d
2023-06-12 22:12:07.630,40.575,140.307,5.4,-0.5,111628,pre_M1_reference,pre_M1_reference_7d
2023-06-12 22:15:35.760,40.047,141.89,5.3,0.1,111629,pre_M1_reference,pre_M1_reference_7d
2023-06-12 22:19:20.190,40.557,140.394,6.1,0.0,111630,pre_M1_reference,pre_M1_reference_7d
2023-06-12 22:36:19.070,39.63,142.108,47.2,0.7,111631,pre_M1_reference,pre_M1_reference_7d
2023-06-12 22:53:11.410,39.06,140.868,8.9,0.8,111632,pre_M1_reference,pre_M1_reference_7d
2023-06-12 22:56:57.090,38.188,141.475,18.8,1.0,111633,pre_M1_reference,pre_M1_reference_7d
2023-06-12 22:58:36.540,42.626,143.528,94.0,1.1,111634,pre_M1_reference,pre_M1_reference_7d
2023-06-12 23:08:39.940,40.05,141.884,6.1,0.5,111635,pre_M1_reference,pre_M1_reference_7d
2023-06-12 23:34:37.150,40.045,141.892,6.4,0.2,111636,pre_M1_reference,pre_M1_reference_7d
2023-06-13 00:02:05.700,38.24,141.719,48.3,1.2,111637,pre_M1_reference,pre_M1_reference_7d
2023-06-13 00:35:07.960,42.53,140.805,25.9,1.1,111638,pre_M1_reference,pre_M1_reference_7d
2023-06-13 00:36:16.680,42.532,140.81,24.0,0.9,111639,pre_M1_reference,pre_M1_reference_7d
2023-06-13 01:27:01.700,38.301,142.141,38.2,2.8,111640,pre_M1_reference,pre_M1_reference_7d
2023-06-13 01:27:57.360,39.053,140.873,7.7,1.5,111641,pre_M1_reference,pre_M1_reference_7d
2023-06-13 01:47:31.520,39.676,140.064,168.6,1.9,111642,pre_M1_reference,pre_M1_reference_7d
2023-06-13 02:03:37.620,40.054,141.897,5.9,0.3,111643,pre_M1_reference,pre_M1_reference_7d
2023-06-13 02:30:28.130,38.404,142.195,31.9,1.9,111644,pre_M1_reference,pre_M1_reference_7d
2023-06-13 02:34:38.130,39.342,141.04,130.6,1.2,111645,pre_M1_reference,pre_M1_reference_7d
2023-06-13 02:37:52.580,41.859,141.37,17.9,2.3,111646,pre_M1_reference,pre_M1_reference_7d
2023-06-13 03:04:14.630,40.213,141.32,10.3,0.6,111647,pre_M1_reference,pre_M1_reference_7d
2023-06-13 03:15:57.990,39.113,140.928,10.0,0.5,111648,pre_M1_reference,pre_M1_reference_7d
2023-06-13 03:20:57.090,41.803,142.103,44.0,1.7,111649,pre_M1_reference,pre_M1_reference_7d
2023-06-13 03:55:35.140,39.427,142.352,31.4,0.6,111650,pre_M1_reference,pre_M1_reference_7d
2023-06-13 04:59:41.630,42.79,142.775,86.4,2.2,111651,pre_M1_reference,pre_M1_reference_7d
2023-06-13 05:16:05.960,38.867,141.642,59.9,1.6,111652,pre_M1_reference,pre_M1_reference_7d
2023-06-13 06:23:17.850,40.047,141.865,5.6,-0.1,111653,pre_M1_reference,pre_M1_reference_7d
2023-06-13 06:29:58.650,41.513,140.757,10.3,0.2,111654,pre_M1_reference,pre_M1_reference_7d
2023-06-13 06:58:27.750,40.52,142.297,43.7,1.4,111655,pre_M1_reference,pre_M1_reference_7d
2023-06-13 07:10:45.550,38.83,141.615,71.5,0.9,111656,pre_M1_reference,pre_M1_reference_7d
2023-06-13 07:15:22.190,42.153,143.474,47.7,0.4,111657,pre_M1_reference,pre_M1_reference_7d
2023-06-13 08:00:15.560,42.219,142.417,56.9,1.0,111658,pre_M1_reference,pre_M1_reference_7d
2023-06-13 08:17:22.870,38.16,141.774,54.6,1.9,111659,pre_M1_reference,pre_M1_reference_7d
2023-06-13 08:40:47.110,39.421,140.36,9.2,0.7,111660,pre_M1_reference,pre_M1_reference_7d
2023-06-13 08:50:01.790,41.611,142.91,25.7,1.9,111661,pre_M1_reference,pre_M1_reference_7d
2023-06-13 08:56:30.470,39.443,142.695,24.0,1.2,111662,pre_M1_reference,pre_M1_reference_7d
2023-06-13 09:21:22.220,39.472,140.769,142.0,1.2,111663,pre_M1_reference,pre_M1_reference_7d
2023-06-13 10:01:35.190,40.646,140.351,12.8,-0.2,111664,pre_M1_reference,pre_M1_reference_7d
2023-06-13 10:18:17.930,38.642,141.672,53.6,0.5,111665,pre_M1_reference,pre_M1_reference_7d
2023-06-13 10:33:10.320,40.412,141.362,99.0,0.6,111666,pre_M1_reference,pre_M1_reference_7d
2023-06-13 10:43:45.910,38.078,141.614,56.5,0.6,111667,pre_M1_reference,pre_M1_reference_7d
2023-06-13 10:55:29.440,38.911,142.053,43.0,0.9,111668,pre_M1_reference,pre_M1_reference_7d
2023-06-13 10:59:39.750,38.306,142.127,35.3,2.4,111669,pre_M1_reference,pre_M1_reference_7d
2023-06-13 11:18:51.990,40.052,141.912,7.5,0.6,111670,pre_M1_reference,pre_M1_reference_7d
2023-06-13 11:27:32.050,39.059,140.823,0.0,0.0,111671,pre_M1_reference,pre_M1_reference_7d
2023-06-13 11:30:55.890,39.177,142.376,35.1,1.1,111672,pre_M1_reference,pre_M1_reference_7d
2023-06-13 11:30:56.450,40.058,142.504,33.5,1.6,111673,pre_M1_reference,pre_M1_reference_7d
2023-06-13 11:40:07.170,38.036,144.101,23.0,1.8,111674,pre_M1_reference,pre_M1_reference_7d
2023-06-13 11:45:41.960,39.375,140.987,98.3,0.5,111675,pre_M1_reference,pre_M1_reference_7d
2023-06-13 12:08:56.140,39.714,140.592,3.2,-0.1,111676,pre_M1_reference,pre_M1_reference_7d
2023-06-13 12:09:04.030,39.712,140.588,2.5,-0.6,111677,pre_M1_reference,pre_M1_reference_7d
2023-06-13 12:20:02.630,39.712,140.571,4.0,-0.4,111678,pre_M1_reference,pre_M1_reference_7d
2023-06-13 12:38:06.170,42.498,142.915,94.4,0.4,111679,pre_M1_reference,pre_M1_reference_7d
2023-06-13 12:39:03.100,39.987,140.502,3.0,-0.2,111680,pre_M1_reference,pre_M1_reference_7d
2023-06-13 12:43:32.450,40.059,141.791,7.9,0.2,111681,pre_M1_reference,pre_M1_reference_7d
2023-06-13 12:45:22.430,41.401,144.53,20.6,1.2,111682,pre_M1_reference,pre_M1_reference_7d
