subset_name,bin_start,bin_end,event_count,median_projected_km,median_dist_m1_km,median_dist_m3_km
middle_phase_primary_raw_M4+,2025-12-07 00:00:00+00:00,2025-12-14 00:00:00+00:00,1,9.161722927266073,9.420180450821421,48.244997039740426
middle_phase_primary_raw_M4+,2025-12-14 00:00:00+00:00,2025-12-21 00:00:00+00:00,4,37.43286434145846,44.184545249516674,20.062314749520713
middle_phase_primary_raw_M4+,2025-12-28 00:00:00+00:00,2026-01-04 00:00:00+00:00,3,23.928000312009672,25.837150997794264,34.57476516622037
middle_phase_primary_raw_M4+,2026-01-11 00:00:00+00:00,2026-01-18 00:00:00+00:00,1,17.160371220718606,21.294830706784055,41.92437510387569
middle_phase_primary_raw_M4+,2026-01-18 00:00:00+00:00,2026-01-25 00:00:00+00:00,1,6.022212030444752,11.125842019065066,52.092516058188934
middle_phase_primary_raw_M4+,2026-01-25 00:00:00+00:00,2026-02-01 00:00:00+00:00,2,49.62408961547166,50.99791611302216,12.983299770054682
middle_phase_primary_raw_M4+,2026-02-01 00:00:00+00:00,2026-02-08 00:00:00+00:00,1,43.61273379848208,43.78248016534548,13.607283992729853
middle_phase_primary_raw_M4+,2026-03-01 00:00:00+00:00,2026-03-08 00:00:00+00:00,2,23.197541177651214,25.351350879989056,35.41209231312109
middle_phase_primary_raw_M4+,2026-03-08 00:00:00+00:00,2026-03-15 00:00:00+00:00,3,10.574706336691733,24.067905815688054,51.67772436732623
middle_phase_primary_raw_M5+,2025-12-30 00:00:00+00:00,2026-01-06 00:00:00+00:00,2,54.137985503091485,54.64621884471326,36.98832114959592
middle_phase_primary_raw_M5+,2026-03-03 00:00:00+00:00,2026-03-10 00:00:00+00:00,2,11.746826225766448,24.079507743462237,50.32579696351735
middle_phase_primary_raw_M5+,2026-03-10 00:00:00+00:00,2026-03-17 00:00:00+00:00,1,2.0000656086677644,10.920246601529598,56.48209412092007
post_m3_14d_raw_M3+,2026-04-20 00:00:00+00:00,2026-04-27 00:00:00+00:00,223,37.357101046294574,43.46862475778368,26.72037729916029
post_m3_14d_raw_M3+,2026-04-27 00:00:00+00:00,2026-05-04 00:00:00+00:00,32,79.77559487746285,86.60426002105388,46.74411419110268
post_m3_14d_raw_M4+,2026-04-20 00:00:00+00:00,2026-04-27 00:00:00+00:00,39,41.22204822932495,46.105624644204276,27.19771087669672
post_m3_14d_raw_M4+,2026-04-27 00:00:00+00:00,2026-05-04 00:00:00+00:00,4,104.4671837478156,104.86141657474974,47.49271086485452
post_m3_14d_raw_M5+,2026-04-20 00:00:00+00:00,2026-04-27 00:00:00+00:00,12,36.49300331590398,44.790953725671606,31.768954561617093
post_m3_7d_raw_M3+,2026-04-20 00:00:00+00:00,2026-04-27 00:00:00+00:00,223,37.357101046294574,43.46862475778368,26.72037729916029
post_m3_7d_raw_M3+,2026-04-27 00:00:00+00:00,2026-05-04 00:00:00+00:00,2,46.25337121530474,46.78812037042749,13.283697696659948
post_m3_7d_raw_M4+,2026-04-20 00:00:00+00:00,2026-04-27 00:00:00+00:00,39,41.22204822932495,46.105624644204276,27.19771087669672
post_m3_7d_raw_M5+,2026-04-20 00:00:00+00:00,2026-04-27 00:00:00+00:00,12,36.49300331590398,44.790953725671606,31.768954561617093
pre_m1_baseline_14d_raw_M3+,2025-06-03 00:00:00+00:00,2025-06-10 00:00:00+00:00,1,-16.352763675384605,22.72467987902062,75.539117418409
pre_m1_baseline_14d_raw_M3+,2025-06-10 00:00:00+00:00,2025-06-17 00:00:00+00:00,1,14.47023990481152,38.60364631840106,56.02132737650898
pre_m1_baseline_14d_raw_M3+,2025-06-17 00:00:00+00:00,2025-06-24 00:00:00+00:00,3,21.89949615506106,25.222656820018113,37.262973649799726
