fault_id,n_vertices,min_lon,max_lon,min_lat,max_lat,min_x_km,max_x_km,min_y_km,max_y_km,mean_strike_deg
173,2,-117.593822676975,-117.593782964712,35.6075653281774,35.6077229172789,-3.9707005323062856,-3.9670944822137257,-14.693133510838889,-14.67565033087114,11.654293950148702
174,2,-117.593428019388,-117.593252088613,35.6078066630471,35.6079107262991,-3.9349243308509196,-3.9189886830985743,-14.666379909177229,-14.65482687419686,125.94138213449708
175,2,-117.593052283536,-117.592709489851,35.6071034048983,35.6076502529569,-3.900892330349462,-3.8698587554251587,-14.744429141542106,-14.683741836921165,152.9162289893717
176,3,-117.604687684289,-117.604327950974,35.6101777939701,35.6104896078092,-4.954999587084392,-4.922386687943141,-14.402782026159198,-14.368203816136074,43.42611943959905
177,2,-117.604262759119,-117.604089983166,35.6095931698889,35.6099231563286,-4.9165348824866495,-4.900860188850632,-14.467668467307051,-14.43106452235009,23.181778917584136
178,3,-117.604131864594,-117.603907309275,35.6100565419759,35.6104869395207,-4.904646734189186,-4.884274592176634,-14.416263056049432,-14.368520872350489,23.109194819490448
179,2,-117.603617617859,-117.603577887609,35.6108032688558,35.6109560834565,-4.858007944369326,-4.8543989559087315,-14.33343793607573,-14.316484846233553,12.017776922823206
180,4,-117.604072342964,-117.603879517526,35.6106769500813,35.6122282356446,-4.899215879676749,-4.8816506192919205,-14.347430638536752,-14.175322303234443,5.826721220579452
181,2,-117.603936494973,-117.603929161901,35.6126191268713,35.6128193933004,-4.8867769602768165,-4.886124757354752,-14.131949738465929,-14.109729446358227,178.318755264827
182,2,-117.604144292325,-117.604119980952,35.6123509796141,35.6124844533949,-4.9056243718404895,-4.903429847484251,-14.161691654595042,-14.146881280540644,171.57153620054385
183,4,-117.617227992778,-117.616452560437,35.6036031032007,35.6045419702358,-6.091717988779458,-6.021383473722537,-15.131549930171921,-15.027428891232969,34.07849153318496
184,2,-117.616579139116,-117.616459091314,35.6027668119389,35.6038741399796,-6.032986378244879,-6.022025340123957,-15.224377884896446,-15.101525374193026,5.098493300483189
185,3,-117.605193432431,-117.604991074179,35.5966616455186,35.5969393174956,-5.001665042423874,-4.983309975406192,-15.902395495931387,-15.871597650425901,30.818409955783167
186,2,-117.579813051631,-117.579598124454,35.6110250974303,35.611193080896,-2.701195095410834,-2.6817161255476547,-14.309741925768199,-14.291109747917124,46.272846124111084
187,4,-117.607168545092,-117.606222610285,35.5944908322861,35.5960602499806,-5.1807910723387085,-5.094967960610653,-16.143148118457532,-15.969068345083267,26.30369152251881
188,2,-117.605628244748,-117.605489648428,35.5962349657711,35.5964455204445,-5.041094800571695,-5.02852186106037,-15.949714034687842,-15.926359777253827,28.296134193267427
189,13,-117.605156979311,-117.600076700979,35.597248585354,35.6020440385016,-4.998325103540761,-4.537679347860466,-15.837275472807873,-15.305458977720537,40.980811687345486
190,2,-117.60574940681,-117.605412852621,35.5983617904643,35.5986496940282,-5.0519408381390445,-5.021424721902562,-15.713733318457804,-15.681807227512998,43.706453894100164
191,2,-117.59989316194,-117.599867844226,35.6022358261225,35.6024933352992,-4.521022736505992,-4.518743088183273,-15.284189457897162,-15.255617226680217,175.43829358890216
192,6,-117.594692717095,-117.592707916037,35.5936183621977,35.5950968890103,-4.050162323348468,-3.8703661087923633,-16.24061634948489,-16.076491550258098,132.36891205182292
193,5,-117.5985958746,-117.598093735437,35.6012525029008,35.602805019636,-4.40345315904348,-4.358036730585717,-15.393370957148727,-15.221094285206807,165.28253777599446
194,8,-117.59838022167,-117.597938583499,35.5984580413056,35.6010324010246,-4.384080235517674,-4.3441287477350405,-15.703427804902592,-15.417785459112412,174.5720281733834
195,6,-117.582008566542,-117.579261240214,35.6109095831108,35.6138802227941,-2.9001226793720147,-2.6511042247097656,-14.322495827734176,-13.992975577750533,37.11241819596934
196,9,-117.585761770189,-117.583301245756,35.608124742463,35.6103500195378,-3.2402925100548345,-3.017266363475301,-14.631361494954827,-14.384541461789107,42.01994995058038
197,3,-117.583021278709,-117.582208509215,35.6103990613676,35.6110994551757,-2.991898063453449,-2.918231497460045,-14.379108749428479,-14.301423255890285,43.47895356894579
198,6,-117.58743929179,-117.586123918184,35.6074773546962,35.6081229815904,-3.392316269668138,-3.2731059850169633,-14.703133643202772,-14.6315448560775,59.167598113251834
199,2,-117.587489658321,-117.587476122625,35.6069238624464,35.6071814318776,-3.396892424511561,-3.395676866383082,-14.764543294598797,-14.735965052355281,177.56442699812268
200,2,-117.586583044572,-117.586432289419,35.6062031727383,35.6063660786317,-3.3147856498208648,-3.3011190439372657,-14.844535573365599,-14.82646596334533,37.10134569850996
201,2,-117.590959721214,-117.590622733552,35.6056570513319,35.6058972287742,-3.7113810647184,-3.680835431991533,-14.904972098388148,-14.8783366853823,48.91197536567612
202,3,-117.590019879314,-117.588633954793,35.6065298478742,35.6071090499428,-3.6261820961488467,-3.5005788895311123,-14.808168941304443,-14.74395576484136,62.922549445711056
203,8,-117.592375820688,-117.591975411036,35.6020077544543,35.6056601396038,-3.8397341174706576,-3.803586110511058,-15.309828818327363,-14.904578866793777,176.1709005090867
204,2,-117.592731374853,-117.592533816283,35.6039359467866,35.6040704233114,-3.871994493231143,-3.854086773158664,-15.095863145045701,-15.080950521335268,50.21421636328299
205,2,-117.591965300858,-117.591750345802,35.6046027320305,35.6047611817831,-3.8025470761980715,-3.783062168934667,-15.021912138719541,-15.004340173921886,47.95508825967629
206,2,-117.591557732603,-117.591366102364,35.6047764603654,35.6049252397081,-3.7656084791999027,-3.748237630757523,-15.00265239267396,-14.986152404779501,46.47281994454837
207,7,-117.591576523937,-117.591072982732,35.6000135680717,35.6017759658882,-3.7674519840833796,-3.721905351090327,-15.531121602639283,-15.335561515209683,166.88890823798448
208,8,-117.592995265619,-117.591697436887,35.5977383156708,35.5999484832359,-3.8962070069669137,-3.778494494693358,-15.783489888128623,-15.538319022268707,25.58611685556524
209,5,-117.590699879196,-117.590348421442,35.5991775933713,35.6008978318695,-3.688055260374437,-3.6562859407649904,-15.623901545793919,-15.433025188773396,170.54942478673715
210,2,-117.59022556146,-117.590197193246,35.6008478304631,35.6015250442454,-3.6450460712209836,-3.642506202872148,-15.438591687900107,-15.363452667878862,178.0640105492953
211,2,-117.589626970009,-117.589357082563,35.600975982056,35.6011463891946,-3.5908215425454615,-3.566373100824524,-15.424403897348657,-15.40548711425637,127.73062110649704
212,2,-117.58979254509,-117.589753037872,35.6014174574498,35.6016037115421,-3.605813053202111,-3.6022247391811035,-15.375405584188105,-15.354741839397384,9.85132480556765
213,4,-117.588079390551,-117.586537054142,35.6027614258991,35.6043049323268,-3.4505173058320002,-3.310696740619337,-15.226351632986649,-15.05515012051073,39.23929857486009
214,4,-117.589393402583,-117.588040506564,35.6019441472047,35.6030334950998,-3.56962122485642,-3.4469822005525086,-15.316983079331289,-15.196166470854353,45.460967135352405
215,7,-117.586279822855,-117.583028699015,35.6042727401949,35.607393846349,-3.287389810072307,-2.9926824154916347,-15.058730533440992,-14.71254243399872,40.515849256734
216,3,-117.58299323425,-117.582735162098,35.6073367753719,35.6080058215115,-2.9894711300606343,-2.9660628518760994,-14.718875638292007,-14.644651629267946,17.50465485588053
217,5,-117.580913636555,-117.580242691947,35.610552302247,35.6114666348773,-2.800929479595988,-2.740107345403122,-14.36216856777015,-14.260740643287743,30.993821813869104
218,2,-117.579374672603,-117.579306339416,35.6112326150932,35.6117951545228,-2.6614504739058504,-2.6552778514851623,-14.286731286790326,-14.224314666760172,174.35216160585932
219,5,-117.582285209695,-117.580975324651,35.6087808140833,35.6101943073215,-2.9252653897945122,-2.806531244831304,-14.558678340307676,-14.401886985108165,37.15165573983666
220,3,-117.580970910779,-117.580891639138,35.6095837737722,35.6099275198392,-2.8061526671852515,-2.7989581893401025,-14.469626897517792,-14.431489921594263,10.688090727550403
221,2,-117.575652335487,-117.575493547589,35.6182816496785,35.6188038086489,-2.324005587133695,-2.3096049707553594,-13.504720338408376,-13.446789532316371,13.959808295360176
222,2,-117.574978391639,-117.574819395998,35.6182090555035,35.6187027284482,-2.2629508451712623,-2.248532590537927,-13.51279054489326,-13.45802022550181,14.748466923465628
223,2,-117.608692159416,-117.608596094734,35.5891151014808,35.5895411858771,-5.319193523608032,-5.310515479747768,-16.7395169698949,-16.69223711117833,169.59933647491522
224,5,-117.591205167784,-117.590717396191,35.5822562519245,35.5822988438167,-3.7347071975587536,-3.6904990690541783,-17.501334751275753,-17.49659068872419,96.07088918815796
225,2,-117.59010482208,-117.589930531669,35.582172393741,35.5821975927448,-3.6349799003154213,-3.619183880159899,-17.510668204301073,-17.50786590633764,100.0599100310689
226,2,-117.59058973293,-117.590377782509,35.582224742378,35.5822473225559,-3.678928474829426,-3.6597189706866255,-17.504843483384157,-17.502330265537413,97.4537849875153
227,5,-117.37504007384,-117.375035612304,35.5750583741447,35.5750785711192,15.859240296412052,15.859640725476298,-18.286588177190872,-18.28434658063902,10.0948157864611
228,5,-117.375031221813,-117.37502654354,35.5750299240918,35.5750499717788,15.860046552326338,15.860468407491847,-18.289742937499298,-18.287518244043255,5.043909361987517
229,3,-117.375025577668,-117.375024558736,35.5750286470545,35.5750373812702,15.860559744172601,15.860650805064772,-18.28988408769801,-18.28891485408731,5.295775442641185
230,3,-117.375025567776,-117.375021944407,35.5750286470545,35.5750405387899,15.860561064733776,15.860887157431181,-18.28988408769801,-18.288564101704477,13.875175052240444
231,9,-117.375023420195,-117.375017455891,35.5749797194385,35.5750236504212,15.860757708339358,15.861306024030567,-18.29531134965208,-18.29043781534254,175.42700388137587
232,7,-117.375017280523,-117.375009159645,35.5750129305024,35.5750415811041,15.861314574033933,15.862045825295013,-18.291626401584868,-18.28844639125678,11.868803015219154
233,11,-117.37501045287,-117.374987157731,35.5749444588197,35.5749877593776,15.861940582296995,15.864059361631451,-18.29921866028149,-18.29441804288739,157.82741204505538
234,11,-117.374990122796,-117.374926690015,35.5749019910341,35.5749418723695,15.863791103887555,15.869548846243374,-18.30392073895383,-18.299506108613596,124.67993956446662
235,4,-117.374984677401,-117.374969727971,35.5749261908911,35.5749384540464,15.864285376729175,15.8656428895608,-18.301242691415922,-18.29988449575295,135.00571256087153
236,4,-117.374946067707,-117.374932112927,35.5749248329147,35.5749379018627,15.86778784332003,15.869050193934818,-18.30138953830238,-18.29993726993059,40.95518576711266
237,14,-117.37493118033,-117.374920301231,35.57484676007,35.5749337550888,15.869137103142515,15.870138866370457,-18.310047641721923,-18.300397101212223,175.40517459794557
238,5,-117.374909247664,-117.374897761522,35.5749730770459,35.5749936535343,15.871111804401416,15.872157029814199,-18.296028994919514,-18.29374786734503,155.31260185667992
239,8,-117.374885750177,-117.374873106609,35.574945529013,35.5749898619926,15.873242482268653,15.874397316436866,-18.29908149452576,-18.294164745916667,166.75834485504316
240,2,-117.591220792605,-117.589781119203,35.6165061289547,35.6175737348401,-3.7345320875114036,-3.604052246101195,-13.701237464125642,-13.582838347833851,47.77898825039057
241,2,-117.527372114531,-117.524647274852,35.6728794991896,35.6766225629809,2.0485107513563827,2.2952987060716903,-7.446962601896908,-7.031718814312163,149.27611014116
242,5,-117.374881694235,-117.374880549398,35.5749465038781,35.5749641144024,15.873618698334122,15.873718993148676,-18.29897472006821,-18.29702062836849,2.9315861363538676
243,4,-117.374858222829,-117.374845347235,35.5749294401416,35.574947436475,15.875746080085053,15.876916744400017,-18.30086208541599,-18.29886745397807,149.596960349016
244,5,-117.374850030005,-117.374844882285,35.5749423247286,35.5749566230498,15.876486903628546,15.876956343945107,-18.299432451427684,-18.297846869340134,163.48759045230995
245,4,-117.374845587354,-117.374843277895,35.5748988155279,35.5749056791538,15.876899673714963,15.877110370967138,-18.304259584846925,-18.303498431460557,164.4683084540338
246,6,-117.374830232329,-117.374789769133,35.5748458778351,35.5748811078769,15.878296386369968,15.88197113974313,-18.310124428179844,-18.30622215899018,136.80092996541038
247,7,-117.37482830778,-117.374808987645,35.5748717261493,35.5749196177462,15.878463227411146,15.880223966802415,-18.3072596372202,-18.30194913634075,161.72161342610627
248,15,-117.374819735442,-117.374752561482,35.5748315363464,35.574922077392,15.879239781330169,15.885346667361462,-18.311709614891907,-18.30167485015544,148.60914476008017
249,10,-117.374741963871,-117.374716605687,35.5747858444912,35.5748510363463,15.88630343410801,15.888614920527765,-18.316773359739756,-18.309544354904563,162.22212031455868
250,4,-117.374726745543,-117.37470854956,35.5747862986488,35.5748183046211,15.88768937316223,15.889345079952072,-18.31672166725997,-18.31317351357686,154.98523404222527
251,2,-117.578401,-117.578015000192,35.7394460004326,35.7397350002701,-2.5691264539826872,-2.5342184509160997,-0.06110668220865357,-0.029030901395247465,132.57885010297258
252,2,-117.581381999879,-117.580887000435,35.7389560003192,35.7392830001104,-2.838800799370298,-2.7940348106769175,-0.11539623669981687,-0.07910003381811613,129.03509225991237
253,4,-117.374699043726,-117.374679284721,35.5747852446434,35.5748145265692,15.890201155974475,15.891998005534907,-18.316833875741434,-18.3135882113065,151.0308874628844
254,2,-117.374756220823,-117.374751972426,35.5748177974035,35.5748272312917,15.885015816921989,15.885402778541172,-18.313233870139047,-18.312187857163362,159.69857042543592
255,2,-117.563146999834,-117.562729000343,35.7379289997236,35.7384090002752,-1.1892843725607953,-1.151478834591897,-0.22971140406929152,-0.17644836159452743,144.63327492375225
256,2,-117.563499999925,-117.563498697707,35.7382525074473,35.7383249999988,-1.2212182249796901,-1.2211015323938477,-0.19380757032865634,-0.18576420423052442,179.168815200298
257,2,-117.563978856539,-117.5639609996,35.7386759999974,35.738770081674,-1.2645288485312467,-1.2629149936271549,-0.14681345689100947,-0.1363744730411058,171.2117133068355
258,2,-117.564362000106,-117.564188000176,35.7388259997202,35.739391999741,-1.2991779529624827,-1.2834471066526552,-0.13016741659035047,-0.0673650626969036,165.93777849195834
259,2,-117.565130999596,-117.564837000427,35.7392310004104,35.7397289999934,-1.3687354192775003,-1.34214889998369,-0.08522221541397376,-0.029963018425171004,154.30668161376718
260,9,-117.565291999826,-117.565037716517,35.7386450003665,35.739300725748,-1.3833180924711044,-1.3603072775969918,-0.15023504178364652,-0.07748245406054918,15.018702983837102
261,2,-117.563615409923,-117.563520231973,35.7286453557986,35.7289903780036,-1.231807342677369,-1.2231911698205993,-1.2597586569881938,-1.2214782606676415,12.684776489171755
262,2,-117.563948534997,-117.563805767622,35.7284787932617,35.7290498645597,-1.2619483142656278,-1.249022984358966,-1.2782351986878593,-1.214874392323469,11.529892002098725
