mainshock,radius_km,time_window_days,depth_strategy,mag_threshold,n_total,n_post,rate_ratio,moving_rate_max,post_omori_p,radial_iqr_km,depth_iqr_km,baseline_rate_ratio,baseline_moving_rate_max,baseline_post_omori_p,rate_ratio_delta,sparse_flag
M3,44.0,60.0,all,2.0,974,855,7.245762711864407,109.71428571428572,,,,3.170091324200913,271.0,,4.075671387663494,False
M3,44.0,60.0,all,2.5,488,425,6.854838709677418,54.285714285714285,,,,3.170091324200913,271.0,,3.684747385476505,False
M3,44.0,60.0,mainshock_window,,2964,2494,5.31769722814499,293.1428571428572,,,,3.170091324200913,271.0,,2.147605903944077,False
M3,44.0,60.0,mainshock_window,1.2,2615,2217,5.5843828715365245,265.57142857142856,,,,3.170091324200913,271.0,,2.4142915473356115,False
M3,44.0,60.0,mainshock_window,1.5,1941,1679,6.432950191570882,205.7142857142857,,,,3.170091324200913,271.0,,3.2628588673699688,False
M3,44.0,60.0,mainshock_window,2.0,974,855,7.245762711864407,109.71428571428572,,,,3.170091324200913,271.0,,4.075671387663494,False
M3,44.0,60.0,mainshock_window,2.5,488,425,6.854838709677418,54.285714285714285,,,,3.170091324200913,271.0,,3.684747385476505,False
M3,44.0,60.0,stratified,,2872,2417,5.323788546255506,284.57142857142856,,,,3.170091324200913,271.0,,2.153697222054593,False
M3,44.0,60.0,stratified,1.2,2548,2159,5.564432989690721,259.0,,,,3.170091324200913,271.0,,2.3943416654898084,False
M3,44.0,60.0,stratified,1.5,1887,1631,6.396078431372549,199.8571428571429,,,,3.170091324200913,271.0,,3.2259871071716364,False
M3,44.0,60.0,stratified,2.0,947,833,7.371681415929204,106.71428571428572,,,,3.170091324200913,271.0,,4.20159009172829,False
M3,44.0,60.0,stratified,2.5,474,415,7.155172413793104,52.85714285714285,,,,3.170091324200913,271.0,,3.985081089592191,False
M3,44.0,90.0,all,,3103,2494,4.101973684210527,252.1428571428572,,,,3.170091324200913,271.0,,0.9318823600096144,False
M3,44.0,90.0,all,1.2,2737,2217,4.271676300578035,232.1428571428572,,,,3.170091324200913,271.0,,1.1015849763771217,False
M3,44.0,90.0,all,1.5,2028,1679,4.82471264367816,182.7142857142857,,,,3.170091324200913,271.0,,1.6546213194772474,False
M3,44.0,90.0,all,2.0,1008,855,5.625,100.85714285714286,,,,3.170091324200913,271.0,,2.454908675799087,False
M3,44.0,90.0,all,2.5,502,425,5.592105263157895,50.71428571428572,,,,3.170091324200913,271.0,,2.4220139389569817,False
M3,44.0,90.0,mainshock_window,,3103,2494,4.101973684210527,252.1428571428572,,,,3.170091324200913,271.0,,0.9318823600096144,False
M3,44.0,90.0,mainshock_window,1.2,2737,2217,4.271676300578035,232.1428571428572,,,,3.170091324200913,271.0,,1.1015849763771217,False
M3,44.0,90.0,mainshock_window,1.5,2028,1679,4.82471264367816,182.7142857142857,,,,3.170091324200913,271.0,,1.6546213194772474,False
M3,44.0,90.0,mainshock_window,2.0,1008,855,5.625,100.85714285714286,,,,3.170091324200913,271.0,,2.454908675799087,False
M3,44.0,90.0,mainshock_window,2.5,502,425,5.592105263157895,50.71428571428572,,,,3.170091324200913,271.0,,2.4220139389569817,False
M3,44.0,90.0,stratified,,3005,2417,4.117546848381601,245.8571428571429,,,,3.170091324200913,271.0,,0.9474555241806883,False
M3,44.0,90.0,stratified,1.2,2665,2159,4.275247524752476,227.7142857142857,,,,3.170091324200913,271.0,,1.1051562005515634,False
M3,44.0,90.0,stratified,1.5,1970,1631,4.825443786982249,178.71428571428572,,,,3.170091324200913,271.0,,1.655352462781336,False
M3,44.0,90.0,stratified,2.0,979,833,5.744827586206897,98.85714285714286,,,,3.170091324200913,271.0,,2.574736262005984,False
M3,44.0,90.0,stratified,2.5,488,415,5.763888888888888,49.85714285714285,,,,3.170091324200913,271.0,,2.5937975646879754,False
M3,50.0,7.0,all,,2335,2262,31.416666666666668,323.2857142857143,,,,3.170091324200913,271.0,,28.246575342465754,False
M3,50.0,7.0,all,1.2,2108,2053,38.01851851851852,293.42857142857144,,,,3.170091324200913,271.0,,34.84842719431761,False
M3,50.0,7.0,all,1.5,1638,1606,51.80645161290322,229.57142857142856,,,,3.170091324200913,271.0,,48.636360288702306,False
M3,50.0,7.0,all,2.0,860,850,94.44444444444444,121.57142857142856,,,,3.170091324200913,271.0,,91.27435312024353,False
M3,50.0,7.0,all,2.5,415,410,102.5,58.71428571428572,,,,3.170091324200913,271.0,,99.32990867579909,False
M3,50.0,7.0,mainshock_window,,2335,2262,31.416666666666668,323.2857142857143,,,,3.170091324200913,271.0,,28.246575342465754,False
M3,50.0,7.0,mainshock_window,1.2,2108,2053,38.01851851851852,293.42857142857144,,,,3.170091324200913,271.0,,34.84842719431761,False
M3,50.0,7.0,mainshock_window,1.5,1638,1606,51.80645161290322,229.57142857142856,,,,3.170091324200913,271.0,,48.636360288702306,False
M3,50.0,7.0,mainshock_window,2.0,860,850,94.44444444444444,121.57142857142856,,,,3.170091324200913,271.0,,91.27435312024353,False
M3,50.0,7.0,mainshock_window,2.5,415,410,102.5,58.71428571428572,,,,3.170091324200913,271.0,,99.32990867579909,False
M3,50.0,7.0,stratified,,2229,2161,32.25373134328358,308.85714285714283,,,,3.170091324200913,271.0,,29.08364001908267,False
M3,50.0,7.0,stratified,1.2,2024,1973,39.46,282.0,,,,3.170091324200913,271.0,,36.28990867579909,False
M3,50.0,7.0,stratified,1.5,1566,1538,56.96296296296296,219.8571428571429,,,,3.170091324200913,271.0,,53.79287163876205,False
M3,50.0,7.0,stratified,2.0,826,820,164.0,117.28571428571428,,,,3.170091324200913,271.0,,160.8299086757991,False
M3,50.0,7.0,stratified,2.5,398,396,396.0,56.71428571428572,,,,3.170091324200913,271.0,,392.82990867579906,False
M3,50.0,30.0,all,,3328,2777,5.049090909090909,279.7142857142857,,,,3.170091324200913,271.0,,1.8789995848899959,False
M3,50.0,30.0,all,1.2,2954,2486,5.323340471092076,257.57142857142856,,,,3.170091324200913,271.0,,2.1532491468911634,False
M3,50.0,30.0,all,1.5,2232,1914,6.037854889589905,204.57142857142856,,,,3.170091324200913,271.0,,2.867763565388992,False
M3,50.0,30.0,all,2.0,1118,972,6.703448275862069,111.57142857142856,,,,3.170091324200913,271.0,,3.533356951661156,False
M3,50.0,30.0,all,2.5,555,473,5.839506172839506,54.85714285714285,,,,3.170091324200913,271.0,,2.6694148486385934,False
M3,50.0,30.0,mainshock_window,,3328,2777,5.049090909090909,279.7142857142857,,,,3.170091324200913,271.0,,1.8789995848899959,False
M3,50.0,30.0,mainshock_window,1.2,2954,2486,5.323340471092076,257.57142857142856,,,,3.170091324200913,271.0,,2.1532491468911634,False
M3,50.0,30.0,mainshock_window,1.5,2232,1914,6.037854889589905,204.57142857142856,,,,3.170091324200913,271.0,,2.867763565388992,False
M3,50.0,30.0,mainshock_window,2.0,1118,972,6.703448275862069,111.57142857142856,,,,3.170091324200913,271.0,,3.533356951661156,False
M3,50.0,30.0,mainshock_window,2.5,555,473,5.839506172839506,54.85714285714285,,,,3.170091324200913,271.0,,2.6694148486385934,False
M3,50.0,30.0,stratified,,3195,2653,4.903881700554528,268.1428571428572,,,,3.170091324200913,271.0,,1.7337903763536153,False
M3,50.0,30.0,stratified,1.2,2853,2390,5.1731601731601735,248.7142857142857,,,,3.170091324200913,271.0,,2.0030688489592605,False
M3,50.0,30.0,stratified,1.5,2150,1837,5.887820512820513,196.8571428571429,,,,3.170091324200913,271.0,,2.7177291886196,False
M3,50.0,30.0,stratified,2.0,1081,940,6.7142857142857135,108.28571428571428,,,,3.170091324200913,271.0,,3.5441943900848005,False
M3,50.0,30.0,stratified,2.5,536,458,5.948051948051948,53.42857142857143,,,,3.170091324200913,271.0,,2.7779606238510346,False
M3,50.0,60.0,all,,3486,2777,3.922316384180791,315.7142857142857,,,,3.170091324200913,271.0,,0.7522250599798781,False
M3,50.0,60.0,all,1.2,3101,2486,4.04885993485342,287.2857142857143,,,,3.170091324200913,271.0,,0.8787686106525068,False
M3,50.0,60.0,all,1.5,2336,1914,4.546318289786223,225.28571428571428,,,,3.170091324200913,271.0,,1.3762269655853099,False
M3,50.0,60.0,all,2.0,1171,972,4.909090909090909,119.71428571428572,,,,3.170091324200913,271.0,,1.7389995848899962,False
M3,50.0,60.0,all,2.5,582,473,4.37962962962963,58.142857142857146,,,,3.170091324200913,271.0,,1.2095383054287168,False
M3,50.0,60.0,mainshock_window,,3486,2777,3.922316384180791,315.7142857142857,,,,3.170091324200913,271.0,,0.7522250599798781,False
M3,50.0,60.0,mainshock_window,1.2,3101,2486,4.04885993485342,287.2857142857143,,,,3.170091324200913,271.0,,0.8787686106525068,False
M3,50.0,60.0,mainshock_window,1.5,2336,1914,4.546318289786223,225.28571428571428,,,,3.170091324200913,271.0,,1.3762269655853099,False
M3,50.0,60.0,mainshock_window,2.0,1171,972,4.909090909090909,119.71428571428572,,,,3.170091324200913,271.0,,1.7389995848899962,False
M3,50.0,60.0,mainshock_window,2.5,582,473,4.37962962962963,58.142857142857146,,,,3.170091324200913,271.0,,1.2095383054287168,False
M3,50.0,60.0,stratified,,3344,2653,3.844927536231885,301.7142857142857,,,,3.170091324200913,271.0,,0.6748362120309719,False
M3,50.0,60.0,stratified,1.2,2993,2390,3.970099667774088,276.0,,,,3.170091324200913,271.0,,0.8000083435731749,False
M3,50.0,60.0,stratified,1.5,2251,1837,4.447941888619854,215.7142857142857,,,,3.170091324200913,271.0,,1.2778505644189413,False
M3,50.0,60.0,stratified,2.0,1132,940,4.921465968586388,115.42857142857144,,,,3.170091324200913,271.0,,1.7513746443854754,False
M3,50.0,60.0,stratified,2.5,562,458,4.4466019417475735,56.142857142857146,,,,3.170091324200913,271.0,,1.2765106175466605,False
M3,50.0,90.0,all,,3654,2777,3.170091324200913,271.0,,,,3.170091324200913,271.0,,0.0,False
M3,50.0,90.0,all,1.2,3251,2486,3.253926701570681,250.28571428571428,,,,3.170091324200913,271.0,,0.08383537736976798,False
M3,50.0,90.0,all,1.5,2444,1914,3.6181474480151214,199.28571428571428,,,,3.170091324200913,271.0,,0.44805612381420845,False
M3,50.0,90.0,all,2.0,1213,972,4.050000000000001,109.85714285714286,,,,3.170091324200913,271.0,,0.8799086757990877,False
M3,50.0,90.0,all,2.5,599,473,3.784,54.57142857142857,,,,3.170091324200913,271.0,,0.6139086757990868,False
M3,50.0,90.0,mainshock_window,,3654,2777,3.170091324200913,271.0,,,,3.170091324200913,271.0,,0.0,False
M3,50.0,90.0,mainshock_window,1.2,3251,2486,3.253926701570681,250.28571428571428,,,,3.170091324200913,271.0,,0.08383537736976798,False
M3,50.0,90.0,mainshock_window,1.5,2444,1914,3.6181474480151214,199.28571428571428,,,,3.170091324200913,271.0,,0.44805612381420845,False
M3,50.0,90.0,mainshock_window,2.0,1213,972,4.050000000000001,109.85714285714286,,,,3.170091324200913,271.0,,0.8799086757990877,False
M3,50.0,90.0,mainshock_window,2.5,599,473,3.784,54.57142857142857,,,,3.170091324200913,271.0,,0.6139086757990868,False
M3,50.0,90.0,stratified,,3504,2653,3.121176470588235,260.1428571428572,,,,3.170091324200913,271.0,,-0.04891485361267778,False
M3,50.0,90.0,stratified,1.2,3136,2390,3.208053691275168,241.8571428571429,,,,3.170091324200913,271.0,,0.03796236707425482,False
M3,50.0,90.0,stratified,1.5,2353,1837,3.566990291262136,191.8571428571429,,,,3.170091324200913,271.0,,0.39689896706122285,False
M3,50.0,90.0,stratified,2.0,1171,940,4.086956521739131,106.71428571428572,,,,3.170091324200913,271.0,,0.9168651975382178,False
M3,50.0,90.0,stratified,2.5,579,458,3.8166666666666655,53.142857142857146,,,,3.170091324200913,271.0,,0.6465753424657525,False
M3,80.0,7.0,all,,3045,2872,16.69767441860465,410.4285714285714,,,,3.170091324200913,271.0,,13.527583094403736,False
M3,80.0,7.0,all,1.2,2635,2533,25.07920792079208,362.0,,,,3.170091324200913,271.0,,21.909116596591165,False
M3,80.0,7.0,all,1.5,1999,1935,30.714285714285715,276.57142857142856,,,,3.170091324200913,271.0,,27.5441943900848,False
M3,80.0,7.0,all,2.0,1028,1005,45.68181818181819,143.71428571428572,,,,3.170091324200913,271.0,,42.511726857617276,False
M3,80.0,7.0,all,2.5,502,488,37.53846153846153,69.85714285714286,,,,3.170091324200913,271.0,,34.36837021426062,False
M3,80.0,7.0,mainshock_window,,3020,2849,16.758823529411764,407.1428571428572,,,,3.170091324200913,271.0,,13.588732205210851,False
M3,80.0,7.0,mainshock_window,1.2,2626,2524,24.990099009900987,360.7142857142857,,,,3.170091324200913,271.0,,21.820007685700073,False
M3,80.0,7.0,mainshock_window,1.5,1992,1928,30.603174603174605,275.57142857142856,,,,3.170091324200913,271.0,,27.43308327897369,False
M3,80.0,7.0,mainshock_window,2.0,1027,1004,45.63636363636363,143.57142857142858,,,,3.170091324200913,271.0,,42.46627231216272,False
M3,80.0,7.0,mainshock_window,2.5,502,488,37.53846153846153,69.85714285714286,,,,3.170091324200913,271.0,,34.36837021426062,False
M3,80.0,7.0,stratified,,2740,2588,17.13907284768212,369.8571428571428,,,,3.170091324200913,271.0,,13.968981523481206,False
M3,80.0,7.0,stratified,1.2,2406,2314,25.428571428571427,330.7142857142857,,,,3.170091324200913,271.0,,22.258480104370513,False
M3,80.0,7.0,stratified,1.5,1825,1769,32.163636363636364,252.8571428571429,,,,3.170091324200913,271.0,,28.99354503943545,False
M3,80.0,7.0,stratified,2.0,943,927,61.8,132.57142857142858,,,,3.170091324200913,271.0,,58.629908675799086,False
M3,80.0,7.0,stratified,2.5,452,443,55.375,63.42857142857143,,,,3.170091324200913,271.0,,52.20490867579909,False
M3,80.0,30.0,all,,4642,3649,3.67842741935484,350.1428571428572,,,,3.170091324200913,271.0,,0.5083360951539269,False
M3,80.0,30.0,all,1.2,3906,3138,4.091264667535854,314.85714285714283,,,,3.170091324200913,271.0,,0.9211733433349409,False
M3,80.0,30.0,all,1.5,2868,2364,4.699801192842942,245.0,,,,3.170091324200913,271.0,,1.5297098686420294,False
M3,80.0,30.0,all,2.0,1419,1187,5.138528138528139,131.85714285714286,,,,3.170091324200913,271.0,,1.9684368143272262,False
M3,80.0,30.0,all,2.5,693,570,4.672131147540984,64.85714285714286,,,,3.170091324200913,271.0,,1.5020398233400711,False
M3,80.0,30.0,mainshock_window,,4608,3620,3.667679837892604,347.7142857142857,,,,3.170091324200913,271.0,,0.4975885136916909,False
M3,80.0,30.0,mainshock_window,1.2,3894,3126,4.075619295958279,313.85714285714283,,,,3.170091324200913,271.0,,0.9055279717573659,False
M3,80.0,30.0,mainshock_window,1.5,2858,2354,4.679920477137177,244.1428571428572,,,,3.170091324200913,271.0,,1.509829152936264,False
M3,80.0,30.0,mainshock_window,2.0,1416,1184,5.125541125541126,131.71428571428572,,,,3.170091324200913,271.0,,1.955449801340213,False
M3,80.0,30.0,mainshock_window,2.5,691,568,4.6557377049180335,64.85714285714286,,,,3.170091324200913,271.0,,1.4856463807171205,False
M3,80.0,30.0,stratified,,4185,3291,3.685330347144457,316.0,,,,3.170091324200913,271.0,,0.5152390229435442,False
M3,80.0,30.0,stratified,1.2,3581,2875,4.078014184397163,288.7142857142857,,,,3.170091324200913,271.0,,0.9079228601962499,False
M3,80.0,30.0,stratified,1.5,2636,2173,4.703463203463204,224.8571428571429,,,,3.170091324200913,271.0,,1.5333718792622908,False
M3,80.0,30.0,stratified,2.0,1310,1098,5.2037914691943135,122.57142857142856,,,,3.170091324200913,271.0,,2.0337001449934005,False
M3,80.0,30.0,stratified,2.5,633,521,4.693693693693693,59.71428571428572,,,,3.170091324200913,271.0,,1.5236023694927803,False
M3,80.0,60.0,all,,5003,3649,2.696969696969697,398.4285714285714,,,,3.170091324200913,271.0,,-0.4731216272312162,False
M3,80.0,60.0,all,1.2,4216,3138,2.913649025069638,353.0,,,,3.170091324200913,271.0,,-0.25644229913127514,False
M3,80.0,60.0,all,1.5,3070,2364,3.353191489361702,270.7142857142857,,,,3.170091324200913,271.0,,0.18310016516078909,False
M3,80.0,60.0,all,2.0,1520,1187,3.5753012048192776,141.57142857142858,,,,3.170091324200913,271.0,,0.4052098806183646,False
M3,80.0,60.0,all,2.5,740,570,3.3727810650887573,69.14285714285714,,,,3.170091324200913,271.0,,0.2026897408878443,False
M3,80.0,60.0,mainshock_window,,4966,3620,2.691449814126394,395.7142857142857,,,,3.170091324200913,271.0,,-0.47864151007451916,False
M3,80.0,60.0,mainshock_window,1.2,4202,3126,2.907906976744186,352.0,,,,3.170091324200913,271.0,,-0.2621843474567269,False
M3,80.0,60.0,mainshock_window,1.5,3060,2354,3.3390070921985817,269.85714285714283,,,,3.170091324200913,271.0,,0.16891576799766872,False
M3,80.0,60.0,mainshock_window,2.0,1517,1184,3.566265060240964,141.42857142857142,,,,3.170091324200913,271.0,,0.3961737360400508,False
M3,80.0,60.0,mainshock_window,2.5,738,568,3.36094674556213,69.14285714285714,,,,3.170091324200913,271.0,,0.19085542136121703,False
M3,80.0,60.0,stratified,,4485,3291,2.7585917854149207,358.85714285714283,,,,3.170091324200913,271.0,,-0.4114995387859923,False
M3,80.0,60.0,stratified,1.2,3856,2875,2.933673469387755,322.1428571428572,,,,3.170091324200913,271.0,,-0.2364178548131579,False
M3,80.0,60.0,stratified,1.5,2822,2173,3.353395061728395,247.28571428571428,,,,3.170091324200913,271.0,,0.1833037375274822,False
M3,80.0,60.0,stratified,2.0,1402,1098,3.623762376237624,130.42857142857142,,,,3.170091324200913,271.0,,0.4536710520367109,False
M3,80.0,60.0,stratified,2.5,676,521,3.383116883116883,62.71428571428572,,,,3.170091324200913,271.0,,0.21302555891596997,False
M3,80.0,90.0,all,,5311,3649,2.196869355809753,328.1428571428572,,,,3.170091324200913,271.0,,-0.9732219683911598,False
M3,80.0,90.0,all,1.2,4477,3138,2.345291479820628,296.2857142857143,,,,3.170091324200913,271.0,,-0.8247998443802849,False
M3,80.0,90.0,all,1.5,3255,2364,2.656179775280899,232.57142857142856,,,,3.170091324200913,271.0,,-0.5139115489200141,False
M3,80.0,90.0,all,2.0,1596,1187,2.909313725490196,127.42857142857144,,,,3.170091324200913,271.0,,-0.26077759871071704,False
M3,80.0,90.0,all,2.5,775,570,2.794117647058824,63.57142857142857,,,,3.170091324200913,271.0,,-0.3759736771420892,False
M3,80.0,90.0,mainshock_window,,5271,3620,2.193939393939394,326.0,,,,3.170091324200913,271.0,,-0.9761519302615191,False
M3,80.0,90.0,mainshock_window,1.2,4462,3126,2.3415730337078653,295.42857142857144,,,,3.170091324200913,271.0,,-0.8285182904930477,False
M3,80.0,90.0,mainshock_window,1.5,3244,2354,2.647919010123734,231.7142857142857,,,,3.170091324200913,271.0,,-0.5221723140771788,False
M3,80.0,90.0,mainshock_window,2.0,1593,1184,2.9019607843137254,127.28571428571428,,,,3.170091324200913,271.0,,-0.2681305398871876,False
M3,80.0,90.0,mainshock_window,2.5,773,568,2.784313725490196,63.57142857142857,,,,3.170091324200913,271.0,,-0.38577759871071704,False
M3,80.0,90.0,stratified,,4722,3291,2.3013986013986014,296.0,,,,3.170091324200913,271.0,,-0.8686927228023116,False
M3,80.0,90.0,stratified,1.2,4070,2875,2.40787269681742,271.42857142857144,,,,3.170091324200913,271.0,,-0.762218627383493,False
M3,80.0,90.0,stratified,1.5,2978,2173,2.70273631840796,213.28571428571428,,,,3.170091324200913,271.0,,-0.4673550057929532,False
M3,80.0,90.0,stratified,2.0,1466,1098,2.991825613079019,118.71428571428572,,,,3.170091324200913,271.0,,-0.17826571112189393,False
M3,80.0,90.0,stratified,2.5,704,521,2.8626373626373627,58.57142857142857,,,,3.170091324200913,271.0,,-0.3074539615635503,False
M3,100.0,7.0,all,,3158,2956,14.70646766169154,422.4285714285714,,,,3.170091324200913,271.0,,11.536376337490628,False
M3,100.0,7.0,all,1.2,2698,2580,22.051282051282048,368.7142857142857,,,,3.170091324200913,271.0,,18.881190727081133,False
M3,100.0,7.0,all,1.5,2038,1967,28.1,281.1428571428572,,,,3.170091324200913,271.0,,24.929908675799087,False
M3,100.0,7.0,all,2.0,1042,1017,42.375,145.42857142857142,,,,3.170091324200913,271.0,,39.20490867579909,False
M3,100.0,7.0,all,2.5,509,494,35.285714285714285,70.71428571428571,,,,3.170091324200913,271.0,,32.115622961513374,False
M3,100.0,7.0,mainshock_window,,3068,2879,15.313829787234042,411.4285714285714,,,,3.170091324200913,271.0,,12.143738463033129,False
M3,100.0,7.0,mainshock_window,1.2,2657,2546,23.145454545454548,363.8571428571428,,,,3.170091324200913,271.0,,19.975363221253634,False
M3,100.0,7.0,mainshock_window,1.5,2012,1945,29.469696969696965,278.0,,,,3.170091324200913,271.0,,26.29960564549605,False
M3,100.0,7.0,mainshock_window,2.0,1034,1011,45.95454545454545,144.57142857142858,,,,3.170091324200913,271.0,,42.78445413034454,False
M3,100.0,7.0,mainshock_window,2.5,504,490,37.69230769230769,70.14285714285714,,,,3.170091324200913,271.0,,34.52221636810678,False
M3,100.0,7.0,stratified,,2770,2609,16.30625,372.8571428571428,,,,3.170091324200913,271.0,,13.136158675799086,False
M3,100.0,7.0,stratified,1.2,2432,2333,23.80612244897959,333.42857142857144,,,,3.170091324200913,271.0,,20.636031124778675,False
M3,100.0,7.0,stratified,1.5,1842,1783,30.741379310344826,254.8571428571429,,,,3.170091324200913,271.0,,27.57128798614391,False
M3,100.0,7.0,stratified,2.0,949,933,62.2,133.42857142857142,,,,3.170091324200913,271.0,,59.02990867579909,False
M3,100.0,7.0,stratified,2.5,453,444,55.50000000000001,63.57142857142857,,,,3.170091324200913,271.0,,52.329908675799096,False
M3,100.0,30.0,all,,4901,3765,3.317180616740088,362.1428571428572,,,,3.170091324200913,271.0,,0.1470892925391749,False
M3,100.0,30.0,all,1.2,4044,3198,3.784615384615384,321.57142857142856,,,,3.170091324200913,271.0,,0.614524060414471,False
M3,100.0,30.0,all,1.5,2956,2403,4.353260869565218,249.57142857142856,,,,3.170091324200913,271.0,,1.1831695453643047,False
M3,100.0,30.0,all,2.0,1454,1204,4.835341365461847,133.42857142857142,,,,3.170091324200913,271.0,,1.6652500412609341,False
M3,100.0,30.0,all,2.5,713,579,4.353383458646617,65.71428571428571,,,,3.170091324200913,271.0,,1.1832921344457037,False
M3,100.0,30.0,mainshock_window,,4741,3665,3.4093023255813955,352.2857142857143,,,,3.170091324200913,271.0,,0.23921100138048246,False
M3,100.0,30.0,mainshock_window,1.2,3976,3157,3.8594132029339856,317.0,,,,3.170091324200913,271.0,,0.6893218787330726,False
M3,100.0,30.0,mainshock_window,1.5,2909,2375,4.455909943714822,246.7142857142857,,,,3.170091324200913,271.0,,1.285818619513909,False
M3,100.0,30.0,mainshock_window,2.0,1432,1193,5.012605042016807,132.57142857142858,,,,3.170091324200913,271.0,,1.8425137178158937,False
M3,100.0,30.0,mainshock_window,2.5,697,571,4.5680000000000005,65.14285714285714,,,,3.170091324200913,271.0,,1.3979086757990875,False
M3,100.0,30.0,stratified,,4270,3319,3.493684210526316,318.85714285714283,,,,3.170091324200913,271.0,,0.32359288632540295,False
M3,100.0,30.0,stratified,1.2,3648,2900,3.882195448460509,291.42857142857144,,,,3.170091324200913,271.0,,0.712104124259596,False
M3,100.0,30.0,stratified,1.5,2677,2190,4.506172839506173,227.0,,,,3.170091324200913,271.0,,1.3360815153052603,False
M3,100.0,30.0,stratified,2.0,1322,1105,5.115740740740741,123.28571428571428,,,,3.170091324200913,271.0,,1.9456494165398284,False
M3,100.0,30.0,stratified,2.5,636,522,4.619469026548672,59.85714285714285,,,,3.170091324200913,271.0,,1.4493777023477592,False
M3,100.0,60.0,all,,5387,3765,2.322640345465762,410.2857142857143,,,,3.170091324200913,271.0,,-0.847450978735151,False
M3,100.0,60.0,all,1.2,4426,3198,2.606356968215159,359.7142857142857,,,,3.170091324200913,271.0,,-0.5637343559857539,False
M3,100.0,60.0,all,1.5,3204,2403,3.00375,275.2857142857143,,,,3.170091324200913,271.0,,-0.16634132420091285,False
M3,100.0,60.0,all,2.0,1573,1204,3.2717391304347823,143.28571428571428,,,,3.170091324200913,271.0,,0.10164780623386926,False
M3,100.0,60.0,all,2.5,771,579,3.031413612565445,70.0,,,,3.170091324200913,271.0,,-0.13867771163546783,False
M3,100.0,60.0,mainshock_window,,5173,3665,2.431984074319841,399.8571428571428,,,,3.170091324200913,271.0,,-0.7381072498810721,False
M3,100.0,60.0,mainshock_window,1.2,4334,3157,2.6845238095238093,355.0,,,,3.170091324200913,271.0,,-0.4855675146771037,False
M3,100.0,60.0,mainshock_window,1.5,3143,2375,3.096479791395046,272.2857142857143,,,,3.170091324200913,271.0,,-0.07361153280586707,False
M3,100.0,60.0,mainshock_window,2.0,1541,1193,3.438040345821326,142.42857142857142,,,,3.170091324200913,271.0,,0.2679490216204128,False
M3,100.0,60.0,mainshock_window,2.5,751,571,3.1899441340782126,69.42857142857143,,,,3.170091324200913,271.0,,0.01985280987729965,False
M3,100.0,60.0,stratified,,4608,3319,2.5768633540372674,361.7142857142857,,,,3.170091324200913,271.0,,-0.5932279701636456,False
M3,100.0,60.0,stratified,1.2,3955,2900,2.751423149905124,324.7142857142857,,,,3.170091324200913,271.0,,-0.4186681742957892,False
M3,100.0,60.0,stratified,1.5,2884,2190,3.16017316017316,249.28571428571428,,,,3.170091324200913,271.0,,-0.00991816402775303,False
M3,100.0,60.0,stratified,2.0,1417,1105,3.553054662379421,131.28571428571428,,,,3.170091324200913,271.0,,0.38296333817850803,False
M3,100.0,60.0,stratified,2.5,682,522,3.283018867924528,62.85714285714285,,,,3.170091324200913,271.0,,0.11292754372361502,False
M3,100.0,90.0,all,,5850,3765,1.8066218809980807,340.0,,,,3.170091324200913,271.0,,-1.3634694432028323,False
M3,100.0,90.0,all,1.2,4758,3198,2.0513149454778703,302.85714285714283,,,,3.170091324200913,271.0,,-1.1187763787230427,False
M3,100.0,90.0,all,1.5,3428,2403,2.3466796875,236.8571428571429,,,,3.170091324200913,271.0,,-0.823411636700913,False
M3,100.0,90.0,all,2.0,1671,1204,2.583690987124464,128.85714285714286,,,,3.170091324200913,271.0,,-0.5864003370764488,False
M3,100.0,90.0,all,2.5,813,579,2.484978540772532,64.42857142857143,,,,3.170091324200913,271.0,,-0.685112783428381,False
M3,100.0,90.0,mainshock_window,,5553,3665,1.94223635400106,330.2857142857143,,,,3.170091324200913,271.0,,-1.227854970199853,False
M3,100.0,90.0,mainshock_window,1.2,4631,3157,2.1432450780719616,298.2857142857143,,,,3.170091324200913,271.0,,-1.0268462461289514,False
M3,100.0,90.0,mainshock_window,1.5,3345,2375,2.4509803921568625,233.8571428571429,,,,3.170091324200913,271.0,,-0.7191109320440505,False
M3,100.0,90.0,mainshock_window,2.0,1626,1193,2.7615740740740744,128.0,,,,3.170091324200913,271.0,,-0.4085172501268386,False
M3,100.0,90.0,mainshock_window,2.5,788,571,2.6435185185185186,63.85714285714285,,,,3.170091324200913,271.0,,-0.5265728056823944,False
M3,100.0,90.0,stratified,,4873,3319,2.1371538956857696,298.57142857142856,,,,3.170091324200913,271.0,,-1.0329374285151434,False
M3,100.0,90.0,stratified,1.2,4193,2900,2.244582043343653,273.85714285714283,,,,3.170091324200913,271.0,,-0.92550928085726,False
M3,100.0,90.0,stratified,1.5,3054,2190,2.53765932792584,215.1428571428572,,,,3.170091324200913,271.0,,-0.6324319962750731,False
M3,100.0,90.0,stratified,2.0,1489,1105,2.885117493472585,119.28571428571428,,,,3.170091324200913,271.0,,-0.2849738307283278,False
M3,100.0,90.0,stratified,2.5,712,522,2.761904761904762,58.71428571428572,,,,3.170091324200913,271.0,,-0.40818656229615113,False
