mainshock,radius_km,time_window_days,depth_strategy,mag_threshold,n_total,n_post,rate_ratio,moving_rate_max,post_omori_p,radial_iqr_km,depth_iqr_km,sparse_flag
M3,100.0,60.0,mainshock_window,1.2,4334,3157,2.6845238095238093,355.0,,,,False
M3,100.0,60.0,mainshock_window,1.5,3143,2375,3.096479791395046,272.2857142857143,,,,False
M3,100.0,60.0,mainshock_window,2.0,1541,1193,3.438040345821326,142.42857142857142,,,,False
M3,100.0,60.0,mainshock_window,2.5,751,571,3.1899441340782126,69.42857142857143,,,,False
M3,100.0,60.0,mainshock_window,,5173,3665,2.431984074319841,399.8571428571428,,,,False
M3,100.0,60.0,stratified,1.2,3955,2900,2.751423149905124,324.7142857142857,,,,False
M3,100.0,60.0,stratified,1.5,2884,2190,3.16017316017316,249.28571428571428,,,,False
M3,100.0,60.0,stratified,2.0,1417,1105,3.553054662379421,131.28571428571428,,,,False
M3,100.0,60.0,stratified,2.5,682,522,3.283018867924528,62.85714285714285,,,,False
M3,100.0,60.0,stratified,,4608,3319,2.5768633540372674,361.7142857142857,,,,False
M3,100.0,90.0,all,1.2,4758,3198,2.0513149454778703,302.85714285714283,,,,False
M3,100.0,90.0,all,1.5,3428,2403,2.3466796875,236.8571428571429,,,,False
M3,100.0,90.0,all,2.0,1671,1204,2.583690987124464,128.85714285714286,,,,False
M3,100.0,90.0,all,2.5,813,579,2.484978540772532,64.42857142857143,,,,False
M3,100.0,90.0,all,,5850,3765,1.8066218809980807,340.0,,,,False
M3,100.0,90.0,mainshock_window,1.2,4631,3157,2.1432450780719616,298.2857142857143,,,,False
M3,100.0,90.0,mainshock_window,1.5,3345,2375,2.4509803921568625,233.8571428571429,,,,False
M3,100.0,90.0,mainshock_window,2.0,1626,1193,2.7615740740740744,128.0,,,,False
M3,100.0,90.0,mainshock_window,2.5,788,571,2.6435185185185186,63.85714285714285,,,,False
M3,100.0,90.0,mainshock_window,,5553,3665,1.94223635400106,330.2857142857143,,,,False
M3,100.0,90.0,stratified,1.2,4193,2900,2.244582043343653,273.85714285714283,,,,False
M3,100.0,90.0,stratified,1.5,3054,2190,2.53765932792584,215.1428571428572,,,,False
M3,100.0,90.0,stratified,2.0,1489,1105,2.885117493472585,119.28571428571428,,,,False
M3,100.0,90.0,stratified,2.5,712,522,2.761904761904762,58.71428571428572,,,,False
M3,100.0,90.0,stratified,,4873,3319,2.1371538956857696,298.57142857142856,,,,False
