interval_id,geometry_type,component_id,vertex_id,longitude,latitude,elapsed_mid_hr
M_15,alpha,4,52,-117.5581004480983,35.64354879518504,14.5
M_15,alpha,4,53,-117.5583939379986,35.650355795185035,14.5
M_15,alpha,4,54,-117.55448741442235,35.64308079518505,14.5
M_15,alpha,4,55,-117.5397493245517,35.641831795185055,14.5
M_15,alpha,4,56,-117.53620119197382,35.65388379518506,14.5
M_15,alpha,4,57,-117.52791735548294,35.65615479518507,14.5
M_15,alpha,5,0,-117.46727643531204,35.71273779518504,14.5
M_15,alpha,5,1,-117.4620194341568,35.71272179518506,14.5
M_15,alpha,5,2,-117.47196392101975,35.70561379518505,14.5
M_15,alpha,5,3,-117.47218410840796,35.70820979518505,14.5
M_15,alpha,5,4,-117.46727643531204,35.71273779518504,14.5
M_15,alpha,6,0,-117.60956670873998,35.771836795185045,14.5
M_15,alpha,6,1,-117.61306575559335,35.772483795185046,14.5
M_15,alpha,6,2,-117.60237359855806,35.784120795185046,14.5
M_15,alpha,6,3,-117.60956670873998,35.771836795185045,14.5
M_16,convex,1,0,-117.72573014949548,35.90178879518504,15.5
M_16,convex,1,1,-117.73887547293091,35.71325879518504,15.5
M_16,convex,1,2,-117.63948376032297,35.578297795185065,15.5
M_16,convex,1,3,-117.62962804223083,35.568283795185046,15.5
M_16,convex,1,4,-117.6129444846529,35.56050479518505,15.5
M_16,convex,1,5,-117.3878141644954,35.55603679518505,15.5
M_16,convex,1,6,-117.3747544016998,35.58723779518505,15.5
M_16,convex,1,7,-117.48966456375145,35.82500179518506,15.5
M_16,convex,1,8,-117.72573014949548,35.90178879518504,15.5
M_16,alpha,1,0,-117.62247601016801,35.581780795185054,15.5
M_16,alpha,1,1,-117.61756022941856,35.58483679518505,15.5
M_16,alpha,1,2,-117.61830905105973,35.58235079518505,15.5
M_16,alpha,1,3,-117.62023786368457,35.57973879518505,15.5
M_16,alpha,1,4,-117.62087256774996,35.57561279518505,15.5
M_16,alpha,1,5,-117.62962804223083,35.568283795185046,15.5
M_16,alpha,1,6,-117.63948376032297,35.578297795185065,15.5
M_16,alpha,1,7,-117.62247601016801,35.581780795185054,15.5
M_16,alpha,2,0,-117.60054505003626,35.59627079518505,15.5
M_16,alpha,2,1,-117.59090148069775,35.60226879518504,15.5
M_16,alpha,2,2,-117.59222112247483,35.61120379518504,15.5
M_16,alpha,2,3,-117.58842031078798,35.613824795185046,15.5
M_16,alpha,2,4,-117.5791113198024,35.62786279518506,15.5
M_16,alpha,2,5,-117.58333421256896,35.61245779518505,15.5
M_16,alpha,2,6,-117.579353451758,35.60186579518505,15.5
M_16,alpha,2,7,-117.5844070018658,35.595599795185045,15.5
M_16,alpha,2,8,-117.58520470304376,35.59143679518504,15.5
M_16,alpha,2,9,-117.5951736408178,35.59056979518505,15.5
M_16,alpha,2,10,-117.59859980525222,35.59286079518504,15.5
M_16,alpha,2,11,-117.60087790337624,35.59422779518507,15.5
M_16,alpha,2,12,-117.6014070129212,35.595753795185054,15.5
M_16,alpha,2,13,-117.60054505003626,35.59627079518505,15.5
M_16,alpha,3,0,-117.56154944441435,35.62959579518505,15.5
M_16,alpha,3,1,-117.56648887314208,35.62164979518506,15.5
M_16,alpha,3,2,-117.56781605386016,35.624163795185055,15.5
M_16,alpha,3,3,-117.5791113198024,35.62786279518506,15.5
M_16,alpha,3,4,-117.56154944441435,35.62959579518505,15.5
M_16,alpha,4,0,-117.50133372391272,35.70288279518505,15.5
M_16,alpha,4,1,-117.49391167960158,35.702268795185056,15.5
M_16,alpha,4,2,-117.48783280965208,35.70407079518504,15.5
M_16,alpha,4,3,-117.47589479644442,35.70388779518505,15.5
M_16,alpha,4,4,-117.47060476533834,35.70345679518505,15.5
M_16,alpha,4,5,-117.47010776151328,35.70340379518505,15.5
M_16,alpha,4,6,-117.4790348848993,35.69125379518505,15.5
M_16,alpha,4,7,-117.47831022234072,35.682065795185046,15.5
M_16,alpha,4,8,-117.48187390054433,35.67760179518505,15.5
M_16,alpha,4,9,-117.48999585218012,35.67693079518506,15.5
M_16,alpha,4,10,-117.49820644752567,35.67131579518505,15.5
M_16,alpha,4,11,-117.4992802012567,35.667897795185056,15.5
M_16,alpha,4,12,-117.50163189286664,35.66361679518505,15.5
M_16,alpha,4,13,-117.51042823502725,35.65448179518505,15.5
M_16,alpha,4,14,-117.51404215568891,35.653379795185046,15.5
M_16,alpha,4,15,-117.51976321134048,35.65415279518505,15.5
M_16,alpha,4,16,-117.53388162843618,35.64605479518505,15.5
M_16,alpha,4,17,-117.53547658309772,35.645424795185036,15.5
M_16,alpha,4,18,-117.5405623350567,35.64197779518504,15.5
M_16,alpha,4,19,-117.54232036491729,35.64239279518504,15.5
M_16,alpha,4,20,-117.55945080112384,35.634555795185044,15.5
M_16,alpha,4,21,-117.56154944441435,35.62959579518505,15.5
M_16,alpha,4,22,-117.5638452246859,35.64044379518505,15.5
M_16,alpha,4,23,-117.57102398485974,35.651006795185054,15.5
M_16,alpha,4,24,-117.55460960389568,35.64571379518506,15.5
M_16,alpha,4,25,-117.54158125201862,35.65471779518505,15.5
M_16,alpha,4,26,-117.54544662530226,35.65990179518505,15.5
M_16,alpha,4,27,-117.52969955998518,35.65899479518506,15.5
M_16,alpha,4,28,-117.52444295149968,35.66443079518504,15.5
M_16,alpha,4,29,-117.5178592933325,35.66917579518505,15.5
M_16,alpha,4,30,-117.50861625550476,35.68252579518506,15.5
M_16,alpha,4,31,-117.5073058646316,35.69097279518505,15.5
M_16,alpha,4,32,-117.50585841181476,35.698557795185046,15.5
M_16,alpha,4,33,-117.5063877750093,35.70359079518506,15.5
M_16,alpha,4,34,-117.50133372391272,35.70288279518505,15.5
M_16,alpha,5,0,-117.53240565071305,35.71572079518505,15.5
M_16,alpha,5,1,-117.5371015249202,35.71397879518506,15.5
M_16,alpha,5,2,-117.54526294245701,35.70591079518504,15.5
M_16,alpha,5,3,-117.54059263309273,35.715476795185054,15.5
M_16,alpha,5,4,-117.54312418534496,35.72312279518504,15.5
M_16,alpha,5,5,-117.55764230288618,35.724749795185055,15.5
M_16,alpha,5,6,-117.55467320184312,35.737188795185055,15.5
M_16,alpha,5,7,-117.55621949335115,35.74122079518504,15.5
M_16,alpha,5,8,-117.55833566465364,35.74358979518506,15.5
M_16,alpha,5,9,-117.56271393361509,35.74730879518505,15.5
M_16,alpha,5,10,-117.57379831302225,35.75255379518505,15.5
M_16,alpha,5,11,-117.5776397269738,35.75827479518505,15.5
M_16,alpha,5,12,-117.57343258355,35.75629279518505,15.5
M_16,alpha,5,13,-117.55967005368375,35.748968795185036,15.5
M_16,alpha,5,14,-117.55525951395845,35.74150579518505,15.5
M_16,alpha,5,15,-117.54420731454977,35.73874779518504,15.5
M_16,alpha,5,16,-117.53969949190504,35.74120079518505,15.5
M_16,alpha,5,17,-117.53081255842784,35.74212079518506,15.5
M_16,alpha,5,18,-117.53677714068586,35.736342795185045,15.5
M_16,alpha,5,19,-117.538070471954,35.72708979518505,15.5
M_16,alpha,5,20,-117.51915759985164,35.72885979518504,15.5
M_16,alpha,5,21,-117.51555250136227,35.72749679518504,15.5
M_16,alpha,5,22,-117.51673977203902,35.717400795185036,15.5
M_16,alpha,5,23,-117.51982414248113,35.70868179518505,15.5
M_16,alpha,5,24,-117.53240565071305,35.71572079518505,15.5
M_17,convex,1,0,-117.695854292951,35.89003279518505,16.5
M_17,convex,1,1,-117.73633069003075,35.52147079518506,16.5
M_17,convex,1,2,-117.61165856305497,35.56159879518506,16.5
M_17,convex,1,3,-117.60677678151372,35.564646795185055,16.5
M_17,convex,1,4,-117.4618943106244,35.66941579518505,16.5
M_17,convex,1,5,-117.4385728904532,35.69133079518505,16.5
M_17,convex,1,6,-117.44594722766752,35.70986179518504,16.5
M_17,convex,1,7,-117.54936273710646,35.78603279518505,16.5
M_17,convex,1,8,-117.695854292951,35.89003279518505,16.5
M_17,alpha,1,0,-117.63326605040365,35.56839779518505,16.5
M_17,alpha,1,1,-117.6339171228139,35.56940779518506,16.5
M_17,alpha,1,2,-117.63008522009112,35.584706795185056,16.5
M_17,alpha,1,3,-117.6256163728361,35.572894795185036,16.5
M_17,alpha,1,4,-117.61089400430676,35.56775479518505,16.5
M_17,alpha,1,5,-117.60710179405748,35.56482179518505,16.5
M_17,alpha,1,6,-117.60677678151372,35.564646795185055,16.5
M_17,alpha,1,7,-117.61165856305497,35.56159879518506,16.5
M_17,alpha,1,8,-117.62598218726916,35.57030679518506,16.5
M_17,alpha,1,9,-117.63326605040365,35.56839779518505,16.5
M_17,alpha,2,0,-117.60065099978397,35.595570795185054,16.5
M_17,alpha,2,1,-117.59747775418155,35.606076795185054,16.5
M_17,alpha,2,2,-117.58830620667749,35.61237579518505,16.5
M_17,alpha,2,3,-117.58643353735808,35.603057795185066,16.5
M_17,alpha,2,4,-117.59088471007753,35.59153479518505,16.5
M_17,alpha,2,5,-117.58919131437268,35.58602079518505,16.5
M_17,alpha,2,6,-117.59203970896766,35.57758179518503,16.5
M_17,alpha,2,7,-117.59244560540188,35.57613779518505,16.5
M_17,alpha,2,8,-117.59490409948566,35.58302579518506,16.5
M_17,alpha,2,9,-117.60065099978397,35.595570795185054,16.5
M_17,alpha,3,0,-117.57233242715643,35.629355795185056,16.5
M_17,alpha,3,1,-117.55431561707674,35.63199679518504,16.5
M_17,alpha,3,2,-117.56557015335814,35.62554779518504,16.5
M_17,alpha,3,3,-117.55876546456035,35.61596479518506,16.5
M_17,alpha,3,4,-117.57100539557632,35.61500479518505,16.5
M_17,alpha,3,5,-117.58830620667749,35.61237579518505,16.5
M_17,alpha,3,6,-117.5777436800846,35.618963795185046,16.5
M_17,alpha,3,7,-117.57679988040202,35.62175079518505,16.5
M_17,alpha,3,8,-117.57758141694559,35.629213795185045,16.5
M_17,alpha,3,9,-117.57233242715643,35.629355795185056,16.5
M_17,alpha,4,0,-117.54039256935256,35.64523379518505,16.5
M_17,alpha,4,1,-117.53345104813546,35.65188579518504,16.5
M_17,alpha,4,2,-117.54138598377044,35.66487879518505,16.5
M_17,alpha,4,3,-117.52834077920882,35.66203879518503,16.5
M_17,alpha,4,4,-117.52041513555356,35.66698579518504,16.5
M_17,alpha,4,5,-117.51797415990782,35.68119979518505,16.5
M_17,alpha,4,6,-117.5163308250346,35.690423795185055,16.5
M_17,alpha,4,7,-117.51340228641702,35.69681979518506,16.5
M_17,alpha,4,8,-117.5131991230622,35.70841279518504,16.5
M_17,alpha,4,9,-117.50734782322074,35.70425879518505,16.5
M_17,alpha,4,10,-117.49484764994129,35.70185779518504,16.5
M_17,alpha,4,11,-117.47842549840172,35.69975779518505,16.5
M_17,alpha,4,12,-117.47605709397041,35.708009795185056,16.5
M_17,alpha,4,13,-117.46742332664876,35.71123279518505,16.5
M_17,alpha,4,14,-117.46527360823022,35.70127979518505,16.5
M_17,alpha,4,15,-117.47638248988711,35.69963979518506,16.5
M_17,alpha,4,16,-117.48450402815187,35.693239795185036,16.5
M_17,alpha,4,17,-117.47896907859048,35.68007179518504,16.5
M_17,alpha,4,18,-117.47939152931231,35.67245079518505,16.5
M_17,alpha,4,19,-117.48827023670302,35.66838979518505,16.5
M_17,alpha,4,20,-117.4951296590062,35.66036979518505,16.5
M_17,alpha,4,21,-117.50296632941816,35.65579279518504,16.5
M_17,alpha,4,22,-117.51530336952354,35.65634979518505,16.5
M_17,alpha,4,23,-117.52488132063398,35.65567079518505,16.5
M_17,alpha,4,24,-117.53445958252202,35.64541679518505,16.5
M_17,alpha,4,25,-117.53979733009201,35.641908795185046,16.5
M_17,alpha,4,26,-117.54402108389252,35.638486795185045,16.5
M_17,alpha,4,27,-117.55431561707674,35.63199679518504,16.5
M_17,alpha,4,28,-117.54828542643914,35.64324779518503,16.5
M_17,alpha,4,29,-117.54039256935256,35.64523379518505,16.5
M_17,alpha,5,0,-117.53130851988762,35.74158779518505,16.5
M_17,alpha,5,1,-117.5354508874092,35.732838795185046,16.5
M_17,alpha,5,2,-117.52627820499472,35.72339479518506,16.5
M_17,alpha,5,3,-117.51483629407208,35.72462779518505,16.5
M_17,alpha,5,4,-117.5140709052203,35.71924479518504,16.5
M_17,alpha,5,5,-117.5131991230622,35.70841279518504,16.5
M_17,alpha,5,6,-117.5192706515796,35.71573279518505,16.5
M_17,alpha,5,7,-117.52033668479883,35.71619279518506,16.5
M_17,alpha,5,8,-117.52809316620116,35.72285779518505,16.5
M_17,alpha,5,9,-117.54226909273466,35.721840795185045,16.5
M_17,alpha,5,10,-117.54456380554987,35.71786479518506,16.5
M_17,alpha,5,11,-117.55266946469943,35.71314479518505,16.5
M_17,alpha,5,12,-117.56678045473512,35.713006795185045,16.5
M_17,alpha,5,13,-117.56936064984649,35.71570879518505,16.5
M_17,alpha,5,14,-117.55669827817792,35.72440779518505,16.5
M_17,alpha,5,15,-117.56308716302316,35.73665179518505,16.5
M_17,alpha,5,16,-117.56442306279781,35.749094795185044,16.5
M_17,alpha,5,17,-117.56250203010325,35.748642795185035,16.5
M_17,alpha,5,18,-117.55895369639995,35.74402879518504,16.5
M_17,alpha,5,19,-117.54410939631997,35.73987879518505,16.5
M_17,alpha,5,20,-117.53655745835555,35.74073679518506,16.5
M_17,alpha,5,21,-117.53130851988762,35.74158779518505,16.5
M_18,convex,1,0,-117.69842489146536,35.87078279518505,17.5
M_18,convex,1,1,-117.72316568145492,35.54929379518506,17.5
M_18,convex,1,2,-117.63892962841712,35.56251079518505,17.5
M_18,convex,1,3,-117.60632101398484,35.567889795185046,17.5
M_18,convex,1,4,-117.476750400247,35.61506979518505,17.5
M_18,convex,1,5,-117.39881987842415,35.718873795185054,17.5
M_18,convex,1,6,-117.44495311184969,35.80499479518505,17.5
M_18,convex,1,7,-117.69842489146536,35.87078279518505,17.5
M_18,alpha,1,0,-117.58261037423506,35.61470779518505,17.5
M_18,alpha,1,1,-117.58235735231928,35.61440279518506,17.5
