event_time,latitude,longitude,depth_km,magnitude,x_m,y_m,dist_mw64_km,dist_mw71_km,hours_since_mw64
2019-07-05 00:55:30.150000+00:00,35.566749795185046,-117.63076693226088,6.885461660000001,1.13,442840.7802427345,3936079.419153227,19.64597677549196,23.485942613586477,7.3614194444444445
2019-07-05 00:56:04.430000+00:00,35.72540079518505,-117.55551834991977,5.02011197,0.92,449759.20322148455,3953634.301942663,6.047217033931739,6.571282557733986,7.370941666666667
2019-07-05 00:56:14.900000+00:00,35.74356879518505,-117.55501466313504,5.107210010000001,0.9,449816.15709032223,3955649.0819955803,7.04193492180983,4.9828311026146785,7.37385
2019-07-05 00:56:43.400000+00:00,35.74885879518505,-117.55987404572711,5.42656949,1.89,449380.1218044171,3956238.3017395227,7.7526462326450885,4.25538397694949,7.381766666666667
2019-07-05 00:57:23.650000+00:00,35.69258479518505,-117.5031559809044,2.71201391,1.25,454476.2144268074,3949969.11222438,1.5364577316722947,12.323754554410703,7.392947222222222
2019-07-05 00:57:26.080000+00:00,35.71146479518505,-117.48213634339898,3.30718385,1.12,456388.29527435947,3952053.5592741393,1.3355617999753011,12.322115773709651,7.3936222222222225
2019-07-05 00:57:57.170000+00:00,35.769317795185046,-117.61354552633745,4.258004120000001,1.44,444541.66709910234,3958536.486640002,13.006465230328311,2.020816221880756,7.402258333333334
2019-07-05 00:58:12.380000+00:00,35.58697779518505,-117.5865633830428,6.072546620000001,1.47,446859.8543590821,3938298.127903196,15.472768086302414,20.998190319265582,7.406483333333333
2019-07-05 00:58:45.340000+00:00,35.643194795185046,-117.54044042262542,5.462860340000001,1.4,451072.6892772693,3944509.1886818334,7.970014177895445,15.498530606817596,7.415638888888889
2019-07-05 00:59:09.050000+00:00,35.72109579518505,-117.53330103891932,3.55396163,1.91,451765.94959647476,3953145.6815949287,4.0245654753912605,8.148230988868328,7.422224999999999
2019-07-05 00:59:27.290000+00:00,35.65909679518505,-117.56153556733048,7.4080499,1.79,449172.95306119666,3946283.580483259,7.9039970809842774,13.296977543610025,7.427291666666667
2019-07-05 00:59:42.350000+00:00,35.63153679518505,-117.56664458399533,10.0935728,1.53,448692.89114695514,3943229.560240283,10.40633985053685,16.222634329737986,7.431475000000001
2019-07-05 00:59:42.420000+00:00,35.56754379518505,-117.6077779891804,8.01047801,1.33,444924.57554768474,3936154.3833623407,18.331276675412532,23.185269640713116,7.431494444444445
2019-07-05 01:00:12.280000+00:00,35.67929879518505,-117.49697802286762,5.31043877,1.4,455027.7227663996,3948492.713540951,2.7767626764717113,13.812197321593926,7.43978888888889
2019-07-05 01:00:29.760000+00:00,35.61366979518505,-117.58436729965086,8.22096494,1.37,447076.3894243504,3941257.3305845927,12.956379193339302,18.046381886209886,7.444644444444445
2019-07-05 01:00:49.980000+00:00,35.70912479518505,-117.47321717446154,3.66283418,1.31,457193.83462679805,3951790.102542358,1.9505437545049238,13.131362645981323,7.450261111111111
2019-07-05 01:01:02.570000+00:00,35.68423479518505,-117.45781837872302,10.6016447,1.48,458573.91387316294,3949022.94317576,3.9468141946465836,15.914100527310183,7.453758333333333
2019-07-05 01:01:39.030000+00:00,35.73120779518505,-117.54218076953195,3.64105967,1.27,450969.0179330096,3954271.616001346,5.293514994620836,6.7771442617892115,7.463886111111112
2019-07-05 01:01:46.040000+00:00,35.71709979518505,-117.5316487503007,3.67009235,1.86,451912.9901238103,3952701.6705457494,3.700209015237522,8.581577024064687,7.465833333333333
2019-07-05 01:02:22.700000+00:00,35.56830079518505,-117.60698004344958,6.91449434,1.1,444997.4017864741,3936237.895341096,18.221198330625985,23.09734377113162,7.476016666666666
2019-07-05 01:02:34.030000+00:00,35.67748379518505,-117.49007689203904,5.658830930000001,1.07,455651.2170089166,3948288.2744295136,2.984571907197287,14.365283990023405,7.479163888888889
2019-07-05 01:02:39.120000+00:00,35.65092979518505,-117.62653397931692,4.258004120000001,0.96,443283.815941151,3945413.336104374,13.377066522801906,14.227372845146574,7.480577777777778
2019-07-05 01:02:47.710000+00:00,35.68608979518505,-117.4420225124796,14.412183950000005,1.15,460004.15148619155,3949222.1337826075,5.107462041143585,16.91242609840329,7.4829638888888885
2019-07-05 01:03:17.870000+00:00,35.595241795185046,-117.600438976166,6.704007410000001,0.95,445608.36024044175,3939222.258239288,15.461308687865296,20.08561801300103,7.491341666666667
2019-07-05 01:03:28.230000+00:00,35.72240579518505,-117.55253913354892,7.850798270000001,1.02,450026.77425683604,3953300.6016600076,5.6734811563718734,6.994958786695929,7.494219444444444
2019-07-05 01:03:48.340000+00:00,35.78525979518505,-117.54158268109134,4.42494203,0.91,451056.2206916945,3960266.3180232635,9.96912850734674,4.741396221360426,7.499805555555556
2019-07-05 01:04:07.360000+00:00,35.74115579518505,-117.54103348865128,5.796736160000001,2.09,451078.85612638074,3955374.389065488,5.9117698538713865,6.089840626898922,7.5050888888888885
2019-07-05 01:05:02.270000+00:00,35.70857179518505,-117.47422613454027,3.31444202,0.87,457102.26938662847,3951729.2095167185,1.8460746627243276,13.091395061701112,7.520341666666667
2019-07-05 01:05:21.630000+00:00,35.77102279518505,-117.61167364979518,4.664461640000001,2.32,444712.0480605721,3958724.5347497296,12.973013470188244,1.7959265595482568,7.525719444444444
2019-07-05 01:06:08.170000+00:00,35.57185679518505,-117.63051529840573,6.56610218,1.61,442867.2091226361,3936645.684642435,19.1947983565717,22.922332483619115,7.538647222222223
2019-07-05 01:06:22.860000+00:00,35.72534379518505,-117.53718334580157,8.395161020000002,1.57,451417.39291434916,3953618.7469660672,4.561622261395125,7.562712638328479,7.5427277777777775
2019-07-05 01:06:48.720000+00:00,35.71063879518505,-117.47051528376328,4.149131570000001,2.29,457439.04826494865,3951956.8460955285,2.234066428381358,13.240266467278277,7.549911111111111
2019-07-05 01:07:30.360000+00:00,35.73760379518505,-117.55621923184437,4.08380804,1.38,449703.4884976895,3954988.111953313,6.74303596709008,5.415463785925478,7.561477777777777
2019-07-05 01:07:55.220000+00:00,35.73381979518505,-117.52199795831356,9.10646168,0.93,452795.76611902413,3954551.4170067897,4.151491447843488,7.947948207169335,7.568383333333333
2019-07-05 01:08:06.670000+00:00,35.70582479518505,-117.55812093624957,10.48551398,0.7,449511.47745246964,3951464.442996234,5.810672586612051,8.417022095763437,7.571563888888889
2019-07-05 01:08:31.570000+00:00,35.61655079518505,-117.59544350667096,9.18630155,1.14,446075.18763773434,3941582.8751256545,13.378004355476461,17.712034377227226,7.578480555555555
2019-07-05 01:08:53.310000+00:00,35.72483179518505,-117.54180530881044,3.93864464,3.16,450999.0672327279,3953564.2587610222,4.89820618459758,7.335288040911142,7.584519444444444
2019-07-05 01:09:45.290000+00:00,35.66342579518505,-117.48935187910912,7.7854747400000015,1.61,455709.06111876364,3946728.7769990615,4.5422839422156684,15.626405943564722,7.598958333333333
2019-07-05 01:09:49.050000+00:00,35.76820279518505,-117.59903544560676,4.170906080000001,1.15,445852.49185460206,3958404.706644332,11.86304249206949,1.0508437744807266,7.600002777777777
2019-07-05 01:10:13.700000+00:00,35.81633879518505,-117.58018293490416,4.170906080000001,1.25,447588.2302939892,3963733.3443034603,14.679342451854843,4.593773303530632,7.60685
2019-07-05 01:10:22+00:00,35.81945979518505,-117.4601561614266,2.38539626,1.21,458432.75499511097,3964021.8947532373,13.142028655396237,12.914165508708507,7.609155555555556
2019-07-05 01:10:47.260000+00:00,35.76525279518505,-117.5845002320358,17.88884738,1.24,447164.4104213208,3958069.5837444435,10.627124487386869,1.4329612268370924,7.616172222222223
2019-07-05 01:11:10.850000+00:00,35.66968379518505,-117.4790903299339,6.0289976,1.03,456641.2187049038,3947418.273488335,4.057649624096744,15.669391501000332,7.622725
2019-07-05 01:11:37.030000+00:00,35.657167795185046,-117.52664742842356,10.042765610000002,1.36,452329.7148080827,3946052.153033416,5.999456374684168,14.500161294461046,7.629997222222222
2019-07-05 01:11:57.600000+00:00,35.71800379518505,-117.55148981558882,5.09269367,1.28,450118.9348194541,3952811.8371673436,5.427709677836759,7.463160232764143,7.635711111111111
2019-07-05 01:12:10.820000+00:00,35.65975179518505,-117.55969661449991,7.64031134,1.32,449339.8201743227,3946355.277064727,7.7293253482521935,13.262631391964955,7.639383333333333
2019-07-05 01:12:50.100000+00:00,35.66878079518505,-117.5243542648734,6.907236170000001,1.03,452544.1582596883,3947339.03971624,4.798416340896895,13.431962177348034,7.6502944444444445
2019-07-05 01:13:07.770000+00:00,35.66952579518505,-117.4601123185499,7.662085850000001,1.11,458358.70267167327,3947392.5409273156,4.9149136530986475,16.85865648128832,7.655202777777777
2019-07-05 01:13:17.330000+00:00,35.74499279518505,-117.53571976611408,5.876576030000001,0.96,451561.6606827669,3955797.318886351,5.895115131112909,6.219895819554961,7.657858333333333
2019-07-05 01:13:34.300000+00:00,35.706907795185046,-117.48297501442212,5.72415446,0.88,456309.94584997185,3951548.5130591816,1.0343476083485141,12.563607493484767,7.662572222222222
2019-07-05 01:14:03.980000+00:00,35.76923679518505,-117.60190052047254,4.27977863,2.35,445594.2156087015,3958520.97645639,12.13937326516707,1.1266681626214843,7.670816666666666
2019-07-05 01:14:29.680000+00:00,35.66041079518505,-117.52346566195894,6.754814600000001,2.18,452619.6355063709,3946410.2949632625,5.544971020249107,14.297298325958304,7.677955555555555
2019-07-05 01:14:50.640000+00:00,35.65674479518505,-117.5262083979652,9.72340613,1.61,452369.20349855616,3946005.025343822,6.020925694008791,14.559306040261552,7.683777777777777
2019-07-05 01:15:03.010000+00:00,35.72693879518505,-117.5380294610435,2.95879169,1.44,451341.8399483048,3953796.069464737,4.7194885338385495,7.379985654721775,7.6872138888888895
2019-07-05 01:15:24.200000+00:00,35.61021979518505,-117.48435905178287,4.11284072,1.15,456131.89619768405,3940825.504058225,10.460406163723137,20.866112616495695,7.6931
2019-07-05 01:15:52.380000+00:00,35.677565795185046,-117.4782438979495,6.791105450000001,0.73,456722.07869228476,3948292.0915635987,3.2779113964884594,15.073262072390502,7.700927777777778
2019-07-05 01:16:24.550000+00:00,35.71266879518505,-117.46923843032997,2.80637012,0.85,457555.6245340016,3952181.4414799963,2.42180585931174,13.215294302756716,7.709863888888888
2019-07-05 01:16:40.720000+00:00,35.64770679518505,-117.49027874733032,10.035507440000002,1.67,455616.47402390954,3944985.8077559457,6.275503388099451,17.00892665827303,7.714355555555556
2019-07-05 01:17:18.480000+00:00,35.670639795185046,-117.70591339881618,12.728288510000002,0.85,436113.6874472039,3947648.0952847726,19.540294100963855,15.547068936550753,7.724844444444444
2019-07-05 01:17:29.520000+00:00,35.726804795185046,-117.53680145136138,3.24186032,0.81,451452.81808454514,3953780.5990827377,4.617885923948239,7.465928058484401,7.727911111111111
2019-07-05 01:17:46.780000+00:00,35.66620879518505,-117.53893707957856,6.3193244,0.93,451222.78702177235,3947060.920152756,5.861519913655649,13.141330603758478,7.732705555555556
2019-07-05 01:18:13.180000+00:00,35.65598779518505,-117.51522234345852,3.5975106500000003,3.21,453363.1966546091,3945915.7982720016,5.685192724084829,15.072330112162868,7.740038888888889
2019-07-05 01:20:01.580000+00:00,35.60420979518505,-117.5816166200905,6.515294990000001,1.26,447319.30781094264,3940206.6530130915,13.639408917829815,19.106336506562396,7.77015
2019-07-05 01:20:27.790000+00:00,35.62107179518505,-117.6042168315959,8.88871658,1.03,445283.72416665294,3942089.141574553,13.590158381705635,17.23971603775739,7.777430555555555
2019-07-05 01:21:26.870000+00:00,35.68137379518505,-117.49024817245189,3.8515466,1.25,455637.87029180623,3948719.7916578283,2.554496267278885,14.028719768836023,7.793841666666667
2019-07-05 01:21:55.760000+00:00,35.67913179518505,-117.50028201082948,3.01685705,2.49,454728.6432317527,3948475.7092059837,2.8404054407768777,13.641211921708202,7.801866666666667
2019-07-05 01:22:39.520000+00:00,35.65533679518505,-117.51081129658584,3.36524921,1.13,453762.10320167686,3945841.5120289605,5.6319943812336435,15.32545442699233,7.814022222222222
2019-07-05 01:22:55.880000+00:00,35.72339479518505,-117.55468820499472,4.352360330000001,1.24,449833.02416530176,3953411.3893638523,5.894244068858037,6.800930536795279,7.818566666666666
2019-07-05 01:23:07.660000+00:00,35.65639079518505,-117.52243237247568,6.14512832,0.96,452710.79231447144,3945963.9399395883,5.898004734785866,14.739422262546725,7.821838888888888
2019-07-05 01:23:27.080000+00:00,35.65642279518505,-117.5211793747798,4.88220674,0.93,452824.2302106028,3945966.8869139436,5.846072627673457,14.785567573683956,7.827233333333334
2019-07-05 01:23:52.770000+00:00,35.74518479518505,-117.56522077999944,5.1435008600000005,0.84,448894.35413898475,3955833.5853528823,7.889119686654361,4.254392898830023,7.8343694444444445
2019-07-05 01:24:05.920000+00:00,35.62391579518505,-117.56267203603176,15.5372003,0.89,449047.75575710845,3942382.2539641145,10.864261850033719,17.11293711566846,7.8380222222222224
2019-07-05 01:24:28.650000+00:00,35.67326479518505,-117.51611858797094,6.711265580000001,1.6,453292.13395663654,3947832.4136997303,3.976723886723433,13.363891420964322,7.844336111111112
2019-07-05 01:24:53.670000+00:00,35.57150279518505,-117.6361872730228,4.671719810000001,0.85,442352.99484634335,3936609.727994683,19.559183171884396,23.042945773887478,7.851286111111111
2019-07-05 01:25:10.910000+00:00,35.60121479518505,-117.7090004050104,4.947530270000001,0.85,435778.78623387613,3939950.1360470457,22.573808817920668,22.07363926663004,7.856075
2019-07-05 01:25:23.260000+00:00,35.69168479518505,-117.5010729159867,5.963674070000001,0.96,454664.17505180923,3949868.3292980096,1.532530100270451,12.52315798614828,7.859505555555556
2019-07-05 01:25:44.050000+00:00,35.66948479518505,-117.51567031559584,7.589504150000001,0.96,453330.5018506459,3947412.960916874,4.325140423056653,13.744520524829905,7.865280555555555
2019-07-05 01:25:51.590000+00:00,35.66180279518505,-117.55183576221133,4.889464910000001,0.88,450052.61902243807,3946578.729858332,7.041884924279449,13.222788696465596,7.867375
2019-07-05 01:26:23.750000+00:00,35.63719679518505,-117.54636499109289,6.362873420000001,0.95,450532.6227872268,3943846.9173983736,8.81880738333328,15.983896576331476,7.876308333333333
2019-07-05 01:26:46.160000+00:00,35.67606779518505,-117.49326678997924,6.283033550000001,1.41,455361.761070715,3948132.6706767967,3.121856841833536,14.302006247600376,7.882533333333333
2019-07-05 01:27:13.390000+00:00,35.63594779518505,-117.57965790124832,9.45485384,1.16,447517.46478509647,3943725.6498921285,10.841273139569164,15.604894081512708,7.890097222222222
2019-07-05 01:27:45.300000+00:00,35.69431779518505,-117.4802471059152,4.708010660000001,1.15,456549.8849597438,3950150.941312905,1.6534581961307808,13.647196631884748,7.89896111111111
2019-07-05 01:27:50.460000+00:00,35.68204179518505,-117.48361622061044,2.44346162,2.0,456238.3592256181,3948790.9046396734,2.629519776193546,14.378532172976026,7.900394444444444
2019-07-05 01:28:56.220000+00:00,35.63558979518505,-117.54836687549728,4.11284072,0.95,450350.37834018096,3943669.6946867746,9.066742200074717,16.109731442912967,7.918661111111112
2019-07-05 01:29:21.170000+00:00,35.70554779518505,-117.47226491625597,2.7628211,2.3,457278.0658062784,3951392.961146231,1.9646242666904752,13.430244916991661,7.925591666666667
2019-07-05 01:30:01.900000+00:00,35.70145479518505,-117.47240262085889,3.69912503,0.97,457263.42436114326,3950939.0650377036,1.9704454513960683,13.690507416035384,7.936905555555556
2019-07-05 01:30:21.960000+00:00,35.60016079518505,-117.598445329327,6.6822329,1.39,445792.27683792874,3939766.7205175813,14.923430266645125,19.53487076219015,7.9424777777777775
2019-07-05 01:30:41.560000+00:00,35.72189779518505,-117.56728609685214,2.6902394000000003,1.03,448692.67702378123,3953251.8690416235,6.920265252015882,6.45457560028432,7.947922222222222
2019-07-05 01:30:52.570000+00:00,35.56628679518505,-117.6290748990708,7.393533560000001,1.21,442993.78399633314,3936027.087822157,19.589807527652983,23.514910787779627,7.950980555555555
2019-07-05 01:31:41.510000+00:00,35.59662879518505,-117.59606907573738,6.021739430000001,1.48,446005.1502507163,3939373.6832298343,15.095791010576631,19.922184033772012,7.964575
2019-07-05 01:32:14.260000+00:00,35.69293879518505,-117.48277800643947,9.897602210000002,1.4,456320.1493422773,3949999.1189452265,1.6058961131152834,13.580910808309332,7.9736722222222225
2019-07-05 01:32:54.740000+00:00,35.63082479518505,-117.63324553279251,9.614533580000002,1.19,442661.89204423944,3943187.3803108255,15.008658331736811,16.536045747217955,7.984916666666667
2019-07-05 01:33:10.140000+00:00,35.662379795185046,-117.56799780376907,9.55646822,2.41,448590.12598563364,3946651.059641125,8.15218278872484,12.826161446055254,7.989194444444444
2019-07-05 01:33:27.650000+00:00,35.66695379518505,-117.51867313324824,4.751559680000001,2.29,453057.2549180428,3947133.6782690524,4.70015364189687,13.853549532292309,7.994058333333333
2019-07-05 01:33:44.300000+00:00,35.73893879518505,-117.53243132835856,4.657203470000001,1.97,451855.35022106,3955124.2422689386,5.193204206465203,6.852201606549805,7.998683333333333
2019-07-05 01:34:27.550000+00:00,35.66009379518505,-117.51164963912944,3.18379496,1.39,453688.96356337814,3946369.504253308,5.149309722971543,14.828216181486425,8.010697222222221
2019-07-05 01:34:57.650000+00:00,35.709710795185046,-117.46787121676626,2.95879169,1.01,457677.7312393811,3951852.77796705,2.434124628303236,13.496706089009056,8.019058333333334
2019-07-05 01:35:00.490000+00:00,35.64139179518505,-117.3761012928932,11.08068392,0.92,465950.00691923185,3944239.8731054263,12.737085658133589,24.6602772934902,8.019847222222223
2019-07-05 01:35:37.640000+00:00,35.59279979518505,-117.59715080087376,6.2612590400000006,2.6,445904.58489559963,3938949.6062810184,15.492661454256918,20.348452195656183,8.030166666666666
2019-07-05 01:36:20.450000+00:00,35.70721679518505,-117.46979103672696,2.21845835,1.05,457502.74486616906,3951576.9968095594,2.2081165737264694,13.50664549947896,8.042058333333333
2019-07-05 01:36:33.190000+00:00,35.70495379518505,-117.47657787338252,4.141873400000001,1.07,456887.585240721,3951328.96586367,1.5710179163546494,13.155083523491527,8.045597222222222
2019-07-05 01:37:04.880000+00:00,35.72037579518505,-117.47836998691176,4.969304780000001,0.86,456733.8012406919,3953040.216771848,2.278876339960321,12.063802350848837,8.0544
2019-07-05 01:37:20.460000+00:00,35.71408079518505,-117.54090953228553,5.107210010000001,1.14,451073.509867418,3952371.4074769863,4.389388422097746,8.341524155449004,8.058727777777777
2019-07-05 01:38:00.180000+00:00,35.70211379518505,-117.47731866841572,2.11684397,0.96,456819.0391657099,3951014.305984801,1.5197502534418041,13.294187940013073,8.069761111111111
2019-07-05 01:38:23.760000+00:00,35.70651679518505,-117.47069398619868,2.38539626,1.28,457420.69129267614,3951499.7508033137,2.1166335378053835,13.483865245733202,8.076311111111112
2019-07-05 01:38:44.530000+00:00,35.72747979518505,-117.55732550013389,4.32332765,1.34,449597.0735499518,3953865.813223029,6.289145445795564,6.289525594852248,8.082080555555557
2019-07-05 01:39:25.300000+00:00,35.74170979518505,-117.55467352870912,5.12898452,1.91,449845.83639700105,3955442.722983718,6.891434799394543,5.155311689811184,8.093405555555556
2019-07-05 01:39:49.440000+00:00,35.74346379518505,-117.55865265554208,5.992706750000001,1.41,449487.1439756352,3955639.3038351075,7.296014680059077,4.771881402141525,8.100111111111111
2019-07-05 01:40:15.130000+00:00,35.65808779518505,-117.51361849467094,3.82977209,1.48,453509.59193887317,3946147.9488461157,5.417162955291573,14.935665188067691,8.107247222222222
2019-07-05 01:40:31.100000+00:00,35.66800379518505,-117.50018420889344,7.364500880000001,1.67,454731.21010814037,3947241.458282275,4.055493869012996,14.640622804327228,8.111683333333334
2019-07-05 01:41:04.810000+00:00,35.59609979518505,-117.60408503776016,3.03137339,0.71,445278.6564705819,3939319.4391464773,15.59597698068354,20.004552060199682,8.121047222222222
2019-07-05 01:41:23.440000+00:00,35.87149479518505,-117.6980829432784,6.54432767,0.83,436981.0364929652,3969920.464683151,26.166493988097205,14.212402352727928,8.126222222222223
2019-07-05 01:42:04.240000+00:00,35.73031179518505,-117.5237067047794,8.975814620000001,1.18,452639.1660029446,3954163.164255974,3.9547351937286175,8.063983420426315,8.137555555555556
2019-07-05 01:42:28.880000+00:00,35.65536879518505,-117.52336829888984,4.526556410000001,1.04,452625.4703858263,3945851.0408855816,6.0370510540941655,14.805600600616463,8.1444
2019-07-05 01:42:37.010000+00:00,35.717559795185046,-117.52482978352216,3.2055694700000004,1.21,452530.03613201156,3952749.369859833,3.163878834531413,8.954411962040181,8.146658333333333
2019-07-05 01:42:57.060000+00:00,35.57348479518505,-117.62345141514407,7.1830466300000015,1.25,443508.4390246928,3936822.169464673,18.648274780923995,22.656809619089177,8.152227777777778
2019-07-05 01:43:17.080000+00:00,35.59939179518505,-117.5989742741108,6.762072770000001,2.24,445743.84492191434,3939681.7228106363,15.019783485493901,19.621424913895222,8.15778888888889
2019-07-05 01:44:38.930000+00:00,35.73250179518505,-117.5450618630524,3.62654333,1.22,450709.2671197156,3954416.5788751435,5.58964113198604,6.495959081400381,8.180525
2019-07-05 01:45:00.320000+00:00,35.59263679518505,-117.583592789174,5.789477990000001,0.92,447132.7011770961,3938924.162075596,14.799839574506723,20.38006925832285,8.186466666666666
2019-07-05 01:45:20.470000+00:00,35.66361679518505,-117.47203389286663,7.14675578,1.26,457276.61486879835,3946742.2935651448,4.918571653750798,16.59628941444378,8.192063888888889
2019-07-05 01:45:44.950000+00:00,35.88350679518505,-117.69834381767988,6.43545512,0.6,436967.0031169796,3971252.943260392,27.14259567127537,15.243302821938574,8.198863888888889
2019-07-05 01:45:53.650000+00:00,35.59077779518505,-117.59102265574606,6.37738976,2.48,446458.3887236061,3938721.997936695,15.34781994820506,20.569674103566065,8.201280555555556
2019-07-05 01:47:02.570000+00:00,35.68072779518505,-117.48193112588086,9.21533423,2.34,456390.12684032344,3948644.419479022,2.82131208338996,14.589190661159073,8.220425
2019-07-05 01:47:41.390000+00:00,35.68042579518505,-117.4805391041098,6.587876690000001,1.16,456515.9277740687,3948610.307559285,2.9024996775000065,14.700250119590736,8.231208333333333
2019-07-05 01:48:15.240000+00:00,35.64282079518505,-117.60885739571384,7.495147940000001,1.04,444878.4157018851,3944503.910843923,12.432171905312096,14.867448848155465,8.24061111111111
2019-07-05 01:48:29.140000+00:00,35.69185579518505,-117.47848992832084,8.88145841,1.01,456707.5353992386,3949877.104342095,1.9560955184377313,13.948015167644819,8.244472222222221
2019-07-05 01:48:53.930000+00:00,35.57325279518505,-117.6323303985076,5.72415446,1.11,442703.7296127714,3936801.56794854,19.183531096866172,22.79439494358991,8.251358333333334
2019-07-05 01:49:05.010000+00:00,35.66776779518505,-117.51167419189092,8.85242573,1.5,453691.1728428254,3947220.637864903,4.349427930395328,14.093816211812427,8.254436111111112
2019-07-05 01:49:23.160000+00:00,35.67594979518505,-117.5193817814746,5.3031806,1.29,452998.39214520156,3948131.7635108116,3.8899815463904783,12.956438449502892,8.259477777777777
2019-07-05 01:49:47.720000+00:00,35.69887079518505,-117.50579343439902,3.45234725,1.13,454241.17607020837,3950667.520749736,1.226587983900896,11.645051179358942,8.2663
2019-07-05 01:50:15.320000+00:00,35.69194579518505,-117.48803593481254,6.072546620000001,1.25,455843.8816927273,3949891.3365795347,1.4607032928608772,13.313480270655841,8.273966666666666
2019-07-05 01:50:33.230000+00:00,35.63327079518505,-117.57799670870182,9.54921005,1.15,447666.1266145743,3943427.85932517,10.945705729469612,15.912943380759424,8.278941666666666
2019-07-05 01:50:46.630000+00:00,35.57362679518505,-117.62297142532688,7.074174080000001,1.71,443552.0315660309,3936837.6433029817,18.608707792708053,22.63590688650551,8.282663888888889
2019-07-05 01:51:55.310000+00:00,35.71153379518505,-117.46619434838075,3.54670346,2.03,457830.37722956366,3952054.2460132465,2.636348336921097,13.515386527372174,8.301741666666667
2019-07-05 01:52:28.720000+00:00,35.66327079518505,-117.4509238679447,8.322579320000001,1.31,459187.10218279384,3946694.946441606,5.979489909331996,17.938092652442982,8.311022222222222
2019-07-05 01:52:51.100000+00:00,35.68496279518505,-117.4947084312147,3.83703026,2.09,455236.2669679211,3949119.8715035175,2.1359317665436195,13.463289865114225,8.31723888888889
2019-07-05 01:53:42.550000+00:00,35.67680479518505,-117.48263884309846,9.02662181,0.78,456323.94743286015,3948209.6341932267,3.206364114624771,14.86526992707111,8.331530555555554
2019-07-05 01:54:03.340000+00:00,35.78706279518505,-117.65540081174832,4.591879940000001,0.46,440771.4830695953,3960529.1246634456,17.252100710036306,5.778665683093424,8.337305555555556
2019-07-05 01:54:16.370000+00:00,35.56712079518505,-117.60737895885649,5.353987790000001,1.04,444960.44590106007,3936107.245957645,18.34985262793392,23.230034310193172,8.340925
2019-07-05 01:54:39.580000+00:00,35.73302179518505,-117.52201490063574,5.179791710000001,1.59,452793.7630630242,3954462.918052181,4.082796477416283,7.999447894298344,8.347372222222223
2019-07-05 01:55:00.840000+00:00,35.52501079518505,-117.59533094325349,9.20081789,1.25,446024.01503634325,3931430.2368498184,21.89463684482419,27.86415025912635,8.353277777777777
2019-07-05 01:55:24.170000+00:00,35.71913079518505,-117.53382989698638,5.295922430000001,1.08,451716.931410259,3952928.0015819487,3.9713617804878485,8.282190190730153,8.359758333333334
2019-07-05 01:55:36.340000+00:00,35.74524179518505,-117.53108978412168,5.7459289700000005,1.03,451980.44459842425,3955822.659017841,5.657929897516476,6.557118159496826,8.363138888888889
2019-07-05 01:55:59.950000+00:00,35.69228779518505,-117.48074395948125,2.1313603100000003,1.59,456503.82981992693,3949926.0135649047,1.7803142152200728,13.765073596708483,8.369697222222221
2019-07-05 01:56:11.640000+00:00,35.66170479518505,-117.5294887551531,3.09669692,1.61,452075.2364746067,3946556.7328434843,5.708257095411767,13.935692103568408,8.372944444444444
2019-07-05 01:56:32.270000+00:00,35.72761879518505,-117.54673751017762,4.766076020000001,1.37,450554.71644538734,3953875.8424613914,5.437374661548191,6.816081931229004,8.378675
2019-07-05 01:56:56.950000+00:00,35.63144379518505,-117.5627295773072,11.16778196,1.51,449047.3220161147,3943217.2102443017,10.194084580674694,16.288348871926893,8.385530555555556
2019-07-05 01:57:48.980000+00:00,35.68201279518505,-117.47674721851968,5.81851067,1.37,456859.91303782567,3948784.6497106315,2.9112254345582267,14.814521821857525,8.399983333333333
2019-07-05 01:58:07.020000+00:00,35.71079279518505,-117.46520929488162,2.97330803,2.93,457919.09139439167,3951971.6386201773,2.697880095826028,13.634562985409982,8.404994444444444
2019-07-05 01:59:09.320000+00:00,35.72187679518505,-117.55111509533516,5.774961650000001,1.93,450155.24012863403,3953241.2054026625,5.532246638408678,7.112585221480368,8.4223
2019-07-05 01:59:37.440000+00:00,35.67260579518505,-117.51161854048178,5.070919160000001,1.48,453699.0036037355,3947757.1939524426,3.8537645144700936,13.641261707741371,8.430111111111112
2019-07-05 02:00:06.850000+00:00,35.59006579518505,-117.59482360464618,5.72415446,1.15,446113.5740259679,3938645.1046590875,15.61146252441186,20.64874001590341,8.438280555555556
2019-07-05 02:00:13.440000+00:00,35.58220479518505,-117.5906240405856,6.6822329,0.98,446488.7963344338,3937770.959276134,16.117053766407736,21.520792090842452,8.440111111111111
2019-07-05 02:00:33.800000+00:00,35.69474079518505,-117.48310413643011,4.047517190000001,1.59,456291.6254055939,3950199.124281784,1.4354481074046914,13.423853602946235,8.445766666666666
2019-07-05 02:00:37.920000+00:00,35.59431379518505,-117.5860179095496,5.28140609,1.72,446914.1158384426,3939111.461588641,14.767457677870933,20.186311422948723,8.446911111111111
2019-07-05 02:00:58.030000+00:00,35.66687279518505,-117.5191531274129,5.383020470000001,1.57,453013.7649827966,3947124.923979638,4.728871601545569,13.840448813838751,8.452497222222222
2019-07-05 02:01:13.400000+00:00,35.66941979518505,-117.4676883109126,4.30881131,1.3,457672.995879666,3947384.0216619885,4.530215652411976,16.38624562290123,8.456766666666667
