mainshock,radius_km,time_window_days,depth_strategy,mag_threshold,n_total,n_pre,n_post,duration_pre_days,duration_post_days,pre_rate,post_rate,rate_ratio,moving_rate_max,moving_rate_median,post_omori_c,post_omori_k,post_omori_p,post_omori_r2,post_omori_fit_ok,radial_q25_km,radial_q50_km,radial_q75_km,depth_q25_km,depth_q50_km,depth_q75_km,mag_q25,mag_q50,mag_q75,mecha_events,mecha_available
M3,80.0,60.0,all,2.5,740,169,570,60.0,60.0,2.816666666666667,9.5,3.3727810650887573,69.14285714285714,1.2857142857142858,,,,,False,24.021056314293407,36.68866629564256,48.035356170790166,11.625,13.625,15.995000000000001,2.7,2.9,3.4,26,True
M3,80.0,60.0,mainshock_window,,4966,1345,3620,60.0,60.0,22.416666666666668,60.333333333333336,2.691449814126394,395.7142857142857,10.714285714285714,,,,,False,21.971084261545016,37.41862415237621,53.00016314086115,9.36,12.76,15.467500000000001,1.3,1.6,2.1,26,True
M3,80.0,60.0,mainshock_window,1.2,4202,1075,3126,60.0,60.0,17.916666666666668,52.1,2.907906976744186,352.0,9.571428571428571,,,,,False,21.009753504052004,36.6931404836245,50.6442285928808,9.5425,12.8,15.3575,1.4,1.7,2.2,26,True
M3,80.0,60.0,mainshock_window,1.5,3060,705,2354,60.0,60.0,11.75,39.233333333333334,3.3390070921985817,269.85714285714283,5.857142857142857,,,,,False,21.725121307084713,36.55806785443344,49.2634502503675,9.71,12.955,15.4525,1.7,1.9,2.4,26,True
M3,80.0,60.0,mainshock_window,2.0,1517,332,1184,60.0,60.0,5.533333333333333,19.733333333333334,3.5662650602409642,141.42857142857142,2.4285714285714284,,,,,False,23.335751577448153,36.71637552559592,48.922524381404,11.07,13.29,15.77,2.2,2.4,2.9,26,True
M3,80.0,60.0,mainshock_window,2.5,738,169,568,60.0,60.0,2.816666666666667,9.466666666666667,3.36094674556213,69.14285714285714,1.2857142857142858,,,,,False,23.961207233709516,36.659199382951805,47.99151501494715,11.615,13.6,15.9175,2.7,2.9,3.4,26,True
M3,80.0,60.0,stratified,,4485,1193,3291,60.0,60.0,19.883333333333333,54.85,2.7585917854149207,358.85714285714283,8.428571428571429,,,,,False,20.301164896822282,35.394879965520346,50.24839597910385,8.79,12.42,14.29,1.3,1.6,2.1,26,True
M3,80.0,60.0,stratified,1.2,3856,980,2875,60.0,60.0,16.333333333333332,47.916666666666664,2.933673469387755,322.14285714285717,8.428571428571429,,,,,False,19.96598032316146,34.88635464206219,48.8267543648649,9.045,12.515,14.4225,1.4,1.7,2.2,26,True
M3,80.0,60.0,stratified,1.5,2822,648,2173,60.0,60.0,10.8,36.21666666666667,3.353395061728395,247.28571428571428,5.0,,,,,False,20.303674096703485,34.97414627348535,48.1116008010998,9.15,12.68,14.5675,1.7,1.9,2.4,26,True
M3,80.0,60.0,stratified,2.0,1402,303,1098,60.0,60.0,5.05,18.3,3.623762376237624,130.42857142857142,2.142857142857143,,,,,False,22.05118640520516,35.43781067031993,47.71419596207502,10.535,13.13,15.0775,2.2,2.4,2.9,26,True
M3,80.0,60.0,stratified,2.5,676,154,521,60.0,60.0,2.566666666666667,8.683333333333334,3.383116883116883,62.714285714285715,1.1428571428571428,,,,,False,22.983814202714743,35.77960925821493,46.854860618869054,11.1825,13.415,15.21,2.7,2.9,3.4,26,True
M3,80.0,90.0,all,,5311,1661,3649,90.0,90.0,18.455555555555556,40.544444444444444,2.196869355809753,328.14285714285717,7.928571428571429,,,,,False,22.82552755458677,37.94157914053015,54.581522193621026,9.565000000000001,12.8,15.684999999999999,1.3,1.6,2.1,26,True
M3,80.0,90.0,all,1.2,4477,1338,3138,90.0,90.0,14.866666666666667,34.86666666666667,2.3452914798206277,296.2857142857143,6.5,,,,,False,22.185164685328413,37.22102624909809,50.975035637599404,9.71,12.8,15.46,1.4,1.7,2.2,26,True
M3,80.0,90.0,all,1.5,3255,890,2364,90.0,90.0,9.88888888888889,26.266666666666666,2.656179775280899,232.57142857142858,4.785714285714286,,,,,False,22.780083514789396,37.10328806915673,49.93388487710308,9.84,12.94,15.49,1.6,1.9,2.4,26,True
M3,80.0,90.0,all,2.0,1596,408,1187,90.0,90.0,4.533333333333333,13.188888888888888,2.909313725490196,127.42857142857143,1.9285714285714286,,,,,False,23.647566210498837,37.07435586942401,49.28071037142151,11.184999999999999,13.315000000000001,15.8,2.2,2.4,2.9,26,True
M3,80.0,90.0,all,2.5,775,204,570,90.0,90.0,2.2666666666666666,6.333333333333333,2.7941176470588234,63.57142857142857,0.8571428571428571,,,,,False,24.232681226643432,37.10158827942948,48.904277267597784,11.705,13.66,16.020000000000003,2.7,2.9,3.4,26,True
M3,80.0,90.0,mainshock_window,,5271,1650,3620,90.0,90.0,18.333333333333332,40.22222222222222,2.193939393939394,326.0,7.7142857142857135,,,,,False,22.699378975303226,37.77141838255745,53.96331339475154,9.524999999999999,12.78,15.54,1.3,1.6,2.1,26,True
M3,80.0,90.0,mainshock_window,1.2,4462,1335,3126,90.0,90.0,14.833333333333334,34.733333333333334,2.3415730337078653,295.42857142857144,6.357142857142858,,,,,False,22.096910448520813,37.17775861128759,50.90636895264828,9.695,12.79,15.42,1.4,1.7,2.2,26,True
M3,80.0,90.0,mainshock_window,1.5,3244,889,2354,90.0,90.0,9.877777777777778,26.155555555555555,2.647919010123734,231.71428571428572,4.785714285714286,,,,,False,22.738364967430623,37.020870586990334,49.75823913404428,9.8275,12.93,15.4625,1.6,1.9,2.4,26,True
M3,80.0,90.0,mainshock_window,2.0,1593,408,1184,90.0,90.0,4.533333333333333,13.155555555555555,2.9019607843137254,127.28571428571429,1.9285714285714286,,,,,False,23.621268928470112,37.031935208636305,49.19990708189167,11.17,13.31,15.79,2.2,2.4,2.9,26,True
M3,80.0,90.0,mainshock_window,2.5,773,204,568,90.0,90.0,2.2666666666666666,6.311111111111111,2.784313725490196,63.57142857142857,0.8571428571428571,,,,,False,24.193894740583573,37.01330040023445,48.750457203961034,11.69,13.65,15.99,2.7,2.9,3.4,26,True
M3,80.0,90.0,stratified,,4722,1430,3291,90.0,90.0,15.88888888888889,36.56666666666667,2.3013986013986014,296.0,6.2857142857142865,,,,,False,20.790701268799527,35.92963956166599,50.407496102857564,8.9025,12.405000000000001,14.26,1.3,1.6,2.1,26,True
M3,80.0,90.0,stratified,1.2,4070,1194,2875,90.0,90.0,13.266666666666667,31.944444444444443,2.40787269681742,271.42857142857144,5.642857142857142,,,,,False,20.46633403814296,35.46842217008043,49.06954063915655,9.2025,12.49,14.387500000000001,1.4,1.7,2.2,26,True
M3,80.0,90.0,stratified,1.5,2978,804,2173,90.0,90.0,8.933333333333334,24.144444444444446,2.7027363184079602,213.28571428571428,3.857142857142857,,,,,False,20.902263517330557,35.703834512022034,48.505269236344176,9.27,12.66,14.53,1.6,1.9,2.4,26,True
M3,80.0,90.0,stratified,2.0,1466,367,1098,90.0,90.0,4.0777777777777775,12.2,2.991825613079019,118.71428571428571,1.5714285714285714,,,,,False,22.76578220902853,36.097129097949164,48.009768112262094,10.7725,13.13,15.0675,2.2,2.4,2.9,26,True
M3,80.0,90.0,stratified,2.5,704,182,521,90.0,90.0,2.022222222222222,5.788888888888889,2.8626373626373627,58.57142857142857,0.6428571428571428,,,,,False,23.128564640827847,36.146549284236954,47.02779626066337,11.2325,13.415,15.21,2.7,2.9,3.4,26,True
M3,100.0,7.0,all,,3158,201,2956,7.0,7.0,28.714285714285715,422.2857142857143,14.70646766169154,422.42857142857144,300.7142857142857,,,,,False,17.801418759023452,28.701267695463898,51.01216054452424,10.43,13.18,16.3575,1.3,1.6,2.1,26,True
M3,100.0,7.0,all,1.2,2698,117,2580,7.0,7.0,16.714285714285715,368.57142857142856,22.051282051282048,368.7142857142857,271.7142857142857,,,,,False,17.148243869591,27.55924640049793,47.653411502745655,10.5925,13.184999999999999,15.99,1.5,1.8,2.3,26,True
M3,100.0,7.0,all,1.5,2038,70,1967,7.0,7.0,10.0,281.0,28.1,281.14285714285717,216.57142857142858,,,,,False,17.35514801442781,27.761396487372433,46.212915691508805,10.85,13.22,15.9975,1.7,2.0,2.4,26,True
M3,100.0,7.0,all,2.0,1042,24,1017,7.0,7.0,3.4285714285714284,145.28571428571428,42.375,145.42857142857142,121.0,,,,,False,17.968198586330455,28.037664629735524,43.701660810696644,11.532499999999999,13.4,16.075,2.125,2.4,2.9,26,True
M3,100.0,7.0,all,2.5,509,14,494,7.0,7.0,2.0,70.57142857142857,35.285714285714285,70.71428571428571,61.57142857142857,,,,,False,18.56721153245121,27.970275036363173,42.79561077972645,11.95,13.79,16.62,2.7,3.0,3.3,26,True
M3,100.0,7.0,mainshock_window,,3068,188,2879,7.0,7.0,26.857142857142858,411.2857142857143,15.313829787234042,411.42857142857144,292.0,,,,,False,17.38546265178742,27.745396851412195,49.01434680889337,10.2075,13.08,15.872499999999999,1.3,1.6,2.2,26,True
M3,100.0,7.0,mainshock_window,1.2,2657,110,2546,7.0,7.0,15.714285714285714,363.7142857142857,23.145454545454548,363.85714285714283,267.57142857142856,,,,,False,16.959083533313027,27.292887922713636,46.56833318706457,10.51,13.13,15.76,1.5,1.8,2.3,26,True
M3,100.0,7.0,mainshock_window,1.5,2012,66,1945,7.0,7.0,9.428571428571429,277.85714285714283,29.469696969696965,278.0,214.0,,,,,False,17.21067644723076,27.51064071608225,45.3958162968893,10.7875,13.19,15.8025,1.7,2.0,2.5,26,True
M3,100.0,7.0,mainshock_window,2.0,1034,22,1011,7.0,7.0,3.142857142857143,144.42857142857142,45.95454545454545,144.57142857142858,120.0,,,,,False,17.888754968365564,27.954656144014194,43.07764012950998,11.5125,13.39,16.01,2.2,2.4,2.9,26,True
M3,100.0,7.0,mainshock_window,2.5,504,13,490,7.0,7.0,1.8571428571428572,70.0,37.69230769230769,70.14285714285714,60.857142857142854,,,,,False,18.448597832740205,27.818519781982125,41.96378369542221,11.9475,13.735,16.46,2.7,3.0,3.3,26,True
M3,100.0,7.0,stratified,,2770,160,2609,7.0,7.0,22.857142857142858,372.7142857142857,16.30625,372.85714285714283,262.14285714285717,,,,,False,15.836641482522836,26.25775246057485,43.419318153617844,9.4025,12.73,14.66,1.3,1.7,2.2,26,True
M3,100.0,7.0,stratified,1.2,2432,98,2333,7.0,7.0,14.0,333.2857142857143,23.80612244897959,333.42857142857144,244.28571428571428,,,,,False,15.623662443047008,26.13699035885752,40.951555613908546,9.81,12.82,14.77,1.5,1.8,2.3,26,True
M3,100.0,7.0,stratified,1.5,1842,58,1783,7.0,7.0,8.285714285714286,254.71428571428572,30.741379310344826,254.85714285714286,196.0,,,,,False,15.875149061388868,26.57866296005816,40.55935010630068,10.2725,12.925,14.84,1.7,2.0,2.4,26,True
M3,100.0,7.0,stratified,2.0,949,15,933,7.0,7.0,2.142857142857143,133.28571428571428,62.199999999999996,133.42857142857142,111.57142857142857,,,,,False,16.81846011357258,27.071012544371857,39.73214739553311,11.11,13.18,15.14,2.1,2.4,2.9,26,True
M3,100.0,7.0,stratified,2.5,453,8,444,7.0,7.0,1.1428571428571428,63.42857142857143,55.50000000000001,63.57142857142857,55.57142857142857,,,,,False,16.85375549707095,27.023372641616497,39.02632459001096,11.61,13.43,15.44,2.7,2.9,3.4,26,True
M3,100.0,30.0,all,,4901,1135,3765,30.0,30.0,37.833333333333336,125.5,3.317180616740088,362.14285714285717,36.64285714285714,,,,,False,21.823022726156903,37.6449270049471,58.17849464145836,9.26,12.88,16.14,1.3,1.6,2.1,26,True
M3,100.0,30.0,all,1.2,4044,845,3198,30.0,30.0,28.166666666666668,106.6,3.784615384615384,321.57142857142856,29.0,,,,,False,20.655319485613067,36.521174508717245,50.993591030693054,9.33,12.84,15.545,1.4,1.7,2.2,26,True
M3,100.0,30.0,all,1.5,2956,552,2403,30.0,30.0,18.4,80.1,4.353260869565218,249.57142857142858,18.0,,,,,False,20.915262930013228,36.464535852838836,49.63604070039101,9.4175,12.99,15.6075,1.6,1.9,2.4,26,True
M3,100.0,30.0,all,2.0,1454,249,1204,30.0,30.0,8.3,40.13333333333333,4.835341365461847,133.42857142857142,7.071428571428571,,,,,False,22.800360385594367,36.53472934261098,49.01205026464855,10.9175,13.315000000000001,15.9175,2.2,2.4,2.9,26,True
M3,100.0,30.0,all,2.5,713,133,579,30.0,30.0,4.433333333333334,19.3,4.353383458646617,65.71428571428571,3.642857142857143,,,,,False,23.44972581549307,36.530940131827855,48.37076470471387,11.57,13.66,16.24,2.7,2.9,3.3,26,True
M3,100.0,30.0,mainshock_window,,4741,1075,3665,30.0,30.0,35.833333333333336,122.16666666666667,3.4093023255813955,352.2857142857143,34.357142857142854,,,,,False,21.056408560780866,37.053090835222186,53.97485931869375,9.05,12.74,15.48,1.3,1.6,2.1,26,True
M3,100.0,30.0,mainshock_window,1.2,3976,818,3157,30.0,30.0,27.266666666666666,105.23333333333333,3.8594132029339856,317.0,27.642857142857146,,,,,False,20.369957728492274,36.19574228400015,50.41308862803355,9.25,12.76,15.282499999999999,1.4,1.7,2.2,26,True
M3,100.0,30.0,mainshock_window,1.5,2909,533,2375,30.0,30.0,17.766666666666666,79.16666666666667,4.455909943714822,246.71428571428572,16.785714285714285,,,,,False,20.67966433292832,36.16080353463549,49.136033714825686,9.32,12.93,15.41,1.6,1.9,2.4,26,True
M3,100.0,30.0,mainshock_window,2.0,1432,238,1193,30.0,30.0,7.933333333333334,39.766666666666666,5.012605042016807,132.57142857142858,6.5,,,,,False,22.61773753575074,36.31325043154613,48.573463901514685,10.825,13.28,15.7475,2.2,2.4,2.9,26,True
M3,100.0,30.0,mainshock_window,2.5,697,125,571,30.0,30.0,4.166666666666667,19.033333333333335,4.5680000000000005,65.14285714285714,3.142857142857143,,,,,False,23.251912107068943,36.2966948329859,47.5165073140629,11.51,13.55,15.91,2.7,2.9,3.3,26,True
M3,100.0,30.0,stratified,,4270,950,3319,30.0,30.0,31.666666666666668,110.63333333333334,3.493684210526316,318.85714285714283,29.285714285714285,,,,,False,19.6326559953589,34.435456017663945,50.12969767891714,8.4825,12.36,14.2775,1.3,1.6,2.1,26,True
M3,100.0,30.0,stratified,1.2,3648,747,2900,30.0,30.0,24.9,96.66666666666667,3.882195448460509,291.42857142857144,23.92857142857143,,,,,False,19.12411442310623,33.27548783145062,48.4690592424165,8.7475,12.47,14.39,1.4,1.7,2.2,26,True
M3,100.0,30.0,stratified,1.5,2677,486,2190,30.0,30.0,16.2,73.0,4.506172839506173,227.0,14.428571428571427,,,,,False,19.430138522676863,33.89905701866419,47.76040114715758,8.8,12.65,14.51,1.7,1.9,2.4,26,True
M3,100.0,30.0,stratified,2.0,1322,216,1105,30.0,30.0,7.2,36.833333333333336,5.115740740740741,123.28571428571429,5.714285714285714,,,,,False,20.713407264121308,34.47962072285294,47.195253534203545,10.2075,13.11,15.04,2.2,2.4,2.9,26,True
M3,100.0,30.0,stratified,2.5,636,113,522,30.0,30.0,3.7666666666666666,17.4,4.619469026548672,59.857142857142854,2.857142857142857,,,,,False,21.848542104932598,34.70367546814598,46.199643084132845,10.9975,13.39,15.21,2.6750000000000003,2.9,3.3,26,True
M3,100.0,60.0,all,,5387,1621,3765,60.0,60.0,27.016666666666666,62.75,2.322640345465762,410.2857142857143,14.285714285714286,,,,,False,23.413809186393568,39.42607887199303,61.43336341425767,9.61,12.97,16.545,1.3,1.6,2.1,26,True
M3,100.0,60.0,all,1.2,4426,1227,3198,60.0,60.0,20.45,53.3,2.606356968215159,359.7142857142857,11.714285714285714,,,,,False,22.413828253485452,37.610670013967145,52.89964165828647,9.62,12.9,15.78,1.4,1.7,2.2,26,True
M3,100.0,60.0,all,1.5,3204,800,2403,60.0,60.0,13.333333333333334,40.05,3.0037499999999997,275.2857142857143,7.142857142857143,,,,,False,22.79012173016477,37.43189768916006,50.914038015146645,9.805,13.03,15.79,1.6,1.9,2.4,26,True
M3,100.0,60.0,all,2.0,1573,368,1204,60.0,60.0,6.133333333333334,20.066666666666666,3.2717391304347823,143.28571428571428,2.857142857142857,,,,,False,23.76074416709881,37.284298713898494,50.32729488470275,11.19,13.38,16.08,2.2,2.4,2.9,26,True
M3,100.0,60.0,all,2.5,771,191,579,60.0,60.0,3.183333333333333,9.65,3.031413612565445,70.0,1.5714285714285714,,,,,False,24.3728384611562,37.27811398384058,49.26056294553746,11.79,13.73,16.435000000000002,2.7,2.9,3.4,26,True
M3,100.0,60.0,mainshock_window,,5173,1507,3665,60.0,60.0,25.116666666666667,61.083333333333336,2.431984074319841,399.85714285714283,12.571428571428571,,,,,False,22.784890445843008,38.27908260372363,57.773801297188236,9.36,12.8,15.76,1.3,1.6,2.1,26,True
M3,100.0,60.0,mainshock_window,1.2,4334,1176,3157,60.0,60.0,19.6,52.61666666666667,2.6845238095238093,355.0,10.714285714285714,,,,,False,21.762860584970255,37.31319886569038,51.43179349544206,9.48,12.8,15.47,1.4,1.7,2.2,26,True
M3,100.0,60.0,mainshock_window,1.5,3143,767,2375,60.0,60.0,12.783333333333333,39.583333333333336,3.096479791395046,272.2857142857143,6.857142857142857,,,,,False,22.466597253457767,37.10158827942948,50.321731710846365,9.645,12.97,15.524999999999999,1.6,1.9,2.4,26,True
M3,100.0,60.0,mainshock_window,2.0,1541,347,1193,60.0,60.0,5.783333333333333,19.883333333333333,3.438040345821326,142.42857142857142,2.5714285714285716,,,,,False,23.468649148399518,37.01330040023445,49.19990708189167,11.08,13.31,15.82,2.2,2.4,2.9,26,True
M3,100.0,60.0,mainshock_window,2.5,751,179,571,60.0,60.0,2.9833333333333334,9.516666666666667,3.1899441340782126,69.42857142857143,1.2857142857142858,,,,,False,24.232681226643432,36.85860095604555,48.697201881211384,11.655000000000001,13.66,16.105,2.7,2.9,3.4,26,True
M3,100.0,60.0,stratified,,4608,1288,3319,60.0,60.0,21.466666666666665,55.31666666666667,2.5768633540372674,361.7142857142857,9.285714285714286,,,,,False,20.722407550297785,36.20587322680677,51.09465204721637,8.73,12.395,14.31,1.3,1.6,2.1,26,True
M3,100.0,60.0,stratified,1.2,3955,1054,2900,60.0,60.0,17.566666666666666,48.333333333333336,2.7514231499051234,324.7142857142857,9.285714285714286,,,,,False,20.311471640118842,35.55125197926521,49.627171214487575,8.965,12.49,14.44,1.4,1.7,2.2,26,True
M3,100.0,60.0,stratified,1.5,2884,693,2190,60.0,60.0,11.55,36.5,3.16017316017316,249.28571428571428,5.857142857142857,,,,,False,20.54983301633076,35.5265938844926,48.75859161199291,9.024999999999999,12.66,14.5725,1.6,1.9,2.4,26,True
M3,100.0,60.0,stratified,2.0,1417,311,1105,60.0,60.0,5.183333333333334,18.416666666666668,3.5530546623794215,131.28571428571428,2.142857142857143,,,,,False,22.589997207415752,35.90789627436427,47.97634341643894,10.55,13.13,15.08,2.2,2.4,2.9,26,True
M3,100.0,60.0,stratified,2.5,682,159,522,60.0,60.0,2.65,8.7,3.283018867924528,62.857142857142854,1.1428571428571428,,,,,False,23.194541443458597,35.93145021721665,47.02441921795813,11.1675,13.415,15.21,2.7,2.9,3.4,26,True
M3,100.0,90.0,all,,5850,2084,3765,90.0,90.0,23.155555555555555,41.833333333333336,1.8066218809980807,340.0,12.857142857142858,,,,,False,24.253436304438242,41.08052608849715,64.4597487824322,9.8325,13.065000000000001,17.4375,1.2,1.6,2.0,26,True
M3,100.0,90.0,all,1.2,4758,1559,3198,90.0,90.0,17.322222222222223,35.53333333333333,2.0513149454778703,302.85714285714283,9.071428571428573,,,,,False,23.27228250035357,38.519992928314984,55.181776828741356,9.77,12.925,15.99,1.4,1.7,2.2,26,True
M3,100.0,90.0,all,1.5,3428,1024,2403,90.0,90.0,11.377777777777778,26.7,2.3466796875,236.85714285714286,6.071428571428571,,,,,False,23.50503537670072,38.03092644121049,51.423419859924415,9.915,13.03,15.9025,1.6,1.9,2.4,26,True
M3,100.0,90.0,all,2.0,1671,466,1204,90.0,90.0,5.177777777777778,13.377777777777778,2.5836909871244633,128.85714285714286,2.7142857142857144,,,,,False,24.149068317121312,37.757941127497574,50.92314566832874,11.32,13.41,16.21,2.2,2.4,2.9,26,True
M3,100.0,90.0,all,2.5,813,233,579,90.0,90.0,2.588888888888889,6.433333333333334,2.484978540772532,64.42857142857143,1.0714285714285714,,,,,False,24.560982495482328,37.60325522415238,50.83766941851031,11.8,13.77,16.54,2.7,2.9,3.4,26,True
M3,100.0,90.0,mainshock_window,,5553,1887,3665,90.0,90.0,20.966666666666665,40.72222222222222,1.94223635400106,330.2857142857143,10.428571428571429,,,,,False,23.506084102753498,39.23115176692489,59.56317417039754,9.54,12.84,16.01,1.3,1.6,2.1,26,True
M3,100.0,90.0,mainshock_window,1.2,4631,1473,3157,90.0,90.0,16.366666666666667,35.077777777777776,2.1432450780719616,298.2857142857143,8.0,,,,,False,22.783788992867912,37.819350213283265,52.44187031699039,9.61,12.79,15.535,1.4,1.7,2.2,26,True
M3,100.0,90.0,mainshock_window,1.5,3345,969,2375,90.0,90.0,10.766666666666667,26.38888888888889,2.4509803921568625,233.85714285714286,5.428571428571429,,,,,False,23.251912107068943,37.509391783459456,50.83405796883931,9.76,12.93,15.54,1.6,1.9,2.4,26,True
M3,100.0,90.0,mainshock_window,2.0,1626,432,1193,90.0,90.0,4.8,13.255555555555556,2.7615740740740744,128.0,2.142857142857143,,,,,False,23.873669672192726,37.371331578358266,50.12972406821751,11.137500000000001,13.33,15.84,2.2,2.4,2.9,26,True
M3,100.0,90.0,mainshock_window,2.5,788,216,571,90.0,90.0,2.4,6.344444444444444,2.6435185185185186,63.857142857142854,0.8571428571428571,,,,,False,24.348381852824875,37.267455519475334,49.15163280284482,11.6875,13.66,16.122500000000002,2.7,2.9,3.4,26,True
M3,100.0,90.0,stratified,,4873,1553,3319,90.0,90.0,17.255555555555556,36.87777777777778,2.1371538956857696,298.57142857142856,7.214285714285714,,,,,False,21.23233215757505,36.604894754643645,51.30479870086314,8.82,12.37,14.29,1.3,1.6,2.1,26,True
