mainshock,radius_km,time_window_days,depth_strategy,mag_threshold,distribution,bin_left,bin_right,count,fraction
M1,30.0,60.0,stratified,,depth,50.0,80.0,0,0.0
M1,30.0,60.0,stratified,,depth,80.0,120.0,0,0.0
M1,30.0,60.0,stratified,1.2,depth,0.0,10.0,898,0.32489146164978294
M1,30.0,60.0,stratified,1.2,depth,10.0,20.0,1846,0.6678726483357453
M1,30.0,60.0,stratified,1.2,depth,20.0,30.0,20,0.00723589001447178
M1,30.0,60.0,stratified,1.2,depth,30.0,40.0,0,0.0
M1,30.0,60.0,stratified,1.2,depth,40.0,50.0,0,0.0
M1,30.0,60.0,stratified,1.2,depth,50.0,80.0,0,0.0
M1,30.0,60.0,stratified,1.2,depth,80.0,120.0,0,0.0
M1,30.0,60.0,stratified,1.5,depth,0.0,10.0,708,0.3136907399202481
M1,30.0,60.0,stratified,1.5,depth,10.0,20.0,1531,0.6783340717766947
M1,30.0,60.0,stratified,1.5,depth,20.0,30.0,18,0.007975188303057155
M1,30.0,60.0,stratified,1.5,depth,30.0,40.0,0,0.0
M1,30.0,60.0,stratified,1.5,depth,40.0,50.0,0,0.0
M1,30.0,60.0,stratified,1.5,depth,50.0,80.0,0,0.0
M1,30.0,60.0,stratified,1.5,depth,80.0,120.0,0,0.0
M1,30.0,60.0,stratified,2.0,depth,0.0,10.0,248,0.22162645218945487
M1,30.0,60.0,stratified,2.0,depth,10.0,20.0,860,0.7685433422698839
M1,30.0,60.0,stratified,2.0,depth,20.0,30.0,11,0.009830205540661306
M1,30.0,60.0,stratified,2.0,depth,30.0,40.0,0,0.0
M1,30.0,60.0,stratified,2.0,depth,40.0,50.0,0,0.0
M1,30.0,60.0,stratified,2.0,depth,50.0,80.0,0,0.0
M1,30.0,60.0,stratified,2.0,depth,80.0,120.0,0,0.0
M1,30.0,60.0,stratified,2.5,depth,0.0,10.0,97,0.17540687160940324
M1,30.0,60.0,stratified,2.5,depth,10.0,20.0,450,0.8137432188065099
M1,30.0,60.0,stratified,2.5,depth,20.0,30.0,6,0.0108499095840868
M1,30.0,60.0,stratified,2.5,depth,30.0,40.0,0,0.0
M1,30.0,60.0,stratified,2.5,depth,40.0,50.0,0,0.0
M1,30.0,60.0,stratified,2.5,depth,50.0,80.0,0,0.0
M1,30.0,60.0,stratified,2.5,depth,80.0,120.0,0,0.0
M1,30.0,90.0,all,,depth,0.0,10.0,1000,0.32679738562091504
M1,30.0,90.0,all,,depth,10.0,20.0,2029,0.6630718954248366
M1,30.0,90.0,all,,depth,20.0,30.0,28,0.009150326797385621
M1,30.0,90.0,all,,depth,30.0,40.0,0,0.0
M1,30.0,90.0,all,,depth,40.0,50.0,0,0.0
M1,30.0,90.0,all,,depth,50.0,80.0,3,0.000980392156862745
M1,30.0,90.0,all,,depth,80.0,120.0,0,0.0
M1,30.0,90.0,all,1.2,depth,0.0,10.0,955,0.32538330494037476
M1,30.0,90.0,all,1.2,depth,10.0,20.0,1952,0.6650766609880749
M1,30.0,90.0,all,1.2,depth,20.0,30.0,26,0.008858603066439524
M1,30.0,90.0,all,1.2,depth,30.0,40.0,0,0.0
M1,30.0,90.0,all,1.2,depth,40.0,50.0,0,0.0
M1,30.0,90.0,all,1.2,depth,50.0,80.0,2,0.0006814310051107325
M1,30.0,90.0,all,1.2,depth,80.0,120.0,0,0.0
M1,30.0,90.0,all,1.5,depth,0.0,10.0,740,0.31066330814441645
M1,30.0,90.0,all,1.5,depth,10.0,20.0,1619,0.6796809403862301
M1,30.0,90.0,all,1.5,depth,20.0,30.0,22,0.009235936188077247
M1,30.0,90.0,all,1.5,depth,30.0,40.0,0,0.0
M1,30.0,90.0,all,1.5,depth,40.0,50.0,0,0.0
M1,30.0,90.0,all,1.5,depth,50.0,80.0,1,0.00041981528127623844
M1,30.0,90.0,all,1.5,depth,80.0,120.0,0,0.0
M1,30.0,90.0,all,2.0,depth,0.0,10.0,255,0.21869639794168097
M1,30.0,90.0,all,2.0,depth,10.0,20.0,898,0.7701543739279588
M1,30.0,90.0,all,2.0,depth,20.0,30.0,13,0.011149228130360206
M1,30.0,90.0,all,2.0,depth,30.0,40.0,0,0.0
M1,30.0,90.0,all,2.0,depth,40.0,50.0,0,0.0
M1,30.0,90.0,all,2.0,depth,50.0,80.0,0,0.0
M1,30.0,90.0,all,2.0,depth,80.0,120.0,0,0.0
M1,30.0,90.0,all,2.5,depth,0.0,10.0,99,0.17491166077738515
M1,30.0,90.0,all,2.5,depth,10.0,20.0,461,0.8144876325088339
M1,30.0,90.0,all,2.5,depth,20.0,30.0,6,0.01060070671378092
M1,30.0,90.0,all,2.5,depth,30.0,40.0,0,0.0
M1,30.0,90.0,all,2.5,depth,40.0,50.0,0,0.0
M1,30.0,90.0,all,2.5,depth,50.0,80.0,0,0.0
M1,30.0,90.0,all,2.5,depth,80.0,120.0,0,0.0
M1,30.0,90.0,mainshock_window,,depth,0.0,10.0,1000,0.32711808963035655
M1,30.0,90.0,mainshock_window,,depth,10.0,20.0,2029,0.6637226038599935
M1,30.0,90.0,mainshock_window,,depth,20.0,30.0,28,0.009159306509649984
M1,30.0,90.0,mainshock_window,,depth,30.0,40.0,0,0.0
M1,30.0,90.0,mainshock_window,,depth,40.0,50.0,0,0.0
M1,30.0,90.0,mainshock_window,,depth,50.0,80.0,0,0.0
M1,30.0,90.0,mainshock_window,,depth,80.0,120.0,0,0.0
M1,30.0,90.0,mainshock_window,1.2,depth,0.0,10.0,955,0.32560518240709174
M1,30.0,90.0,mainshock_window,1.2,depth,10.0,20.0,1952,0.6655301738833959
M1,30.0,90.0,mainshock_window,1.2,depth,20.0,30.0,26,0.008864643709512444
M1,30.0,90.0,mainshock_window,1.2,depth,30.0,40.0,0,0.0
M1,30.0,90.0,mainshock_window,1.2,depth,40.0,50.0,0,0.0
M1,30.0,90.0,mainshock_window,1.2,depth,50.0,80.0,0,0.0
