core_label,radius_km,window_label,window_n,window_step,exploratory,mc_mode,delta_m,fixed_mc,bootstrap_samples,window_index,start_idx,end_idx_exclusive,start_time,end_time,center_time,median_time,hours_since_mw64,event_count,magnitude_min,magnitude_max,seed,b_value,mc,n_ge_mc,status,bootstrap_valid_count,bootstrap_mean,bootstrap_median,bootstrap_std,bootstrap_ci_low,bootstrap_ci_high,bootstrap_ci_width,bootstrap_mc_median,bootstrap_n_ge_mc_median,reliability_label
mw64,5,exploratory_N50_step10,50,10,True,dynamic,0.01,1.5,1000,40,400,450,2019-07-04 23:40:19.320000+00:00,2019-07-05 00:30:47.730000+00:00,2019-07-05 00:05:59.810000+00:00,2019-07-05 00:05:59.810000+00:00,6.536325,50,0.58,2.74,20751387,0.7460456765464247,1.3,21,ok,988,0.8433160261886182,0.7941111262916569,0.3539176866644983,0.5742564103199349,1.3323151317604394,0.7580587214405045,1.3,20.0,highly_unreliable
mw64,5,exploratory_N50_step10,50,10,True,dynamic,0.01,1.5,1000,41,410,460,2019-07-04 23:51:56.780000+00:00,2019-07-05 00:37:43.330000+00:00,2019-07-05 00:16:42.430000+00:00,2019-07-05 00:16:42.430000+00:00,6.714830555555555,50,0.58,4.36,20751404,0.6612223645237055,1.3,22,ok,989,0.7197567709440233,0.6827018774912159,0.2552228242672512,0.4259929249906386,1.1548192023568642,0.7288262773662255,1.3,21.0,highly_unreliable
mw64,5,exploratory_N50_step10,50,10,True,dynamic,0.01,1.5,1000,42,420,470,2019-07-05 00:02:00.870000+00:00,2019-07-05 00:48:04.780000+00:00,2019-07-05 00:26:52.300000+00:00,2019-07-05 00:26:52.300000+00:00,6.884238888888889,50,0.58,4.38,20751421,0.5982504649151378,1.43,21,ok,989,0.6512348792950531,0.6088340110420078,0.20929590595579542,0.3871409491779671,1.1494275121647728,0.7622865629868056,1.43,22.0,highly_unreliable
mw64,5,exploratory_N50_step10,50,10,True,dynamic,0.01,1.5,1000,43,430,480,2019-07-05 00:10:20.780000+00:00,2019-07-05 01:00:49.980000+00:00,2019-07-05 00:34:43.480000+00:00,2019-07-05 00:34:43.480000+00:00,7.015122222222222,50,0.58,4.38,20751438,0.5575102001545824,1.51,20,ok,977,0.652698480861633,0.6062035358943823,0.4467407335310234,0.36374666106005416,1.121691110190306,0.7579444491302518,1.46,22.0,highly_unreliable
mw64,5,exploratory_N50_step10,50,10,True,dynamic,0.01,1.5,1000,44,440,490,2019-07-05 00:23:04.390000+00:00,2019-07-05 01:11:10.850000+00:00,2019-07-05 00:43:46.830000+00:00,2019-07-05 00:43:46.830000+00:00,7.166052777777778,50,0.83,4.38,20751455,0.5409966616737507,1.1300000000000001,36,ok,978,0.5887333810341655,0.5501952854142547,0.22245753109450067,0.35484963316711093,1.0176806515447692,0.6628310183776582,1.3,27.0,exploratory
mw64,5,exploratory_N50_step10,50,10,True,dynamic,0.01,1.5,1000,45,450,500,2019-07-05 00:31:21.710000+00:00,2019-07-05 01:24:28.650000+00:00,2019-07-05 00:57:23.650000+00:00,2019-07-05 00:57:23.650000+00:00,7.392947222222222,50,0.73,4.38,20751472,0.5964506880655474,1.1300000000000001,35,ok,987,0.6207649514264542,0.5879232934434632,0.28390247933263585,0.31244342091490446,1.0126303392080933,0.7001869182931888,1.42,24.5,exploratory
mw64,5,exploratory_N50_step10,50,10,True,dynamic,0.01,1.5,1000,46,460,510,2019-07-05 00:37:50.090000+00:00,2019-07-05 01:34:57.650000+00:00,2019-07-05 01:06:48.720000+00:00,2019-07-05 01:06:48.720000+00:00,7.549911111111111,50,0.73,4.38,20751489,0.6237729951463193,1.16,32,ok,963,0.7263082136831225,0.6450036605037711,0.5826910435041235,0.3434543651949578,1.5888573920076963,1.2454030268127385,1.45,22.0,exploratory
mw64,5,exploratory_N50_step10,50,10,True,dynamic,0.01,1.5,1000,47,470,520,2019-07-05 00:48:50.700000+00:00,2019-07-05 01:45:20.470000+00:00,2019-07-05 01:16:24.550000+00:00,2019-07-05 01:16:24.550000+00:00,7.709863888888888,50,0.73,3.16,20751506,0.7465036767940059,1.16,28,ok,963,0.8187165885748161,0.7553137890445906,0.5144419933210955,0.5561404514208136,1.2774288036428918,0.7212883522220782,1.23,24.0,highly_unreliable
mw64,5,exploratory_N50_step10,50,10,True,dynamic,0.01,1.5,1000,48,480,530,2019-07-05 01:01:02.570000+00:00,2019-07-05 01:53:42.550000+00:00,2019-07-05 01:29:21.170000+00:00,2019-07-05 01:29:21.170000+00:00,7.925591666666667,50,0.73,3.16,20751523,0.7701975919903314,1.16,27,ok,965,0.8931568553687247,0.7738191031900321,1.2803262773230097,0.5694611847619769,1.4324949069282538,0.8630337221662768,1.21,24.0,highly_unreliable
mw64,5,exploratory_N50_step10,50,10,True,dynamic,0.01,1.5,1000,49,490,540,2019-07-05 01:12:50.100000+00:00,2019-07-05 02:03:28.950000+00:00,2019-07-05 01:38:23.760000+00:00,2019-07-05 01:38:23.760000+00:00,8.076311111111112,50,0.73,2.93,20751540,0.8566243830811415,1.16,30,ok,978,0.9677436927831947,0.8668863421674803,0.6474991327681103,0.6378897811257437,1.8581036549256305,1.2202138737998869,1.21,23.0,exploratory
mw64,5,exploratory_N50_step10,50,10,True,dynamic,0.01,1.5,1000,50,500,550,2019-07-05 01:25:23.260000+00:00,2019-07-05 02:12:26.790000+00:00,2019-07-05 01:49:47.720000+00:00,2019-07-05 01:49:47.720000+00:00,8.2663,50,0.78,2.93,20751557,0.7825337511956526,1.16,36,ok,982,1.002653841484034,0.8626894819946562,1.3451200645300059,0.6271043620756875,2.0278386954011904,1.400734333325503,1.3299999999999998,27.5,exploratory
mw64,5,exploratory_N50_step10,50,10,True,dynamic,0.01,1.5,1000,51,510,560,2019-07-05 01:36:20.450000+00:00,2019-07-05 02:30:10.610000+00:00,2019-07-05 01:59:37.440000+00:00,2019-07-05 01:59:37.440000+00:00,8.430111111111112,50,0.75,2.93,20751574,0.8352074364765862,1.79,12,ok,928,0.8812154330893731,0.8415465968263587,0.22732310427445898,0.6031964769913069,1.454345855315429,0.8511493783241221,1.63,16.0,highly_unreliable
mw64,5,exploratory_N50_step10,50,10,True,dynamic,0.01,1.5,1000,52,520,570,2019-07-05 01:47:02.570000+00:00,2019-07-05 02:41:47.800000+00:00,2019-07-05 02:08:19.710000+00:00,2019-07-05 02:08:19.710000+00:00,8.57518611111111,50,0.75,2.93,20751591,1.0079016282885338,1.57,22,ok,946,0.9463512995548251,0.890410159398763,0.2472249029217687,0.6334975606970916,1.5679888426807833,0.9344912819836917,1.57,20.0,highly_unreliable
mw64,5,exploratory_N50_step10,50,10,True,dynamic,0.01,1.5,1000,53,530,580,2019-07-05 01:54:39.580000+00:00,2019-07-05 02:51:10.210000+00:00,2019-07-05 02:22:23.500000+00:00,2019-07-05 02:22:23.500000+00:00,8.809572222222222,50,0.75,2.93,20751608,1.0664016362269781,1.57,22,ok,958,0.9281167116253021,0.8703476605568043,0.39389436114741333,0.5835621005238822,1.5851490702688695,1.0015869697449873,1.57,20.0,highly_unreliable
