cell_id,ix,iy,x_left_km,x_right_km,y_bottom_km,y_top_km,x_center_km,y_center_km
415,10,5,433.0,433.5,3925.5,3926.0,433.25,3925.75
416,11,5,433.5,434.0,3925.5,3926.0,433.75,3925.75
417,12,5,434.0,434.5,3925.5,3926.0,434.25,3925.75
418,13,5,434.5,435.0,3925.5,3926.0,434.75,3925.75
419,14,5,435.0,435.5,3925.5,3926.0,435.25,3925.75
420,15,5,435.5,436.0,3925.5,3926.0,435.75,3925.75
421,16,5,436.0,436.5,3925.5,3926.0,436.25,3925.75
422,17,5,436.5,437.0,3925.5,3926.0,436.75,3925.75
423,18,5,437.0,437.5,3925.5,3926.0,437.25,3925.75
424,19,5,437.5,438.0,3925.5,3926.0,437.75,3925.75
425,20,5,438.0,438.5,3925.5,3926.0,438.25,3925.75
426,21,5,438.5,439.0,3925.5,3926.0,438.75,3925.75
427,22,5,439.0,439.5,3925.5,3926.0,439.25,3925.75
428,23,5,439.5,440.0,3925.5,3926.0,439.75,3925.75
429,24,5,440.0,440.5,3925.5,3926.0,440.25,3925.75
430,25,5,440.5,441.0,3925.5,3926.0,440.75,3925.75
431,26,5,441.0,441.5,3925.5,3926.0,441.25,3925.75
432,27,5,441.5,442.0,3925.5,3926.0,441.75,3925.75
433,28,5,442.0,442.5,3925.5,3926.0,442.25,3925.75
434,29,5,442.5,443.0,3925.5,3926.0,442.75,3925.75
435,30,5,443.0,443.5,3925.5,3926.0,443.25,3925.75
436,31,5,443.5,444.0,3925.5,3926.0,443.75,3925.75
437,32,5,444.0,444.5,3925.5,3926.0,444.25,3925.75
438,33,5,444.5,445.0,3925.5,3926.0,444.75,3925.75
439,34,5,445.0,445.5,3925.5,3926.0,445.25,3925.75
440,35,5,445.5,446.0,3925.5,3926.0,445.75,3925.75
441,36,5,446.0,446.5,3925.5,3926.0,446.25,3925.75
442,37,5,446.5,447.0,3925.5,3926.0,446.75,3925.75
443,38,5,447.0,447.5,3925.5,3926.0,447.25,3925.75
444,39,5,447.5,448.0,3925.5,3926.0,447.75,3925.75
445,40,5,448.0,448.5,3925.5,3926.0,448.25,3925.75
446,41,5,448.5,449.0,3925.5,3926.0,448.75,3925.75
447,42,5,449.0,449.5,3925.5,3926.0,449.25,3925.75
448,43,5,449.5,450.0,3925.5,3926.0,449.75,3925.75
449,44,5,450.0,450.5,3925.5,3926.0,450.25,3925.75
450,45,5,450.5,451.0,3925.5,3926.0,450.75,3925.75
451,46,5,451.0,451.5,3925.5,3926.0,451.25,3925.75
452,47,5,451.5,452.0,3925.5,3926.0,451.75,3925.75
453,48,5,452.0,452.5,3925.5,3926.0,452.25,3925.75
454,49,5,452.5,453.0,3925.5,3926.0,452.75,3925.75
455,50,5,453.0,453.5,3925.5,3926.0,453.25,3925.75
456,51,5,453.5,454.0,3925.5,3926.0,453.75,3925.75
457,52,5,454.0,454.5,3925.5,3926.0,454.25,3925.75
458,53,5,454.5,455.0,3925.5,3926.0,454.75,3925.75
459,54,5,455.0,455.5,3925.5,3926.0,455.25,3925.75
460,55,5,455.5,456.0,3925.5,3926.0,455.75,3925.75
461,56,5,456.0,456.5,3925.5,3926.0,456.25,3925.75
462,57,5,456.5,457.0,3925.5,3926.0,456.75,3925.75
463,58,5,457.0,457.5,3925.5,3926.0,457.25,3925.75
464,59,5,457.5,458.0,3925.5,3926.0,457.75,3925.75
465,60,5,458.0,458.5,3925.5,3926.0,458.25,3925.75
466,61,5,458.5,459.0,3925.5,3926.0,458.75,3925.75
467,62,5,459.0,459.5,3925.5,3926.0,459.25,3925.75
468,63,5,459.5,460.0,3925.5,3926.0,459.75,3925.75
469,64,5,460.0,460.5,3925.5,3926.0,460.25,3925.75
470,65,5,460.5,461.0,3925.5,3926.0,460.75,3925.75
471,66,5,461.0,461.5,3925.5,3926.0,461.25,3925.75
472,67,5,461.5,462.0,3925.5,3926.0,461.75,3925.75
473,68,5,462.0,462.5,3925.5,3926.0,462.25,3925.75
474,69,5,462.5,463.0,3925.5,3926.0,462.75,3925.75
475,70,5,463.0,463.5,3925.5,3926.0,463.25,3925.75
476,71,5,463.5,464.0,3925.5,3926.0,463.75,3925.75
477,72,5,464.0,464.5,3925.5,3926.0,464.25,3925.75
478,73,5,464.5,465.0,3925.5,3926.0,464.75,3925.75
479,74,5,465.0,465.5,3925.5,3926.0,465.25,3925.75
480,75,5,465.5,466.0,3925.5,3926.0,465.75,3925.75
481,76,5,466.0,466.5,3925.5,3926.0,466.25,3925.75
482,77,5,466.5,467.0,3925.5,3926.0,466.75,3925.75
483,78,5,467.0,467.5,3925.5,3926.0,467.25,3925.75
484,79,5,467.5,468.0,3925.5,3926.0,467.75,3925.75
485,80,5,468.0,468.5,3925.5,3926.0,468.25,3925.75
486,0,6,428.0,428.5,3926.0,3926.5,428.25,3926.25
487,1,6,428.5,429.0,3926.0,3926.5,428.75,3926.25
488,2,6,429.0,429.5,3926.0,3926.5,429.25,3926.25
489,3,6,429.5,430.0,3926.0,3926.5,429.75,3926.25
490,4,6,430.0,430.5,3926.0,3926.5,430.25,3926.25
491,5,6,430.5,431.0,3926.0,3926.5,430.75,3926.25
492,6,6,431.0,431.5,3926.0,3926.5,431.25,3926.25
493,7,6,431.5,432.0,3926.0,3926.5,431.75,3926.25
494,8,6,432.0,432.5,3926.0,3926.5,432.25,3926.25
495,9,6,432.5,433.0,3926.0,3926.5,432.75,3926.25
496,10,6,433.0,433.5,3926.0,3926.5,433.25,3926.25
497,11,6,433.5,434.0,3926.0,3926.5,433.75,3926.25
498,12,6,434.0,434.5,3926.0,3926.5,434.25,3926.25
499,13,6,434.5,435.0,3926.0,3926.5,434.75,3926.25
500,14,6,435.0,435.5,3926.0,3926.5,435.25,3926.25
501,15,6,435.5,436.0,3926.0,3926.5,435.75,3926.25
502,16,6,436.0,436.5,3926.0,3926.5,436.25,3926.25
503,17,6,436.5,437.0,3926.0,3926.5,436.75,3926.25
504,18,6,437.0,437.5,3926.0,3926.5,437.25,3926.25
505,19,6,437.5,438.0,3926.0,3926.5,437.75,3926.25
506,20,6,438.0,438.5,3926.0,3926.5,438.25,3926.25
507,21,6,438.5,439.0,3926.0,3926.5,438.75,3926.25
508,22,6,439.0,439.5,3926.0,3926.5,439.25,3926.25
509,23,6,439.5,440.0,3926.0,3926.5,439.75,3926.25
510,24,6,440.0,440.5,3926.0,3926.5,440.25,3926.25
511,25,6,440.5,441.0,3926.0,3926.5,440.75,3926.25
512,26,6,441.0,441.5,3926.0,3926.5,441.25,3926.25
513,27,6,441.5,442.0,3926.0,3926.5,441.75,3926.25
514,28,6,442.0,442.5,3926.0,3926.5,442.25,3926.25
515,29,6,442.5,443.0,3926.0,3926.5,442.75,3926.25
516,30,6,443.0,443.5,3926.0,3926.5,443.25,3926.25
517,31,6,443.5,444.0,3926.0,3926.5,443.75,3926.25
518,32,6,444.0,444.5,3926.0,3926.5,444.25,3926.25
519,33,6,444.5,445.0,3926.0,3926.5,444.75,3926.25
520,34,6,445.0,445.5,3926.0,3926.5,445.25,3926.25
521,35,6,445.5,446.0,3926.0,3926.5,445.75,3926.25
522,36,6,446.0,446.5,3926.0,3926.5,446.25,3926.25
523,37,6,446.5,447.0,3926.0,3926.5,446.75,3926.25
524,38,6,447.0,447.5,3926.0,3926.5,447.25,3926.25
525,39,6,447.5,448.0,3926.0,3926.5,447.75,3926.25
526,40,6,448.0,448.5,3926.0,3926.5,448.25,3926.25
527,41,6,448.5,449.0,3926.0,3926.5,448.75,3926.25
528,42,6,449.0,449.5,3926.0,3926.5,449.25,3926.25
529,43,6,449.5,450.0,3926.0,3926.5,449.75,3926.25
530,44,6,450.0,450.5,3926.0,3926.5,450.25,3926.25
531,45,6,450.5,451.0,3926.0,3926.5,450.75,3926.25
532,46,6,451.0,451.5,3926.0,3926.5,451.25,3926.25
533,47,6,451.5,452.0,3926.0,3926.5,451.75,3926.25
534,48,6,452.0,452.5,3926.0,3926.5,452.25,3926.25
535,49,6,452.5,453.0,3926.0,3926.5,452.75,3926.25
536,50,6,453.0,453.5,3926.0,3926.5,453.25,3926.25
537,51,6,453.5,454.0,3926.0,3926.5,453.75,3926.25
538,52,6,454.0,454.5,3926.0,3926.5,454.25,3926.25
539,53,6,454.5,455.0,3926.0,3926.5,454.75,3926.25
540,54,6,455.0,455.5,3926.0,3926.5,455.25,3926.25
541,55,6,455.5,456.0,3926.0,3926.5,455.75,3926.25
542,56,6,456.0,456.5,3926.0,3926.5,456.25,3926.25
543,57,6,456.5,457.0,3926.0,3926.5,456.75,3926.25
544,58,6,457.0,457.5,3926.0,3926.5,457.25,3926.25
545,59,6,457.5,458.0,3926.0,3926.5,457.75,3926.25
546,60,6,458.0,458.5,3926.0,3926.5,458.25,3926.25
547,61,6,458.5,459.0,3926.0,3926.5,458.75,3926.25
548,62,6,459.0,459.5,3926.0,3926.5,459.25,3926.25
549,63,6,459.5,460.0,3926.0,3926.5,459.75,3926.25
550,64,6,460.0,460.5,3926.0,3926.5,460.25,3926.25
551,65,6,460.5,461.0,3926.0,3926.5,460.75,3926.25
552,66,6,461.0,461.5,3926.0,3926.5,461.25,3926.25
553,67,6,461.5,462.0,3926.0,3926.5,461.75,3926.25
554,68,6,462.0,462.5,3926.0,3926.5,462.25,3926.25
555,69,6,462.5,463.0,3926.0,3926.5,462.75,3926.25
556,70,6,463.0,463.5,3926.0,3926.5,463.25,3926.25
557,71,6,463.5,464.0,3926.0,3926.5,463.75,3926.25
558,72,6,464.0,464.5,3926.0,3926.5,464.25,3926.25
559,73,6,464.5,465.0,3926.0,3926.5,464.75,3926.25
560,74,6,465.0,465.5,3926.0,3926.5,465.25,3926.25
561,75,6,465.5,466.0,3926.0,3926.5,465.75,3926.25
562,76,6,466.0,466.5,3926.0,3926.5,466.25,3926.25
563,77,6,466.5,467.0,3926.0,3926.5,466.75,3926.25
564,78,6,467.0,467.5,3926.0,3926.5,467.25,3926.25
565,79,6,467.5,468.0,3926.0,3926.5,467.75,3926.25
566,80,6,468.0,468.5,3926.0,3926.5,468.25,3926.25
567,0,7,428.0,428.5,3926.5,3927.0,428.25,3926.75
568,1,7,428.5,429.0,3926.5,3927.0,428.75,3926.75
569,2,7,429.0,429.5,3926.5,3927.0,429.25,3926.75
570,3,7,429.5,430.0,3926.5,3927.0,429.75,3926.75
571,4,7,430.0,430.5,3926.5,3927.0,430.25,3926.75
572,5,7,430.5,431.0,3926.5,3927.0,430.75,3926.75
573,6,7,431.0,431.5,3926.5,3927.0,431.25,3926.75
574,7,7,431.5,432.0,3926.5,3927.0,431.75,3926.75
575,8,7,432.0,432.5,3926.5,3927.0,432.25,3926.75
576,9,7,432.5,433.0,3926.5,3927.0,432.75,3926.75
577,10,7,433.0,433.5,3926.5,3927.0,433.25,3926.75
578,11,7,433.5,434.0,3926.5,3927.0,433.75,3926.75
579,12,7,434.0,434.5,3926.5,3927.0,434.25,3926.75
580,13,7,434.5,435.0,3926.5,3927.0,434.75,3926.75
581,14,7,435.0,435.5,3926.5,3927.0,435.25,3926.75
582,15,7,435.5,436.0,3926.5,3927.0,435.75,3926.75
583,16,7,436.0,436.5,3926.5,3927.0,436.25,3926.75
584,17,7,436.5,437.0,3926.5,3927.0,436.75,3926.75
585,18,7,437.0,437.5,3926.5,3927.0,437.25,3926.75
586,19,7,437.5,438.0,3926.5,3927.0,437.75,3926.75
587,20,7,438.0,438.5,3926.5,3927.0,438.25,3926.75
588,21,7,438.5,439.0,3926.5,3927.0,438.75,3926.75
589,22,7,439.0,439.5,3926.5,3927.0,439.25,3926.75
590,23,7,439.5,440.0,3926.5,3927.0,439.75,3926.75
591,24,7,440.0,440.5,3926.5,3927.0,440.25,3926.75
592,25,7,440.5,441.0,3926.5,3927.0,440.75,3926.75
593,26,7,441.0,441.5,3926.5,3927.0,441.25,3926.75
594,27,7,441.5,442.0,3926.5,3927.0,441.75,3926.75
595,28,7,442.0,442.5,3926.5,3927.0,442.25,3926.75
596,29,7,442.5,443.0,3926.5,3927.0,442.75,3926.75
597,30,7,443.0,443.5,3926.5,3927.0,443.25,3926.75
598,31,7,443.5,444.0,3926.5,3927.0,443.75,3926.75
599,32,7,444.0,444.5,3926.5,3927.0,444.25,3926.75
600,33,7,444.5,445.0,3926.5,3927.0,444.75,3926.75
601,34,7,445.0,445.5,3926.5,3927.0,445.25,3926.75
602,35,7,445.5,446.0,3926.5,3927.0,445.75,3926.75
603,36,7,446.0,446.5,3926.5,3927.0,446.25,3926.75
604,37,7,446.5,447.0,3926.5,3927.0,446.75,3926.75
605,38,7,447.0,447.5,3926.5,3927.0,447.25,3926.75
606,39,7,447.5,448.0,3926.5,3927.0,447.75,3926.75
607,40,7,448.0,448.5,3926.5,3927.0,448.25,3926.75
608,41,7,448.5,449.0,3926.5,3927.0,448.75,3926.75
609,42,7,449.0,449.5,3926.5,3927.0,449.25,3926.75
610,43,7,449.5,450.0,3926.5,3927.0,449.75,3926.75
611,44,7,450.0,450.5,3926.5,3927.0,450.25,3926.75
612,45,7,450.5,451.0,3926.5,3927.0,450.75,3926.75
613,46,7,451.0,451.5,3926.5,3927.0,451.25,3926.75
614,47,7,451.5,452.0,3926.5,3927.0,451.75,3926.75
615,48,7,452.0,452.5,3926.5,3927.0,452.25,3926.75
616,49,7,452.5,453.0,3926.5,3927.0,452.75,3926.75
617,50,7,453.0,453.5,3926.5,3927.0,453.25,3926.75
618,51,7,453.5,454.0,3926.5,3927.0,453.75,3926.75
619,52,7,454.0,454.5,3926.5,3927.0,454.25,3926.75
620,53,7,454.5,455.0,3926.5,3927.0,454.75,3926.75
621,54,7,455.0,455.5,3926.5,3927.0,455.25,3926.75
622,55,7,455.5,456.0,3926.5,3927.0,455.75,3926.75
623,56,7,456.0,456.5,3926.5,3927.0,456.25,3926.75
624,57,7,456.5,457.0,3926.5,3927.0,456.75,3926.75
625,58,7,457.0,457.5,3926.5,3927.0,457.25,3926.75
626,59,7,457.5,458.0,3926.5,3927.0,457.75,3926.75
627,60,7,458.0,458.5,3926.5,3927.0,458.25,3926.75
628,61,7,458.5,459.0,3926.5,3927.0,458.75,3926.75
629,62,7,459.0,459.5,3926.5,3927.0,459.25,3926.75
630,63,7,459.5,460.0,3926.5,3927.0,459.75,3926.75
631,64,7,460.0,460.5,3926.5,3927.0,460.25,3926.75
632,65,7,460.5,461.0,3926.5,3927.0,460.75,3926.75
633,66,7,461.0,461.5,3926.5,3927.0,461.25,3926.75
634,67,7,461.5,462.0,3926.5,3927.0,461.75,3926.75
635,68,7,462.0,462.5,3926.5,3927.0,462.25,3926.75
636,69,7,462.5,463.0,3926.5,3927.0,462.75,3926.75
637,70,7,463.0,463.5,3926.5,3927.0,463.25,3926.75
638,71,7,463.5,464.0,3926.5,3927.0,463.75,3926.75
639,72,7,464.0,464.5,3926.5,3927.0,464.25,3926.75
640,73,7,464.5,465.0,3926.5,3927.0,464.75,3926.75
641,74,7,465.0,465.5,3926.5,3927.0,465.25,3926.75
642,75,7,465.5,466.0,3926.5,3927.0,465.75,3926.75
643,76,7,466.0,466.5,3926.5,3927.0,466.25,3926.75
644,77,7,466.5,467.0,3926.5,3927.0,466.75,3926.75
645,78,7,467.0,467.5,3926.5,3927.0,467.25,3926.75
646,79,7,467.5,468.0,3926.5,3927.0,467.75,3926.75
647,80,7,468.0,468.5,3926.5,3927.0,468.25,3926.75
648,0,8,428.0,428.5,3927.0,3927.5,428.25,3927.25
649,1,8,428.5,429.0,3927.0,3927.5,428.75,3927.25
650,2,8,429.0,429.5,3927.0,3927.5,429.25,3927.25
651,3,8,429.5,430.0,3927.0,3927.5,429.75,3927.25
652,4,8,430.0,430.5,3927.0,3927.5,430.25,3927.25
653,5,8,430.5,431.0,3927.0,3927.5,430.75,3927.25
654,6,8,431.0,431.5,3927.0,3927.5,431.25,3927.25
655,7,8,431.5,432.0,3927.0,3927.5,431.75,3927.25
656,8,8,432.0,432.5,3927.0,3927.5,432.25,3927.25
657,9,8,432.5,433.0,3927.0,3927.5,432.75,3927.25
658,10,8,433.0,433.5,3927.0,3927.5,433.25,3927.25
659,11,8,433.5,434.0,3927.0,3927.5,433.75,3927.25
660,12,8,434.0,434.5,3927.0,3927.5,434.25,3927.25
661,13,8,434.5,435.0,3927.0,3927.5,434.75,3927.25
662,14,8,435.0,435.5,3927.0,3927.5,435.25,3927.25
663,15,8,435.5,436.0,3927.0,3927.5,435.75,3927.25
664,16,8,436.0,436.5,3927.0,3927.5,436.25,3927.25
665,17,8,436.5,437.0,3927.0,3927.5,436.75,3927.25
666,18,8,437.0,437.5,3927.0,3927.5,437.25,3927.25
667,19,8,437.5,438.0,3927.0,3927.5,437.75,3927.25
668,20,8,438.0,438.5,3927.0,3927.5,438.25,3927.25
669,21,8,438.5,439.0,3927.0,3927.5,438.75,3927.25
670,22,8,439.0,439.5,3927.0,3927.5,439.25,3927.25
671,23,8,439.5,440.0,3927.0,3927.5,439.75,3927.25
672,24,8,440.0,440.5,3927.0,3927.5,440.25,3927.25
673,25,8,440.5,441.0,3927.0,3927.5,440.75,3927.25
674,26,8,441.0,441.5,3927.0,3927.5,441.25,3927.25
675,27,8,441.5,442.0,3927.0,3927.5,441.75,3927.25
676,28,8,442.0,442.5,3927.0,3927.5,442.25,3927.25
677,29,8,442.5,443.0,3927.0,3927.5,442.75,3927.25
678,30,8,443.0,443.5,3927.0,3927.5,443.25,3927.25
679,31,8,443.5,444.0,3927.0,3927.5,443.75,3927.25
680,32,8,444.0,444.5,3927.0,3927.5,444.25,3927.25
681,33,8,444.5,445.0,3927.0,3927.5,444.75,3927.25
682,34,8,445.0,445.5,3927.0,3927.5,445.25,3927.25
683,35,8,445.5,446.0,3927.0,3927.5,445.75,3927.25
684,36,8,446.0,446.5,3927.0,3927.5,446.25,3927.25
685,37,8,446.5,447.0,3927.0,3927.5,446.75,3927.25
686,38,8,447.0,447.5,3927.0,3927.5,447.25,3927.25
687,39,8,447.5,448.0,3927.0,3927.5,447.75,3927.25
688,40,8,448.0,448.5,3927.0,3927.5,448.25,3927.25
689,41,8,448.5,449.0,3927.0,3927.5,448.75,3927.25
690,42,8,449.0,449.5,3927.0,3927.5,449.25,3927.25
691,43,8,449.5,450.0,3927.0,3927.5,449.75,3927.25
692,44,8,450.0,450.5,3927.0,3927.5,450.25,3927.25
693,45,8,450.5,451.0,3927.0,3927.5,450.75,3927.25
694,46,8,451.0,451.5,3927.0,3927.5,451.25,3927.25
695,47,8,451.5,452.0,3927.0,3927.5,451.75,3927.25
696,48,8,452.0,452.5,3927.0,3927.5,452.25,3927.25
697,49,8,452.5,453.0,3927.0,3927.5,452.75,3927.25
698,50,8,453.0,453.5,3927.0,3927.5,453.25,3927.25
699,51,8,453.5,454.0,3927.0,3927.5,453.75,3927.25
700,52,8,454.0,454.5,3927.0,3927.5,454.25,3927.25
701,53,8,454.5,455.0,3927.0,3927.5,454.75,3927.25
702,54,8,455.0,455.5,3927.0,3927.5,455.25,3927.25
703,55,8,455.5,456.0,3927.0,3927.5,455.75,3927.25
704,56,8,456.0,456.5,3927.0,3927.5,456.25,3927.25
705,57,8,456.5,457.0,3927.0,3927.5,456.75,3927.25
706,58,8,457.0,457.5,3927.0,3927.5,457.25,3927.25
707,59,8,457.5,458.0,3927.0,3927.5,457.75,3927.25
708,60,8,458.0,458.5,3927.0,3927.5,458.25,3927.25
709,61,8,458.5,459.0,3927.0,3927.5,458.75,3927.25
710,62,8,459.0,459.5,3927.0,3927.5,459.25,3927.25
711,63,8,459.5,460.0,3927.0,3927.5,459.75,3927.25
712,64,8,460.0,460.5,3927.0,3927.5,460.25,3927.25
713,65,8,460.5,461.0,3927.0,3927.5,460.75,3927.25
714,66,8,461.0,461.5,3927.0,3927.5,461.25,3927.25
715,67,8,461.5,462.0,3927.0,3927.5,461.75,3927.25
716,68,8,462.0,462.5,3927.0,3927.5,462.25,3927.25
717,69,8,462.5,463.0,3927.0,3927.5,462.75,3927.25
718,70,8,463.0,463.5,3927.0,3927.5,463.25,3927.25
719,71,8,463.5,464.0,3927.0,3927.5,463.75,3927.25
720,72,8,464.0,464.5,3927.0,3927.5,464.25,3927.25
721,73,8,464.5,465.0,3927.0,3927.5,464.75,3927.25
722,74,8,465.0,465.5,3927.0,3927.5,465.25,3927.25
723,75,8,465.5,466.0,3927.0,3927.5,465.75,3927.25
724,76,8,466.0,466.5,3927.0,3927.5,466.25,3927.25
725,77,8,466.5,467.0,3927.0,3927.5,466.75,3927.25
726,78,8,467.0,467.5,3927.0,3927.5,467.25,3927.25
727,79,8,467.5,468.0,3927.0,3927.5,467.75,3927.25
728,80,8,468.0,468.5,3927.0,3927.5,468.25,3927.25
729,0,9,428.0,428.5,3927.5,3928.0,428.25,3927.75
730,1,9,428.5,429.0,3927.5,3928.0,428.75,3927.75
731,2,9,429.0,429.5,3927.5,3928.0,429.25,3927.75
732,3,9,429.5,430.0,3927.5,3928.0,429.75,3927.75
733,4,9,430.0,430.5,3927.5,3928.0,430.25,3927.75
734,5,9,430.5,431.0,3927.5,3928.0,430.75,3927.75
735,6,9,431.0,431.5,3927.5,3928.0,431.25,3927.75
736,7,9,431.5,432.0,3927.5,3928.0,431.75,3927.75
737,8,9,432.0,432.5,3927.5,3928.0,432.25,3927.75
738,9,9,432.5,433.0,3927.5,3928.0,432.75,3927.75
739,10,9,433.0,433.5,3927.5,3928.0,433.25,3927.75
740,11,9,433.5,434.0,3927.5,3928.0,433.75,3927.75
741,12,9,434.0,434.5,3927.5,3928.0,434.25,3927.75
742,13,9,434.5,435.0,3927.5,3928.0,434.75,3927.75
743,14,9,435.0,435.5,3927.5,3928.0,435.25,3927.75
744,15,9,435.5,436.0,3927.5,3928.0,435.75,3927.75
745,16,9,436.0,436.5,3927.5,3928.0,436.25,3927.75
746,17,9,436.5,437.0,3927.5,3928.0,436.75,3927.75
747,18,9,437.0,437.5,3927.5,3928.0,437.25,3927.75
748,19,9,437.5,438.0,3927.5,3928.0,437.75,3927.75
749,20,9,438.0,438.5,3927.5,3928.0,438.25,3927.75
750,21,9,438.5,439.0,3927.5,3928.0,438.75,3927.75
751,22,9,439.0,439.5,3927.5,3928.0,439.25,3927.75
752,23,9,439.5,440.0,3927.5,3928.0,439.75,3927.75
753,24,9,440.0,440.5,3927.5,3928.0,440.25,3927.75
754,25,9,440.5,441.0,3927.5,3928.0,440.75,3927.75
755,26,9,441.0,441.5,3927.5,3928.0,441.25,3927.75
756,27,9,441.5,442.0,3927.5,3928.0,441.75,3927.75
757,28,9,442.0,442.5,3927.5,3928.0,442.25,3927.75
758,29,9,442.5,443.0,3927.5,3928.0,442.75,3927.75
759,30,9,443.0,443.5,3927.5,3928.0,443.25,3927.75
760,31,9,443.5,444.0,3927.5,3928.0,443.75,3927.75
761,32,9,444.0,444.5,3927.5,3928.0,444.25,3927.75
762,33,9,444.5,445.0,3927.5,3928.0,444.75,3927.75
763,34,9,445.0,445.5,3927.5,3928.0,445.25,3927.75
764,35,9,445.5,446.0,3927.5,3928.0,445.75,3927.75
765,36,9,446.0,446.5,3927.5,3928.0,446.25,3927.75
766,37,9,446.5,447.0,3927.5,3928.0,446.75,3927.75
767,38,9,447.0,447.5,3927.5,3928.0,447.25,3927.75
768,39,9,447.5,448.0,3927.5,3928.0,447.75,3927.75
769,40,9,448.0,448.5,3927.5,3928.0,448.25,3927.75
770,41,9,448.5,449.0,3927.5,3928.0,448.75,3927.75
771,42,9,449.0,449.5,3927.5,3928.0,449.25,3927.75
772,43,9,449.5,450.0,3927.5,3928.0,449.75,3927.75
773,44,9,450.0,450.5,3927.5,3928.0,450.25,3927.75
774,45,9,450.5,451.0,3927.5,3928.0,450.75,3927.75
775,46,9,451.0,451.5,3927.5,3928.0,451.25,3927.75
776,47,9,451.5,452.0,3927.5,3928.0,451.75,3927.75
777,48,9,452.0,452.5,3927.5,3928.0,452.25,3927.75
778,49,9,452.5,453.0,3927.5,3928.0,452.75,3927.75
779,50,9,453.0,453.5,3927.5,3928.0,453.25,3927.75
780,51,9,453.5,454.0,3927.5,3928.0,453.75,3927.75
781,52,9,454.0,454.5,3927.5,3928.0,454.25,3927.75
782,53,9,454.5,455.0,3927.5,3928.0,454.75,3927.75
783,54,9,455.0,455.5,3927.5,3928.0,455.25,3927.75
784,55,9,455.5,456.0,3927.5,3928.0,455.75,3927.75
785,56,9,456.0,456.5,3927.5,3928.0,456.25,3927.75
786,57,9,456.5,457.0,3927.5,3928.0,456.75,3927.75
787,58,9,457.0,457.5,3927.5,3928.0,457.25,3927.75
788,59,9,457.5,458.0,3927.5,3928.0,457.75,3927.75
789,60,9,458.0,458.5,3927.5,3928.0,458.25,3927.75
790,61,9,458.5,459.0,3927.5,3928.0,458.75,3927.75
791,62,9,459.0,459.5,3927.5,3928.0,459.25,3927.75
792,63,9,459.5,460.0,3927.5,3928.0,459.75,3927.75
793,64,9,460.0,460.5,3927.5,3928.0,460.25,3927.75
794,65,9,460.5,461.0,3927.5,3928.0,460.75,3927.75
795,66,9,461.0,461.5,3927.5,3928.0,461.25,3927.75
796,67,9,461.5,462.0,3927.5,3928.0,461.75,3927.75
797,68,9,462.0,462.5,3927.5,3928.0,462.25,3927.75
798,69,9,462.5,463.0,3927.5,3928.0,462.75,3927.75
799,70,9,463.0,463.5,3927.5,3928.0,463.25,3927.75
800,71,9,463.5,464.0,3927.5,3928.0,463.75,3927.75
801,72,9,464.0,464.5,3927.5,3928.0,464.25,3927.75
802,73,9,464.5,465.0,3927.5,3928.0,464.75,3927.75
803,74,9,465.0,465.5,3927.5,3928.0,465.25,3927.75
804,75,9,465.5,466.0,3927.5,3928.0,465.75,3927.75
805,76,9,466.0,466.5,3927.5,3928.0,466.25,3927.75
806,77,9,466.5,467.0,3927.5,3928.0,466.75,3927.75
807,78,9,467.0,467.5,3927.5,3928.0,467.25,3927.75
808,79,9,467.5,468.0,3927.5,3928.0,467.75,3927.75
809,80,9,468.0,468.5,3927.5,3928.0,468.25,3927.75
810,0,10,428.0,428.5,3928.0,3928.5,428.25,3928.25
811,1,10,428.5,429.0,3928.0,3928.5,428.75,3928.25
812,2,10,429.0,429.5,3928.0,3928.5,429.25,3928.25
813,3,10,429.5,430.0,3928.0,3928.5,429.75,3928.25
814,4,10,430.0,430.5,3928.0,3928.5,430.25,3928.25
815,5,10,430.5,431.0,3928.0,3928.5,430.75,3928.25
816,6,10,431.0,431.5,3928.0,3928.5,431.25,3928.25
817,7,10,431.5,432.0,3928.0,3928.5,431.75,3928.25
818,8,10,432.0,432.5,3928.0,3928.5,432.25,3928.25
819,9,10,432.5,433.0,3928.0,3928.5,432.75,3928.25
820,10,10,433.0,433.5,3928.0,3928.5,433.25,3928.25
821,11,10,433.5,434.0,3928.0,3928.5,433.75,3928.25
822,12,10,434.0,434.5,3928.0,3928.5,434.25,3928.25
823,13,10,434.5,435.0,3928.0,3928.5,434.75,3928.25
824,14,10,435.0,435.5,3928.0,3928.5,435.25,3928.25
825,15,10,435.5,436.0,3928.0,3928.5,435.75,3928.25
826,16,10,436.0,436.5,3928.0,3928.5,436.25,3928.25
827,17,10,436.5,437.0,3928.0,3928.5,436.75,3928.25
828,18,10,437.0,437.5,3928.0,3928.5,437.25,3928.25
829,19,10,437.5,438.0,3928.0,3928.5,437.75,3928.25
830,20,10,438.0,438.5,3928.0,3928.5,438.25,3928.25
831,21,10,438.5,439.0,3928.0,3928.5,438.75,3928.25
832,22,10,439.0,439.5,3928.0,3928.5,439.25,3928.25
833,23,10,439.5,440.0,3928.0,3928.5,439.75,3928.25
834,24,10,440.0,440.5,3928.0,3928.5,440.25,3928.25
835,25,10,440.5,441.0,3928.0,3928.5,440.75,3928.25
836,26,10,441.0,441.5,3928.0,3928.5,441.25,3928.25
