domain,cell_id,x_km,y_km,event_count,cumulative_energy,first_activation_hours,peak_rate_time_30m_hours,peak_rate_time_1h_hours,first_nonzero_bin_30m_hours,first_nonzero_bin_1h_hours,longitude,latitude,distance_to_Mw6.4_km,distance_to_Mw7.1_km
Mw7.1_neighborhood,310,-0.18815743406583962,5.88924860887942,24,2432573074.737062,2.23055,31.75,31.5,2.25,2.5,-117.54585495887959,35.73793599595412,6.0070082068077895,6.0104076400856545
Mw7.1_neighborhood,311,0.3118425659341604,5.88924860887942,27,352253373.3641473,1.9171333333333331,4.25,11.5,1.75,1.5,-117.54032771893937,35.73793596457591,5.624424925684869,6.373774391990982
Mw7.1_neighborhood,312,0.8118425659341604,5.88924860887942,17,11249658761.954748,0.1255444444444444,4.75,4.5,0.25,0.5,-117.53480047902096,35.737935679503465,5.2615742789277755,6.754628043053149
Mw7.1_neighborhood,313,1.3118425659341604,5.88924860887942,7,34646650.46134601,6.056172222222223,6.25,6.5,6.25,6.5,-117.52927323915951,35.73793514073681,4.92282155279708,7.150174823037546
Mw7.1_neighborhood,314,1.8118425659341604,5.88924860887942,5,498342492.5333547,3.544916666666667,3.75,12.5,3.75,3.5,-117.52374599938999,35.73793434827593,4.613478101030996,7.558108228915488
Mw7.1_neighborhood,315,2.3118425659341604,5.88924860887942,1,13803842.64602884,4.026255555555555,4.25,4.5,4.25,4.5,-117.51821875974748,35.73793330212084,4.339837362932126,7.976528066771909
Mw7.1_neighborhood,316,2.8118425659341604,5.88924860887942,0,0.0,,,,,,-117.51269152026707,35.737932002271556,4.109038389296305,8.403868156985807
Mw7.1_neighborhood,317,3.3118425659341604,5.88924860887942,0,0.0,,,,,,-117.50716428098374,35.73793044872811,3.9286390305956957,8.838834764831844
Mw7.1_neighborhood,318,3.8118425659341604,5.88924860887942,1,30549211.13215509,3.5202444444444443,3.75,3.5,3.75,3.5,-117.50163704193258,35.73792864149052,3.8058130249302837,9.280355596635292
Mw7.1_neighborhood,319,4.31184256593416,5.88924860887942,0,0.0,,,,,,-117.49610980314863,35.73792658055882,3.7462275596575956,9.72753822917186
Mw7.1_neighborhood,320,-13.68815743406584,6.38924860887942,0,0.0,,,,,,-117.69509884045884,35.74234730230801,18.687557707795882,9.981232388838565
Mw7.1_neighborhood,321,-13.18815743406584,6.38924860887942,0,0.0,,,,,,-117.68957130185206,35.74235412128906,18.200956602063815,9.519716382329886
Mw7.1_neighborhood,322,-12.68815743406584,6.38924860887942,0,0.0,,,,,,-117.6840437623205,35.7423606865539,17.71510173208778,9.06228448019593
Mw7.1_neighborhood,323,-12.18815743406584,6.38924860887942,0,0.0,,,,,,-117.67851622189927,35.742366998102405,17.230056225277636,8.609587678861281
Mw7.1_neighborhood,324,-11.68815743406584,6.38924860887942,0,0.0,,,,,,-117.6729886806234,35.74237305593451,16.745890411508064,8.162413858657253
Mw7.1_neighborhood,325,-11.18815743406584,6.38924860887942,0,0.0,,,,,,-117.66746113852795,35.742378860050096,16.26268286053217,7.72172260574025
Mw7.1_neighborhood,326,-10.68815743406584,6.38924860887942,0,0.0,,,,,,-117.661933595648,35.74238441044907,15.780521600069369,7.288689868556625
Mw7.1_neighborhood,327,-10.18815743406584,6.38924860887942,0,0.0,,,,,,-117.65640605201858,35.74238970713138,15.299505551430904,6.86476510887299
Mw7.1_neighborhood,328,-9.68815743406584,6.38924860887942,0,0.0,,,,,,-117.65087850767479,35.7423947500969,14.8197462281334,6.451743950281969
Mw7.1_neighborhood,329,-9.18815743406584,6.38924860887942,0,0.0,,,,,,-117.64535096265163,35.74239953934558,14.341369753767708,6.051859218455101
Mw7.1_neighborhood,330,-8.68815743406584,6.38924860887942,0,0.0,,,,,,-117.63982341698423,35.742404074877335,13.864519269065637,5.667892024377316
Mw7.1_neighborhood,331,-8.18815743406584,6.38924860887942,0,0.0,,,,,,-117.6342958707076,35.74240835669209,13.38935781545558,5.303300858899106
Mw7.1_neighborhood,332,-7.68815743406584,6.38924860887942,0,0.0,,,,,,-117.6287683238568,35.74241238478979,12.916071804473315,4.962358310319801
Mw7.1_neighborhood,333,-7.18815743406584,6.38924860887942,0,0.0,,,,,,-117.62324077646693,35.742416159170375,12.444875210556338,4.650268809434568
Mw7.1_neighborhood,334,-6.68815743406584,6.38924860887942,0,0.0,,,,,,-117.61771322857304,35.74241967983377,11.976014660742896,4.373213921133975
Mw7.1_neighborhood,335,-6.18815743406584,6.38924860887942,0,0.0,,,,,,-117.61218568021015,35.74242294677993,11.509775640834095,4.138236339311712
Mw7.1_neighborhood,336,-5.68815743406584,6.38924860887942,0,0.0,,,,,,-117.60665813141333,35.74242596000881,11.046490096421895,3.952847075210474
Mw7.1_neighborhood,337,-5.18815743406584,6.38924860887942,0,0.0,,,,,,-117.60113058221766,35.742428719520355,10.586545782187697,3.8242646351945884
Mw7.1_neighborhood,338,-4.68815743406584,6.38924860887942,0,0.0,,,,,,-117.59560303265822,35.74243122531451,10.130397807902966,3.758324094593227
Mw7.1_neighborhood,339,-4.18815743406584,6.38924860887942,0,0.0,,,,,,-117.59007548277003,35.74243347739127,9.678582948674581,3.758324094593227
