domain,resolution,bin_start,bin_end,bin_center,hours_since_main64_bin_center,count,rate_per_hour,energy_joule,cumulative_count,cumulative_energy_joule,normalized_cumulative_count_fraction,normalized_cumulative_energy_fraction,rate_change_per_hour,energy_change_joule,rate_change_z,energy_change_z
All_region,1h,2019-07-04 00:00:00+00:00,2019-07-04 01:00:00+00:00,2019-07-04 00:30:00+00:00,-17.06362222222222,1,1.0,616595.0018614822,1,616595.0018614822,,,,,,
All_region,1h,2019-07-04 01:00:00+00:00,2019-07-04 02:00:00+00:00,2019-07-04 01:30:00+00:00,-16.06362222222222,0,0.0,0.0,1,616595.0018614822,,,-1.0,-616595.0018614822,-0.22483025315886507,-1.3107021225180193e-05
All_region,1h,2019-07-04 02:00:00+00:00,2019-07-04 03:00:00+00:00,2019-07-04 02:30:00+00:00,-15.063622222222222,1,1.0,278612.1168629772,2,895207.1187244593,,,1.0,278612.1168629772,0.22483025315886507,5.922485453645952e-06
All_region,1h,2019-07-04 03:00:00+00:00,2019-07-04 04:00:00+00:00,2019-07-04 03:30:00+00:00,-14.063622222222222,1,1.0,1318256.7385564074,3,2213463.8572808667,,,0.0,1039644.6216934302,0.0,2.2099829032090406e-05
All_region,1h,2019-07-04 04:00:00+00:00,2019-07-04 05:00:00+00:00,2019-07-04 04:30:00+00:00,-13.063622222222222,0,0.0,0.0,3,2213463.8572808667,,,-1.0,-1318256.7385564074,-0.22483025315886507,-2.8022314485736356e-05
All_region,1h,2019-07-04 05:00:00+00:00,2019-07-04 06:00:00+00:00,2019-07-04 05:30:00+00:00,-12.063622222222222,2,2.0,1950569.9569075955,5,4164033.814188462,,,2.0,1950569.9569075955,0.44966050631773014,4.146345940074632e-05
All_region,1h,2019-07-04 06:00:00+00:00,2019-07-04 07:00:00+00:00,2019-07-04 06:30:00+00:00,-11.063622222222222,1,1.0,149623.5656094433,6,4313657.379797906,,,-1.0,-1800946.3912981523,-0.22483025315886507,-3.828289639859815e-05
All_region,1h,2019-07-04 07:00:00+00:00,2019-07-04 08:00:00+00:00,2019-07-04 07:30:00+00:00,-10.063622222222222,0,0.0,0.0,6,4313657.379797906,,,-1.0,-149623.5656094433,-0.22483025315886507,-3.1805630021481735e-06
All_region,1h,2019-07-04 08:00:00+00:00,2019-07-04 09:00:00+00:00,2019-07-04 08:30:00+00:00,-9.063622222222222,0,0.0,0.0,6,4313657.379797906,,,0.0,0.0,0.0,0.0
All_region,1h,2019-07-04 09:00:00+00:00,2019-07-04 10:00:00+00:00,2019-07-04 09:30:00+00:00,-8.063622222222222,0,0.0,0.0,6,4313657.379797906,,,0.0,0.0,0.0,0.0
All_region,1h,2019-07-04 10:00:00+00:00,2019-07-04 11:00:00+00:00,2019-07-04 10:30:00+00:00,-7.0636222222222225,0,0.0,0.0,6,4313657.379797906,,,0.0,0.0,0.0,0.0
All_region,1h,2019-07-04 11:00:00+00:00,2019-07-04 12:00:00+00:00,2019-07-04 11:30:00+00:00,-6.0636222222222225,2,2.0,1071976.2515075407,8,5385633.631305447,,,2.0,1071976.2515075407,0.44966050631773014,2.2787105699820215e-05
All_region,1h,2019-07-04 12:00:00+00:00,2019-07-04 13:00:00+00:00,2019-07-04 12:30:00+00:00,-5.0636222222222225,0,0.0,0.0,8,5385633.631305447,,,-2.0,-1071976.2515075407,-0.44966050631773014,-2.2787105699820215e-05
All_region,1h,2019-07-04 13:00:00+00:00,2019-07-04 14:00:00+00:00,2019-07-04 13:30:00+00:00,-4.0636222222222225,0,0.0,0.0,8,5385633.631305447,,,0.0,0.0,0.0,0.0
All_region,1h,2019-07-04 14:00:00+00:00,2019-07-04 15:00:00+00:00,2019-07-04 14:30:00+00:00,-3.063622222222222,0,0.0,0.0,8,5385633.631305447,,,0.0,0.0,0.0,0.0
All_region,1h,2019-07-04 15:00:00+00:00,2019-07-04 16:00:00+00:00,2019-07-04 15:30:00+00:00,-2.063622222222222,2,2.0,1210433.5194041051,10,6596067.150709552,,,2.0,1210433.5194041051,0.44966050631773014,2.573030560189859e-05
All_region,1h,2019-07-04 16:00:00+00:00,2019-07-04 17:00:00+00:00,2019-07-04 16:30:00+00:00,-1.0636222222222222,4,4.0,24433616.01951705,14,31029683.1702266,,,2.0,23223182.500112943,0.44966050631773014,0.0004936574980761747
All_region,1h,2019-07-04 17:00:00+00:00,2019-07-04 18:00:00+00:00,2019-07-04 17:30:00+00:00,-0.06362222222222222,83,83.0,253944663082959.12,97,253944694112642.28,0.017506855093862055,0.08215463103244164,79.0,253944638649343.1,17.76158999955034,5398.12641806881
All_region,1h,2019-07-04 18:00:00+00:00,2019-07-04 19:00:00+00:00,2019-07-04 18:30:00+00:00,0.9363777777777778,135,135.0,5018780331023.824,232,258963474443666.1,0.04598186036701118,0.08377827628382241,52.0,-248925882751935.3,11.691173164260983,-5291.442225247378
All_region,1h,2019-07-04 19:00:00+00:00,2019-07-04 20:00:00+00:00,2019-07-04 19:30:00+00:00,1.9363777777777778,140,140.0,1172516342505.234,372,260135990786171.3,0.07551149546509175,0.08415760163104011,5.0,-3846263988518.5903,1.1241512657943253,-81.76041580448079
All_region,1h,2019-07-04 20:00:00+00:00,2019-07-04 21:00:00+00:00,2019-07-04 20:30:00+00:00,2.936377777777778,142,142.0,237443337594.37396,514,260373434123765.7,0.10546298249314491,0.08423441785373349,2.0,-935073004910.8599,0.44966050631773014,-19.876939782935466
All_region,1h,2019-07-04 21:00:00+00:00,2019-07-04 22:00:00+00:00,2019-07-04 21:30:00+00:00,3.936377777777778,136,136.0,55249091570.09319,650,260428683215335.78,0.13414891373128032,0.08425229170340497,-6.0,-182194246024.28076,-1.3489815189531904,-3.8729211922519258
All_region,1h,2019-07-04 22:00:00+00:00,2019-07-04 23:00:00+00:00,2019-07-04 22:30:00+00:00,4.9363777777777775,127,127.0,851977112897.0784,777,261280660328232.88,0.16093651128453912,0.0845279181509483,-9.0,796728021326.9852,-2.0234722784297854,16.93612671964955
All_region,1h,2019-07-04 23:00:00+00:00,2019-07-05 00:00:00+00:00,2019-07-04 23:30:00+00:00,5.9363777777777775,141,141.0,316171980834.8683,918,261596832309067.75,0.190677072347606,0.08463020418489342,14.0,-535805132062.2101,3.147623544224111,-11.389662934824656
All_region,1h,2019-07-05 00:00:00+00:00,2019-07-05 01:00:00+00:00,2019-07-05 00:30:00+00:00,6.9363777777777775,143,143.0,519404002693.48663,1061,262116236311761.25,0.22083948534064543,0.08479823860499115,2.0,203232021858.61835,0.44966050631773014,4.320123283671394
All_region,1h,2019-07-05 01:00:00+00:00,2019-07-05 02:00:00+00:00,2019-07-05 01:30:00+00:00,7.9363777777777775,138,138.0,13060050152.227394,1199,262129296361913.47,0.24994726850875343,0.08480246371288866,-5.0,-506343952541.2592,-1.1241512657943253,-10.763403714211163
All_region,1h,2019-07-05 02:00:00+00:00,2019-07-05 03:00:00+00:00,2019-07-05 02:30:00+00:00,8.936377777777778,157,157.0,177067724464.84738,1356,262306364086378.3,0.28306264501160094,0.08485974758487304,19.0,164007674312.62,4.271774810018436,3.4863274301903426
All_region,1h,2019-07-05 03:00:00+00:00,2019-07-05 04:00:00+00:00,2019-07-05 03:30:00+00:00,9.936377777777778,139,139.0,29273188557.17027,1495,262335637274935.47,0.3123813541446952,0.08486921786857919,-18.0,-147794535907.67712,-4.046944556859571,-3.141683136028338
All_region,1h,2019-07-05 04:00:00+00:00,2019-07-05 05:00:00+00:00,2019-07-05 04:30:00+00:00,10.936377777777778,141,141.0,61003329521.31647,1636,262396640604456.78,0.3421219152077621,0.08488895329427285,2.0,31730140964.1462,0.44966050631773014,0.6744907594765952
All_region,1h,2019-07-05 05:00:00+00:00,2019-07-05 06:00:00+00:00,2019-07-05 05:30:00+00:00,11.936377777777778,144,144.0,20579347719.344025,1780,262417219952176.12,0.3724952541657878,0.08489561099953133,3.0,-40423981801.97244,0.6744907594765952,-0.859296598067103
All_region,1h,2019-07-05 06:00:00+00:00,2019-07-05 07:00:00+00:00,2019-07-05 06:30:00+00:00,12.936377777777778,141,141.0,70584417321.18466,1921,262487804369497.3,0.40223581522885465,0.084918446040407,-3.0,50005069601.84064,-0.6744907594765952,1.0629627334948417
All_region,1h,2019-07-05 07:00:00+00:00,2019-07-05 08:00:00+00:00,2019-07-05 07:30:00+00:00,13.936377777777778,142,142.0,131979995156.02118,2063,262619784364653.34,0.4321873022569078,0.0849611434047622,1.0,61395577834.83652,0.22483025315886507,1.3050918988704086
All_region,1h,2019-07-05 08:00:00+00:00,2019-07-05 09:00:00+00:00,2019-07-05 08:30:00+00:00,14.936377777777778,140,140.0,40311551943.93894,2203,262660095916597.28,0.4617169373549884,0.08497418475257432,-2.0,-91668443212.08224,-0.44966050631773014,-1.9486052063878125
All_region,1h,2019-07-05 09:00:00+00:00,2019-07-05 10:00:00+00:00,2019-07-05 09:30:00+00:00,15.936377777777778,142,142.0,23428901047.239326,2345,262683524817644.53,0.49166842438304154,0.08498176432797341,2.0,-16882650896.699615,0.44966050631773014,-0.3588761877282619
All_region,1h,2019-07-05 10:00:00+00:00,2019-07-05 11:00:00+00:00,2019-07-05 10:30:00+00:00,16.93637777777778,137,137.0,36908892052.7392,2482,262720433709697.28,0.5205652815861632,0.08499370486797767,-5.0,13479991005.49987,-1.1241512657943253,0.28654550830111425
All_region,1h,2019-07-05 11:00:00+00:00,2019-07-05 12:00:00+00:00,2019-07-05 11:30:00+00:00,17.93637777777778,152,152.0,7253225698317.935,2634,269973659408015.22,0.5526260282640794,0.08734022427817559,15.0,7216316806265.195,3.372453797382976,153.39796343109316
All_region,1h,2019-07-05 12:00:00+00:00,2019-07-05 13:00:00+00:00,2019-07-05 12:30:00+00:00,18.93637777777778,149,149.0,358068467618.4505,2783,270331727875633.66,0.5840539970470365,0.08745606440840085,-3.0,-6895157230699.484,-0.6744907594765952,-146.57104241989222
All_region,1h,2019-07-05 13:00:00+00:00,2019-07-05 14:00:00+00:00,2019-07-05 13:30:00+00:00,19.93637777777778,147,147.0,6246651167.954692,2930,270337974526801.62,0.6150601139000211,0.08745808528694843,-2.0,-351821816450.4958,-0.44966050631773014,-7.478711312574073
All_region,1h,2019-07-05 14:00:00+00:00,2019-07-05 15:00:00+00:00,2019-07-05 14:30:00+00:00,20.93637777777778,135,135.0,87033592686.9994,3065,270425008119488.62,0.6435351191731702,0.08748624186487301,-12.0,80786941519.04471,-2.697963037906381,1.7172960436117612
All_region,1h,2019-07-05 15:00:00+00:00,2019-07-05 16:00:00+00:00,2019-07-05 15:30:00+00:00,21.93637777777778,152,152.0,7414579140.899326,3217,270432422698629.53,0.6755958658510862,0.08748864058436641,17.0,-79619013546.10008,3.822114303700706,-1.692469282634698
All_region,1h,2019-07-05 16:00:00+00:00,2019-07-05 17:00:00+00:00,2019-07-05 16:30:00+00:00,22.93637777777778,164,164.0,2359535391.5719366,3381,270434782234021.1,0.7101877241088378,0.08748940392688816,12.0,-5055043749.32739,2.697963037906381,-0.10745556729558614
All_region,1h,2019-07-05 17:00:00+00:00,2019-07-05 18:00:00+00:00,2019-07-05 17:30:00+00:00,23.93637777777778,143,143.0,163441076460.53934,3524,270598223310481.62,0.7403501371018772,0.08754227938868817,-21.0,161081541068.9674,-4.721435316336167,3.424126325062222
All_region,1h,2019-07-05 18:00:00+00:00,2019-07-05 19:00:00+00:00,2019-07-05 18:30:00+00:00,24.93637777777778,144,144.0,4052754794.427107,3668,270602276065276.06,0.770723476059903,0.08754359051124046,1.0,-159388321666.11224,0.22483025315886507,-3.388133391961711
All_region,1h,2019-07-05 19:00:00+00:00,2019-07-05 20:00:00+00:00,2019-07-05 19:30:00+00:00,25.93637777777778,151,151.0,2162894643.85106,3819,270604438959919.9,0.8025732967728327,0.08754429023774493,7.0,-1889860150.576047,1.5738117721120555,-0.040172945014865936
All_region,1h,2019-07-05 20:00:00+00:00,2019-07-05 21:00:00+00:00,2019-07-05 20:30:00+00:00,26.93637777777778,134,134.0,3420521830.2655406,3953,270607859481750.16,0.8308373760809956,0.08754539682413856,-17.0,1257627186.4144807,-3.822114303700706,0.026733506071139567
All_region,1h,2019-07-05 21:00:00+00:00,2019-07-05 22:00:00+00:00,2019-07-05 21:30:00+00:00,27.93637777777778,143,143.0,7225465454.176704,4096,270615084947204.34,0.860999789074035,0.08754773436272362,9.0,3804943623.911164,2.0234722784297854,0.08088206470804522
All_region,1h,2019-07-05 22:00:00+00:00,2019-07-05 23:00:00+00:00,2019-07-05 22:30:00+00:00,28.93637777777778,139,139.0,8469947735.692942,4235,270623554894940.03,0.8903184982071293,0.08755047450863825,-4.0,1244482281.5162373,-0.8993210126354603,0.026454083521517673
All_region,1h,2019-07-05 23:00:00+00:00,2019-07-06 00:00:00+00:00,2019-07-05 23:30:00+00:00,29.93637777777778,127,127.0,3725124817.5719695,4362,270627280019757.6,0.9171060957603882,0.08755167963833549,-12.0,-4744822918.120972,-2.697963037906381,-0.10086117226020601
All_region,1h,2019-07-06 00:00:00+00:00,2019-07-06 01:00:00+00:00,2019-07-06 00:30:00+00:00,30.93637777777778,116,116.0,108947632329.96683,4478,270736227652087.56,0.9415735076987978,0.08758692571292223,-11.0,105222507512.39485,-2.4731327847475155,2.2367252980773724
All_region,1h,2019-07-06 01:00:00+00:00,2019-07-06 02:00:00+00:00,2019-07-06 01:30:00+00:00,31.93637777777778,114,114.0,1926647175.6003387,4592,270738154299263.16,0.9656190677072347,0.08758754901008438,-2.0,-107020985154.36649,-0.44966050631773014,-2.2749557160262186
All_region,1h,2019-07-06 02:00:00+00:00,2019-07-06 03:00:00+00:00,2019-07-06 02:30:00+00:00,32.93637777777778,119,119.0,5560028657.661001,4711,270743714327920.8,0.9907192575406032,0.08758934775669851,5.0,3633381482.0606623,1.1241512657943253,0.07723515121072001
All_region,1h,2019-07-06 03:00:00+00:00,2019-07-06 04:00:00+00:00,2019-07-06 03:30:00+00:00,33.93637777777778,44,44.0,2820313508385578.5,4755,3091057222713499.5,1.0,1.0,-75.0,2820307948356921.0,-16.86226898691488,59951.56631023572
Mw64_neighborhood,1h,2019-07-04 00:00:00+00:00,2019-07-04 01:00:00+00:00,2019-07-04 00:30:00+00:00,-17.06362222222222,0,0.0,0.0,0,0.0,,,,,,
Mw64_neighborhood,1h,2019-07-04 01:00:00+00:00,2019-07-04 02:00:00+00:00,2019-07-04 01:30:00+00:00,-16.06362222222222,0,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0
Mw64_neighborhood,1h,2019-07-04 02:00:00+00:00,2019-07-04 03:00:00+00:00,2019-07-04 02:30:00+00:00,-15.063622222222222,0,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0
Mw64_neighborhood,1h,2019-07-04 03:00:00+00:00,2019-07-04 04:00:00+00:00,2019-07-04 03:30:00+00:00,-14.063622222222222,0,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0
Mw64_neighborhood,1h,2019-07-04 04:00:00+00:00,2019-07-04 05:00:00+00:00,2019-07-04 04:30:00+00:00,-13.063622222222222,0,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0
Mw64_neighborhood,1h,2019-07-04 05:00:00+00:00,2019-07-04 06:00:00+00:00,2019-07-04 05:30:00+00:00,-12.063622222222222,0,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0
Mw64_neighborhood,1h,2019-07-04 06:00:00+00:00,2019-07-04 07:00:00+00:00,2019-07-04 06:30:00+00:00,-11.063622222222222,0,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0
Mw64_neighborhood,1h,2019-07-04 07:00:00+00:00,2019-07-04 08:00:00+00:00,2019-07-04 07:30:00+00:00,-10.063622222222222,0,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0
Mw64_neighborhood,1h,2019-07-04 08:00:00+00:00,2019-07-04 09:00:00+00:00,2019-07-04 08:30:00+00:00,-9.063622222222222,0,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0
Mw64_neighborhood,1h,2019-07-04 09:00:00+00:00,2019-07-04 10:00:00+00:00,2019-07-04 09:30:00+00:00,-8.063622222222222,0,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0
Mw64_neighborhood,1h,2019-07-04 10:00:00+00:00,2019-07-04 11:00:00+00:00,2019-07-04 10:30:00+00:00,-7.0636222222222225,0,0.0,0.0,0,0.0,,,0.0,0.0,0.0,0.0
Mw64_neighborhood,1h,2019-07-04 11:00:00+00:00,2019-07-04 12:00:00+00:00,2019-07-04 11:30:00+00:00,-6.0636222222222225,1,1.0,105925.37251772876,1,105925.37251772876,,,1.0,105925.37251772876,0.22483025315886507,1.6748103356657e-05
Mw64_neighborhood,1h,2019-07-04 12:00:00+00:00,2019-07-04 13:00:00+00:00,2019-07-04 12:30:00+00:00,-5.0636222222222225,0,0.0,0.0,1,105925.37251772876,,,-1.0,-105925.37251772876,-0.22483025315886507,-1.6748103356657e-05
Mw64_neighborhood,1h,2019-07-04 13:00:00+00:00,2019-07-04 14:00:00+00:00,2019-07-04 13:30:00+00:00,-4.0636222222222225,0,0.0,0.0,1,105925.37251772876,,,0.0,0.0,0.0,0.0
Mw64_neighborhood,1h,2019-07-04 14:00:00+00:00,2019-07-04 15:00:00+00:00,2019-07-04 14:30:00+00:00,-3.063622222222222,0,0.0,0.0,1,105925.37251772876,,,0.0,0.0,0.0,0.0
Mw64_neighborhood,1h,2019-07-04 15:00:00+00:00,2019-07-04 16:00:00+00:00,2019-07-04 15:30:00+00:00,-2.063622222222222,2,2.0,1210433.5194041051,3,1316358.8919218339,,,2.0,1210433.5194041051,0.44966050631773014,0.00019138441723156588
Mw64_neighborhood,1h,2019-07-04 16:00:00+00:00,2019-07-04 17:00:00+00:00,2019-07-04 16:30:00+00:00,-1.0636222222222222,4,4.0,24433616.01951705,7,25749974.911438882,,,2.0,23223182.500112943,0.44966050631773014,0.003671870596606134
Mw64_neighborhood,1h,2019-07-04 17:00:00+00:00,2019-07-04 18:00:00+00:00,2019-07-04 17:30:00+00:00,-0.06362222222222222,72,72.0,253931112903545.38,79,253931138653520.28,0.021071115013169446,0.9383418622043453,68.0,253931088469929.34,15.288457214802824,40149.626232855466
Mw64_neighborhood,1h,2019-07-04 18:00:00+00:00,2019-07-04 19:00:00+00:00,2019-07-04 18:30:00+00:00,0.9363777777777778,110,110.0,3605072324378.79,189,257536210977899.06,0.053263096283289436,0.9516635471273105,38.0,-250326040579166.6,8.543549620036872,-39579.62385056422
Mw64_neighborhood,1h,2019-07-04 19:00:00+00:00,2019-07-04 20:00:00+00:00,2019-07-04 19:30:00+00:00,1.9363777777777778,108,108.0,1165643348748.2478,297,258701854326647.3,0.0848697688030436,0.9559709041030822,-2.0,-2439428975630.542,-0.44966050631773014,-385.7037048252644
Mw64_neighborhood,1h,2019-07-04 20:00:00+00:00,2019-07-04 21:00:00+00:00,2019-07-04 20:30:00+00:00,2.936377777777778,105,105.0,227343344749.14026,402,258929197671396.44,0.11559847819724905,0.9568109972095645,-3.0,-938300003999.1075,-0.6744907594765952,-148.35676356860156
Mw64_neighborhood,1h,2019-07-04 21:00:00+00:00,2019-07-04 22:00:00+00:00,2019-07-04 21:30:00+00:00,3.936377777777778,105,105.0,40164235410.71442,507,258969361906807.16,0.1463271875914545,0.9569594145618865,0.0,-187179109338.42584,0.0,-29.595317862887565
Mw64_neighborhood,1h,2019-07-04 22:00:00+00:00,2019-07-04 23:00:00+00:00,2019-07-04 22:30:00+00:00,4.9363777777777775,93,93.0,850142179440.8129,600,259819504086247.97,0.17354404448346503,0.9601009122171894,-12.0,809977944030.0984,-2.697963037906381,128.0674686412658
Mw64_neighborhood,1h,2019-07-04 23:00:00+00:00,2019-07-05 00:00:00+00:00,2019-07-04 23:30:00+00:00,5.9363777777777775,102,102.0,110143305859.65466,702,259929647392107.62,0.20339479075212175,0.9605079205335313,9.0,-739998873581.1582,2.0234722784297854,-117.00291746883099
Mw64_neighborhood,1h,2019-07-05 00:00:00+00:00,2019-07-05 01:00:00+00:00,2019-07-05 00:30:00+00:00,6.9363777777777775,95,95.0,457728244498.4526,797,260387375636606.06,0.2311969563944981,0.9621993460875529,-7.0,347584938638.7979,-1.5738117721120555,54.95745107307073
Mw64_neighborhood,1h,2019-07-05 01:00:00+00:00,2019-07-05 02:00:00+00:00,2019-07-05 01:30:00+00:00,7.9363777777777775,97,97.0,11525732161.858652,894,260398901368767.9,0.25958443078724025,0.9622419366817354,2.0,-446202512336.59393,0.44966050631773014,-70.55010161387472
Mw64_neighborhood,1h,2019-07-05 02:00:00+00:00,2019-07-05 03:00:00+00:00,2019-07-05 02:30:00+00:00,8.936377777777778,104,104.0,161494580787.83975,998,260560395949555.75,0.29002048580626283,0.9628387013866967,7.0,149968848625.9811,1.5738117721120555,23.71191828139568
Mw64_neighborhood,1h,2019-07-05 03:00:00+00:00,2019-07-05 04:00:00+00:00,2019-07-05 03:30:00+00:00,9.936377777777778,93,93.0,23015463329.452385,1091,260583411412885.2,0.31723734269827336,0.9629237495419743,-11.0,-138479117458.38736,-2.4731327847475155,-21.895250559950032
Mw64_neighborhood,1h,2019-07-05 04:00:00+00:00,2019-07-05 05:00:00+00:00,2019-07-05 04:30:00+00:00,10.936377777777778,102,102.0,60293216327.54461,1193,260643704629212.72,0.34708808896693005,0.9631465487422778,9.0,37277752998.092224,2.0234722784297854,5.894070941421371
Mw64_neighborhood,1h,2019-07-05 05:00:00+00:00,2019-07-05 06:00:00+00:00,2019-07-05 05:30:00+00:00,11.936377777777778,103,103.0,11033095832.03009,1296,260654737725044.75,0.3772314896107697,0.9631873189164031,1.0,-49260120495.51452,0.22483025315886507,-7.78863052175882
Mw64_neighborhood,1h,2019-07-05 06:00:00+00:00,2019-07-05 07:00:00+00:00,2019-07-05 06:30:00+00:00,12.936377777777778,102,102.0,9378356335.532194,1398,260664116081380.28,0.4070822358794264,0.9632219743953937,-1.0,-1654739496.4978962,-0.22483025315886507,-0.2616346533126506
Mw64_neighborhood,1h,2019-07-05 07:00:00+00:00,2019-07-05 08:00:00+00:00,2019-07-05 07:30:00+00:00,13.936377777777778,103,103.0,131367153455.63202,1501,260795483234835.9,0.437225636523266,0.9637074103783914,1.0,121988797120.09982,0.22483025315886507,19.28792822682538
Mw64_neighborhood,1h,2019-07-05 08:00:00+00:00,2019-07-05 09:00:00+00:00,2019-07-05 08:30:00+00:00,14.936377777777778,106,106.0,26936663641.915512,1607,260822419898477.8,0.46824700029265437,0.9638069483941718,3.0,-104430489813.7165,0.6744907594765952,-16.511744027085744
Mw64_neighborhood,1h,2019-07-05 09:00:00+00:00,2019-07-05 10:00:00+00:00,2019-07-05 09:30:00+00:00,15.936377777777778,103,103.0,22670766576.68597,1710,260845090665054.5,0.498390400936494,0.9638907228048138,-3.0,-4265897065.229542,-0.6744907594765952,-0.6744907594765952
Mw64_neighborhood,1h,2019-07-05 10:00:00+00:00,2019-07-05 11:00:00+00:00,2019-07-05 10:30:00+00:00,16.93637777777778,94,94.0,7078625355.252512,1804,260852169290409.75,0.5258999122036875,0.9639168801764795,-9.0,-15592141221.433458,-2.0234722784297854,-2.4653091749519485
Mw64_neighborhood,1h,2019-07-05 11:00:00+00:00,2019-07-05 12:00:00+00:00,2019-07-05 11:30:00+00:00,17.93637777777778,127,127.0,7250188828096.97,1931,268102358118506.72,0.5630670178519169,0.990708223736155,33.0,7243110202741.717,7.419398354242547,1145.2247503672618
Mw64_neighborhood,1h,2019-07-05 12:00:00+00:00,2019-07-05 13:00:00+00:00,2019-07-05 12:30:00+00:00,18.93637777777778,114,114.0,356931838470.7608,2045,268459289956977.47,0.5964296166227685,0.9920271802128191,-13.0,-6893256989626.209,-2.9227932910652457,-1089.908657219358
Mw64_neighborhood,1h,2019-07-05 13:00:00+00:00,2019-07-05 14:00:00+00:00,2019-07-05 13:30:00+00:00,19.93637777777778,108,108.0,4904486567.448261,2153,268464194443544.9,0.6280362891425226,0.9920453035731519,-6.0,-352027351903.31256,-1.3489815189531904,-55.65985121326965
Mw64_neighborhood,1h,2019-07-05 14:00:00+00:00,2019-07-05 15:00:00+00:00,2019-07-05 14:30:00+00:00,20.93637777777778,95,95.0,84375664598.61845,2248,268548570108143.53,0.655838454784899,0.9923570937170965,-13.0,79471178031.1702,-2.9227932910652457,12.56537005162346
Mw64_neighborhood,1h,2019-07-05 15:00:00+00:00,2019-07-05 16:00:00+00:00,2019-07-05 15:30:00+00:00,21.93637777777778,105,105.0,7152494701.832429,2353,268555722602845.38,0.6865671641791045,0.9923835240553137,10.0,-77223169896.78603,2.2483025315886507,-12.209932334612173
Mw64_neighborhood,1h,2019-07-05 16:00:00+00:00,2019-07-05 17:00:00+00:00,2019-07-05 16:30:00+00:00,22.93637777777778,118,118.0,1688463297.586072,2471,268557411066142.97,0.7211003804506877,0.9923897633687119,13.0,-5464031404.246357,2.9227932910652457,-0.8639305251158901
Mw64_neighborhood,1h,2019-07-05 17:00:00+00:00,2019-07-05 18:00:00+00:00,2019-07-05 17:30:00+00:00,23.93637777777778,105,105.0,2735692624.4244113,2576,268560146758767.4,0.7518290898448932,0.9923998724683109,-13.0,1047229326.8383393,-2.9227932910652457,0.16557982839357321
Mw64_neighborhood,1h,2019-07-05 18:00:00+00:00,2019-07-05 19:00:00+00:00,2019-07-05 18:30:00+00:00,24.93637777777778,99,99.0,3293172085.005614,2675,268563439930852.4,0.7808018729880012,0.9924120416002911,-6.0,557479460.5812025,-1.3489815189531904,0.08814435487082835
Mw64_neighborhood,1h,2019-07-05 19:00:00+00:00,2019-07-05 20:00:00+00:00,2019-07-05 19:30:00+00:00,25.93637777777778,109,109.0,1905518934.738683,2784,268565345449787.16,0.8127011998829382,0.992419082991026,10.0,-1387653150.2669308,2.2483025315886507,-0.21940501913242239
Mw64_neighborhood,1h,2019-07-05 20:00:00+00:00,2019-07-05 21:00:00+00:00,2019-07-05 20:30:00+00:00,26.93637777777778,89,89.0,2882568469.402006,2873,268568228018256.56,0.8387474392742171,0.9924297348352784,-20.0,977049534.6633232,-4.496605063177301,0.15448354064911277
Mw64_neighborhood,1h,2019-07-05 21:00:00+00:00,2019-07-05 22:00:00+00:00,2019-07-05 21:30:00+00:00,27.93637777777778,89,89.0,5508490632.399055,2962,268573736508888.97,0.8647936786654961,0.9924500901485713,0.0,2625922162.9970484,0.0,0.41519056999351184
Mw64_neighborhood,1h,2019-07-05 22:00:00+00:00,2019-07-05 23:00:00+00:00,2019-07-05 22:30:00+00:00,28.93637777777778,88,88.0,4213696030.533436,3050,268577950204919.5,0.8905472636815921,0.9924656608572365,-1.0,-1294794601.8656187,-0.22483025315886507,-0.20472294127695848
Mw64_neighborhood,1h,2019-07-05 23:00:00+00:00,2019-07-06 00:00:00+00:00,2019-07-05 23:30:00+00:00,29.93637777777778,91,91.0,2061050250.8811142,3141,268580011255170.38,0.9171788118232368,0.9924732769768541,3.0,-2152645779.652322,0.6744907594765952,-0.3403597565999064
Mw64_neighborhood,1h,2019-07-06 00:00:00+00:00,2019-07-06 01:00:00+00:00,2019-07-06 00:30:00+00:00,30.93637777777778,85,85.0,102925094648.9508,3226,268682936349819.3,0.9420544337137841,0.9928536121152942,-6.0,100864044398.06969,-1.3489815189531904,15.947845170585321
Mw64_neighborhood,1h,2019-07-06 01:00:00+00:00,2019-07-06 02:00:00+00:00,2019-07-06 01:30:00+00:00,31.93637777777778,78,78.0,1839852500.6546388,3304,268684776202319.97,0.9648814749780509,0.9928604108513842,-7.0,-101085242148.29617,-1.5738117721120555,-15.982819253706277
Mw64_neighborhood,1h,2019-07-06 02:00:00+00:00,2019-07-06 03:00:00+00:00,2019-07-06 02:30:00+00:00,32.93637777777778,85,85.0,1537147871.720576,3389,268686313350191.7,0.9897570968685981,0.9928660910147165,7.0,-302704628.9340627,1.5738117721120555,-0.047861322470946856
