cell_id,total_events,first_event_bin_index,first_event_count,onset_bin_index,onset_count,future_active_bins,window_cumulative_count,quality_flag,first_event_time_hr_from_64,onset_time_hr_from_64,onset_time_min_from_64
770,0,,0,,,,,inactive,,,
771,0,,0,,,,,inactive,,,
772,0,,0,,,,,inactive,,,
773,0,,0,,,,,inactive,,,
774,0,,0,,,,,inactive,,,
775,0,,0,,,,,inactive,,,
776,0,,0,,,,,inactive,,,
777,0,,0,,,,,inactive,,,
778,0,,0,,,,,inactive,,,
779,0,,0,,,,,inactive,,,
780,0,,0,,,,,inactive,,,
781,0,,0,,,,,inactive,,,
782,0,,0,,,,,inactive,,,
783,0,,0,,,,,inactive,,,
784,0,,0,,,,,inactive,,,
785,0,,0,,,,,inactive,,,
786,0,,0,,,,,inactive,,,
787,1,48.0,1,,,,,insufficient_data,24.0,,
788,0,,0,,,,,inactive,,,
789,0,,0,,,,,inactive,,,
790,0,,0,,,,,inactive,,,
791,0,,0,,,,,inactive,,,
792,0,,0,,,,,inactive,,,
793,0,,0,,,,,inactive,,,
794,0,,0,,,,,inactive,,,
795,1,26.0,1,,,,,insufficient_data,13.0,,
796,0,,0,,,,,inactive,,,
797,0,,0,,,,,inactive,,,
798,0,,0,,,,,inactive,,,
799,0,,0,,,,,inactive,,,
800,0,,0,,,,,inactive,,,
801,0,,0,,,,,inactive,,,
802,0,,0,,,,,inactive,,,
803,0,,0,,,,,inactive,,,
804,0,,0,,,,,inactive,,,
805,0,,0,,,,,inactive,,,
806,0,,0,,,,,inactive,,,
807,0,,0,,,,,inactive,,,
808,0,,0,,,,,inactive,,,
809,0,,0,,,,,inactive,,,
810,0,,0,,,,,inactive,,,
811,0,,0,,,,,inactive,,,
812,0,,0,,,,,inactive,,,
813,0,,0,,,,,inactive,,,
814,0,,0,,,,,inactive,,,
815,0,,0,,,,,inactive,,,
816,0,,0,,,,,inactive,,,
817,0,,0,,,,,inactive,,,
818,0,,0,,,,,inactive,,,
819,0,,0,,,,,inactive,,,
820,0,,0,,,,,inactive,,,
821,0,,0,,,,,inactive,,,
822,0,,0,,,,,inactive,,,
823,0,,0,,,,,inactive,,,
824,0,,0,,,,,inactive,,,
825,0,,0,,,,,inactive,,,
826,0,,0,,,,,inactive,,,
827,0,,0,,,,,inactive,,,
828,0,,0,,,,,inactive,,,
829,0,,0,,,,,inactive,,,
830,0,,0,,,,,inactive,,,
831,0,,0,,,,,inactive,,,
832,0,,0,,,,,inactive,,,
833,0,,0,,,,,inactive,,,
834,0,,0,,,,,inactive,,,
835,0,,0,,,,,inactive,,,
836,0,,0,,,,,inactive,,,
837,0,,0,,,,,inactive,,,
838,0,,0,,,,,inactive,,,
839,0,,0,,,,,inactive,,,
840,0,,0,,,,,inactive,,,
841,0,,0,,,,,inactive,,,
842,0,,0,,,,,inactive,,,
843,0,,0,,,,,inactive,,,
844,0,,0,,,,,inactive,,,
845,0,,0,,,,,inactive,,,
846,0,,0,,,,,inactive,,,
847,0,,0,,,,,inactive,,,
848,0,,0,,,,,inactive,,,
849,0,,0,,,,,inactive,,,
850,0,,0,,,,,inactive,,,
851,0,,0,,,,,inactive,,,
852,0,,0,,,,,inactive,,,
853,0,,0,,,,,inactive,,,
854,0,,0,,,,,inactive,,,
855,0,,0,,,,,inactive,,,
856,0,,0,,,,,inactive,,,
857,0,,0,,,,,inactive,,,
858,0,,0,,,,,inactive,,,
859,0,,0,,,,,inactive,,,
860,0,,0,,,,,inactive,,,
861,0,,0,,,,,inactive,,,
862,0,,0,,,,,inactive,,,
863,0,,0,,,,,inactive,,,
864,0,,0,,,,,inactive,,,
865,0,,0,,,,,inactive,,,
866,0,,0,,,,,inactive,,,
867,0,,0,,,,,inactive,,,
868,0,,0,,,,,inactive,,,
869,0,,0,,,,,inactive,,,
870,0,,0,,,,,inactive,,,
871,0,,0,,,,,inactive,,,
872,0,,0,,,,,inactive,,,
873,0,,0,,,,,inactive,,,
874,0,,0,,,,,inactive,,,
875,0,,0,,,,,inactive,,,
876,0,,0,,,,,inactive,,,
877,0,,0,,,,,inactive,,,
878,0,,0,,,,,inactive,,,
879,0,,0,,,,,inactive,,,
880,0,,0,,,,,inactive,,,
881,0,,0,,,,,inactive,,,
882,0,,0,,,,,inactive,,,
883,0,,0,,,,,inactive,,,
884,0,,0,,,,,inactive,,,
885,0,,0,,,,,inactive,,,
886,0,,0,,,,,inactive,,,
887,0,,0,,,,,inactive,,,
888,0,,0,,,,,inactive,,,
889,0,,0,,,,,inactive,,,
890,0,,0,,,,,inactive,,,
891,0,,0,,,,,inactive,,,
892,0,,0,,,,,inactive,,,
893,0,,0,,,,,inactive,,,
894,0,,0,,,,,inactive,,,
895,0,,0,,,,,inactive,,,
896,0,,0,,,,,inactive,,,
897,0,,0,,,,,inactive,,,
898,0,,0,,,,,inactive,,,
899,0,,0,,,,,inactive,,,
900,0,,0,,,,,inactive,,,
901,0,,0,,,,,inactive,,,
902,0,,0,,,,,inactive,,,
903,0,,0,,,,,inactive,,,
904,0,,0,,,,,inactive,,,
905,0,,0,,,,,inactive,,,
906,0,,0,,,,,inactive,,,
907,0,,0,,,,,inactive,,,
908,0,,0,,,,,inactive,,,
909,0,,0,,,,,inactive,,,
910,0,,0,,,,,inactive,,,
911,0,,0,,,,,inactive,,,
912,0,,0,,,,,inactive,,,
913,0,,0,,,,,inactive,,,
914,0,,0,,,,,inactive,,,
915,0,,0,,,,,inactive,,,
916,0,,0,,,,,inactive,,,
917,0,,0,,,,,inactive,,,
918,0,,0,,,,,inactive,,,
919,0,,0,,,,,inactive,,,
920,0,,0,,,,,inactive,,,
921,0,,0,,,,,inactive,,,
922,0,,0,,,,,inactive,,,
923,0,,0,,,,,inactive,,,
924,0,,0,,,,,inactive,,,
925,0,,0,,,,,inactive,,,
926,0,,0,,,,,inactive,,,
927,0,,0,,,,,inactive,,,
928,0,,0,,,,,inactive,,,
929,0,,0,,,,,inactive,,,
930,0,,0,,,,,inactive,,,
931,0,,0,,,,,inactive,,,
932,0,,0,,,,,inactive,,,
933,0,,0,,,,,inactive,,,
934,0,,0,,,,,inactive,,,
935,0,,0,,,,,inactive,,,
936,0,,0,,,,,inactive,,,
937,0,,0,,,,,inactive,,,
938,0,,0,,,,,inactive,,,
939,0,,0,,,,,inactive,,,
940,0,,0,,,,,inactive,,,
941,0,,0,,,,,inactive,,,
942,0,,0,,,,,inactive,,,
943,0,,0,,,,,inactive,,,
944,0,,0,,,,,inactive,,,
945,0,,0,,,,,inactive,,,
946,0,,0,,,,,inactive,,,
947,0,,0,,,,,inactive,,,
948,0,,0,,,,,inactive,,,
949,0,,0,,,,,inactive,,,
950,0,,0,,,,,inactive,,,
951,0,,0,,,,,inactive,,,
952,0,,0,,,,,inactive,,,
953,0,,0,,,,,inactive,,,
954,0,,0,,,,,inactive,,,
955,0,,0,,,,,inactive,,,
956,0,,0,,,,,inactive,,,
957,0,,0,,,,,inactive,,,
958,0,,0,,,,,inactive,,,
959,0,,0,,,,,inactive,,,
960,0,,0,,,,,inactive,,,
961,0,,0,,,,,inactive,,,
962,0,,0,,,,,inactive,,,
963,0,,0,,,,,inactive,,,
964,0,,0,,,,,inactive,,,
965,0,,0,,,,,inactive,,,
966,0,,0,,,,,inactive,,,
967,0,,0,,,,,inactive,,,
968,0,,0,,,,,inactive,,,
969,0,,0,,,,,inactive,,,
970,0,,0,,,,,inactive,,,
971,0,,0,,,,,inactive,,,
972,0,,0,,,,,inactive,,,
973,0,,0,,,,,inactive,,,
974,0,,0,,,,,inactive,,,
975,0,,0,,,,,inactive,,,
976,0,,0,,,,,inactive,,,
977,0,,0,,,,,inactive,,,
978,0,,0,,,,,inactive,,,
979,0,,0,,,,,inactive,,,
980,0,,0,,,,,inactive,,,
981,0,,0,,,,,inactive,,,
982,0,,0,,,,,inactive,,,
983,0,,0,,,,,inactive,,,
984,0,,0,,,,,inactive,,,
985,0,,0,,,,,inactive,,,
986,0,,0,,,,,inactive,,,
987,0,,0,,,,,inactive,,,
988,0,,0,,,,,inactive,,,
989,0,,0,,,,,inactive,,,
990,0,,0,,,,,inactive,,,
991,0,,0,,,,,inactive,,,
992,0,,0,,,,,inactive,,,
993,0,,0,,,,,inactive,,,
994,1,64.0,1,,,,,insufficient_data,32.0,,
995,0,,0,,,,,inactive,,,
996,0,,0,,,,,inactive,,,
997,0,,0,,,,,inactive,,,
998,0,,0,,,,,inactive,,,
999,0,,0,,,,,inactive,,,
1000,0,,0,,,,,inactive,,,
1001,0,,0,,,,,inactive,,,
1002,0,,0,,,,,inactive,,,
1003,0,,0,,,,,inactive,,,
1004,0,,0,,,,,inactive,,,
1005,0,,0,,,,,inactive,,,
1006,0,,0,,,,,inactive,,,
1007,0,,0,,,,,inactive,,,
1008,0,,0,,,,,inactive,,,
1009,0,,0,,,,,inactive,,,
1010,0,,0,,,,,inactive,,,
1011,1,36.0,1,,,,,insufficient_data,18.0,,
1012,0,,0,,,,,inactive,,,
1013,0,,0,,,,,inactive,,,
1014,0,,0,,,,,inactive,,,
1015,0,,0,,,,,inactive,,,
1016,0,,0,,,,,inactive,,,
1017,0,,0,,,,,inactive,,,
1018,0,,0,,,,,inactive,,,
1019,0,,0,,,,,inactive,,,
1020,0,,0,,,,,inactive,,,
1021,0,,0,,,,,inactive,,,
1022,0,,0,,,,,inactive,,,
1023,0,,0,,,,,inactive,,,
1024,0,,0,,,,,inactive,,,
1025,0,,0,,,,,inactive,,,
1026,0,,0,,,,,inactive,,,
1027,0,,0,,,,,inactive,,,
1028,0,,0,,,,,inactive,,,
1029,0,,0,,,,,inactive,,,
1030,0,,0,,,,,inactive,,,
1031,0,,0,,,,,inactive,,,
1032,0,,0,,,,,inactive,,,
1033,0,,0,,,,,inactive,,,
1034,0,,0,,,,,inactive,,,
1035,0,,0,,,,,inactive,,,
1036,0,,0,,,,,inactive,,,
1037,0,,0,,,,,inactive,,,
1038,0,,0,,,,,inactive,,,
1039,0,,0,,,,,inactive,,,
1040,0,,0,,,,,inactive,,,
1041,0,,0,,,,,inactive,,,
1042,0,,0,,,,,inactive,,,
1043,0,,0,,,,,inactive,,,
1044,0,,0,,,,,inactive,,,
1045,0,,0,,,,,inactive,,,
1046,0,,0,,,,,inactive,,,
1047,0,,0,,,,,inactive,,,
1048,0,,0,,,,,inactive,,,
1049,0,,0,,,,,inactive,,,
1050,0,,0,,,,,inactive,,,
1051,0,,0,,,,,inactive,,,
1052,0,,0,,,,,inactive,,,
1053,1,17.0,1,,,,,insufficient_data,8.5,,
1054,0,,0,,,,,inactive,,,
1055,0,,0,,,,,inactive,,,
1056,0,,0,,,,,inactive,,,
1057,0,,0,,,,,inactive,,,
1058,0,,0,,,,,inactive,,,
1059,0,,0,,,,,inactive,,,
1060,0,,0,,,,,inactive,,,
1061,0,,0,,,,,inactive,,,
1062,0,,0,,,,,inactive,,,
1063,0,,0,,,,,inactive,,,
1064,0,,0,,,,,inactive,,,
1065,0,,0,,,,,inactive,,,
1066,0,,0,,,,,inactive,,,
1067,0,,0,,,,,inactive,,,
1068,0,,0,,,,,inactive,,,
1069,0,,0,,,,,inactive,,,
1070,0,,0,,,,,inactive,,,
1071,0,,0,,,,,inactive,,,
1072,0,,0,,,,,inactive,,,
1073,0,,0,,,,,inactive,,,
1074,0,,0,,,,,inactive,,,
1075,0,,0,,,,,inactive,,,
1076,0,,0,,,,,inactive,,,
1077,0,,0,,,,,inactive,,,
1078,0,,0,,,,,inactive,,,
1079,0,,0,,,,,inactive,,,
1080,0,,0,,,,,inactive,,,
1081,0,,0,,,,,inactive,,,
1082,0,,0,,,,,inactive,,,
1083,0,,0,,,,,inactive,,,
1084,0,,0,,,,,inactive,,,
1085,0,,0,,,,,inactive,,,
1086,0,,0,,,,,inactive,,,
1087,0,,0,,,,,inactive,,,
1088,0,,0,,,,,inactive,,,
1089,0,,0,,,,,inactive,,,
1090,0,,0,,,,,inactive,,,
1091,0,,0,,,,,inactive,,,
1092,0,,0,,,,,inactive,,,
1093,0,,0,,,,,inactive,,,
1094,0,,0,,,,,inactive,,,
1095,0,,0,,,,,inactive,,,
1096,0,,0,,,,,inactive,,,
1097,0,,0,,,,,inactive,,,
1098,0,,0,,,,,inactive,,,
1099,0,,0,,,,,inactive,,,
1100,0,,0,,,,,inactive,,,
1101,0,,0,,,,,inactive,,,
1102,0,,0,,,,,inactive,,,
1103,0,,0,,,,,inactive,,,
1104,0,,0,,,,,inactive,,,
1105,0,,0,,,,,inactive,,,
1106,0,,0,,,,,inactive,,,
1107,0,,0,,,,,inactive,,,
1108,0,,0,,,,,inactive,,,
1109,0,,0,,,,,inactive,,,
1110,0,,0,,,,,inactive,,,
1111,0,,0,,,,,inactive,,,
1112,0,,0,,,,,inactive,,,
1113,0,,0,,,,,inactive,,,
1114,0,,0,,,,,inactive,,,
1115,0,,0,,,,,inactive,,,
1116,0,,0,,,,,inactive,,,
1117,0,,0,,,,,inactive,,,
1118,0,,0,,,,,inactive,,,
1119,0,,0,,,,,inactive,,,
1120,0,,0,,,,,inactive,,,
1121,0,,0,,,,,inactive,,,
1122,0,,0,,,,,inactive,,,
1123,0,,0,,,,,inactive,,,
1124,0,,0,,,,,inactive,,,
1125,0,,0,,,,,inactive,,,
1126,0,,0,,,,,inactive,,,
1127,0,,0,,,,,inactive,,,
1128,0,,0,,,,,inactive,,,
1129,0,,0,,,,,inactive,,,
1130,0,,0,,,,,inactive,,,
1131,0,,0,,,,,inactive,,,
1132,0,,0,,,,,inactive,,,
1133,0,,0,,,,,inactive,,,
1134,0,,0,,,,,inactive,,,
1135,0,,0,,,,,inactive,,,
1136,0,,0,,,,,inactive,,,
1137,0,,0,,,,,inactive,,,
1138,0,,0,,,,,inactive,,,
1139,0,,0,,,,,inactive,,,
1140,0,,0,,,,,inactive,,,
1141,0,,0,,,,,inactive,,,
1142,0,,0,,,,,inactive,,,
1143,0,,0,,,,,inactive,,,
1144,0,,0,,,,,inactive,,,
1145,0,,0,,,,,inactive,,,
1146,0,,0,,,,,inactive,,,
1147,0,,0,,,,,inactive,,,
1148,0,,0,,,,,inactive,,,
1149,0,,0,,,,,inactive,,,
1150,0,,0,,,,,inactive,,,
1151,0,,0,,,,,inactive,,,
1152,0,,0,,,,,inactive,,,
1153,0,,0,,,,,inactive,,,
1154,0,,0,,,,,inactive,,,
1155,0,,0,,,,,inactive,,,
1156,0,,0,,,,,inactive,,,
1157,0,,0,,,,,inactive,,,
1158,0,,0,,,,,inactive,,,
1159,0,,0,,,,,inactive,,,
1160,0,,0,,,,,inactive,,,
1161,0,,0,,,,,inactive,,,
1162,0,,0,,,,,inactive,,,
1163,0,,0,,,,,inactive,,,
1164,0,,0,,,,,inactive,,,
1165,0,,0,,,,,inactive,,,
1166,0,,0,,,,,inactive,,,
1167,0,,0,,,,,inactive,,,
1168,0,,0,,,,,inactive,,,
1169,0,,0,,,,,inactive,,,
1170,0,,0,,,,,inactive,,,
1171,0,,0,,,,,inactive,,,
1172,0,,0,,,,,inactive,,,
1173,0,,0,,,,,inactive,,,
1174,0,,0,,,,,inactive,,,
1175,0,,0,,,,,inactive,,,
1176,0,,0,,,,,inactive,,,
1177,0,,0,,,,,inactive,,,
1178,0,,0,,,,,inactive,,,
1179,0,,0,,,,,inactive,,,
1180,0,,0,,,,,inactive,,,
1181,0,,0,,,,,inactive,,,
1182,0,,0,,,,,inactive,,,
1183,0,,0,,,,,inactive,,,
1184,0,,0,,,,,inactive,,,
1185,0,,0,,,,,inactive,,,
1186,0,,0,,,,,inactive,,,
1187,0,,0,,,,,inactive,,,
1188,0,,0,,,,,inactive,,,
1189,0,,0,,,,,inactive,,,
1190,0,,0,,,,,inactive,,,
1191,0,,0,,,,,inactive,,,
1192,0,,0,,,,,inactive,,,
1193,0,,0,,,,,inactive,,,
1194,0,,0,,,,,inactive,,,
1195,0,,0,,,,,inactive,,,
1196,0,,0,,,,,inactive,,,
1197,0,,0,,,,,inactive,,,
1198,0,,0,,,,,inactive,,,
1199,0,,0,,,,,inactive,,,
1200,0,,0,,,,,inactive,,,
1201,0,,0,,,,,inactive,,,
1202,0,,0,,,,,inactive,,,
1203,0,,0,,,,,inactive,,,
1204,0,,0,,,,,inactive,,,
1205,0,,0,,,,,inactive,,,
1206,0,,0,,,,,inactive,,,
1207,0,,0,,,,,inactive,,,
1208,0,,0,,,,,inactive,,,
1209,0,,0,,,,,inactive,,,
1210,0,,0,,,,,inactive,,,
1211,0,,0,,,,,inactive,,,
1212,0,,0,,,,,inactive,,,
1213,0,,0,,,,,inactive,,,
1214,0,,0,,,,,inactive,,,
1215,0,,0,,,,,inactive,,,
1216,0,,0,,,,,inactive,,,
1217,0,,0,,,,,inactive,,,
1218,0,,0,,,,,inactive,,,
1219,0,,0,,,,,inactive,,,
1220,0,,0,,,,,inactive,,,
1221,0,,0,,,,,inactive,,,
1222,0,,0,,,,,inactive,,,
1223,0,,0,,,,,inactive,,,
1224,0,,0,,,,,inactive,,,
1225,0,,0,,,,,inactive,,,
1226,0,,0,,,,,inactive,,,
1227,0,,0,,,,,inactive,,,
1228,0,,0,,,,,inactive,,,
1229,0,,0,,,,,inactive,,,
1230,0,,0,,,,,inactive,,,
1231,0,,0,,,,,inactive,,,
1232,0,,0,,,,,inactive,,,
1233,0,,0,,,,,inactive,,,
1234,0,,0,,,,,inactive,,,
1235,0,,0,,,,,inactive,,,
1236,0,,0,,,,,inactive,,,
1237,0,,0,,,,,inactive,,,
1238,0,,0,,,,,inactive,,,
1239,0,,0,,,,,inactive,,,
1240,0,,0,,,,,inactive,,,
1241,1,53.0,1,,,,,insufficient_data,26.5,,
1242,0,,0,,,,,inactive,,,
1243,0,,0,,,,,inactive,,,
1244,0,,0,,,,,inactive,,,
1245,0,,0,,,,,inactive,,,
1246,0,,0,,,,,inactive,,,
1247,0,,0,,,,,inactive,,,
1248,0,,0,,,,,inactive,,,
1249,0,,0,,,,,inactive,,,
1250,0,,0,,,,,inactive,,,
1251,0,,0,,,,,inactive,,,
1252,0,,0,,,,,inactive,,,
1253,0,,0,,,,,inactive,,,
1254,0,,0,,,,,inactive,,,
1255,0,,0,,,,,inactive,,,
1256,0,,0,,,,,inactive,,,
1257,0,,0,,,,,inactive,,,
1258,0,,0,,,,,inactive,,,
1259,0,,0,,,,,inactive,,,
1260,0,,0,,,,,inactive,,,
1261,0,,0,,,,,inactive,,,
1262,0,,0,,,,,inactive,,,
1263,0,,0,,,,,inactive,,,
1264,0,,0,,,,,inactive,,,
1265,0,,0,,,,,inactive,,,
1266,0,,0,,,,,inactive,,,
1267,0,,0,,,,,inactive,,,
1268,0,,0,,,,,inactive,,,
1269,0,,0,,,,,inactive,,,
1270,0,,0,,,,,inactive,,,
1271,0,,0,,,,,inactive,,,
1272,0,,0,,,,,inactive,,,
1273,0,,0,,,,,inactive,,,
1274,0,,0,,,,,inactive,,,
1275,0,,0,,,,,inactive,,,
1276,0,,0,,,,,inactive,,,
1277,0,,0,,,,,inactive,,,
1278,0,,0,,,,,inactive,,,
1279,0,,0,,,,,inactive,,,
1280,0,,0,,,,,inactive,,,
1281,0,,0,,,,,inactive,,,
1282,0,,0,,,,,inactive,,,
1283,0,,0,,,,,inactive,,,
1284,0,,0,,,,,inactive,,,
1285,0,,0,,,,,inactive,,,
1286,0,,0,,,,,inactive,,,
1287,0,,0,,,,,inactive,,,
1288,0,,0,,,,,inactive,,,
1289,0,,0,,,,,inactive,,,
1290,0,,0,,,,,inactive,,,
1291,0,,0,,,,,inactive,,,
1292,0,,0,,,,,inactive,,,
1293,0,,0,,,,,inactive,,,
1294,0,,0,,,,,inactive,,,
1295,0,,0,,,,,inactive,,,
1296,0,,0,,,,,inactive,,,
1297,0,,0,,,,,inactive,,,
1298,0,,0,,,,,inactive,,,
1299,0,,0,,,,,inactive,,,
1300,0,,0,,,,,inactive,,,
1301,0,,0,,,,,inactive,,,
1302,0,,0,,,,,inactive,,,
1303,0,,0,,,,,inactive,,,
1304,0,,0,,,,,inactive,,,
1305,0,,0,,,,,inactive,,,
1306,1,32.0,1,,,,,insufficient_data,16.0,,
1307,0,,0,,,,,inactive,,,
1308,0,,0,,,,,inactive,,,
1309,0,,0,,,,,inactive,,,
1310,0,,0,,,,,inactive,,,
1311,0,,0,,,,,inactive,,,
1312,0,,0,,,,,inactive,,,
1313,0,,0,,,,,inactive,,,
1314,0,,0,,,,,inactive,,,
1315,0,,0,,,,,inactive,,,
1316,0,,0,,,,,inactive,,,
1317,0,,0,,,,,inactive,,,
1318,0,,0,,,,,inactive,,,
1319,0,,0,,,,,inactive,,,
1320,0,,0,,,,,inactive,,,
1321,0,,0,,,,,inactive,,,
1322,0,,0,,,,,inactive,,,
1323,0,,0,,,,,inactive,,,
1324,0,,0,,,,,inactive,,,
1325,0,,0,,,,,inactive,,,
1326,0,,0,,,,,inactive,,,
1327,0,,0,,,,,inactive,,,
1328,0,,0,,,,,inactive,,,
1329,0,,0,,,,,inactive,,,
1330,0,,0,,,,,inactive,,,
1331,0,,0,,,,,inactive,,,
1332,1,16.0,1,,,,,insufficient_data,8.0,,
1333,0,,0,,,,,inactive,,,
1334,0,,0,,,,,inactive,,,
1335,0,,0,,,,,inactive,,,
1336,0,,0,,,,,inactive,,,
1337,0,,0,,,,,inactive,,,
1338,0,,0,,,,,inactive,,,
1339,0,,0,,,,,inactive,,,
1340,0,,0,,,,,inactive,,,
1341,0,,0,,,,,inactive,,,
1342,0,,0,,,,,inactive,,,
1343,0,,0,,,,,inactive,,,
1344,0,,0,,,,,inactive,,,
1345,0,,0,,,,,inactive,,,
1346,0,,0,,,,,inactive,,,
1347,0,,0,,,,,inactive,,,
1348,0,,0,,,,,inactive,,,
1349,0,,0,,,,,inactive,,,
1350,0,,0,,,,,inactive,,,
1351,0,,0,,,,,inactive,,,
1352,0,,0,,,,,inactive,,,
1353,0,,0,,,,,inactive,,,
1354,0,,0,,,,,inactive,,,
1355,0,,0,,,,,inactive,,,
1356,0,,0,,,,,inactive,,,
1357,0,,0,,,,,inactive,,,
1358,0,,0,,,,,inactive,,,
1359,0,,0,,,,,inactive,,,
1360,0,,0,,,,,inactive,,,
1361,0,,0,,,,,inactive,,,
1362,0,,0,,,,,inactive,,,
1363,0,,0,,,,,inactive,,,
1364,0,,0,,,,,inactive,,,
1365,0,,0,,,,,inactive,,,
1366,0,,0,,,,,inactive,,,
1367,0,,0,,,,,inactive,,,
1368,0,,0,,,,,inactive,,,
1369,0,,0,,,,,inactive,,,
1370,0,,0,,,,,inactive,,,
1371,0,,0,,,,,inactive,,,
1372,0,,0,,,,,inactive,,,
1373,0,,0,,,,,inactive,,,
1374,0,,0,,,,,inactive,,,
1375,0,,0,,,,,inactive,,,
1376,0,,0,,,,,inactive,,,
1377,0,,0,,,,,inactive,,,
1378,0,,0,,,,,inactive,,,
1379,0,,0,,,,,inactive,,,
1380,0,,0,,,,,inactive,,,
1381,0,,0,,,,,inactive,,,
1382,0,,0,,,,,inactive,,,
1383,0,,0,,,,,inactive,,,
1384,0,,0,,,,,inactive,,,
1385,0,,0,,,,,inactive,,,
1386,0,,0,,,,,inactive,,,
1387,0,,0,,,,,inactive,,,
1388,0,,0,,,,,inactive,,,
1389,0,,0,,,,,inactive,,,
1390,0,,0,,,,,inactive,,,
1391,0,,0,,,,,inactive,,,
1392,0,,0,,,,,inactive,,,
1393,0,,0,,,,,inactive,,,
1394,0,,0,,,,,inactive,,,
1395,0,,0,,,,,inactive,,,
1396,0,,0,,,,,inactive,,,
1397,0,,0,,,,,inactive,,,
1398,0,,0,,,,,inactive,,,
1399,0,,0,,,,,inactive,,,
1400,0,,0,,,,,inactive,,,
1401,0,,0,,,,,inactive,,,
1402,0,,0,,,,,inactive,,,
1403,0,,0,,,,,inactive,,,
1404,0,,0,,,,,inactive,,,
1405,0,,0,,,,,inactive,,,
1406,0,,0,,,,,inactive,,,
1407,0,,0,,,,,inactive,,,
1408,0,,0,,,,,inactive,,,
1409,0,,0,,,,,inactive,,,
1410,0,,0,,,,,inactive,,,
1411,0,,0,,,,,inactive,,,
1412,0,,0,,,,,inactive,,,
1413,0,,0,,,,,inactive,,,
1414,0,,0,,,,,inactive,,,
1415,0,,0,,,,,inactive,,,
1416,0,,0,,,,,inactive,,,
1417,0,,0,,,,,inactive,,,
1418,0,,0,,,,,inactive,,,
1419,0,,0,,,,,inactive,,,
1420,0,,0,,,,,inactive,,,
1421,0,,0,,,,,inactive,,,
1422,0,,0,,,,,inactive,,,
1423,0,,0,,,,,inactive,,,
1424,0,,0,,,,,inactive,,,
1425,0,,0,,,,,inactive,,,
1426,1,24.0,1,,,,,insufficient_data,12.0,,
1427,0,,0,,,,,inactive,,,
1428,0,,0,,,,,inactive,,,
1429,0,,0,,,,,inactive,,,
1430,0,,0,,,,,inactive,,,
1431,0,,0,,,,,inactive,,,
1432,0,,0,,,,,inactive,,,
1433,0,,0,,,,,inactive,,,
1434,0,,0,,,,,inactive,,,
1435,0,,0,,,,,inactive,,,
1436,0,,0,,,,,inactive,,,
1437,0,,0,,,,,inactive,,,
1438,0,,0,,,,,inactive,,,
1439,0,,0,,,,,inactive,,,
1440,0,,0,,,,,inactive,,,
1441,0,,0,,,,,inactive,,,
1442,1,49.0,1,,,,,insufficient_data,24.5,,
1443,1,37.0,1,,,,,insufficient_data,18.5,,
1444,0,,0,,,,,inactive,,,
1445,0,,0,,,,,inactive,,,
1446,0,,0,,,,,inactive,,,
1447,0,,0,,,,,inactive,,,
1448,0,,0,,,,,inactive,,,
1449,0,,0,,,,,inactive,,,
1450,0,,0,,,,,inactive,,,
1451,0,,0,,,,,inactive,,,
1452,0,,0,,,,,inactive,,,
1453,0,,0,,,,,inactive,,,
1454,0,,0,,,,,inactive,,,
1455,0,,0,,,,,inactive,,,
1456,0,,0,,,,,inactive,,,
1457,0,,0,,,,,inactive,,,
1458,0,,0,,,,,inactive,,,
1459,0,,0,,,,,inactive,,,
1460,0,,0,,,,,inactive,,,
1461,0,,0,,,,,inactive,,,
1462,0,,0,,,,,inactive,,,
1463,0,,0,,,,,inactive,,,
1464,0,,0,,,,,inactive,,,
1465,0,,0,,,,,inactive,,,
1466,0,,0,,,,,inactive,,,
1467,0,,0,,,,,inactive,,,
1468,0,,0,,,,,inactive,,,
1469,0,,0,,,,,inactive,,,
1470,0,,0,,,,,inactive,,,
1471,0,,0,,,,,inactive,,,
1472,0,,0,,,,,inactive,,,
1473,0,,0,,,,,inactive,,,
1474,0,,0,,,,,inactive,,,
1475,0,,0,,,,,inactive,,,
1476,0,,0,,,,,inactive,,,
1477,0,,0,,,,,inactive,,,
1478,0,,0,,,,,inactive,,,
1479,0,,0,,,,,inactive,,,
1480,0,,0,,,,,inactive,,,
1481,0,,0,,,,,inactive,,,
1482,0,,0,,,,,inactive,,,
1483,0,,0,,,,,inactive,,,
1484,0,,0,,,,,inactive,,,
1485,0,,0,,,,,inactive,,,
1486,0,,0,,,,,inactive,,,
1487,0,,0,,,,,inactive,,,
1488,0,,0,,,,,inactive,,,
1489,0,,0,,,,,inactive,,,
1490,0,,0,,,,,inactive,,,
1491,0,,0,,,,,inactive,,,
1492,0,,0,,,,,inactive,,,
1493,0,,0,,,,,inactive,,,
1494,0,,0,,,,,inactive,,,
1495,0,,0,,,,,inactive,,,
1496,0,,0,,,,,inactive,,,
1497,0,,0,,,,,inactive,,,
1498,0,,0,,,,,inactive,,,
1499,0,,0,,,,,inactive,,,
1500,0,,0,,,,,inactive,,,
1501,0,,0,,,,,inactive,,,
1502,0,,0,,,,,inactive,,,
1503,0,,0,,,,,inactive,,,
1504,0,,0,,,,,inactive,,,
1505,0,,0,,,,,inactive,,,
1506,0,,0,,,,,inactive,,,
1507,0,,0,,,,,inactive,,,
