mainshock,radius_km,time_window_days,depth_strategy,mag_threshold,metric,value
M3,50.0,60.0,stratified,1.2,post_omori_p,
M3,50.0,60.0,stratified,1.5,n_total,2251.0
M3,50.0,60.0,stratified,1.5,rate_ratio,4.447941888619854
M3,50.0,60.0,stratified,1.5,post_omori_p,
M3,50.0,60.0,stratified,2.0,n_total,1132.0
M3,50.0,60.0,stratified,2.0,rate_ratio,4.921465968586388
M3,50.0,60.0,stratified,2.0,post_omori_p,
M3,50.0,60.0,stratified,2.5,n_total,562.0
M3,50.0,60.0,stratified,2.5,rate_ratio,4.4466019417475735
M3,50.0,60.0,stratified,2.5,post_omori_p,
M3,50.0,90.0,all,,n_total,3654.0
M3,50.0,90.0,all,,rate_ratio,3.170091324200913
M3,50.0,90.0,all,,post_omori_p,
M3,50.0,90.0,all,1.2,n_total,3251.0
M3,50.0,90.0,all,1.2,rate_ratio,3.253926701570681
M3,50.0,90.0,all,1.2,post_omori_p,
M3,50.0,90.0,all,1.5,n_total,2444.0
M3,50.0,90.0,all,1.5,rate_ratio,3.6181474480151214
M3,50.0,90.0,all,1.5,post_omori_p,
M3,50.0,90.0,all,2.0,n_total,1213.0
M3,50.0,90.0,all,2.0,rate_ratio,4.050000000000001
M3,50.0,90.0,all,2.0,post_omori_p,
M3,50.0,90.0,all,2.5,n_total,599.0
M3,50.0,90.0,all,2.5,rate_ratio,3.784
M3,50.0,90.0,all,2.5,post_omori_p,
M3,50.0,90.0,mainshock_window,,n_total,3654.0
M3,50.0,90.0,mainshock_window,,rate_ratio,3.170091324200913
M3,50.0,90.0,mainshock_window,,post_omori_p,
M3,50.0,90.0,mainshock_window,1.2,n_total,3251.0
M3,50.0,90.0,mainshock_window,1.2,rate_ratio,3.253926701570681
M3,50.0,90.0,mainshock_window,1.2,post_omori_p,
M3,50.0,90.0,mainshock_window,1.5,n_total,2444.0
M3,50.0,90.0,mainshock_window,1.5,rate_ratio,3.6181474480151214
M3,50.0,90.0,mainshock_window,1.5,post_omori_p,
M3,50.0,90.0,mainshock_window,2.0,n_total,1213.0
M3,50.0,90.0,mainshock_window,2.0,rate_ratio,4.050000000000001
M3,50.0,90.0,mainshock_window,2.0,post_omori_p,
M3,50.0,90.0,mainshock_window,2.5,n_total,599.0
M3,50.0,90.0,mainshock_window,2.5,rate_ratio,3.784
M3,50.0,90.0,mainshock_window,2.5,post_omori_p,
M3,50.0,90.0,stratified,,n_total,3504.0
M3,50.0,90.0,stratified,,rate_ratio,3.121176470588235
M3,50.0,90.0,stratified,,post_omori_p,
M3,50.0,90.0,stratified,1.2,n_total,3136.0
M3,50.0,90.0,stratified,1.2,rate_ratio,3.208053691275168
M3,50.0,90.0,stratified,1.2,post_omori_p,
M3,50.0,90.0,stratified,1.5,n_total,2353.0
M3,50.0,90.0,stratified,1.5,rate_ratio,3.566990291262136
M3,50.0,90.0,stratified,1.5,post_omori_p,
M3,50.0,90.0,stratified,2.0,n_total,1171.0
M3,50.0,90.0,stratified,2.0,rate_ratio,4.086956521739131
M3,50.0,90.0,stratified,2.0,post_omori_p,
M3,50.0,90.0,stratified,2.5,n_total,579.0
M3,50.0,90.0,stratified,2.5,rate_ratio,3.8166666666666655
M3,50.0,90.0,stratified,2.5,post_omori_p,
M3,80.0,7.0,all,,n_total,3045.0
M3,80.0,7.0,all,,rate_ratio,16.69767441860465
M3,80.0,7.0,all,,post_omori_p,
M3,80.0,7.0,all,1.2,n_total,2635.0
M3,80.0,7.0,all,1.2,rate_ratio,25.07920792079208
M3,80.0,7.0,all,1.2,post_omori_p,
M3,80.0,7.0,all,1.5,n_total,1999.0
M3,80.0,7.0,all,1.5,rate_ratio,30.714285714285715
M3,80.0,7.0,all,1.5,post_omori_p,
M3,80.0,7.0,all,2.0,n_total,1028.0
M3,80.0,7.0,all,2.0,rate_ratio,45.68181818181819
M3,80.0,7.0,all,2.0,post_omori_p,
M3,80.0,7.0,all,2.5,n_total,502.0
M3,80.0,7.0,all,2.5,rate_ratio,37.53846153846153
M3,80.0,7.0,all,2.5,post_omori_p,
M3,80.0,7.0,mainshock_window,,n_total,3020.0
M3,80.0,7.0,mainshock_window,,rate_ratio,16.758823529411764
M3,80.0,7.0,mainshock_window,,post_omori_p,
M3,80.0,7.0,mainshock_window,1.2,n_total,2626.0
M3,80.0,7.0,mainshock_window,1.2,rate_ratio,24.990099009900987
M3,80.0,7.0,mainshock_window,1.2,post_omori_p,
M3,80.0,7.0,mainshock_window,1.5,n_total,1992.0
M3,80.0,7.0,mainshock_window,1.5,rate_ratio,30.603174603174605
M3,80.0,7.0,mainshock_window,1.5,post_omori_p,
M3,80.0,7.0,mainshock_window,2.0,n_total,1027.0
M3,80.0,7.0,mainshock_window,2.0,rate_ratio,45.63636363636363
M3,80.0,7.0,mainshock_window,2.0,post_omori_p,
M3,80.0,7.0,mainshock_window,2.5,n_total,502.0
M3,80.0,7.0,mainshock_window,2.5,rate_ratio,37.53846153846153
M3,80.0,7.0,mainshock_window,2.5,post_omori_p,
M3,80.0,7.0,stratified,,n_total,2740.0
M3,80.0,7.0,stratified,,rate_ratio,17.13907284768212
M3,80.0,7.0,stratified,,post_omori_p,
M3,80.0,7.0,stratified,1.2,n_total,2406.0
M3,80.0,7.0,stratified,1.2,rate_ratio,25.428571428571427
M3,80.0,7.0,stratified,1.2,post_omori_p,
M3,80.0,7.0,stratified,1.5,n_total,1825.0
M3,80.0,7.0,stratified,1.5,rate_ratio,32.163636363636364
M3,80.0,7.0,stratified,1.5,post_omori_p,
M3,80.0,7.0,stratified,2.0,n_total,943.0
M3,80.0,7.0,stratified,2.0,rate_ratio,61.8
M3,80.0,7.0,stratified,2.0,post_omori_p,
M3,80.0,7.0,stratified,2.5,n_total,452.0
M3,80.0,7.0,stratified,2.5,rate_ratio,55.375
M3,80.0,7.0,stratified,2.5,post_omori_p,
M3,80.0,30.0,all,,n_total,4642.0
M3,80.0,30.0,all,,rate_ratio,3.6784274193548394
M3,80.0,30.0,all,,post_omori_p,
M3,80.0,30.0,all,1.2,n_total,3906.0
M3,80.0,30.0,all,1.2,rate_ratio,4.091264667535854
M3,80.0,30.0,all,1.2,post_omori_p,
M3,80.0,30.0,all,1.5,n_total,2868.0
M3,80.0,30.0,all,1.5,rate_ratio,4.699801192842942
M3,80.0,30.0,all,1.5,post_omori_p,
M3,80.0,30.0,all,2.0,n_total,1419.0
M3,80.0,30.0,all,2.0,rate_ratio,5.138528138528139
M3,80.0,30.0,all,2.0,post_omori_p,
M3,80.0,30.0,all,2.5,n_total,693.0
M3,80.0,30.0,all,2.5,rate_ratio,4.672131147540984
M3,80.0,30.0,all,2.5,post_omori_p,
M3,80.0,30.0,mainshock_window,,n_total,4608.0
M3,80.0,30.0,mainshock_window,,rate_ratio,3.667679837892604
M3,80.0,30.0,mainshock_window,,post_omori_p,
M3,80.0,30.0,mainshock_window,1.2,n_total,3894.0
M3,80.0,30.0,mainshock_window,1.2,rate_ratio,4.075619295958279
M3,80.0,30.0,mainshock_window,1.2,post_omori_p,
M3,80.0,30.0,mainshock_window,1.5,n_total,2858.0
M3,80.0,30.0,mainshock_window,1.5,rate_ratio,4.679920477137177
M3,80.0,30.0,mainshock_window,1.5,post_omori_p,
M3,80.0,30.0,mainshock_window,2.0,n_total,1416.0
M3,80.0,30.0,mainshock_window,2.0,rate_ratio,5.125541125541126
M3,80.0,30.0,mainshock_window,2.0,post_omori_p,
M3,80.0,30.0,mainshock_window,2.5,n_total,691.0
M3,80.0,30.0,mainshock_window,2.5,rate_ratio,4.6557377049180335
M3,80.0,30.0,mainshock_window,2.5,post_omori_p,
M3,80.0,30.0,stratified,,n_total,4185.0
M3,80.0,30.0,stratified,,rate_ratio,3.685330347144457
M3,80.0,30.0,stratified,,post_omori_p,
M3,80.0,30.0,stratified,1.2,n_total,3581.0
M3,80.0,30.0,stratified,1.2,rate_ratio,4.078014184397163
M3,80.0,30.0,stratified,1.2,post_omori_p,
M3,80.0,30.0,stratified,1.5,n_total,2636.0
M3,80.0,30.0,stratified,1.5,rate_ratio,4.703463203463204
M3,80.0,30.0,stratified,1.5,post_omori_p,
M3,80.0,30.0,stratified,2.0,n_total,1310.0
M3,80.0,30.0,stratified,2.0,rate_ratio,5.2037914691943135
M3,80.0,30.0,stratified,2.0,post_omori_p,
M3,80.0,30.0,stratified,2.5,n_total,633.0
M3,80.0,30.0,stratified,2.5,rate_ratio,4.693693693693693
M3,80.0,30.0,stratified,2.5,post_omori_p,
M3,80.0,60.0,all,,n_total,5003.0
M3,80.0,60.0,all,,rate_ratio,2.696969696969697
M3,80.0,60.0,all,,post_omori_p,
M3,80.0,60.0,all,1.2,n_total,4216.0
M3,80.0,60.0,all,1.2,rate_ratio,2.913649025069638
M3,80.0,60.0,all,1.2,post_omori_p,
M3,80.0,60.0,all,1.5,n_total,3070.0
M3,80.0,60.0,all,1.5,rate_ratio,3.353191489361702
M3,80.0,60.0,all,1.5,post_omori_p,
M3,80.0,60.0,all,2.0,n_total,1520.0
M3,80.0,60.0,all,2.0,rate_ratio,3.5753012048192776
M3,80.0,60.0,all,2.0,post_omori_p,
M3,80.0,60.0,all,2.5,n_total,740.0
M3,80.0,60.0,all,2.5,rate_ratio,3.3727810650887573
M3,80.0,60.0,all,2.5,post_omori_p,
M3,80.0,60.0,mainshock_window,,n_total,4966.0
M3,80.0,60.0,mainshock_window,,rate_ratio,2.691449814126394
M3,80.0,60.0,mainshock_window,,post_omori_p,
M3,80.0,60.0,mainshock_window,1.2,n_total,4202.0
M3,80.0,60.0,mainshock_window,1.2,rate_ratio,2.907906976744186
M3,80.0,60.0,mainshock_window,1.2,post_omori_p,
M3,80.0,60.0,mainshock_window,1.5,n_total,3060.0
M3,80.0,60.0,mainshock_window,1.5,rate_ratio,3.3390070921985817
M3,80.0,60.0,mainshock_window,1.5,post_omori_p,
M3,80.0,60.0,mainshock_window,2.0,n_total,1517.0
M3,80.0,60.0,mainshock_window,2.0,rate_ratio,3.566265060240964
M3,80.0,60.0,mainshock_window,2.0,post_omori_p,
M3,80.0,60.0,mainshock_window,2.5,n_total,738.0
M3,80.0,60.0,mainshock_window,2.5,rate_ratio,3.36094674556213
M3,80.0,60.0,mainshock_window,2.5,post_omori_p,
M3,80.0,60.0,stratified,,n_total,4485.0
M3,80.0,60.0,stratified,,rate_ratio,2.7585917854149207
M3,80.0,60.0,stratified,,post_omori_p,
M3,80.0,60.0,stratified,1.2,n_total,3856.0
M3,80.0,60.0,stratified,1.2,rate_ratio,2.933673469387755
M3,80.0,60.0,stratified,1.2,post_omori_p,
M3,80.0,60.0,stratified,1.5,n_total,2822.0
M3,80.0,60.0,stratified,1.5,rate_ratio,3.353395061728395
M3,80.0,60.0,stratified,1.5,post_omori_p,
M3,80.0,60.0,stratified,2.0,n_total,1402.0
M3,80.0,60.0,stratified,2.0,rate_ratio,3.623762376237624
M3,80.0,60.0,stratified,2.0,post_omori_p,
M3,80.0,60.0,stratified,2.5,n_total,676.0
M3,80.0,60.0,stratified,2.5,rate_ratio,3.383116883116883
M3,80.0,60.0,stratified,2.5,post_omori_p,
M3,80.0,90.0,all,,n_total,5311.0
M3,80.0,90.0,all,,rate_ratio,2.196869355809753
M3,80.0,90.0,all,,post_omori_p,
M3,80.0,90.0,all,1.2,n_total,4477.0
M3,80.0,90.0,all,1.2,rate_ratio,2.345291479820628
M3,80.0,90.0,all,1.2,post_omori_p,
M3,80.0,90.0,all,1.5,n_total,3255.0
M3,80.0,90.0,all,1.5,rate_ratio,2.656179775280899
M3,80.0,90.0,all,1.5,post_omori_p,
M3,80.0,90.0,all,2.0,n_total,1596.0
M3,80.0,90.0,all,2.0,rate_ratio,2.909313725490196
M3,80.0,90.0,all,2.0,post_omori_p,
M3,80.0,90.0,all,2.5,n_total,775.0
M3,80.0,90.0,all,2.5,rate_ratio,2.794117647058824
M3,80.0,90.0,all,2.5,post_omori_p,
M3,80.0,90.0,mainshock_window,,n_total,5271.0
M3,80.0,90.0,mainshock_window,,rate_ratio,2.193939393939394
M3,80.0,90.0,mainshock_window,,post_omori_p,
M3,80.0,90.0,mainshock_window,1.2,n_total,4462.0
M3,80.0,90.0,mainshock_window,1.2,rate_ratio,2.3415730337078653
M3,80.0,90.0,mainshock_window,1.2,post_omori_p,
M3,80.0,90.0,mainshock_window,1.5,n_total,3244.0
M3,80.0,90.0,mainshock_window,1.5,rate_ratio,2.647919010123734
M3,80.0,90.0,mainshock_window,1.5,post_omori_p,
M3,80.0,90.0,mainshock_window,2.0,n_total,1593.0
M3,80.0,90.0,mainshock_window,2.0,rate_ratio,2.9019607843137254
M3,80.0,90.0,mainshock_window,2.0,post_omori_p,
M3,80.0,90.0,mainshock_window,2.5,n_total,773.0
M3,80.0,90.0,mainshock_window,2.5,rate_ratio,2.784313725490196
M3,80.0,90.0,mainshock_window,2.5,post_omori_p,
M3,80.0,90.0,stratified,,n_total,4722.0
M3,80.0,90.0,stratified,,rate_ratio,2.3013986013986014
M3,80.0,90.0,stratified,,post_omori_p,
M3,80.0,90.0,stratified,1.2,n_total,4070.0
M3,80.0,90.0,stratified,1.2,rate_ratio,2.40787269681742
M3,80.0,90.0,stratified,1.2,post_omori_p,
M3,80.0,90.0,stratified,1.5,n_total,2978.0
M3,80.0,90.0,stratified,1.5,rate_ratio,2.70273631840796
M3,80.0,90.0,stratified,1.5,post_omori_p,
M3,80.0,90.0,stratified,2.0,n_total,1466.0
M3,80.0,90.0,stratified,2.0,rate_ratio,2.991825613079019
M3,80.0,90.0,stratified,2.0,post_omori_p,
M3,80.0,90.0,stratified,2.5,n_total,704.0
M3,80.0,90.0,stratified,2.5,rate_ratio,2.8626373626373627
M3,80.0,90.0,stratified,2.5,post_omori_p,
M3,100.0,7.0,all,,n_total,3158.0
M3,100.0,7.0,all,,rate_ratio,14.70646766169154
M3,100.0,7.0,all,,post_omori_p,
M3,100.0,7.0,all,1.2,n_total,2698.0
M3,100.0,7.0,all,1.2,rate_ratio,22.051282051282048
M3,100.0,7.0,all,1.2,post_omori_p,
M3,100.0,7.0,all,1.5,n_total,2038.0
M3,100.0,7.0,all,1.5,rate_ratio,28.1
M3,100.0,7.0,all,1.5,post_omori_p,
M3,100.0,7.0,all,2.0,n_total,1042.0
M3,100.0,7.0,all,2.0,rate_ratio,42.375
M3,100.0,7.0,all,2.0,post_omori_p,
M3,100.0,7.0,all,2.5,n_total,509.0
M3,100.0,7.0,all,2.5,rate_ratio,35.285714285714285
M3,100.0,7.0,all,2.5,post_omori_p,
M3,100.0,7.0,mainshock_window,,n_total,3068.0
M3,100.0,7.0,mainshock_window,,rate_ratio,15.313829787234042
M3,100.0,7.0,mainshock_window,,post_omori_p,
M3,100.0,7.0,mainshock_window,1.2,n_total,2657.0
M3,100.0,7.0,mainshock_window,1.2,rate_ratio,23.145454545454548
M3,100.0,7.0,mainshock_window,1.2,post_omori_p,
M3,100.0,7.0,mainshock_window,1.5,n_total,2012.0
M3,100.0,7.0,mainshock_window,1.5,rate_ratio,29.469696969696965
M3,100.0,7.0,mainshock_window,1.5,post_omori_p,
M3,100.0,7.0,mainshock_window,2.0,n_total,1034.0
M3,100.0,7.0,mainshock_window,2.0,rate_ratio,45.95454545454545
M3,100.0,7.0,mainshock_window,2.0,post_omori_p,
M3,100.0,7.0,mainshock_window,2.5,n_total,504.0
M3,100.0,7.0,mainshock_window,2.5,rate_ratio,37.69230769230769
M3,100.0,7.0,mainshock_window,2.5,post_omori_p,
M3,100.0,7.0,stratified,,n_total,2770.0
M3,100.0,7.0,stratified,,rate_ratio,16.30625
M3,100.0,7.0,stratified,,post_omori_p,
M3,100.0,7.0,stratified,1.2,n_total,2432.0
M3,100.0,7.0,stratified,1.2,rate_ratio,23.80612244897959
M3,100.0,7.0,stratified,1.2,post_omori_p,
M3,100.0,7.0,stratified,1.5,n_total,1842.0
M3,100.0,7.0,stratified,1.5,rate_ratio,30.741379310344826
M3,100.0,7.0,stratified,1.5,post_omori_p,
M3,100.0,7.0,stratified,2.0,n_total,949.0
M3,100.0,7.0,stratified,2.0,rate_ratio,62.2
M3,100.0,7.0,stratified,2.0,post_omori_p,
M3,100.0,7.0,stratified,2.5,n_total,453.0
M3,100.0,7.0,stratified,2.5,rate_ratio,55.50000000000001
M3,100.0,7.0,stratified,2.5,post_omori_p,
M3,100.0,30.0,all,,n_total,4901.0
M3,100.0,30.0,all,,rate_ratio,3.317180616740088
M3,100.0,30.0,all,,post_omori_p,
M3,100.0,30.0,all,1.2,n_total,4044.0
M3,100.0,30.0,all,1.2,rate_ratio,3.784615384615384
M3,100.0,30.0,all,1.2,post_omori_p,
M3,100.0,30.0,all,1.5,n_total,2956.0
M3,100.0,30.0,all,1.5,rate_ratio,4.353260869565218
M3,100.0,30.0,all,1.5,post_omori_p,
M3,100.0,30.0,all,2.0,n_total,1454.0
M3,100.0,30.0,all,2.0,rate_ratio,4.835341365461847
M3,100.0,30.0,all,2.0,post_omori_p,
M3,100.0,30.0,all,2.5,n_total,713.0
M3,100.0,30.0,all,2.5,rate_ratio,4.353383458646617
M3,100.0,30.0,all,2.5,post_omori_p,
M3,100.0,30.0,mainshock_window,,n_total,4741.0
M3,100.0,30.0,mainshock_window,,rate_ratio,3.4093023255813955
M3,100.0,30.0,mainshock_window,,post_omori_p,
M3,100.0,30.0,mainshock_window,1.2,n_total,3976.0
M3,100.0,30.0,mainshock_window,1.2,rate_ratio,3.8594132029339856
M3,100.0,30.0,mainshock_window,1.2,post_omori_p,
M3,100.0,30.0,mainshock_window,1.5,n_total,2909.0
M3,100.0,30.0,mainshock_window,1.5,rate_ratio,4.455909943714822
M3,100.0,30.0,mainshock_window,1.5,post_omori_p,
M3,100.0,30.0,mainshock_window,2.0,n_total,1432.0
M3,100.0,30.0,mainshock_window,2.0,rate_ratio,5.012605042016807
M3,100.0,30.0,mainshock_window,2.0,post_omori_p,
M3,100.0,30.0,mainshock_window,2.5,n_total,697.0
M3,100.0,30.0,mainshock_window,2.5,rate_ratio,4.5680000000000005
M3,100.0,30.0,mainshock_window,2.5,post_omori_p,
M3,100.0,30.0,stratified,,n_total,4270.0
M3,100.0,30.0,stratified,,rate_ratio,3.493684210526316
M3,100.0,30.0,stratified,,post_omori_p,
M3,100.0,30.0,stratified,1.2,n_total,3648.0
M3,100.0,30.0,stratified,1.2,rate_ratio,3.882195448460509
M3,100.0,30.0,stratified,1.2,post_omori_p,
M3,100.0,30.0,stratified,1.5,n_total,2677.0
M3,100.0,30.0,stratified,1.5,rate_ratio,4.506172839506173
M3,100.0,30.0,stratified,1.5,post_omori_p,
M3,100.0,30.0,stratified,2.0,n_total,1322.0
M3,100.0,30.0,stratified,2.0,rate_ratio,5.115740740740741
M3,100.0,30.0,stratified,2.0,post_omori_p,
M3,100.0,30.0,stratified,2.5,n_total,636.0
M3,100.0,30.0,stratified,2.5,rate_ratio,4.619469026548672
M3,100.0,30.0,stratified,2.5,post_omori_p,
M3,100.0,60.0,all,,n_total,5387.0
M3,100.0,60.0,all,,rate_ratio,2.322640345465762
M3,100.0,60.0,all,,post_omori_p,
M3,100.0,60.0,all,1.2,n_total,4426.0
M3,100.0,60.0,all,1.2,rate_ratio,2.606356968215159
M3,100.0,60.0,all,1.2,post_omori_p,
M3,100.0,60.0,all,1.5,n_total,3204.0
M3,100.0,60.0,all,1.5,rate_ratio,3.00375
M3,100.0,60.0,all,1.5,post_omori_p,
M3,100.0,60.0,all,2.0,n_total,1573.0
M3,100.0,60.0,all,2.0,rate_ratio,3.2717391304347823
M3,100.0,60.0,all,2.0,post_omori_p,
M3,100.0,60.0,all,2.5,n_total,771.0
M3,100.0,60.0,all,2.5,rate_ratio,3.031413612565445
M3,100.0,60.0,all,2.5,post_omori_p,
M3,100.0,60.0,mainshock_window,,n_total,5173.0
M3,100.0,60.0,mainshock_window,,rate_ratio,2.431984074319841
M3,100.0,60.0,mainshock_window,,post_omori_p,
M3,100.0,60.0,mainshock_window,1.2,n_total,4334.0
M3,100.0,60.0,mainshock_window,1.2,rate_ratio,2.6845238095238093
M3,100.0,60.0,mainshock_window,1.2,post_omori_p,
M3,100.0,60.0,mainshock_window,1.5,n_total,3143.0
M3,100.0,60.0,mainshock_window,1.5,rate_ratio,3.096479791395046
M3,100.0,60.0,mainshock_window,1.5,post_omori_p,
M3,100.0,60.0,mainshock_window,2.0,n_total,1541.0
M3,100.0,60.0,mainshock_window,2.0,rate_ratio,3.438040345821326
M3,100.0,60.0,mainshock_window,2.0,post_omori_p,
M3,100.0,60.0,mainshock_window,2.5,n_total,751.0
M3,100.0,60.0,mainshock_window,2.5,rate_ratio,3.1899441340782126
M3,100.0,60.0,mainshock_window,2.5,post_omori_p,
M3,100.0,60.0,stratified,,n_total,4608.0
M3,100.0,60.0,stratified,,rate_ratio,2.5768633540372674
M3,100.0,60.0,stratified,,post_omori_p,
M3,100.0,60.0,stratified,1.2,n_total,3955.0
M3,100.0,60.0,stratified,1.2,rate_ratio,2.751423149905124
M3,100.0,60.0,stratified,1.2,post_omori_p,
M3,100.0,60.0,stratified,1.5,n_total,2884.0
M3,100.0,60.0,stratified,1.5,rate_ratio,3.16017316017316
M3,100.0,60.0,stratified,1.5,post_omori_p,
M3,100.0,60.0,stratified,2.0,n_total,1417.0
M3,100.0,60.0,stratified,2.0,rate_ratio,3.553054662379421
M3,100.0,60.0,stratified,2.0,post_omori_p,
M3,100.0,60.0,stratified,2.5,n_total,682.0
M3,100.0,60.0,stratified,2.5,rate_ratio,3.283018867924528
M3,100.0,60.0,stratified,2.5,post_omori_p,
M3,100.0,90.0,all,,n_total,5850.0
M3,100.0,90.0,all,,rate_ratio,1.8066218809980807
M3,100.0,90.0,all,,post_omori_p,
M3,100.0,90.0,all,1.2,n_total,4758.0
M3,100.0,90.0,all,1.2,rate_ratio,2.0513149454778703
M3,100.0,90.0,all,1.2,post_omori_p,
M3,100.0,90.0,all,1.5,n_total,3428.0
M3,100.0,90.0,all,1.5,rate_ratio,2.3466796875
M3,100.0,90.0,all,1.5,post_omori_p,
M3,100.0,90.0,all,2.0,n_total,1671.0
M3,100.0,90.0,all,2.0,rate_ratio,2.5836909871244638
M3,100.0,90.0,all,2.0,post_omori_p,
M3,100.0,90.0,all,2.5,n_total,813.0
M3,100.0,90.0,all,2.5,rate_ratio,2.484978540772532
M3,100.0,90.0,all,2.5,post_omori_p,
M3,100.0,90.0,mainshock_window,,n_total,5553.0
M3,100.0,90.0,mainshock_window,,rate_ratio,1.94223635400106
M3,100.0,90.0,mainshock_window,,post_omori_p,
M3,100.0,90.0,mainshock_window,1.2,n_total,4631.0
M3,100.0,90.0,mainshock_window,1.2,rate_ratio,2.1432450780719616
M3,100.0,90.0,mainshock_window,1.2,post_omori_p,
M3,100.0,90.0,mainshock_window,1.5,n_total,3345.0
M3,100.0,90.0,mainshock_window,1.5,rate_ratio,2.4509803921568625
M3,100.0,90.0,mainshock_window,1.5,post_omori_p,
M3,100.0,90.0,mainshock_window,2.0,n_total,1626.0
M3,100.0,90.0,mainshock_window,2.0,rate_ratio,2.7615740740740744
M3,100.0,90.0,mainshock_window,2.0,post_omori_p,
M3,100.0,90.0,mainshock_window,2.5,n_total,788.0
M3,100.0,90.0,mainshock_window,2.5,rate_ratio,2.6435185185185186
M3,100.0,90.0,mainshock_window,2.5,post_omori_p,
M3,100.0,90.0,stratified,,n_total,4873.0
M3,100.0,90.0,stratified,,rate_ratio,2.1371538956857696
M3,100.0,90.0,stratified,,post_omori_p,
M3,100.0,90.0,stratified,1.2,n_total,4193.0
M3,100.0,90.0,stratified,1.2,rate_ratio,2.244582043343653
M3,100.0,90.0,stratified,1.2,post_omori_p,
M3,100.0,90.0,stratified,1.5,n_total,3054.0
M3,100.0,90.0,stratified,1.5,rate_ratio,2.53765932792584
M3,100.0,90.0,stratified,1.5,post_omori_p,
M3,100.0,90.0,stratified,2.0,n_total,1489.0
M3,100.0,90.0,stratified,2.0,rate_ratio,2.885117493472585
M3,100.0,90.0,stratified,2.0,post_omori_p,
M3,100.0,90.0,stratified,2.5,n_total,712.0
M3,100.0,90.0,stratified,2.5,rate_ratio,2.761904761904762
M3,100.0,90.0,stratified,2.5,post_omori_p,
